기준일,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
2023-05-03,6,NC,28,14,14,0,0.5,3.0,4승0무6패,2패,5-0-6,9-0-8
2023-05-03,8,삼성,26,12,14,0,0.462,4.0,5승0무5패,2패,7-0-7,5-0-7
2023-05-03,9,KT,25,8,15,2,0.348,6.5,1승1무8패,1패,4-1-6,4-1-9
2023-05-03,10,한화,26,7,18,1,0.28,8.5,2승0무8패,1승,2-0-10,5-1-8
2023-05-04,1,SSG,27,17,10,0,0.63,0.0,6승0무4패,2승,10-0-5,7-0-5
2023-05-04,2,롯데,24,15,9,0,0.625,0.5,9승0무1패,1패,9-0-4,6-0-5
2023-05-04,3,LG,28,17,11,0,0.607,0.5,5승0무5패,2승,9-0-6,8-0-5
2023-05-04,4,KIA,25,13,12,0,0.52,3.0,8승0무2패,1승,8-0-6,5-0-6
2023-05-04,5,NC,28,14,14,0,0.5,3.5,4승0무6패,2패,5-0-6,9-0-8
2023-05-04,5,두산,27,13,13,1,0.5,3.5,3승1무6패,2패,7-1-5,6-0-8
2023-05-04,7,키움,27,13,14,0,0.481,4.0,5승0무5패,1패,10-0-4,3-0-10
2023-05-04,7,삼성,27,13,14,0,0.481,4.0,6승0무4패,1승,8-0-7,5-0-7
2023-05-04,9,KT,26,8,16,2,0.333,7.5,1승1무8패,2패,4-1-6,4-1-10
2023-05-04,10,한화,27,8,18,1,0.308,8.5,3승0무7패,2승,2-0-10,6-1-8
2023-05-05,1,SSG,28,18,10,0,0.643,0.0,6승0무4패,3승,10-0-5,8-0-5
2023-05-05,2,롯데,24,15,9,0,0.625,1.0,9승0무1패,1패,9-0-4,6-0-5
2023-05-05,3,LG,28,17,11,0,0.607,1.0,5승0무5패,2승,9-0-6,8-0-5
2023-05-05,4,KIA,25,13,12,0,0.52,3.5,8승0무2패,1승,8-0-6,5-0-6
2023-05-05,5,NC,28,14,14,0,0.5,4.0,4승0무6패,2패,5-0-6,9-0-8
2023-05-05,5,두산,27,13,13,1,0.5,4.0,3승1무6패,2패,7-1-5,6-0-8
2023-05-05,7,삼성,27,13,14,0,0.481,4.5,6승0무4패,1승,8-0-7,5-0-7
2023-05-05,8,키움,28,13,15,0,0.464,5.0,5승0무5패,2패,10-0-5,3-0-10
2023-05-05,9,KT,26,8,16,2,0.333,8.0,1승1무8패,2패,4-1-6,4-1-10
2023-05-05,10,한화,27,8,18,1,0.308,9.0,3승0무7패,2승,2-0-10,6-1-8
2023-05-06,1,SSG,29,19,10,0,0.655,0.0,7승0무3패,4승,10-0-5,9-0-5
2023-05-06,2,롯데,24,15,9,0,0.625,1.5,9승0무1패,1패,9-0-4,6-0-5
2023-05-06,3,LG,28,17,11,0,0.607,1.5,5승0무5패,2승,9-0-6,8-0-5
2023-05-06,4,KIA,25,13,12,0,0.52,4.0,8승0무2패,1승,8-0-6,5-0-6
2023-05-06,5,NC,28,14,14,0,0.5,4.5,4승0무6패,2패,5-0-6,9-0-8
2023-05-06,5,두산,27,13,13,1,0.5,4.5,3승1무6패,2패,7-1-5,6-0-8
2023-05-06,7,삼성,27,13,14,0,0.481,5.0,6승0무4패,1승,8-0-7,5-0-7
2023-05-06,8,키움,29,13,16,0,0.448,6.0,5승0무5패,3패,10-0-6,3-0-10
2023-05-06,9,KT,26,8,16,2,0.333,8.5,1승1무8패,2패,4-1-6,4-1-10
2023-05-06,10,한화,27,8,18,1,0.308,9.5,3승0무7패,2승,2-0-10,6-1-8
2023-05-07,1,SSG,30,20,10,0,0.667,0.0,7승0무3패,5승,10-0-5,10-0-5
2023-05-07,2,롯데,24,15,9,0,0.625,2.0,9승0무1패,1패,9-0-4,6-0-5
2023-05-07,3,LG,29,18,11,0,0.621,1.5,5승0무5패,3승,9-0-6,9-0-5
2023-05-07,4,KIA,25,13,12,0,0.52,4.5,8승0무2패,1승,8-0-6,5-0-6
2023-05-07,5,NC,28,14,14,0,0.5,5.0,4승0무6패,2패,5-0-6,9-0-8
2023-05-07,6,삼성,27,13,14,0,0.481,5.5,6승0무4패,1승,8-0-7,5-0-7
2023-05-07,6,두산,28,13,14,1,0.481,5.5,2승1무7패,3패,7-1-6,6-0-8
2023-05-07,8,키움,30,13,17,0,0.433,7.0,4승0무6패,4패,10-0-7,3-0-10
2023-05-07,9,한화,28,9,18,1,0.333,9.5,4승0무6패,3승,3-0-10,6-1-8
2023-05-07,10,KT,27,8,17,2,0.32,9.5,1승0무9패,3패,4-1-6,4-1-11
2023-05-09,1,SSG,31,20,11,0,0.645,0.0,7승0무3패,1패,10-0-5,10-0-6
2023-05-09,2,LG,30,19,11,0,0.633,0.5,6승0무4패,4승,10-0-6,9-0-5
2023-05-09,3,롯데,25,15,10,0,0.6,2.0,8승0무2패,2패,9-0-5,6-0-5
2023-05-09,4,KIA,26,14,12,0,0.538,3.5,8승0무2패,2승,9-0-6,5-0-6
2023-05-09,5,NC,29,15,14,0,0.517,4.0,5승0무5패,1승,5-0-6,10-0-8
2023-05-09,6,삼성,28,14,14,0,0.5,4.5,7승0무3패,2승,8-0-7,6-0-7
2023-05-09,6,두산,29,14,14,1,0.5,4.5,3승0무7패,1승,7-1-6,7-0-8
2023-05-09,8,키움,31,13,18,0,0.419,7.0,3승0무7패,5패,10-0-7,3-0-11
2023-05-09,9,한화,29,9,19,1,0.321,9.5,3승0무7패,1패,3-0-11,6-1-8
2023-05-09,10,KT,28,8,18,2,0.308,9.5,1승0무9패,4패,4-1-7,4-1-11
2023-05-10,1,SSG,32,21,11,0,0.656,0.0,7승0무3패,1승,10-0-5,11-0-6
2023-05-10,2,롯데,26,16,10,0,0.615,2.0,8승0무2패,1승,10-0-5,6-0-5
2023-05-10,3,LG,31,19,12,0,0.613,1.5,5승0무5패,1패,10-0-7,9-0-5
2023-05-10,4,NC,30,16,14,0,0.533,4.0,6승0무4패,2승,5-0-6,11-0-8
2023-05-10,5,KIA,27,14,13,0,0.519,4.5,7승0무3패,1패,9-0-7,5-0-6
2023-05-10,6,삼성,29,14,15,0,0.483,5.5,7승0무3패,1패,8-0-7,6-0-8
2023-05-10,6,두산,30,14,15,1,0.483,5.5,3승0무7패,1패,7-1-6,7-0-9
2023-05-10,8,키움,32,14,18,0,0.438,7.0,3승0무7패,1승,10-0-7,4-0-11
2023-05-10,9,한화,30,10,19,1,0.345,9.5,4승0무6패,1승,4-0-11,6-1-8
2023-05-10,10,KT,29,8,19,2,0.296,10.5,1승0무9패,5패,4-1-8,4-1-11
2023-05-11,1,SSG,33,22,11,0,0.667,0.0,7승0무3패,2승,10-0-5,12-0-6
2023-05-11,2,롯데,27,17,10,0,0.63,2.0,8승0무2패,2승,11-0-5,6-0-5
2023-05-11,3,LG,32,20,12,0,0.625,1.5,6승0무4패,1승,11-0-7,9-0-5
2023-05-11,4,NC,31,17,14,0,0.548,4.0,6승0무4패,3승,5-0-6,12-0-8
2023-05-11,5,KIA,28,14,14,0,0.5,5.5,7승0무3패,2패,9-0-8,5-0-6
2023-05-11,6,삼성,30,14,16,0,0.467,6.5,6승0무4패,2패,8-0-7,6-0-9
2023-05-11,6,두산,31,14,16,1,0.467,6.5,3승0무7패,2패,7-1-6,7-0-10
2023-05-11,8,키움,33,14,19,0,0.424,8.0,3승0무7패,1패,10-0-7,4-0-12
2023-05-11,9,한화,31,11,19,1,0.367,9.5,5승0무5패,2승,5-0-11,6-1-8
2023-05-11,10,KT,30,8,20,2,0.286,11.5,1승0무9패,6패,4-1-9,4-1-11
2023-05-12,1,SSG,34,22,12,0,0.647,0.0,7승0무3패,1패,10-0-6,12-0-6
2023-05-12,2,롯데,28,17,11,0,0.607,2.0,7승0무3패,1패,11-0-5,6-0-6
2023-05-12,3,LG,33,20,13,0,0.606,1.5,5승0무5패,1패,11-0-7,9-0-6
2023-05-12,4,NC,32,17,15,0,0.531,4.0,6승0무4패,1패,5-0-6,12-0-9
2023-05-12,5,삼성,31,15,16,0,0.484,5.5,6승0무4패,1승,9-0-7,6-0-9
2023-05-12,5,두산,32,15,16,1,0.484,5.5,4승0무6패,1승,8-1-6,7-0-10
2023-05-12,7,KIA,29,14,15,0,0.483,5.5,6승0무4패,3패,9-0-8,5-0-7
2023-05-12,8,키움,34,15,19,0,0.441,7.0,4승0무6패,1승,11-0-7,4-0-12
2023-05-12,9,한화,32,12,19,1,0.387,8.5,6승0무4패,3승,5-0-11,7-1-8
2023-05-12,10,KT,31,9,20,2,0.31,10.5,2승0무8패,1승,5-1-9,4-1-11
2023-05-13,1,SSG,35,23,12,0,0.657,0.0,8승0무2패,1승,11-0-6,12-0-6
2023-05-13,2,롯데,29,18,11,0,0.621,2.0,7승0무3패,1승,11-0-5,7-0-6
2023-05-13,3,LG,34,21,13,0,0.618,1.5,6승0무4패,1승,11-0-7,10-0-6
2023-05-13,4,NC,33,17,16,0,0.515,5.0,6승0무4패,2패,5-0-6,12-0-10
2023-05-13,5,두산,33,16,16,1,0.5,5.5,5승0무5패,2승,9-1-6,7-0-10
2023-05-13,6,삼성,32,15,17,0,0.469,6.5,5승0무5패,1패,9-0-8,6-0-9
2023-05-13,7,KIA,30,14,16,0,0.467,6.5,5승0무5패,4패,9-0-8,5-0-8
2023-05-13,8,키움,35,16,19,0,0.457,7.0,4승0무6패,2승,12-0-7,4-0-12
2023-05-13,9,한화,33,12,20,1,0.375,9.5,6승0무4패,1패,5-0-11,7-1-9
2023-05-13,10,KT,32,9,21,2,0.3,11.5,2승0무8패,1패,5-1-10,4-1-11
2023-05-14,1,SSG,36,23,12,1,0.657,0.0,7승1무2패,1승,11-1-6,12-0-6
2023-05-14,2,롯데,30,19,11,0,0.633,1.5,7승0무3패,2승,11-0-5,8-0-6
2023-05-14,3,LG,35,22,13,0,0.629,1.0,7승0무3패,2승,11-0-7,11-0-6
2023-05-14,4,NC,34,18,16,0,0.529,4.5,6승0무4패,1승,5-0-6,13-0-10
2023-05-14,5,두산,34,17,16,1,0.515,5.0,5승0무5패,3승,10-1-6,7-0-10
2023-05-14,6,삼성,33,15,18,0,0.455,7.0,4승0무6패,2패,9-0-9,6-0-9
2023-05-14,7,KIA,31,14,17,0,0.452,7.0,4승0무6패,5패,9-0-8,5-0-9
2023-05-14,8,키움,36,16,20,0,0.444,7.5,3승0무7패,1패,12-0-8,4-0-12
2023-05-14,9,한화,34,12,20,2,0.375,9.5,6승1무3패,1패,5-0-11,7-2-9
2023-05-14,10,KT,33,9,22,2,0.29,12.0,2승0무8패,2패,5-1-11,4-1-11
2023-05-16,1,롯데,31,20,11,0,0.645,0.0,7승0무3패,3승,11-0-5,9-0-6
2023-05-16,2,SSG,37,23,13,1,0.639,-0.5,6승1무3패,1패,11-1-6,12-0-7
2023-05-16,3,LG,36,22,14,0,0.611,0.5,7승0무3패,1패,11-0-8,11-0-6
2023-05-16,4,NC,35,19,16,0,0.543,3.0,6승0무4패,2승,6-0-6,13-0-10
2023-05-16,5,두산,35,18,16,1,0.529,3.5,5승0무5패,4승,10-1-6,8-0-10
2023-05-16,6,KIA,32,15,17,0,0.469,5.5,4승0무6패,1승,9-0-8,6-0-9
2023-05-16,7,삼성,34,15,19,0,0.441,6.5,3승0무7패,3패,9-0-10,6-0-9
2023-05-16,8,키움,37,16,21,0,0.432,7.0,3승0무7패,2패,12-0-9,4-0-12
2023-05-16,9,한화,35,12,21,2,0.364,9.0,6승1무3패,2패,5-0-12,7-2-9
2023-05-16,10,KT,34,10,22,2,0.313,10.5,2승0무8패,1승,5-1-11,5-1-11
2023-05-17,1,SSG,38,24,13,1,0.649,0.0,6승1무3패,1승,11-1-6,13-0-7
2023-05-17,2,롯데,32,20,12,0,0.625,1.5,6승0무4패,1패,11-0-5,9-0-7
2023-05-17,3,LG,37,23,14,0,0.622,1.0,7승0무3패,1승,12-0-8,11-0-6
2023-05-17,4,두산,36,19,16,1,0.543,4.0,6승0무4패,5승,10-1-6,9-0-10
2023-05-17,5,NC,36,19,17,0,0.528,4.5,5승0무5패,1패,6-0-7,13-0-10
2023-05-17,6,KIA,33,16,17,0,0.485,6.0,4승0무6패,2승,9-0-8,7-0-9
2023-05-17,7,삼성,35,15,20,0,0.429,8.0,3승0무7패,4패,9-0-11,6-0-9
2023-05-17,8,키움,38,16,22,0,0.421,8.5,3승0무7패,3패,12-0-10,4-0-12
2023-05-17,9,한화,36,13,21,2,0.382,9.5,6승1무3패,1승,6-0-12,7-2-9
2023-05-17,10,KT,35,10,23,2,0.303,12.0,2승0무8패,1패,5-1-11,5-1-12
2023-05-18,1,SSG,38,24,13,1,0.649,0.0,6승1무3패,1승,11-1-6,13-0-7
2023-05-18,2,롯데,33,21,12,0,0.636,1.0,6승0무4패,1승,11-0-5,10-0-7
2023-05-18,3,LG,38,24,14,0,0.632,0.5,7승0무3패,2승,13-0-8,11-0-6
2023-05-18,4,NC,36,19,17,0,0.528,4.5,5승0무5패,1패,6-0-7,13-0-10
2023-05-18,4,두산,37,19,17,1,0.528,4.5,6승0무4패,1패,10-1-6,9-0-11
2023-05-18,6,KIA,33,16,17,0,0.485,6.0,4승0무6패,2승,9-0-8,7-0-9
2023-05-18,7,키움,39,17,22,0,0.436,8.0,4승0무6패,1승,13-0-10,4-0-12
2023-05-18,8,삼성,35,15,20,0,0.429,8.0,3승0무7패,4패,9-0-11,6-0-9
2023-05-18,9,한화,37,13,22,2,0.371,10.0,5승1무4패,1패,6-0-13,7-2-9
2023-05-18,10,KT,36,10,24,2,0.294,12.5,2승0무8패,2패,5-1-11,5-1-13
2023-05-19,1,롯데,34,22,12,0,0.647,0.0,7승0무3패,2승,12-0-5,10-0-7
2023-05-19,2,LG,39,25,14,0,0.641,-0.5,7승0무3패,3승,14-0-8,11-0-6
2023-05-19,3,SSG,39,24,14,1,0.632,0.0,5승1무4패,1패,11-1-6,13-0-8
2023-05-19,4,NC,37,19,18,0,0.514,4.5,5승0무5패,2패,6-0-8,13-0-10
2023-05-19,4,두산,38,19,18,1,0.514,4.5,6승0무4패,2패,10-1-6,9-0-12
2023-05-19,6,KIA,34,17,17,0,0.5,5.0,5승0무5패,3승,10-0-8,7-0-9
2023-05-19,7,삼성,36,16,20,0,0.444,7.0,4승0무6패,1승,9-0-11,7-0-9
2023-05-19,8,키움,40,17,23,0,0.425,8.0,4승0무6패,1패,13-0-10,4-0-13
2023-05-19,9,한화,38,13,23,2,0.361,10.0,4승1무5패,2패,6-0-13,7-2-10
2023-05-19,10,KT,37,11,24,2,0.314,11.5,3승0무7패,1승,6-1-11,5-1-13
2023-05-20,1,SSG,40,25,14,1,0.641,0.0,5승1무4패,1승,11-1-6,14-0-8
2023-05-20,1,LG,40,25,14,1,0.641,0.0,6승1무3패,3승,14-1-8,11-0-6
2023-05-20,3,롯데,35,22,13,0,0.629,1.0,7승0무3패,1패,12-0-6,10-0-7
2023-05-20,4,NC,38,20,18,0,0.526,4.5,6승0무4패,1승,7-0-8,13-0-10
2023-05-20,4,두산,39,20,18,1,0.526,4.5,6승0무4패,1승,10-1-6,10-0-12
2023-05-20,6,KIA,35,18,17,0,0.514,5.0,5승0무5패,4승,11-0-8,7-0-9
2023-05-20,7,삼성,37,16,21,0,0.432,8.0,3승0무7패,1패,9-0-11,7-0-10
2023-05-20,8,키움,41,17,24,0,0.415,9.0,4승0무6패,2패,13-0-10,4-0-14
2023-05-20,9,한화,39,13,23,3,0.361,10.5,4승2무4패,2패,6-0-13,7-3-10
2023-05-20,10,KT,38,11,25,2,0.306,12.5,3승0무7패,1패,6-1-12,5-1-13
2023-05-21,1,SSG,41,26,14,1,0.65,0.0,6승1무3패,2승,11-1-6,15-0-8
2023-05-21,1,LG,41,26,14,1,0.65,0.0,7승1무2패,4승,15-1-8,11-0-6
2023-05-21,3,롯데,36,22,14,0,0.611,2.0,6승0무4패,2패,12-0-7,10-0-7
2023-05-21,4,NC,39,20,19,0,0.513,5.5,5승0무5패,1패,7-0-9,13-0-10
2023-05-21,4,두산,40,20,19,1,0.513,5.5,6승0무4패,1패,10-1-6,10-0-13
2023-05-21,6,KIA,36,18,18,0,0.5,6.0,4승0무6패,1패,11-0-9,7-0-9
2023-05-21,7,삼성,38,17,21,0,0.447,8.0,3승0무7패,1승,9-0-11,8-0-10
2023-05-21,8,키움,42,18,24,0,0.429,9.0,4승0무6패,1승,13-0-10,5-0-14
2023-05-21,9,한화,40,13,24,3,0.351,11.5,3승2무5패,3패,6-0-13,7-3-11
2023-05-21,10,KT,39,12,25,2,0.324,12.5,4승0무6패,1승,7-1-12,5-1-13
2023-05-23,1,LG,42,27,14,1,0.659,0.0,7승1무2패,5승,15-1-8,12-0-6
2023-05-23,2,SSG,42,26,15,1,0.634,1.0,5승1무4패,1패,11-1-7,15-0-8
2023-05-23,3,롯데,37,23,14,0,0.622,2.0,6승0무4패,1승,13-0-7,10-0-7
2023-05-23,4,두산,41,21,19,1,0.525,5.5,7승0무3패,1승,11-1-6,10-0-13
2023-05-23,5,NC,40,20,20,0,0.5,6.5,4승0무6패,2패,7-0-9,13-0-11
2023-05-23,6,KIA,37,18,19,0,0.486,7.0,4승0무6패,2패,11-0-9,7-0-10
2023-05-23,7,키움,43,19,24,0,0.442,9.0,5승0무5패,2승,13-0-10,6-0-14
2023-05-23,8,삼성,39,17,22,0,0.436,9.0,3승0무7패,1패,9-0-11,8-0-11
2023-05-23,9,한화,41,14,24,3,0.368,11.5,3승2무5패,1승,7-0-13,7-3-11
2023-05-23,10,KT,40,12,26,2,0.316,13.5,4승0무6패,1패,7-1-13,5-1-13
2023-05-24,1,SSG,43,27,15,1,0.643,0.0,5승1무4패,1승,12-1-7,15-0-8
2023-05-24,1,LG,43,27,15,1,0.643,0.0,7승1무2패,1패,15-1-8,12-0-7
2023-05-24,3,롯데,38,23,15,0,0.605,2.0,6승0무4패,1패,13-0-8,10-0-7
2023-05-24,4,NC,41,21,20,0,0.512,5.5,4승0무6패,1승,7-0-9,14-0-11
2023-05-24,4,두산,42,21,20,1,0.512,5.5,6승0무4패,1패,11-1-7,10-0-13
2023-05-24,6,KIA,38,19,19,0,0.5,6.0,5승0무5패,1승,11-0-9,8-0-10
2023-05-24,7,삼성,40,18,22,0,0.45,8.0,4승0무6패,1승,9-0-11,9-0-11
2023-05-24,8,키움,44,19,25,0,0.432,9.0,4승0무6패,1패,13-0-10,6-0-15
2023-05-24,9,한화,42,14,25,3,0.359,11.5,2승2무6패,1패,7-0-14,7-3-11
2023-05-24,10,KT,41,13,26,2,0.333,12.5,4승0무6패,1승,8-1-13,5-1-13
2023-05-25,1,LG,44,28,15,1,0.651,0.0,7승1무2패,1승,15-1-8,13-0-7
2023-05-25,2,SSG,44,27,16,1,0.628,1.0,5승1무4패,1패,12-1-8,15-0-8
2023-05-25,3,롯데,39,24,15,0,0.615,2.0,6승0무4패,1승,14-0-8,10-0-7
2023-05-25,4,두산,43,22,20,1,0.524,5.5,6승0무4패,1승,12-1-7,10-0-13
2023-05-25,5,NC,42,21,21,0,0.5,6.5,4승0무6패,1패,7-0-9,14-0-12
2023-05-25,6,KIA,39,19,20,0,0.487,7.0,5승0무5패,1패,11-0-9,8-0-11
2023-05-25,7,삼성,41,18,23,0,0.439,9.0,3승0무7패,1패,9-0-11,9-0-12
2023-05-25,8,키움,45,19,26,0,0.422,10.0,3승0무7패,2패,13-0-10,6-0-16
2023-05-25,9,한화,43,15,25,3,0.375,11.5,3승2무5패,1승,8-0-14,7-3-11
2023-05-25,10,KT,42,14,26,2,0.35,12.5,5승0무5패,2승,9-1-13,5-1-13
2023-05-26,1,LG,45,29,15,1,0.659,0.0,7승1무2패,2승,15-1-8,14-0-7
2023-05-26,2,SSG,45,28,16,1,0.636,1.0,5승1무4패,1승,12-1-8,16-0-8
2023-05-26,3,롯데,40,25,15,0,0.625,2.0,6승0무4패,2승,14-0-8,11-0-7
2023-05-26,4,NC,43,22,21,0,0.512,6.5,5승0무5패,1승,8-0-9,14-0-12
2023-05-26,4,두산,44,22,21,1,0.512,6.5,5승0무5패,1패,12-1-8,10-0-13
2023-05-26,6,KIA,40,19,21,0,0.475,8.0,5승0무5패,2패,11-0-10,8-0-11
2023-05-26,7,삼성,42,18,24,0,0.429,10.0,3승0무7패,2패,9-0-12,9-0-12
2023-05-26,8,키움,46,19,27,0,0.413,11.0,3승0무7패,3패,13-0-11,6-0-16
2023-05-26,9,KT,43,15,26,2,0.366,12.5,6승0무4패,3승,9-1-13,6-1-13
2023-05-26,9,한화,44,15,26,3,0.366,12.5,3승1무6패,1패,8-0-14,7-3-12
2023-05-27,1,LG,46,29,16,1,0.644,0.0,7승1무2패,1패,15-1-8,14-0-8
2023-05-27,2,SSG,45,28,16,1,0.636,0.5,5승1무4패,1승,12-1-8,16-0-8
2023-05-27,3,롯데,41,26,15,0,0.634,1.0,6승0무4패,3승,14-0-8,12-0-7
2023-05-27,4,두산,44,22,21,1,0.512,6.0,5승0무5패,1패,12-1-8,10-0-13
2023-05-27,5,NC,44,22,22,0,0.5,6.5,4승0무6패,1패,8-0-10,14-0-12
2023-05-27,6,KIA,41,20,21,0,0.488,7.0,6승0무4패,1승,12-0-10,8-0-11
2023-05-27,7,삼성,43,18,25,0,0.419,10.0,3승0무7패,3패,9-0-13,9-0-12
2023-05-27,8,키움,47,19,28,0,0.404,11.0,3승0무7패,4패,13-0-12,6-0-16
2023-05-27,9,KT,44,16,26,2,0.381,11.5,6승0무4패,4승,9-1-13,7-1-13
2023-05-27,9,한화,45,16,26,3,0.381,11.5,4승1무5패,1승,8-0-14,8-3-12
2023-05-28,1,LG,47,30,16,1,0.652,0.0,7승1무2패,1승,15-1-8,15-0-8
2023-05-28,2,SSG,45,28,16,1,0.636,1.0,5승1무4패,1승,12-1-8,16-0-8
2023-05-28,3,롯데,42,26,16,0,0.619,2.0,6승0무4패,1패,14-0-8,12-0-8
2023-05-28,4,두산,44,22,21,1,0.512,6.5,5승0무5패,1패,12-1-8,10-0-13
2023-05-28,5,NC,44,22,22,0,0.5,7.0,4승0무6패,1패,8-0-10,14-0-12
2023-05-28,6,KIA,42,20,22,0,0.476,8.0,5승0무5패,1패,12-0-11,8-0-11
2023-05-28,7,삼성,44,19,25,0,0.432,10.0,4승0무6패,1승,10-0-13,9-0-12
2023-05-28,8,키움,48,20,28,0,0.417,11.0,4승0무6패,1승,14-0-12,6-0-16
2023-05-28,9,한화,45,16,26,3,0.381,12.0,4승1무5패,1승,8-0-14,8-3-12
2023-05-28,10,KT,45,16,27,2,0.372,12.5,6승0무4패,1패,9-1-13,7-1-14
2023-05-30,1,LG,48,31,16,1,0.66,0.0,7승1무2패,2승,16-1-8,15-0-8
2023-05-30,2,SSG,46,29,16,1,0.644,1.0,6승0무4패,2승,13-1-8,16-0-8
2023-05-30,3,롯데,43,26,17,0,0.605,3.0,5승0무5패,2패,14-0-8,12-0-9
2023-05-30,4,NC,45,23,22,0,0.511,7.0,4승0무6패,1승,9-0-10,14-0-12
2023-05-30,5,두산,45,22,22,1,0.5,7.5,4승0무6패,2패,12-1-8,10-0-14
2023-05-30,6,KIA,43,21,22,0,0.488,8.0,5승0무5패,1승,13-0-11,8-0-11
2023-05-30,7,삼성,45,19,26,0,0.422,11.0,4승0무6패,1패,10-0-13,9-0-13
2023-05-30,8,키움,49,20,29,0,0.408,12.0,3승0무7패,1패,14-0-12,6-0-17
2023-05-30,9,한화,46,17,26,3,0.395,12.0,4승1무5패,2승,9-0-14,8-3-12
2023-05-30,10,KT,46,16,28,2,0.364,13.5,6승0무4패,2패,9-1-13,7-1-15
2023-05-31,1,LG,49,31,17,1,0.646,0.0,6승1무3패,1패,16-1-9,15-0-8
2023-05-31,2,SSG,47,29,17,1,0.63,1.0,6승0무4패,1패,13-1-9,16-0-8
2023-05-31,3,롯데,44,27,17,0,0.614,2.0,5승0무5패,1승,14-0-8,13-0-9
2023-05-31,4,두산,46,23,22,1,0.511,6.5,4승0무6패,1승,12-1-8,11-0-14
2023-05-31,5,KIA,44,22,22,0,0.5,7.0,5승0무5패,2승,14-0-11,8-0-11
2023-05-31,5,NC,46,23,23,0,0.5,7.0,4승0무6패,1패,9-0-11,14-0-12
2023-05-31,7,삼성,46,20,26,0,0.435,10.0,4승0무6패,1승,10-0-13,10-0-13
2023-05-31,8,키움,50,21,29,0,0.42,11.0,4승0무6패,1승,14-0-12,7-0-17
2023-05-31,9,한화,47,17,27,3,0.386,12.0,4승1무5패,1패,9-0-15,8-3-12
2023-05-31,10,KT,47,16,29,2,0.356,13.5,5승0무5패,3패,9-1-13,7-1-16
2023-06-01,1,LG,50,32,17,1,0.653,0.0,7승0무3패,1승,17-1-9,15-0-8
2023-06-01,2,SSG,48,30,17,1,0.638,1.0,6승0무4패,1승,14-1-9,16-0-8
2023-06-01,3,롯데,45,27,18,0,0.6,3.0,5승0무5패,1패,14-0-8,13-0-10
2023-06-01,4,두산,46,23,22,1,0.511,7.0,4승0무6패,1승,12-1-8,11-0-14
2023-06-01,5,KIA,44,22,22,0,0.5,7.5,5승0무5패,2승,14-0-11,8-0-11
2023-06-01,5,NC,46,23,23,0,0.5,7.5,4승0무6패,1패,9-0-11,14-0-12
2023-06-01,7,삼성,47,20,27,0,0.426,11.0,4승0무6패,1패,10-0-13,10-0-14
2023-06-01,8,키움,51,21,30,0,0.412,12.0,4승0무6패,1패,14-0-12,7-0-18
2023-06-01,9,한화,48,18,27,3,0.4,12.0,5승1무4패,1승,10-0-15,8-3-12
2023-06-01,10,KT,47,16,29,2,0.356,14.0,5승0무5패,3패,9-1-13,7-1-16
2023-06-02,1,SSG,49,31,17,1,0.646,0.0,7승0무3패,2승,15-1-9,16-0-8
2023-06-02,2,LG,51,32,18,1,0.64,0.0,6승0무4패,1패,17-1-10,15-0-8
2023-06-02,3,롯데,46,28,18,0,0.609,2.0,6승0무4패,1승,15-0-8,13-0-10
2023-06-02,4,두산,47,24,22,1,0.522,6.0,5승0무5패,2승,12-1-8,12-0-14
2023-06-02,5,NC,47,24,23,0,0.511,6.5,5승0무5패,1승,9-0-11,15-0-12
2023-06-02,6,KIA,45,22,23,0,0.489,7.5,4승0무6패,1패,14-0-11,8-0-12
2023-06-02,7,삼성,48,21,27,0,0.438,10.0,4승0무6패,1승,10-0-13,11-0-14
2023-06-02,8,키움,52,21,31,0,0.404,12.0,3승0무7패,2패,14-0-12,7-0-19
2023-06-02,9,한화,49,18,28,3,0.391,12.0,5승0무5패,1패,10-0-16,8-3-12
2023-06-02,10,KT,48,16,30,2,0.348,14.0,5승0무5패,4패,9-1-14,7-1-16
2023-06-03,1,SSG,50,32,17,1,0.653,0.0,7승0무3패,3승,16-1-9,16-0-8
2023-06-03,2,LG,52,32,19,1,0.627,1.0,5승0무5패,2패,17-1-11,15-0-8
2023-06-03,3,롯데,47,29,18,0,0.617,2.0,6승0무4패,2승,16-0-8,13-0-10
2023-06-03,4,NC,48,25,23,0,0.521,6.5,5승0무5패,2승,9-0-11,16-0-12
2023-06-03,5,두산,48,24,23,1,0.511,7.0,5승0무5패,1패,12-1-8,12-0-15
2023-06-03,6,KIA,46,22,24,0,0.478,8.5,4승0무6패,2패,14-0-11,8-0-13
2023-06-03,7,삼성,49,22,27,0,0.449,10.0,5승0무5패,2승,10-0-13,12-0-14
2023-06-03,8,키움,53,21,32,0,0.396,13.0,2승0무8패,3패,14-0-12,7-0-20
2023-06-03,9,한화,50,18,29,3,0.383,13.0,5승0무5패,2패,10-0-17,8-3-12
2023-06-03,10,KT,49,17,30,2,0.362,14.0,5승0무5패,1승,10-1-14,7-1-16
2023-06-04,1,SSG,51,32,18,1,0.64,0.0,6승0무4패,1패,16-1-10,16-0-8
2023-06-04,2,LG,53,32,20,1,0.615,1.0,5승0무5패,3패,17-1-12,15-0-8
