game_id,stadium,team_away,team_home,status,crowd,time_start,time_end,time_run,score_away,score_home
20220413HHSS0,대구,한화,삼성,finished,2156,18:30,21:20,2:50,1,12
20220413OBKT0,대구,두산,KT,canceled,nan,,,,nan,nan
20220413LTHT0,대구,롯데,KIA,canceled,nan,,,,nan,nan
20220413NCWO0,고척,NC,키움,finished,893,18:30,23:16,4:46,4,5
20220414SKLG0,잠실,SSG,LG,finished,6500,18:30,21:20,2:50,1,5
20220414HHSS0,대구,한화,삼성,finished,2869,18:30,21:35,3:05,3,8
20220414OBKT0,수원,두산,KT,finished,2241,18:30,22:06,3:36,5,4
20220414LTHT0,광주,롯데,KIA,finished,3838,18:30,22:00,3:30,3,2
20220414NCWO0,고척,NC,키움,finished,1020,18:30,21:17,2:47,0,1
20220415LGHH0,한밭,LG,한화,finished,3320,18:30,21:42,3:12,3,7
20220415WOOB0,잠실,키움,두산,finished,4423,18:30,21:28,2:58,4,2
20220415SSSK0,문학,삼성,SSG,finished,9441,18:30,21:09,2:39,0,5
20220415KTLT0,사직,KT,롯데,finished,4610,18:30,22:02,3:32,7,9
20220415HTNC0,창원,KIA,NC,finished,3002,18:29,21:32,3:03,0,5
20220416SSSK0,문학,삼성,SSG,finished,16037,14:00,17:14,3:14,2,6
20220416LGHH0,한밭,LG,한화,finished,8112,17:00,20:26,3:26,6,2
20220416WOOB0,잠실,키움,두산,finished,9737,17:01,20:11,3:10,1,4
20220416KTLT0,사직,KT,롯데,finished,10639,17:00,20:02,3:02,8,0
20220416HTNC0,창원,KIA,NC,finished,4580,17:00,19:57,2:57,14,0
20220417LGHH0,한밭,LG,한화,finished,6566,14:00,18:08,4:08,8,7
20220417WOOB0,잠실,키움,두산,finished,8762,14:01,17:41,3:40,6,2
20220417SSSK0,문학,삼성,SSG,finished,15104,14:00,17:12,3:12,5,7
20220417KTLT0,사직,KT,롯데,finished,9231,14:00,16:36,2:36,0,3
20220417HTNC0,창원,KIA,NC,finished,3902,13:59,17:28,3:29,4,3
20220419KTLG0,잠실,KT,LG,finished,4537,18:30,21:19,2:49,5,0
20220419WOSK0,문학,키움,SSG,finished,5931,18:30,21:58,3:28,8,5
20220419HHLT0,사직,한화,롯데,finished,4053,18:29,22:02,3:33,6,2
20220419SSNC0,창원,삼성,NC,finished,1725,18:30,22:11,3:41,8,11
20220419OBHT0,광주,두산,KIA,finished,2658,18:29,22:10,3:41,3,6
20220420KTLG0,잠실,KT,LG,finished,4595,18:30,21:25,2:55,5,3
20220420WOSK0,문학,키움,SSG,finished,5061,18:31,20:59,2:28,1,6
20220420HHLT0,사직,한화,롯데,finished,4340,18:30,21:16,2:46,0,7
20220420SSNC0,창원,삼성,NC,finished,2104,18:32,21:18,2:46,0,3
20220420OBHT0,광주,두산,KIA,finished,4010,18:30,21:56,3:26,4,3
20220421KTLG0,잠실,KT,LG,finished,4410,18:30,21:56,3:26,6,2
20220421WOSK0,문학,키움,SSG,finished,8080,18:30,21:13,2:43,2,4
20220421HHLT0,사직,한화,롯데,finished,3306,18:30,22:20,3:50,7,6
20220421SSNC0,창원,삼성,NC,finished,1675,18:32,22:01,3:29,10,3
20220421OBHT0,광주,두산,KIA,finished,3474,18:30,21:18,2:48,2,1
20220422SKHH0,한밭,SSG,한화,finished,3146,18:30,21:37,3:07,0,2
20220422LGOB0,잠실,LG,두산,finished,8472,18:30,22:02,3:32,5,1
20220422LTSS0,대구,롯데,삼성,finished,7951,18:31,21:34,3:03,8,2
20220422NCKT0,수원,NC,KT,finished,2276,18:30,21:39,3:09,3,4
20220422HTWO0,고척,KIA,키움,finished,4289,18:30,21:47,3:17,5,4
20220423HTWO0,고척,KIA,키움,finished,8338,14:00,16:49,2:49,1,3
20220423SKHH0,한밭,SSG,한화,finished,7514,16:59,19:58,2:59,2,9
20220423LGOB0,잠실,LG,두산,finished,17799,17:01,20:02,3:01,2,4
20220423LTSS0,대구,롯데,삼성,finished,14983,17:00,19:59,2:59,4,2
20220423NCKT0,수원,NC,KT,finished,8255,17:00,19:36,2:36,3,4
20220424SKHH0,한밭,SSG,한화,finished,6612,13:59,17:28,3:29,3,1
20220424LGOB0,잠실,LG,두산,finished,14848,14:01,17:28,3:27,5,0
20220424LTSS0,대구,롯데,삼성,finished,12782,14:01,17:07,3:06,7,4
20220424NCKT0,수원,NC,KT,finished,5719,13:59,17:38,3:39,2,1
20220424HTWO0,고척,KIA,키움,finished,7406,14:00,16:55,2:55,14,2
20220426WOHH0,한밭,키움,한화,finished,2647,18:29,21:21,2:52,2,5
20220426NCOB0,잠실,NC,두산,finished,3644,18:30,21:42,3:12,4,8
20220426SKLT0,사직,SSG,롯데,finished,2731,18:59,22:09,3:10,8,1
20220426LGSS0,대구,LG,삼성,finished,3920,18:30,21:32,3:02,4,7
20220426HTKT0,수원,KIA,KT,finished,6277,18:31,21:49,3:18,10,5
20220427WOHH0,한밭,키움,한화,finished,3459,18:29,21:30,3:01,7,0
20220427NCOB0,잠실,NC,두산,finished,3450,18:30,21:48,3:18,5,6
20220427SKLT0,사직,SSG,롯데,finished,6831,18:30,22:26,3:56,1,1
20220427LGSS0,대구,LG,삼성,finished,5063,18:30,21:32,3:02,7,0
20220427HTKT0,수원,KIA,KT,finished,6123,18:30,21:06,2:36,1,3
20220428WOHH0,한밭,키움,한화,finished,3531,18:29,21:29,3:00,3,1
20220428NCOB0,잠실,NC,두산,finished,5223,18:30,22:03,3:33,9,5
20220428SKLT0,사직,SSG,롯데,finished,7126,18:30,21:07,2:37,1,4
20220428LGSS0,대구,LG,삼성,finished,5279,18:30,21:41,3:11,6,4
20220428HTKT0,수원,KIA,KT,finished,6111,18:31,21:14,2:43,3,5
20220429LTLG0,잠실,롯데,LG,finished,15681,18:30,22:16,3:46,9,4
20220429OBSK0,문학,두산,SSG,finished,10306,18:30,23:21,4:51,7,8
20220429HHNC0,창원,한화,NC,finished,3405,18:30,21:56,3:26,4,9
20220429SSHT0,광주,삼성,KIA,finished,7487,18:31,22:06,3:35,4,3
20220429KTWO0,고척,KT,키움,finished,1770,18:29,21:46,3:17,6,4
20220430SSHT0,광주,삼성,KIA,finished,11159,14:00,17:27,3:27,5,4
20220430LTLG0,잠실,롯데,LG,finished,23018,17:00,19:47,2:47,3,1
20220430OBSK0,문학,두산,SSG,finished,20094,17:01,20:15,3:14,1,2
20220430HHNC0,창원,한화,NC,finished,6045,17:00,20:31,3:31,2,0
20220430KTWO0,고척,KT,키움,finished,4075,17:00,19:57,2:57,1,4
20220501LTLG0,잠실,롯데,LG,finished,20513,14:00,16:55,2:55,4,0
20220501OBSK0,문학,두산,SSG,finished,18130,14:00,16:45,2:45,9,0
20220501HHNC0,창원,한화,NC,finished,5185,14:00,17:13,3:13,2,1
20220501SSHT0,광주,삼성,KIA,finished,11555,14:00,16:57,2:57,6,3
20220501KTWO0,고척,KT,키움,finished,3213,14:00,17:26,3:26,3,9
20220503OBLG0,잠실,두산,LG,finished,10124,18:30,21:38,3:08,3,4
20220503HHSK0,문학,한화,SSG,finished,9110,18:30,21:40,3:10,2,4
20220503NCSS0,대구,NC,삼성,finished,5728,18:31,22:30,3:59,10,6
20220503LTKT0,수원,롯데,KT,finished,6251,18:30,21:56,3:26,5,10
20220503WOHT0,광주,키움,KIA,finished,5277,18:30,20:58,2:28,7,1
20220504OBLG0,잠실,두산,LG,finished,14480,18:30,21:45,3:15,5,2
20220504HHSK0,문학,한화,SSG,finished,11331,18:31,21:59,3:28,8,5
20220504NCSS0,대구,NC,삼성,finished,8712,18:30,21:59,3:29,5,11
20220504LTKT0,수원,롯데,KT,finished,7532,18:30,21:19,2:49,5,0
20220504WOHT0,광주,키움,KIA,finished,11234,18:30,22:14,3:44,3,4
20220505OBLG0,잠실,두산,LG,finished,24012,14:01,17:22,3:21,9,4
20220505HHSK0,문학,한화,SSG,finished,23000,14:00,17:08,3:08,4,14
20220505NCSS0,대구,NC,삼성,finished,20938,14:01,17:10,3:09,2,5
20220505LTKT0,수원,롯데,KT,finished,20000,14:00,17:12,3:12,2,8
20220505WOHT0,광주,키움,KIA,finished,16072,14:00,16:46,2:46,1,10
20220506HTHH0,한밭,KIA,한화,finished,10305,18:29,21:25,2:56,13,2
20220506KTOB0,잠실,KT,두산,finished,8709,18:30,21:25,2:55,6,0
20220506SSLT0,사직,삼성,롯데,finished,22990,18:30,21:10,2:40,5,0
20220506LGNC0,창원,LG,NC,finished,5883,18:30,22:19,3:49,15,8
20220506SKWO0,고척,SSG,키움,finished,4627,18:30,21:24,2:54,2,9
20220507HTHH0,한밭,KIA,한화,finished,11114,17:00,20:13,3:13,5,4
20220507KTOB0,잠실,KT,두산,finished,10546,17:01,21:17,4:16,8,11
20220507SSLT0,사직,삼성,롯데,finished,22990,17:00,19:50,2:50,4,1
20220507LGNC0,창원,LG,NC,finished,5585,17:00,20:09,3:09,6,3
20220507SKWO0,고척,SSG,키움,finished,5637,17:00,19:45,2:45,3,0
20220508HTHH0,한밭,KIA,한화,finished,7918,14:00,17:19,3:19,7,6
20220508KTOB0,잠실,KT,두산,finished,7124,14:00,17:21,3:21,5,0
20220508SSLT0,사직,삼성,롯데,finished,16456,14:00,17:32,3:32,4,2
20220508LGNC0,창원,LG,NC,finished,3642,14:01,17:56,3:55,3,2
20220508SKWO0,고척,SSG,키움,finished,4765,14:00,17:01,3:01,6,2
20220510HHLG0,잠실,한화,LG,finished,7270,18:30,21:41,3:11,1,9
20220510NCLT0,사직,NC,롯데,finished,8521,18:30,21:06,2:36,0,7
20220510SKSS0,대구,SSG,삼성,finished,5088,18:30,21:33,3:03,3,1
20220510KTHT0,광주,KT,KIA,finished,5240,18:30,21:10,2:40,0,1
20220510OBWO0,고척,두산,키움,finished,3564,18:30,21:53,3:23,9,0
20220511HHLG0,잠실,한화,LG,finished,8064,18:30,22:13,3:43,2,5
20220511NCLT0,사직,NC,롯데,finished,7761,18:31,22:53,4:22,5,6
20220511SKSS0,대구,SSG,삼성,finished,4786,18:30,22:40,4:10,5,6
20220511KTHT0,광주,KT,KIA,finished,6542,18:30,21:46,3:16,10,5
20220511OBWO0,고척,두산,키움,finished,2641,18:30,21:30,3:00,5,1
20220512HHLG0,잠실,한화,LG,finished,8620,18:30,22:14,3:44,7,11
20220512NCLT0,사직,NC,롯데,finished,8782,18:30,21:37,3:07,4,2
20220512SKSS0,대구,SSG,삼성,finished,5541,18:30,21:32,3:02,2,4
20220512KTHT0,광주,KT,KIA,finished,5224,18:30,21:35,3:05,4,5
20220512OBWO0,고척,두산,키움,finished,2649,18:30,21:47,3:17,3,2
20220513LTHH0,한밭,롯데,한화,finished,6773,18:29,21:29,3:00,8,1
20220513HTLG0,잠실,KIA,LG,finished,19411,18:30,22:11,3:41,10,1
20220513NCSK0,문학,NC,SSG,finished,8121,18:30,21:27,2:57,6,2
20220513OBSS0,문학,두산,삼성,canceled,nan,,,,nan,nan
20220513WOKT0,수원,키움,KT,finished,4246,18:30,21:42,3:12,7,5
20220514LTHH0,한밭,롯데,한화,finished,10860,17:00,20:25,3:25,8,5
20220514HTLG0,잠실,KIA,LG,finished,24132,17:00,19:48,2:48,3,5
20220514NCSK0,문학,NC,SSG,finished,15131,17:00,20:08,3:08,1,2
20220514OBSS0,대구,두산,삼성,finished,17161,17:01,19:27,2:26,0,4
20220514WOKT0,수원,키움,KT,finished,10061,17:00,19:33,2:33,3,0
20220515LTHH0,한밭,롯데,한화,finished,8154,14:00,17:01,3:01,4,8
20220515HTLG0,잠실,KIA,LG,finished,23097,14:02,17:10,3:08,3,6
20220515NCSK0,문학,NC,SSG,finished,11414,14:00,17:45,3:45,8,7
20220515OBSS0,대구,두산,삼성,finished,14754,14:01,17:09,3:08,3,4
20220515WOKT0,수원,키움,KT,finished,6587,14:00,18:23,4:23,5,1
20220517SSHH0,한밭,삼성,한화,finished,3941,18:29,21:32,3:03,3,4
20220517SKOB0,잠실,SSG,두산,finished,5743,18:31,23:19,4:48,9,9
20220517HTLT0,사직,KIA,롯데,finished,9055,18:30,21:35,3:05,4,3
20220517WONC0,창원,키움,NC,finished,2420,18:31,22:10,3:39,11,4
20220517LGKT0,수원,LG,KT,finished,5600,18:30,21:41,3:11,2,3
20220518SSHH0,한밭,삼성,한화,finished,4107,18:29,21:55,3:26,5,3
20220518SKOB0,잠실,SSG,두산,finished,5586,18:31,23:15,4:44,5,2
20220518HTLT0,사직,KIA,롯데,finished,9885,18:31,22:29,3:58,15,7
20220518WONC0,창원,키움,NC,finished,2526,18:31,22:05,3:34,3,15
20220518LGKT0,수원,LG,KT,finished,5106,18:30,21:55,3:25,9,1
20220519SSHH0,한밭,삼성,한화,finished,4014,18:30,22:03,3:33,2,1
20220519SKOB0,잠실,SSG,두산,finished,7360,18:30,21:49,3:19,9,3
20220519HTLT0,사직,KIA,롯데,finished,10396,18:30,21:15,2:45,4,2
20220519WONC0,창원,키움,NC,finished,2686,18:32,21:53,3:21,3,1
20220519LGKT0,수원,LG,KT,finished,5234,18:30,21:52,3:22,7,3
20220520LTOB0,잠실,롯데,두산,finished,15486,18:30,21:27,2:57,4,0
20220520LGSK0,문학,LG,SSG,finished,13904,18:30,21:44,3:14,4,5
20220520KTSS0,대구,KT,삼성,finished,9838,18:30,21:08,2:38,5,1
20220520NCHT0,광주,NC,KIA,finished,9135,18:30,21:18,2:48,3,5
20220520HHWO0,고척,한화,키움,finished,3080,18:30,21:04,2:34,3,4
20220521LTOB0,잠실,롯데,두산,finished,20588,14:00,17:04,3:04,4,12
20220521LGSK0,문학,LG,SSG,finished,21315,17:01,20:31,3:30,4,3
20220521KTSS0,대구,KT,삼성,finished,15676,17:01,21:26,4:25,5,2
20220521NCHT0,광주,NC,KIA,finished,15565,17:00,20:31,3:31,7,4
20220521HHWO0,고척,한화,키움,finished,6689,17:01,19:52,2:51,2,11
20220522LTOB0,잠실,롯데,두산,finished,19143,14:01,17:57,3:56,5,4
20220522LGSK0,문학,LG,SSG,finished,18157,14:00,17:14,3:14,1,3
20220522KTSS0,대구,KT,삼성,finished,11507,14:00,17:05,3:05,3,4
20220522NCHT0,광주,NC,KIA,finished,16282,14:00,16:55,2:55,6,8
20220522HHWO0,고척,한화,키움,finished,5330,13:59,17:14,3:15,6,5
20220524OBHH0,한밭,두산,한화,finished,3172,18:29,21:26,2:57,3,6
20220524WOLG0,잠실,키움,LG,finished,6074,18:30,21:49,3:19,6,4
20220524LTSK0,문학,롯데,SSG,finished,11996,18:30,21:24,2:54,2,3
20220524HTSS0,대구,KIA,삼성,finished,7081,18:31,21:30,2:59,4,3
20220524KTNC0,창원,KT,NC,finished,1686,18:31,21:44,3:13,2,3
20220525OBHH0,한밭,두산,한화,finished,5253,18:30,21:33,3:03,1,14
20220525WOLG0,잠실,키움,LG,finished,6937,18:30,21:39,3:09,10,5
20220525LTSK0,문학,롯데,SSG,finished,9890,18:32,21:09,2:03,1,9
20220525HTSS0,대구,KIA,삼성,finished,8000,18:31,22:01,3:30,11,5
20220525KTNC0,창원,KT,NC,finished,2428,18:31,21:11,2:40,3,2
20220526OBHH0,한밭,두산,한화,finished,4638,18:29,22:16,3:47,24,3
20220526WOLG0,잠실,키움,LG,finished,6655,18:30,21:42,3:12,12,5
20220526LTSK0,문학,롯데,SSG,finished,13672,18:29,21:57,3:28,5,6
20220526HTSS0,대구,KIA,삼성,finished,7568,18:31,22:25,3:54,9,7
20220526KTNC0,창원,KT,NC,finished,1728,18:31,21:53,3:22,2,1
20220527SSLG0,잠실,삼성,LG,finished,13775,18:30,21:43,3:13,0,5
20220527WOLT0,사직,키움,롯데,finished,11008,18:31,21:12,2:41,8,0
20220527OBNC0,창원,두산,NC,finished,3328,18:29,21:37,3:08,6,1
20220527HHKT0,수원,한화,KT,finished,6090,18:30,21:25,2:55,4,0
20220527SKHT0,광주,SSG,KIA,finished,10208,18:30,21:35,3:05,8,1
20220528WOLT0,사직,키움,롯데,finished,13820,14:00,17:13,3:13,6,3
20220528SKHT0,광주,SSG,KIA,finished,12245,14:01,16:43,2:42,3,9
20220528SSLG0,잠실,삼성,LG,finished,21100,17:00,19:56,2:56,4,9
20220528OBNC0,창원,두산,NC,finished,7638,17:00,20:13,3:13,0,5
20220528HHKT0,수원,한화,KT,finished,11494,17:00,21:12,4:12,9,8
20220529SSLG0,잠실,삼성,LG,finished,17435,14:00,17:35,3:35,8,4
20220529WOLT0,사직,키움,롯데,finished,12038,14:00,16:30,2:30,4,0
20220529OBNC0,창원,두산,NC,finished,3979,14:00,17:14,3:14,1,0
20220529HHKT0,수원,한화,KT,finished,9503,14:00,18:00,4:00,12,4
20220529SKHT0,광주,SSG,KIA,finished,12595,14:00,17:49,3:49,9,7
20220531NCHH0,한밭,NC,한화,finished,4269,18:29,21:52,3:23,10,5
20220531HTOB0,잠실,KIA,두산,finished,18194,18:30,22:18,3:48,13,10
20220531KTSK0,문학,KT,SSG,finished,7883,18:29,20:50,2:21,2,1
20220531LGLT0,사직,LG,롯데,finished,7815,18:30,21:27,2:57,5,7
20220531SSWO0,고척,삼성,키움,finished,4100,18:30,21:24,2:54,2,3
20220601NCHH0,한밭,NC,한화,finished,6851,16:59,19:49,2:50,0,3
20220601HTOB0,잠실,KIA,두산,finished,23244,17:00,20:13,3:13,7,3
20220601KTSK0,문학,KT,SSG,finished,15288,16:59,19:46,2:47,1,2
20220601LGLT0,사직,LG,롯데,finished,11093,17:00,20:33,3:33,14,5
20220601SSWO0,고척,삼성,키움,finished,7181,17:00,20:05,3:05,4,2
20220602NCHH0,한밭,NC,한화,finished,3003,18:30,22:39,4:09,4,3
20220602HTOB0,잠실,KIA,두산,finished,11029,18:31,21:47,3:16,4,3
20220602KTSK0,문학,KT,SSG,finished,5525,18:30,21:50,3:20,14,1
20220602LGLT0,사직,LG,롯데,finished,8384,18:30,22:38,4:08,2,2
20220602SSWO0,고척,삼성,키움,finished,2477,18:30,22:14,3:44,5,6
20220603WOHH0,한밭,키움,한화,finished,4166,18:29,21:45,3:16,2,14
20220603SKLG0,잠실,SSG,LG,finished,9487,18:30,21:17,2:47,1,7
20220603OBSS0,대구,두산,삼성,finished,8600,18:30,21:51,3:21,5,8
20220603LTNC0,창원,롯데,NC,finished,9544,18:31,20:53,2:22,1,5
20220603HTKT0,수원,KIA,KT,finished,10749,18:30,21:03,2:33,2,5
20220604WOHH0,한밭,키움,한화,finished,9140,16:59,20:43,3:44,4,3
20220604SKLG0,잠실,SSG,LG,finished,16345,17:01,20:28,3:27,2,6
20220604OBSS0,대구,두산,삼성,finished,16425,17:01,20:54,3:53,16,8
20220604LTNC0,창원,롯데,NC,finished,11736,17:01,19:49,2:48,3,2
20220604HTKT0,수원,KIA,KT,finished,20000,17:00,20:01,3:01,3,4
20220605WOHH0,한밭,키움,한화,canceled,nan,,,,nan,nan
20220605SKLG0,잠실,SSG,LG,finished,14964,17:00,19:41,2:41,2,0
20220605OBSS0,잠실,두산,삼성,canceled,nan,,,,nan,nan
20220605LTNC0,잠실,롯데,NC,canceled,nan,,,,nan,nan
20220605HTKT0,수원,KIA,KT,finished,20000,17:00,21:08,4:08,2,2
20220607HHOB0,잠실,한화,두산,finished,4702,18:30,21:26,2:56,1,3
20220607SSLT0,사직,삼성,롯데,finished,4680,18:31,22:37,4:06,7,4
20220607SKNC0,창원,SSG,NC,finished,2158,18:32,20:58,2:26,2,6
20220607LGHT0,창원,LG,KIA,canceled,nan,,,,nan,nan
20220607KTWO0,고척,KT,키움,finished,1904,18:30,21:46,3:16,0,3
20220608HHOB0,잠실,한화,두산,finished,4882,18:30,21:43,3:13,5,1
20220608SSLT0,사직,삼성,롯데,finished,4733,18:30,21:26,2:56,4,2
20220608SKNC0,창원,SSG,NC,finished,2316,18:31,23:01,4:30,2,2
20220608LGHT0,광주,LG,KIA,finished,6812,18:30,21:57,3:27,11,7
20220608KTWO0,고척,KT,키움,finished,1342,18:30,22:41,4:11,5,5
20220609HHOB0,잠실,한화,두산,finished,6612,18:31,22:32,4:01,7,16
20220609SSLT0,사직,삼성,롯데,finished,5236,18:30,22:56,4:26,6,7
20220609SKNC0,창원,SSG,NC,finished,3010,18:30,21:42,3:12,4,5
20220609LGHT0,광주,LG,KIA,finished,7606,18:30,21:12,2:42,1,5
20220609KTWO0,고척,KT,키움,finished,1414,18:33,21:20,2:47,7,1
20220610OBLG0,잠실,두산,LG,finished,11791,18:30,21:48,3:18,7,10
20220610HHSK0,문학,한화,SSG,finished,9958,18:30,21:18,2:48,2,9
20220610KTLT0,사직,KT,롯데,finished,4902,18:30,21:41,3:11,9,4
20220610NCSS0,대구,NC,삼성,finished,10012,18:30,21:39,3:09,9,1
20220610WOHT0,광주,키움,KIA,finished,8951,18:30,22:27,3:57,10,6
20220611OBLG0,잠실,두산,LG,finished,19035,17:01,20:37,3:36,5,4
20220611HHSK0,문학,한화,SSG,finished,20078,17:00,19:34,2:34,2,4
20220611KTLT0,사직,KT,롯데,finished,10087,17:00,19:33,2:33,4,0
20220611NCSS0,대구,NC,삼성,finished,14155,17:01,20:30,3:29,4,1
20220611WOHT0,광주,키움,KIA,finished,16267,16:59,19:44,2:45,2,5
20220612OBLG0,잠실,두산,LG,finished,15235,17:00,20:57,3:57,6,9
20220612HHSK0,문학,한화,SSG,finished,15128,17:00,21:15,4:15,11,13
20220612KTLT0,사직,KT,롯데,finished,5997,16:59,20:13,3:14,0,13
20220612NCSS0,대구,NC,삼성,finished,10614,17:00,20:02,3:02,2,4
20220612WOHT0,광주,키움,KIA,finished,14849,17:00,20:39,3:39,10,8
20220614LTHH0,한밭,롯데,한화,canceled,nan,,,,nan,nan
20220614SSLG0,잠실,삼성,LG,finished,6824,18:30,21:19,2:49,0,7
20220614HTNC0,잠실,KIA,NC,canceled,nan,,,,nan,nan
20220614SKKT0,수원,SSG,KT,finished,3108,18:30,21:33,3:03,4,5
20220614OBWO0,고척,두산,키움,finished,2536,18:30,21:28,2:58,0,2
20220615LTHH0,한밭,롯데,한화,finished,3403,18:30,21:48,3:18,11,5
20220615SSLG0,잠실,삼성,LG,finished,6328,18:30,21:36,3:06,6,3
20220615HTNC0,창원,KIA,NC,finished,3444,18:30,21:43,3:13,2,7
20220615SKKT0,수원,SSG,KT,finished,3596,18:29,21:26,2:48,3,6
20220615OBWO0,고척,두산,키움,finished,2062,18:30,21:42,3:12,4,3
20220616LTHH0,한밭,롯데,한화,finished,3640,18:30,21:30,3:00,3,0
20220616SSLG0,잠실,삼성,LG,finished,8976,18:30,21:16,2:46,1,2
20220616HTNC0,창원,KIA,NC,finished,4547,18:30,21:35,3:05,4,2
20220616SKKT0,수원,SSG,KT,finished,4355,18:29,21:47,3:18,6,0
20220616OBWO0,고척,두산,키움,finished,2349,18:29,22:07,3:38,2,6
20220617KTOB0,잠실,KT,두산,finished,4898,18:30,21:56,3:26,4,2
20220617SKLT0,사직,SSG,롯데,finished,5687,18:30,21:11,2:41,6,2
20220617HHNC0,창원,한화,NC,finished,3678,18:29,22:34,4:05,1,1
20220617SSHT0,광주,삼성,KIA,finished,8865,18:29,21:06,2:37,3,5
20220617LGWO0,고척,LG,키움,finished,4608,18:30,22:21,3:51,4,2
20220618LGWO0,고척,LG,키움,finished,8705,14:00,16:53,2:53,0,2
20220618KTOB0,잠실,KT,두산,finished,9033,17:00,20:03,3:03,0,5
20220618SKLT0,사직,SSG,롯데,finished,10173,17:00,20:31,3:31,10,5
20220618HHNC0,창원,한화,NC,finished,7205,17:00,20:07,3:07,2,3
20220618SSHT0,광주,삼성,KIA,finished,14825,17:00,20:01,3:01,6,2
20220619LGWO0,고척,LG,키움,finished,7849,14:01,17:10,3:09,4,2
20220619KTOB0,잠실,KT,두산,finished,6966,17:02,19:57,2:55,7,1
20220619SKLT0,사직,SSG,롯데,finished,6314,17:00,20:19,3:19,4,7
20220619HHNC0,창원,한화,NC,finished,4605,17:00,19:57,2:57,3,6
