game_id,stadium,team_away,team_home,status,crowd,time_start,time_end,time_run,score_away,score_home
20230430SSKT0,수원,삼성,KT,finished,14582,13:59,17:42,3:43,1,0
20230502HHOB0,잠실,한화,두산,finished,9834,18:31,21:36,3:05,0,3
20230502KTSK0,문학,KT,SSG,finished,6950,18:30,21:20,2:50,11,4
20230502WOSS0,대구,키움,삼성,finished,10624,18:30,21:56,3:26,4,0
20230502LGNC0,창원,LG,NC,finished,3939,18:30,21:53,3:23,5,3
20230502LTHT0,광주,롯데,KIA,finished,8892,18:29,22:10,3:41,7,4
20230503HHOB0,잠실,한화,두산,finished,14271,18:30,21:57,3:27,8,3
20230503KTSK0,문학,KT,SSG,finished,7703,18:30,22:23,3:53,3,5
20230503WOSS0,대구,키움,삼성,finished,13394,18:30,21:00,2:30,4,1
20230503LGNC0,창원,LG,NC,finished,4874,18:30,21:03,2:33,2,1
20230503LTHT0,광주,롯데,KIA,finished,13815,18:30,21:58,3:28,2,10
20230504HHOB0,잠실,한화,두산,finished,10825,18:30,22:08,3:38,10,3
20230504KTSK0,문학,KT,SSG,finished,7529,18:30,21:20,2:50,2,10
20230504WOSS0,대구,키움,삼성,finished,12076,18:30,21:23,2:53,1,14
20230504LGNC0,대구,LG,NC,canceled,nan,,,,nan,nan
20230504LTHT0,대구,롯데,KIA,canceled,nan,,,,nan,nan
20230505KTHH0,한밭,KT,한화,canceled,nan,,,,nan,nan
20230505LGOB0,잠실,LG,두산,canceled,nan,,,,nan,nan
20230505SSLT0,사직,삼성,롯데,canceled,nan,,,,nan,nan
20230505HTNC0,창원,KIA,NC,canceled,nan,,,,nan,nan
20230505SKWO0,고척,SSG,키움,finished,16000,14:00,16:35,2:35,3,1
20230506LGOB0,잠실,LG,두산,canceled,nan,,,,nan,nan
20230506KTHH0,한밭,KT,한화,canceled,nan,,,,nan,nan
20230506SSLT0,사직,삼성,롯데,canceled,nan,,,,nan,nan
20230506HTNC0,창원,KIA,NC,canceled,nan,,,,nan,nan
20230506SKWO0,고척,SSG,키움,finished,11063,17:00,19:38,2:38,2,1
20230507KTHH0,한밭,KT,한화,finished,8551,14:00,16:59,2:59,2,6
20230507LGOB0,잠실,LG,두산,finished,22073,13:59,16:51,2:52,11,1
20230507SSLT0,잠실,삼성,롯데,canceled,nan,,,,nan,nan
20230507HTNC0,잠실,KIA,NC,canceled,nan,,,,nan,nan
20230507SKWO0,고척,SSG,키움,finished,7623,14:00,18:40,4:40,7,6
20230509SSHH0,한밭,삼성,한화,finished,5014,18:30,21:39,3:09,9,1
20230509WOLG0,잠실,키움,LG,finished,10421,18:30,22:04,3:34,4,5
20230509OBLT0,사직,두산,롯데,finished,11643,18:30,21:15,2:45,5,2
20230509NCKT0,수원,NC,KT,finished,2764,18:30,22:01,3:31,16,4
20230509SKHT0,광주,SSG,KIA,finished,8916,18:29,20:53,2:24,0,3
20230510SSHH0,한밭,삼성,한화,finished,5865,18:30,20:50,2:20,1,5
20230510WOLG0,잠실,키움,LG,finished,12125,18:30,21:47,3:17,11,1
20230510OBLT0,사직,두산,롯데,finished,11435,18:30,20:52,2:22,0,3
20230510NCKT0,수원,NC,KT,finished,3734,18:30,21:50,3:20,8,7
20230510SKHT0,광주,SSG,KIA,finished,8481,18:30,21:49,3:19,5,3
20230511SSHH0,한밭,삼성,한화,finished,6007,18:30,20:49,2:19,0,4
20230511WOLG0,잠실,키움,LG,finished,11773,18:30,20:53,2:23,0,1
20230511OBLT0,사직,두산,롯데,finished,13350,18:31,22:32,4:01,6,7
20230511NCKT0,수원,NC,KT,finished,3934,18:29,21:41,3:12,4,1
20230511SKHT0,광주,SSG,KIA,finished,8898,18:29,22:18,3:49,5,3
20230512HTOB0,잠실,KIA,두산,finished,20563,18:31,21:58,3:27,1,6
20230512HHSK0,문학,한화,SSG,finished,14395,18:30,22:13,3:43,5,2
20230512LGSS0,대구,LG,삼성,finished,13765,18:30,21:04,2:34,0,4
20230512LTKT0,수원,롯데,KT,finished,10937,18:30,21:44,3:14,1,2
20230512NCWO0,고척,NC,키움,finished,3866,18:31,22:01,3:30,4,7
20230513HTOB0,잠실,KIA,두산,finished,23750,17:01,19:31,2:30,1,5
20230513HHSK0,문학,한화,SSG,finished,23000,17:00,20:32,3:32,5,8
20230513LGSS0,대구,LG,삼성,finished,21817,17:00,19:52,2:52,7,4
20230513LTKT0,수원,롯데,KT,finished,18700,17:00,20:16,3:16,5,0
20230513NCWO0,고척,NC,키움,finished,6573,17:00,20:06,3:06,2,9
20230514HTOB0,잠실,KIA,두산,finished,23750,14:00,17:33,3:33,4,8
20230514HHSK0,문학,한화,SSG,finished,20757,14:01,18:59,4:58,3,3
20230514LGSS0,대구,LG,삼성,finished,18569,13:59,17:04,3:05,8,5
20230514LTKT0,수원,롯데,KT,finished,15470,14:00,17:17,3:17,8,3
20230514NCWO0,고척,NC,키움,finished,5634,14:00,16:55,2:55,6,4
20230516LTHH0,한밭,롯데,한화,finished,6138,18:30,22:01,3:31,3,1
20230516KTLG0,잠실,KT,LG,finished,8567,18:30,21:42,3:12,12,7
20230516HTSS0,대구,KIA,삼성,finished,9112,18:30,21:51,3:21,8,2
20230516SKNC0,창원,SSG,NC,finished,4113,18:30,21:50,3:20,3,5
20230516OBWO0,고척,두산,키움,finished,5662,18:30,21:48,3:18,4,1
20230517LTHH0,한밭,롯데,한화,finished,6269,18:30,21:52,3:22,1,2
20230517KTLG0,잠실,KT,LG,finished,9838,18:30,21:33,3:03,3,7
20230517HTSS0,대구,KIA,삼성,finished,10979,18:30,21:44,3:14,7,6
20230517SKNC0,창원,SSG,NC,finished,4344,18:30,21:58,3:28,4,0
20230517OBWO0,고척,두산,키움,finished,5232,18:30,22:14,3:44,9,6
20230518LTHH0,한밭,롯데,한화,finished,6116,18:30,22:03,3:33,7,3
20230518KTLG0,잠실,KT,LG,finished,9155,18:30,21:43,3:13,5,9
20230518HTSS0,잠실,KIA,삼성,canceled,nan,,,,nan,nan
20230518SKNC0,잠실,SSG,NC,canceled,nan,,,,nan,nan
20230518OBWO0,고척,두산,키움,finished,5742,18:30,22:09,3:39,3,7
20230519HHLG0,잠실,한화,LG,finished,19798,18:30,21:30,3:00,1,3
20230519SKLT0,사직,SSG,롯데,finished,19011,18:30,21:59,3:29,5,7
20230519SSNC0,창원,삼성,NC,finished,8493,18:29,22:00,3:31,5,4
20230519OBKT0,수원,두산,KT,finished,6817,18:30,21:40,3:10,1,6
20230519WOHT0,광주,키움,KIA,finished,11290,18:30,21:04,2:34,1,10
20230520HHLG0,잠실,한화,LG,finished,23750,17:00,21:21,4:21,1,1
20230520SKLT0,사직,SSG,롯데,finished,22990,17:01,19:37,2:36,5,0
20230520SSNC0,창원,삼성,NC,finished,14870,17:00,20:16,3:16,3,14
20230520OBKT0,수원,두산,KT,finished,13253,17:00,19:44,2:44,6,0
20230520WOHT0,광주,키움,KIA,finished,19030,17:00,19:47,2:47,2,3
20230521HHLG0,잠실,한화,LG,finished,22054,14:00,16:43,2:43,1,4
20230521SKLT0,사직,SSG,롯데,finished,22990,14:00,17:41,3:41,6,3
20230521SSNC0,창원,삼성,NC,finished,10910,14:00,17:57,3:57,2,1
20230521OBKT0,수원,두산,KT,finished,10521,13:59,16:43,2:44,3,7
20230521WOHT0,광주,키움,KIA,finished,14617,14:00,16:55,2:55,1,0
20230523HTHH0,한밭,KIA,한화,finished,6376,18:30,21:40,3:10,5,9
20230523SSOB0,잠실,삼성,두산,finished,10733,18:30,21:49,3:19,5,7
20230523LGSK0,문학,LG,SSG,finished,12508,18:29,21:32,3:03,9,1
20230523NCLT0,사직,NC,롯데,finished,15047,18:30,21:16,2:46,0,2
20230523WOKT0,수원,키움,KT,finished,4203,18:31,21:25,2:54,3,1
20230524HTHH0,한밭,KIA,한화,finished,7004,18:30,21:14,2:44,4,2
20230524SSOB0,잠실,삼성,두산,finished,11108,18:31,22:06,3:35,6,1
20230524LGSK0,문학,LG,SSG,finished,16829,18:29,21:41,3:12,3,5
20230524NCLT0,사직,NC,롯데,finished,14244,18:29,21:54,3:25,3,1
20230524WOKT0,수원,키움,KT,finished,5173,18:30,21:11,2:41,1,4
20230525HTHH0,한밭,KIA,한화,finished,8186,18:30,22:05,3:35,3,4
20230525SSOB0,잠실,삼성,두산,finished,11005,18:31,22:12,3:41,3,4
20230525LGSK0,문학,LG,SSG,finished,17575,18:29,21:34,3:05,8,3
20230525NCLT0,사직,NC,롯데,finished,15221,18:30,21:37,3:07,1,11
20230525WOKT0,수원,키움,KT,finished,5235,18:30,21:17,2:40,0,3
20230526SKOB0,잠실,SSG,두산,finished,10428,18:30,21:50,3:20,14,3
20230526KTSS0,대구,KT,삼성,finished,12874,18:30,21:48,3:18,4,1
20230526HHNC0,창원,한화,NC,finished,5952,18:30,21:26,2:56,0,11
20230526LGHT0,광주,LG,KIA,finished,10954,18:31,21:27,2:56,5,3
20230526LTWO0,고척,롯데,키움,finished,11692,18:30,21:15,2:45,2,0
20230527SKOB0,잠실,SSG,두산,canceled,nan,,,,nan,nan
20230527KTSS0,대구,KT,삼성,finished,17305,14:00,16:50,2:50,5,2
20230527HHNC0,창원,한화,NC,finished,9558,14:00,17:31,3:31,5,0
20230527LGHT0,광주,LG,KIA,finished,17931,13:59,17:12,3:13,3,6
20230527LTWO0,고척,롯데,키움,finished,16000,14:00,17:28,3:28,6,5
20230528SKOB0,잠실,SSG,두산,canceled,nan,,,,nan,nan
20230528KTSS0,대구,KT,삼성,finished,14523,14:00,16:54,2:36,4,6
20230528HHNC0,대구,한화,NC,canceled,nan,,,,nan,nan
20230528LGHT0,광주,LG,KIA,finished,17015,13:59,17:00,3:01,7,1
20230528LTWO0,고척,롯데,키움,finished,16000,14:00,17:34,3:34,5,7
20230530WOHH0,한밭,키움,한화,finished,4486,18:30,21:31,3:01,1,7
20230530LTLG0,잠실,롯데,LG,finished,20330,18:30,21:32,3:02,1,3
20230530SSSK0,문학,삼성,SSG,finished,10232,18:30,21:16,2:46,2,3
20230530OBNC0,창원,두산,NC,finished,3180,18:30,21:27,2:57,0,5
20230530KTHT0,광주,KT,KIA,finished,5352,18:30,21:10,2:40,1,6
20230531WOHH0,한밭,키움,한화,finished,4384,18:30,21:23,2:53,15,3
20230531LTLG0,잠실,롯데,LG,finished,21269,18:30,21:45,3:15,7,1
20230531SSSK0,문학,삼성,SSG,finished,10745,18:30,21:19,2:49,3,2
20230531OBNC0,창원,두산,NC,finished,4180,18:31,22:16,3:45,3,2
20230531KTHT0,광주,KT,KIA,finished,7244,18:30,21:16,2:46,1,7
20230601WOHH0,한밭,키움,한화,finished,5040,18:30,21:15,2:45,3,7
20230601LTLG0,잠실,롯데,LG,finished,22020,18:30,20:58,2:28,1,6
20230601SSSK0,문학,삼성,SSG,finished,9028,18:30,21:29,2:59,2,14
20230601OBNC0,문학,두산,NC,canceled,nan,,,,nan,nan
20230601KTHT0,문학,KT,KIA,canceled,nan,,,,nan,nan
20230602SSHH0,한밭,삼성,한화,finished,6675,18:30,22:31,4:01,8,7
20230602NCLG0,잠실,NC,LG,finished,10238,18:30,21:46,3:16,9,2
20230602WOSK0,문학,키움,SSG,finished,12533,18:30,21:47,3:17,2,3
20230602HTLT0,사직,KIA,롯데,finished,18996,18:30,21:31,3:01,2,14
20230602OBKT0,수원,두산,KT,finished,5157,18:30,21:25,2:55,10,1
20230603SSHH0,한밭,삼성,한화,finished,12000,17:00,19:57,2:57,7,2
20230603NCLG0,잠실,NC,LG,finished,18890,16:59,20:34,3:35,7,3
20230603WOSK0,문학,키움,SSG,finished,19071,17:00,20:16,3:16,1,2
20230603HTLT0,사직,KIA,롯데,finished,22990,17:00,21:14,4:14,5,6
20230603OBKT0,수원,두산,KT,finished,12155,17:00,20:24,3:24,3,13
20230604HTLT0,사직,KIA,롯데,finished,22990,14:00,17:18,3:18,6,0
20230604SSHH0,한밭,삼성,한화,finished,12000,17:00,20:22,3:22,5,10
20230604NCLG0,잠실,NC,LG,finished,15096,17:00,20:25,3:25,3,1
20230604WOSK0,문학,키움,SSG,finished,17007,16:59,20:06,3:07,4,3
20230604OBKT0,수원,두산,KT,finished,10239,17:00,20:12,3:12,2,5
20230606HHOB0,잠실,한화,두산,finished,21146,14:01,17:12,3:11,1,4
20230606SKHT0,광주,SSG,KIA,finished,15130,14:01,17:00,2:59,2,1
20230606LGWO0,고척,LG,키움,finished,14903,14:00,17:08,3:08,9,1
20230606KTLT0,사직,KT,롯데,finished,20441,17:01,20:13,3:12,4,1
20230606NCSS0,대구,NC,삼성,finished,14639,17:00,20:03,3:03,6,9
20230607HHOB0,잠실,한화,두산,finished,8497,18:31,21:54,3:23,3,6
20230607KTLT0,사직,KT,롯데,finished,10066,18:30,22:02,3:32,3,2
20230607NCSS0,대구,NC,삼성,finished,7119,18:30,22:11,3:41,4,0
20230607SKHT0,광주,SSG,KIA,finished,7569,18:30,22:13,3:43,9,8
20230607LGWO0,고척,LG,키움,finished,5390,18:30,22:56,4:26,5,5
20230608HHOB0,잠실,한화,두산,finished,8509,18:31,21:11,2:40,1,2
20230608KTLT0,사직,KT,롯데,finished,10504,18:30,23:19,4:49,7,6
20230608NCSS0,대구,NC,삼성,finished,5989,18:30,21:48,3:18,7,1
20230608SKHT0,광주,SSG,KIA,finished,6646,18:30,21:47,3:17,5,4
20230608LGWO0,고척,LG,키움,finished,6076,18:30,21:21,2:51,0,13
20230609LGHH0,한밭,LG,한화,finished,6005,18:30,21:56,3:26,5,6
20230609HTOB0,잠실,KIA,두산,finished,16250,18:30,22:37,4:07,7,3
20230609LTSS0,대구,롯데,삼성,finished,15893,18:30,21:36,3:06,5,1
20230609SKNC0,창원,SSG,NC,finished,5110,18:30,21:23,2:53,2,5
20230609WOKT0,수원,키움,KT,finished,5033,18:29,21:47,3:18,2,3
20230610LGHH0,한밭,LG,한화,finished,11072,17:00,20:24,2:41,0,7
20230610HTOB0,잠실,KIA,두산,finished,22233,17:00,20:26,3:26,6,3
20230610LTSS0,대구,롯데,삼성,finished,24000,17:00,20:50,3:50,7,9
20230610SKNC0,창원,SSG,NC,finished,11026,16:59,19:39,2:40,0,7
20230610WOKT0,수원,키움,KT,finished,9622,17:00,19:42,2:42,5,2
20230611LGHH0,한밭,LG,한화,finished,7601,17:00,20:59,3:59,13,7
20230611HTOB0,잠실,KIA,두산,finished,18623,16:58,19:31,2:33,2,3
20230611LTSS0,대구,롯데,삼성,finished,18496,16:59,20:31,3:32,4,6
20230611SKNC0,창원,SSG,NC,finished,7210,17:00,20:11,3:11,4,8
20230611WOKT0,수원,키움,KT,finished,6806,17:00,20:20,3:20,14,5
20230613SSLG0,잠실,삼성,LG,finished,11103,18:30,21:23,2:53,1,2
20230613KTSK0,문학,KT,SSG,finished,6568,18:29,21:25,2:56,1,8
20230613HHLT0,사직,한화,롯데,finished,16007,18:32,22:30,3:58,5,7
20230613OBNC0,창원,두산,NC,finished,3699,18:30,21:45,3:15,11,4
20230613HTWO0,고척,KIA,키움,finished,7834,18:30,21:42,3:12,0,1
20230614SSLG0,잠실,삼성,LG,finished,11725,18:29,21:38,3:09,2,3
20230614KTSK0,문학,KT,SSG,finished,6579,18:30,21:40,3:10,14,4
20230614HHLT0,사직,한화,롯데,finished,10803,18:30,21:41,3:11,8,4
20230614OBNC0,창원,두산,NC,finished,3154,18:30,23:27,3:39,4,5
20230614HTWO0,고척,KIA,키움,finished,8016,18:29,21:18,2:49,1,2
20230615SSLG0,잠실,삼성,LG,finished,12023,18:30,21:30,3:00,3,9
20230615KTSK0,문학,KT,SSG,finished,6736,18:30,21:14,2:44,7,3
20230615HHLT0,사직,한화,롯데,finished,12594,18:30,22:30,4:00,5,4
20230615OBNC0,창원,두산,NC,finished,3633,18:31,22:04,3:33,3,10
20230615HTWO0,고척,KIA,키움,finished,8528,18:30,22:20,3:50,8,4
20230616WOHH0,한밭,키움,한화,finished,7005,18:30,22:32,4:02,2,2
20230616OBLG0,잠실,두산,LG,finished,18826,18:30,22:12,3:42,4,7
20230616LTSK0,문학,롯데,SSG,finished,18013,18:30,21:31,3:01,1,12
20230616SSKT0,수원,삼성,KT,finished,6998,18:30,21:39,3:09,6,7
20230616NCHT0,광주,NC,KIA,finished,10170,18:30,22:42,4:12,11,13
20230617WOHH0,한밭,키움,한화,finished,11008,17:00,20:57,3:57,9,6
20230617OBLG0,잠실,두산,LG,finished,22878,17:00,20:08,3:08,7,4
20230617LTSK0,문학,롯데,SSG,finished,23000,16:59,20:37,3:38,5,8
20230617SSKT0,수원,삼성,KT,finished,14935,16:59,20:08,3:09,5,6
20230617NCHT0,광주,NC,KIA,finished,15992,17:00,20:45,3:45,10,7
20230618WOHH0,한밭,키움,한화,finished,8163,17:00,21:25,4:25,6,5
20230618OBLG0,잠실,두산,LG,finished,19038,17:00,20:04,3:04,3,15
20230618LTSK0,문학,롯데,SSG,finished,19156,17:00,20:22,3:22,7,2
20230618SSKT0,수원,삼성,KT,finished,10137,17:00,20:44,3:44,7,5
20230618NCHT0,광주,NC,KIA,finished,13967,16:59,21:45,4:46,7,7
20230620HTHH0,한밭,KIA,한화,finished,5451,18:29,22:03,3:02,6,4
20230620SKOB0,잠실,SSG,두산,finished,6186,18:31,22:05,3:34,6,1
