date,stadium,team_away,team_home,status,crowd,time_start,time_end,time_run,score_away,score_home
2024-03-23,잠실,한화,LG,finished,23750.0,14:00,16:49,169,2.0,8.0
2024-03-23,문학,롯데,SSG,finished,23000.0,14:00,17:24,204,3.0,5.0
2024-03-23,창원,두산,NC,finished,17891.0,14:01,16:49,168,3.0,4.0
2024-03-23,수원,삼성,KT,finished,18700.0,14:00,17:19,199,6.0,2.0
2024-03-23,광주,키움,KIA,finished,20500.0,13:59,16:46,167,5.0,7.0
2024-03-24,잠실,한화,LG,finished,23750.0,14:00,17:04,184,8.0,4.0
2024-03-24,문학,롯데,SSG,finished,23000.0,14:00,17:45,225,6.0,7.0
2024-03-24,창원,두산,NC,finished,14555.0,14:00,17:35,184,6.0,3.0
2024-03-24,수원,삼성,KT,finished,18700.0,14:00,17:17,197,11.0,8.0
2024-03-24,수원,키움,KIA,canceled,,,,,,
2024-03-26,잠실,삼성,LG,finished,14229.0,18:30,21:09,159,3.0,4.0
2024-03-26,문학,한화,SSG,finished,10541.0,18:30,21:24,174,6.0,0.0
2024-03-26,창원,키움,NC,finished,2839.0,18:30,21:52,202,5.0,10.0
2024-03-26,수원,두산,KT,finished,4378.0,18:30,21:28,178,8.0,5.0
2024-03-26,광주,롯데,KIA,finished,7328.0,18:30,21:17,167,1.0,2.0
2024-03-27,잠실,삼성,LG,finished,18041.0,18:30,22:42,252,2.0,2.0
2024-03-27,문학,한화,SSG,finished,11005.0,18:29,21:13,164,3.0,1.0
2024-03-27,창원,키움,NC,finished,3681.0,18:30,21:15,165,2.0,6.0
2024-03-27,수원,두산,KT,finished,5271.0,18:30,21:49,199,11.0,8.0
2024-03-27,광주,롯데,KIA,finished,8672.0,18:30,21:27,177,2.0,8.0
2024-03-28,잠실,삼성,LG,finished,13420.0,18:30,21:36,186,1.0,18.0
2024-03-28,문학,한화,SSG,finished,11755.0,18:30,22:06,216,10.0,6.0
2024-03-28,문학,키움,NC,canceled,,,,,,
2024-03-28,수원,두산,KT,finished,4304.0,18:30,22:01,211,7.0,8.0
2024-03-28,수원,롯데,KIA,canceled,,,,,,
2024-03-29,한밭,KT,한화,finished,12000.0,18:30,20:53,143,2.0,3.0
2024-03-29,잠실,KIA,두산,finished,23750.0,18:31,22:19,228,4.0,2.0
2024-03-29,사직,NC,롯데,finished,21554.0,18:31,21:30,179,1.0,3.0
2024-03-29,대구,SSG,삼성,finished,21479.0,18:29,21:09,160,6.0,4.0
2024-03-29,고척,LG,키움,finished,8465.0,18:30,21:13,163,3.0,0.0
2024-03-30,한밭,KT,한화,finished,12000.0,14:00,17:20,200,5.0,8.0
2024-03-30,잠실,KIA,두산,finished,23750.0,17:02,19:51,169,0.0,8.0
2024-03-30,사직,NC,롯데,finished,22754.0,17:02,20:08,186,8.0,0.0
2024-03-30,대구,SSG,삼성,finished,24000.0,17:00,20:46,226,9.0,6.0
2024-03-30,고척,LG,키움,finished,13462.0,17:01,19:45,164,3.0,8.0
2024-03-31,한밭,KT,한화,finished,12000.0,14:00,16:43,163,3.0,14.0
2024-03-31,잠실,KIA,두산,finished,23750.0,14:01,17:08,187,9.0,3.0
2024-03-31,사직,NC,롯데,finished,21578.0,14:00,19:07,307,8.0,7.0
2024-03-31,대구,SSG,삼성,finished,22886.0,13:59,17:35,216,4.0,3.0
2024-03-31,고척,LG,키움,finished,11822.0,14:00,16:49,169,4.0,8.0
2024-04-02,한밭,롯데,한화,finished,12000.0,18:30,22:02,212,1.0,0.0
2024-04-02,잠실,NC,LG,finished,11845.0,18:30,22:14,224,7.0,5.0
2024-04-02,문학,두산,SSG,finished,12379.0,18:29,22:03,214,6.0,13.0
2024-04-02,대구,키움,삼성,finished,8541.0,18:30,21:07,157,8.0,3.0
2024-04-02,수원,KIA,KT,finished,9682.0,18:30,21:41,191,6.0,10.0
2024-04-03,한밭,롯데,한화,canceled,,,,,,
2024-04-03,잠실,NC,LG,finished,10239.0,18:30,21:18,168,0.0,5.0
2024-04-03,문학,두산,SSG,finished,12128.0,18:30,21:33,183,3.0,5.0
2024-04-03,문학,키움,삼성,canceled,,,,,,
2024-04-03,수원,KIA,KT,finished,8050.0,18:30,21:18,168,5.0,1.0
2024-04-04,한밭,롯데,한화,finished,12000.0,18:31,21:44,193,5.0,6.0
2024-04-04,잠실,NC,LG,finished,11406.0,18:31,22:47,256,7.0,8.0
2024-04-04,문학,두산,SSG,finished,14249.0,18:29,21:16,167,2.0,3.0
2024-04-04,대구,키움,삼성,finished,8193.0,18:30,21:09,159,10.0,1.0
2024-04-04,수원,KIA,KT,finished,10722.0,18:30,21:28,178,6.0,3.0
2024-04-05,잠실,KT,LG,finished,13818.0,18:30,22:34,244,8.0,7.0
2024-04-05,사직,두산,롯데,finished,12289.0,18:29,21:46,197,4.0,3.0
2024-04-05,창원,SSG,NC,finished,5452.0,18:30,21:01,151,0.0,5.0
2024-04-05,광주,삼성,KIA,finished,14233.0,18:30,21:13,163,2.0,5.0
2024-04-05,고척,한화,키움,finished,16000.0,18:30,21:31,181,7.0,11.0
2024-04-06,잠실,KT,LG,finished,21824.0,17:00,19:56,176,4.0,8.0
2024-04-06,사직,두산,롯데,finished,19208.0,17:00,19:42,162,1.0,8.0
2024-04-06,창원,SSG,NC,finished,11064.0,17:00,20:04,184,3.0,16.0
2024-04-06,광주,삼성,KIA,finished,20500.0,17:00,20:36,216,7.0,4.0
2024-04-06,고척,한화,키움,finished,16000.0,17:01,19:56,175,6.0,7.0
2024-04-07,잠실,KT,LG,finished,19249.0,14:01,17:49,228,7.0,16.0
2024-04-07,사직,두산,롯데,finished,16755.0,14:01,18:09,248,6.0,7.0
2024-04-07,창원,SSG,NC,finished,8861.0,13:59,16:39,160,1.0,10.0
2024-04-07,광주,삼성,KIA,finished,20500.0,14:00,17:22,202,7.0,3.0
2024-04-07,고척,한화,키움,finished,16000.0,14:00,17:25,205,3.0,4.0
2024-04-09,잠실,한화,두산,finished,23598.0,18:31,21:33,182,3.0,5.0
2024-04-09,문학,키움,SSG,finished,9468.0,18:30,21:18,168,5.0,8.0
2024-04-09,사직,삼성,롯데,finished,15076.0,18:31,21:38,187,8.0,1.0
2024-04-09,창원,KT,NC,finished,4918.0,18:30,21:33,183,6.0,1.0
2024-04-09,광주,LG,KIA,finished,11817.0,18:30,21:26,176,2.0,7.0
2024-04-10,잠실,한화,두산,finished,23750.0,14:01,16:59,178,4.0,7.0
2024-04-10,문학,키움,SSG,finished,20511.0,14:00,16:38,158,4.0,8.0
2024-04-10,사직,삼성,롯데,finished,22758.0,14:01,18:32,271,10.0,7.0
2024-04-10,창원,KT,NC,finished,9895.0,14:00,16:43,163,2.0,3.0
2024-04-10,광주,LG,KIA,finished,20500.0,14:00,17:19,199,4.0,5.0
2024-04-11,잠실,한화,두산,finished,22157.0,18:31,21:15,164,3.0,0.0
2024-04-11,문학,키움,SSG,finished,7250.0,18:30,21:25,175,5.0,2.0
2024-04-11,사직,삼성,롯데,finished,11628.0,18:31,21:23,172,4.0,0.0
2024-04-11,창원,KT,NC,finished,3311.0,18:30,22:35,245,7.0,8.0
2024-04-11,광주,LG,KIA,finished,11475.0,18:29,21:37,188,4.0,8.0
2024-04-12,한밭,KIA,한화,finished,12000.0,18:30,22:12,222,8.0,4.0
2024-04-12,잠실,LG,두산,finished,19916.0,18:30,21:22,172,2.0,1.0
2024-04-12,대구,NC,삼성,finished,13104.0,18:30,21:41,191,8.0,3.0
2024-04-12,수원,SSG,KT,finished,6912.0,18:30,21:54,204,3.0,8.0
2024-04-12,고척,롯데,키움,finished,8838.0,18:30,21:31,181,4.0,9.0
2024-04-13,한밭,KIA,한화,finished,12000.0,14:00,17:55,235,11.0,9.0
2024-04-13,잠실,LG,두산,finished,23750.0,17:01,20:20,199,2.0,5.0
2024-04-13,대구,NC,삼성,finished,24000.0,17:00,20:34,214,4.0,3.0
2024-04-13,수원,SSG,KT,finished,13995.0,17:00,20:17,197,11.0,8.0
2024-04-13,고척,롯데,키움,finished,14197.0,17:00,19:52,172,1.0,8.0
2024-04-14,한밭,KIA,한화,finished,12000.0,14:00,17:18,198,5.0,2.0
2024-04-14,잠실,LG,두산,finished,22586.0,14:00,17:29,209,5.0,9.0
2024-04-14,대구,NC,삼성,finished,20667.0,14:00,17:11,191,5.0,12.0
2024-04-14,수원,SSG,KT,finished,11280.0,14:00,17:08,188,8.0,1.0
2024-04-14,고척,롯데,키움,finished,12333.0,14:00,17:45,225,5.0,7.0
2024-04-16,잠실,롯데,LG,finished,16635.0,18:30,21:16,166,2.0,7.0
2024-04-16,문학,KIA,SSG,finished,12712.0,18:30,21:46,196,4.0,6.0
2024-04-16,대구,두산,삼성,finished,7793.0,18:30,21:26,176,5.0,7.0
2024-04-16,창원,한화,NC,finished,4658.0,18:30,21:57,207,7.0,4.0
2024-04-16,고척,KT,키움,finished,2877.0,18:31,21:04,153,3.0,6.0
2024-04-17,잠실,롯데,LG,finished,16509.0,18:30,22:01,211,5.0,6.0
2024-04-17,문학,KIA,SSG,finished,16062.0,18:30,21:43,193,11.0,3.0
2024-04-17,대구,두산,삼성,finished,8393.0,18:30,21:34,184,2.0,9.0
2024-04-17,창원,한화,NC,finished,9921.0,18:30,21:21,171,3.0,4.0
2024-04-17,고척,KT,키움,finished,3272.0,18:31,22:07,216,6.0,4.0
2024-04-18,잠실,롯데,LG,finished,18200.0,18:30,21:29,179,9.0,2.0
2024-04-18,문학,KIA,SSG,finished,14263.0,18:30,21:17,167,5.0,7.0
2024-04-18,대구,두산,삼성,finished,8697.0,18:30,21:35,185,2.0,5.0
2024-04-18,대구,한화,NC,canceled,,,,,,
2024-04-18,고척,KT,키움,finished,2901.0,18:30,21:01,151,3.0,0.0
2024-04-19,한밭,삼성,한화,finished,12000.0,18:30,21:28,178,1.0,6.0
2024-04-19,잠실,키움,두산,finished,10649.0,18:30,22:09,219,8.0,19.0
2024-04-19,문학,LG,SSG,finished,14097.0,18:29,21:34,185,4.0,1.0
2024-04-19,사직,KT,롯데,finished,10636.0,18:31,21:15,164,3.0,4.0
2024-04-19,광주,NC,KIA,finished,16889.0,18:30,22:00,210,3.0,4.0
2024-04-20,한밭,삼성,한화,finished,12000.0,17:00,19:53,173,1.0,0.0
2024-04-20,한밭,키움,두산,canceled,,,,,,
2024-04-20,한밭,LG,SSG,canceled,,,,,,
2024-04-20,한밭,KT,롯데,canceled,,,,,,
2024-04-20,광주,NC,KIA,finished,17462.0,17:00,19:46,166,2.0,9.0
2024-04-21,한밭,삼성,한화,finished,12000.0,14:00,17:14,194,5.0,3.0
2024-04-21,광주,NC,KIA,finished,20500.0,14:00,17:59,239,15.0,4.0
2024-04-21,잠실,키움,두산,finished,13745.0,14:00,17:06,186,8.0,4.0
2024-04-21,문학,LG,SSG,finished,19858.0,14:00,17:00,180,10.0,8.0
2024-04-21,사직,KT,롯데,finished,14423.0,14:01,17:09,188,9.0,9.0
2024-04-21,잠실,키움,두산,finished,6197.0,17:47,20:19,152,1.0,2.0
2024-04-21,문학,LG,SSG,finished,9656.0,17:40,21:16,216,5.0,5.0
2024-04-21,사직,KT,롯데,finished,7582.0,17:50,20:40,170,5.0,7.0
2024-04-23,잠실,NC,두산,finished,5664.0,18:31,21:44,193,3.0,4.0
2024-04-23,잠실,SSG,롯데,canceled,,,,,,
2024-04-23,대구,LG,삼성,finished,7494.0,18:30,21:26,144,3.0,7.0
2024-04-23,수원,한화,KT,finished,10887.0,18:30,21:55,205,6.0,9.0
2024-04-23,고척,KIA,키움,finished,10205.0,18:31,22:15,224,5.0,2.0
2024-04-24,잠실,NC,두산,finished,6444.0,18:30,21:25,175,3.0,1.0
2024-04-24,사직,SSG,롯데,finished,8499.0,18:30,22:04,214,12.0,7.0
2024-04-24,대구,LG,삼성,finished,10159.0,18:30,20:58,148,0.0,6.0
2024-04-24,수원,한화,KT,finished,12538.0,18:30,20:53,143,1.0,7.0
2024-04-24,고척,KIA,키움,finished,11048.0,18:30,21:29,179,6.0,4.0
2024-04-25,잠실,NC,두산,finished,7385.0,18:30,21:21,171,3.0,7.0
2024-04-25,사직,SSG,롯데,finished,10518.0,18:31,21:28,177,3.0,6.0
2024-04-25,대구,LG,삼성,finished,12012.0,18:30,21:35,185,8.0,2.0
2024-04-25,수원,한화,KT,finished,11247.0,18:30,21:23,173,0.0,9.0
2024-04-25,고척,KIA,키움,finished,13287.0,18:30,21:10,160,13.0,2.0
2024-04-26,한밭,두산,한화,finished,12000.0,18:30,21:39,189,10.0,5.0
2024-04-26,잠실,KIA,LG,finished,23750.0,18:31,22:03,212,6.0,7.0
2024-04-26,문학,KT,SSG,finished,10075.0,18:29,21:03,154,2.0,5.0
2024-04-26,창원,롯데,NC,finished,16573.0,18:30,20:59,149,0.0,4.0
2024-04-26,고척,삼성,키움,finished,9519.0,18:30,21:19,169,3.0,0.0
2024-04-27,잠실,KIA,LG,finished,23750.0,14:00,17:14,194,3.0,6.0
2024-04-27,한밭,두산,한화,finished,12000.0,17:00,20:19,199,5.0,10.0
2024-04-27,문학,KT,SSG,finished,16957.0,17:00,19:56,176,5.0,2.0
2024-04-27,창원,롯데,NC,finished,17891.0,17:00,20:07,187,0.0,2.0
2024-04-27,고척,삼성,키움,finished,15073.0,17:01,20:24,203,11.0,0.0
2024-04-28,한밭,두산,한화,finished,12000.0,14:00,17:56,236,17.0,8.0
2024-04-28,잠실,KIA,LG,finished,23750.0,14:01,17:34,213,10.0,7.0
2024-04-28,문학,KT,SSG,finished,13196.0,14:00,16:35,155,6.0,11.0
2024-04-28,창원,롯데,NC,finished,17891.0,14:00,16:49,169,3.0,5.0
2024-04-28,고척,삼성,키움,finished,13354.0,14:01,17:39,218,11.0,6.0
2024-04-30,한밭,SSG,한화,finished,12000.0,18:30,21:40,190,2.0,8.0
2024-04-30,잠실,삼성,두산,finished,20170.0,18:31,21:25,174,0.0,4.0
2024-04-30,사직,키움,롯데,finished,13376.0,18:31,21:58,207,9.0,7.0
2024-04-30,창원,LG,NC,finished,7278.0,18:31,21:13,162,0.0,8.0
2024-04-30,광주,KT,KIA,finished,17210.0,18:30,21:31,181,11.0,4.0
2024-05-01,한밭,SSG,한화,finished,12000.0,18:30,22:24,234,8.0,7.0
2024-05-01,잠실,삼성,두산,finished,23750.0,18:31,21:22,171,9.0,2.0
2024-05-01,사직,키움,롯데,finished,14791.0,18:31,21:47,196,6.0,3.0
2024-05-01,창원,LG,NC,finished,10397.0,18:30,21:20,170,10.0,1.0
2024-05-01,광주,KT,KIA,finished,17402.0,18:30,20:53,143,1.0,9.0
2024-05-02,한밭,SSG,한화,finished,10890.0,18:30,22:02,212,4.0,3.0
2024-05-02,잠실,삼성,두산,finished,20395.0,18:30,21:16,166,4.0,2.0
2024-05-02,사직,키움,롯데,finished,12569.0,18:30,21:48,198,5.0,6.0
2024-05-02,창원,LG,NC,finished,6338.0,18:30,22:39,249,5.0,4.0
2024-05-02,광주,KT,KIA,finished,16502.0,18:30,21:43,193,12.0,5.0
2024-05-03,잠실,두산,LG,finished,23750.0,18:31,21:42,191,6.0,4.0
2024-05-03,문학,NC,SSG,finished,13737.0,18:29,22:10,221,19.0,5.0
2024-05-03,대구,롯데,삼성,finished,24000.0,18:30,22:32,242,8.0,7.0
2024-05-03,수원,키움,KT,finished,8213.0,18:30,21:06,156,1.0,2.0
2024-05-03,광주,한화,KIA,finished,20500.0,18:30,21:35,185,4.0,2.0
2024-05-04,잠실,두산,LG,finished,23750.0,14:01,17:00,179,3.0,2.0
2024-05-04,문학,NC,SSG,finished,22079.0,17:00,21:23,263,8.0,6.0
2024-05-04,대구,롯데,삼성,finished,24000.0,17:00,20:14,194,9.0,2.0
2024-05-04,수원,키움,KT,finished,14620.0,17:00,19:41,161,2.0,6.0
2024-05-04,광주,한화,KIA,finished,20500.0,16:59,19:49,170,2.0,10.0
2024-05-05,잠실,두산,LG,canceled,,,,,,
2024-05-05,문학,NC,SSG,canceled,,,,,,
2024-05-05,대구,롯데,삼성,canceled,,,,,,
2024-05-05,수원,키움,KT,canceled,,,,,,
2024-05-05,광주,한화,KIA,canceled,,,,,,
2024-05-07,잠실,SSG,LG,finished,13387.0,18:30,21:43,193,4.0,2.0
2024-05-07,잠실,한화,롯데,canceled,,,,,,
2024-05-07,잠실,KIA,삼성,canceled,,,,,,
2024-05-07,잠실,NC,KT,canceled,,,,,,
2024-05-07,고척,두산,키움,finished,7339.0,18:30,21:16,166,13.0,4.0
2024-05-08,잠실,SSG,LG,finished,15699.0,18:30,21:32,182,5.0,8.0
2024-05-08,사직,한화,롯데,finished,11407.0,18:30,21:15,165,1.0,6.0
2024-05-08,대구,KIA,삼성,finished,15421.0,18:30,23:02,272,4.0,2.0
2024-05-08,수원,NC,KT,finished,4480.0,18:30,22:40,250,6.0,7.0
2024-05-08,고척,두산,키움,finished,6405.0,18:30,21:19,169,6.0,1.0
2024-05-09,잠실,SSG,LG,finished,16823.0,18:31,21:22,171,1.0,3.0
2024-05-09,사직,한화,롯데,finished,12774.0,18:30,22:33,243,5.0,18.0
2024-05-09,대구,KIA,삼성,finished,16769.0,18:30,21:33,183,2.0,5.0
2024-05-09,수원,NC,KT,finished,6369.0,18:30,21:26,176,2.0,6.0
2024-05-09,고척,두산,키움,finished,8658.0,18:31,21:23,172,5.0,2.0
2024-05-10,한밭,키움,한화,finished,12000.0,18:30,22:06,216,4.0,5.0
2024-05-10,잠실,KT,두산,finished,13013.0,18:31,21:54,203,3.0,7.0
2024-05-10,사직,LG,롯데,finished,15731.0,18:31,21:36,185,9.0,1.0
2024-05-10,창원,삼성,NC,finished,12438.0,18:30,21:54,204,3.0,10.0
2024-05-10,광주,SSG,KIA,finished,18895.0,18:30,21:40,190,4.0,2.0
2024-05-11,한밭,키움,한화,finished,12000.0,14:00,17:13,193,7.0,1.0
2024-05-11,한밭,KT,두산,canceled,,,,,,
2024-05-11,사직,LG,롯데,finished,22758.0,17:02,20:43,221,2.0,1.0
2024-05-11,창원,삼성,NC,finished,17891.0,17:01,20:35,214,3.0,2.0
2024-05-11,창원,SSG,KIA,canceled,,,,,,
2024-05-12,한밭,키움,한화,finished,12000.0,14:00,16:51,171,3.0,8.0
2024-05-12,사직,LG,롯데,finished,18914.0,14:00,17:24,204,6.0,4.0
2024-05-12,창원,삼성,NC,finished,16181.0,14:01,16:58,177,7.0,2.0
2024-05-12,잠실,KT,두산,finished,16308.0,14:00,16:49,169,4.0,12.0
2024-05-12,광주,SSG,KIA,finished,20500.0,14:00,17:00,180,2.0,3.0
2024-05-12,잠실,KT,두산,finished,9026.0,17:30,20:30,180,4.0,8.0
2024-05-12,광주,SSG,KIA,finished,12743.0,17:39,21:49,250,10.0,6.0
2024-05-14,한밭,NC,한화,finished,12000.0,18:30,22:59,269,5.0,5.0
2024-05-14,잠실,키움,LG,finished,18479.0,18:30,21:37,187,5.0,0.0
2024-05-14,문학,삼성,SSG,finished,16595.0,18:29,21:18,169,2.0,9.0
2024-05-14,수원,롯데,KT,finished,10120.0,18:30,21:46,196,4.0,7.0
2024-05-14,광주,두산,KIA,finished,18675.0,18:29,21:39,190,8.0,5.0
2024-05-15,한밭,NC,한화,finished,12000.0,14:00,17:17,166,16.0,1.0
2024-05-15,한밭,키움,LG,canceled,,,,,,
2024-05-15,한밭,삼성,SSG,canceled,,,,,,
2024-05-15,한밭,롯데,KT,canceled,,,,,,
2024-05-15,광주,두산,KIA,finished,20500.0,14:00,17:38,218,4.0,8.0
2024-05-16,한밭,NC,한화,finished,9522.0,18:30,21:40,190,4.0,3.0
2024-05-16,잠실,키움,LG,finished,15054.0,18:30,22:09,219,6.0,5.0
2024-05-16,문학,삼성,SSG,finished,13791.0,18:29,21:51,202,12.0,4.0
2024-05-16,수원,롯데,KT,finished,8312.0,18:30,21:20,170,2.0,0.0
2024-05-16,광주,두산,KIA,finished,15996.0,18:29,23:09,280,7.0,7.0
2024-05-17,잠실,롯데,두산,finished,23750.0,18:31,21:40,189,5.0,1.0
2024-05-17,대구,한화,삼성,finished,24000.0,18:30,21:46,196,5.0,7.0
2024-05-17,창원,KIA,NC,finished,12280.0,18:30,22:02,212,7.0,4.0
2024-05-17,수원,LG,KT,finished,11374.0,18:30,22:43,253,13.0,5.0
2024-05-17,고척,SSG,키움,finished,9806.0,18:30,22:27,237,5.0,4.0
2024-05-18,잠실,롯데,두산,finished,23750.0,17:00,20:04,184,3.0,8.0
2024-05-18,대구,한화,삼성,finished,24000.0,17:00,20:54,234,8.0,9.0
2024-05-18,창원,KIA,NC,finished,17891.0,17:00,20:17,197,7.0,2.0
2024-05-18,수원,LG,KT,finished,18700.0,16:59,20:12,193,7.0,6.0
2024-05-18,고척,SSG,키움,finished,12133.0,17:01,19:53,172,3.0,0.0
2024-05-19,잠실,롯데,두산,finished,23750.0,13:59,18:16,257,3.0,3.0
2024-05-19,대구,한화,삼성,finished,24000.0,14:01,17:07,186,12.0,2.0
2024-05-19,창원,KIA,NC,finished,16253.0,14:00,16:41,161,2.0,1.0
2024-05-19,수원,LG,KT,finished,15912.0,14:00,17:01,181,4.0,10.0
2024-05-19,고척,SSG,키움,finished,10049.0,14:01,17:13,192,3.0,10.0
2024-05-21,한밭,LG,한화,finished,9335.0,18:30,21:30,180,4.0,8.0
2024-05-21,잠실,SSG,두산,finished,13917.0,18:30,21:31,181,6.0,8.0
2024-05-21,사직,KIA,롯데,finished,14006.0,18:30,21:40,190,1.0,6.0
2024-05-21,대구,KT,삼성,finished,13360.0,18:30,22:35,245,8.0,5.0
2024-05-21,고척,NC,키움,finished,3940.0,18:31,21:53,202,5.0,3.0
2024-05-22,한밭,LG,한화,finished,9044.0,18:30,22:24,234,5.0,7.0
2024-05-22,잠실,SSG,두산,finished,12642.0,18:30,21:32,182,1.0,3.0
2024-05-22,사직,KIA,롯데,finished,14062.0,18:31,21:47,196,2.0,4.0
2024-05-22,대구,KT,삼성,finished,13232.0,18:30,21:14,164,1.0,3.0
2024-05-22,고척,NC,키움,finished,4337.0,18:31,21:54,203,4.0,3.0
2024-05-23,한밭,LG,한화,finished,10008.0,18:30,21:49,199,8.0,4.0
2024-05-23,잠실,SSG,두산,finished,12131.0,18:30,21:44,194,3.0,10.0
2024-05-23,사직,KIA,롯데,finished,15844.0,18:31,22:09,218,6.0,10.0
2024-05-23,대구,KT,삼성,finished,13291.0,18:30,21:34,184,9.0,2.0
2024-05-23,고척,NC,키움,finished,3897.0,18:30,21:14,164,4.0,6.0
2024-05-24,잠실,NC,LG,finished,18551.0,18:31,21:23,172,4.0,11.0
2024-05-24,문학,한화,SSG,finished,22451.0,18:30,21:52,202,7.0,5.0
2024-05-24,사직,삼성,롯데,finished,20577.0,18:31,22:30,239,11.0,5.0
2024-05-24,수원,키움,KT,finished,6867.0,18:30,21:42,192,4.0,5.0
2024-05-24,광주,두산,KIA,finished,20500.0,18:30,21:53,203,7.0,5.0
2024-05-25,잠실,NC,LG,finished,22261.0,14:01,17:17,196,6.0,10.0
2024-05-25,광주,두산,KIA,finished,20500.0,14:00,17:04,184,2.0,6.0
2024-05-25,문학,한화,SSG,finished,23000.0,16:59,20:48,229,4.0,2.0
2024-05-25,사직,삼성,롯데,finished,22758.0,17:01,20:18,197,6.0,7.0
2024-05-25,수원,키움,KT,finished,12425.0,17:00,19:56,176,2.0,5.0
2024-05-26,잠실,NC,LG,finished,17692.0,14:40,17:29,169,3.0,6.0
2024-05-26,잠실,한화,SSG,canceled,,,,,,
2024-05-26,사직,삼성,롯데,finished,22758.0,14:01,17:26,205,1.0,9.0
2024-05-26,사직,키움,KT,canceled,,,,,,
2024-05-26,광주,두산,KIA,finished,20500.0,14:00,16:44,164,2.0,5.0
2024-05-28,한밭,롯데,한화,finished,11168.0,18:30,21:39,189,3.0,12.0
2024-05-28,잠실,KT,두산,finished,8459.0,18:30,21:57,207,12.0,3.0
2024-05-28,문학,LG,SSG,finished,14116.0,18:30,21:55,205,7.0,5.0
2024-05-28,대구,키움,삼성,finished,10884.0,18:31,21:27,176,4.0,3.0
2024-05-28,창원,KIA,NC,finished,8024.0,18:30,22:00,210,11.0,8.0
2024-05-29,한밭,롯데,한화,finished,10807.0,18:30,21:22,172,0.0,3.0
2024-05-29,잠실,KT,두산,finished,8811.0,18:31,21:41,190,6.0,12.0
2024-05-29,문학,LG,SSG,finished,14413.0,18:30,22:08,218,13.0,4.0
2024-05-29,대구,키움,삼성,finished,15080.0,18:30,21:47,197,11.0,5.0
2024-05-29,창원,KIA,NC,finished,7994.0,18:30,21:54,204,6.0,3.0
2024-05-30,한밭,롯데,한화,finished,11405.0,18:30,21:33,183,0.0,15.0
2024-05-30,잠실,KT,두산,finished,7915.0,18:30,21:17,167,1.0,6.0
2024-05-30,문학,LG,SSG,finished,15902.0,18:30,21:20,170,2.0,8.0
2024-05-30,대구,키움,삼성,finished,12748.0,18:31,21:26,175,2.0,4.0
2024-05-30,창원,KIA,NC,finished,7349.0,18:31,21:14,163,11.0,2.0
2024-05-31,잠실,LG,두산,finished,23750.0,18:30,21:57,207,6.0,3.0
2024-05-31,사직,NC,롯데,finished,17760.0,18:31,21:44,193,5.0,13.0
2024-05-31,대구,한화,삼성,finished,24000.0,18:30,22:12,222,6.0,8.0
2024-05-31,광주,KT,KIA,finished,20500.0,18:29,21:29,180,8.0,5.0
2024-05-31,고척,SSG,키움,finished,5680.0,18:30,21:23,173,4.0,2.0
2024-06-01,잠실,LG,두산,finished,23750.0,17:00,21:02,242,8.0,5.0
2024-06-01,사직,NC,롯데,finished,22758.0,17:02,20:23,201,4.0,2.0
2024-06-01,대구,한화,삼성,finished,24000.0,17:00,19:49,169,4.0,6.0
2024-06-01,광주,KT,KIA,finished,20500.0,17:01,20:00,179,2.0,4.0
2024-06-01,고척,SSG,키움,finished,10462.0,17:01,19:53,172,9.0,0.0
2024-06-02,잠실,LG,두산,finished,23750.0,14:00,17:37,217,9.0,1.0
2024-06-02,고척,SSG,키움,finished,8745.0,14:00,17:22,202,6.0,2.0
2024-06-02,사직,NC,롯데,finished,21896.0,17:01,20:28,207,4.0,13.0
2024-06-02,대구,한화,삼성,finished,24000.0,17:00,19:45,165,0.0,1.0
2024-06-02,광주,KT,KIA,finished,20500.0,17:00,19:54,174,11.0,3.0
2024-06-04,잠실,키움,LG,finished,14490.0,18:30,21:32,182,11.0,3.0
2024-06-04,문학,삼성,SSG,finished,10135.0,18:29,21:19,170,3.0,1.0
2024-06-04,창원,두산,NC,finished,5448.0,18:30,22:45,255,4.0,1.0
2024-06-04,수원,한화,KT,finished,11426.0,18:30,21:45,195,8.0,2.0
2024-06-04,광주,롯데,KIA,finished,16158.0,18:30,21:07,157,6.0,0.0
2024-06-05,잠실,키움,LG,finished,16681.0,18:30,21:57,207,2.0,4.0
2024-06-05,문학,삼성,SSG,finished,14532.0,18:29,21:38,189,3.0,7.0
2024-06-05,창원,두산,NC,finished,9892.0,18:30,22:41,251,4.0,3.0
2024-06-05,수원,한화,KT,finished,14626.0,18:30,21:55,205,12.0,2.0
2024-06-05,광주,롯데,KIA,finished,19045.0,18:30,21:59,209,9.0,3.0
2024-06-06,문학,삼성,SSG,finished,23000.0,14:00,17:02,182,0.0,4.0
2024-06-06,광주,롯데,KIA,finished,20500.0,14:00,16:58,178,4.0,5.0
2024-06-06,잠실,키움,LG,finished,23750.0,17:00,20:17,197,4.0,8.0
2024-06-06,창원,두산,NC,finished,14517.0,17:01,19:58,177,8.0,4.0
2024-06-06,수원,한화,KT,finished,18700.0,17:00,19:53,173,6.0,0.0
2024-06-07,한밭,NC,한화,finished,12000.0,18:30,21:31,181,6.0,2.0
2024-06-07,잠실,KIA,두산,finished,23750.0,18:31,23:01,270,5.0,6.0
