player_id,일자,상대,AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2
61353,2025-06-25,키움,1.000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.278
61353,2025-06-26,키움,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.263
61353,2025-06-27,LG,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3
61353,2025-06-28,LG,-,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3
61353,2025-06-29,LG,0.750,4,4,1,3,1,0,0,1,1,0,0,0,0,0,0.375
61353,2025-07-01,SSG,0.500,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0.393
61353,2025-07-02,SSG,0.200,5,5,1,1,0,0,0,1,0,0,0,0,2,0,0.364
61353,2025-07-03,SSG,0.750,4,4,1,3,0,0,0,1,0,0,0,0,0,0,0.405
61353,2025-07-04,롯데,0.500,3,2,0,1,1,0,0,0,0,0,1,0,0,0,0.41
61353,2025-07-05,롯데,0.667,4,3,2,2,0,0,1,3,0,0,0,0,0,0,0.429
61353,2025-07-06,롯데,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.391
61353,2025-07-08,한화,0.200,6,5,0,1,0,0,0,1,0,0,0,0,2,0,0.373
61353,2025-07-09,한화,0.000,5,3,0,0,0,0,0,0,0,0,2,0,1,0,0.352
61353,2025-07-01,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.328
61353,2025-07-02,NC,0.400,5,5,0,2,0,0,0,0,0,0,0,0,2,0,0.333
61353,2025-07-22,LG,1.000,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0.344
61353,2025-07-23,LG,0.250,4,4,1,1,0,0,0,0,0,0,0,0,2,0,0.338
61353,2025-07-24,LG,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.333
61353,2025-07-26,롯데,0.600,5,5,0,3,0,0,0,1,0,0,0,0,0,0,0.351
61353,2025-07-27,롯데,0.333,4,3,0,1,0,0,0,1,0,0,0,0,0,1,0.351
61353,2025-07-29,두산,0.200,5,5,1,1,0,0,1,1,0,0,0,0,1,0,0.341
61353,2025-07-03,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.329
61353,2025-07-31,두산,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.326
61353,2025-08-01,한화,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.322
61353,2025-08-06,롯데,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.318
61353,2025-08-07,롯데,0.200,5,5,0,1,0,0,0,1,0,0,0,0,1,0,0.312
61353,2025-08-08,NC,0.200,5,5,0,1,0,0,0,0,0,1,0,0,2,1,0.306
