player_id,구분,AVG,AB,H,2B,3B,HR,RBI,BB,HBP,SO,GDP
68050,주자없음,0.255,153,39,7,0,9,9,21,2,30,0
68050,1루,0.244,78,19,6,1,5,14,3,0,18,5
68050,2루,0.320,25,8,3,0,1,9,9,0,4,0
68050,3루,0.222,9,2,1,0,0,3,2,0,2,0
68050,"1,2루",0.212,33,7,0,0,0,6,2,0,9,2
68050,"1,3루",0.455,11,5,0,0,0,5,5,0,1,1
68050,"2,3루",0.500,6,3,0,0,0,5,0,0,0,0
68050,만루,0.333,6,2,1,0,0,10,2,1,0,1
68050,주자있음,0.274,168,46,11,1,6,52,23,1,34,9
68050,득점권,0.300,90,27,5,0,1,38,20,1,16,4
68050,0-0,0.419,31,13,0,0,6,10,2,1,0,0
68050,1-0,0.435,23,10,3,0,2,7,0,0,0,1
68050,2-0,0.400,10,4,2,0,2,6,0,0,0,0
68050,3-0,-,0,0,0,0,0,1,8,0,0,0
68050,0-1,0.250,24,6,2,0,0,1,0,0,0,2
68050,1-1,0.286,35,10,2,0,1,6,0,1,0,2
68050,2-1,0.286,28,8,2,0,2,6,0,0,0,1
68050,3-1,0.556,9,5,3,0,0,2,11,0,0,0
68050,0-2,0.136,44,6,0,0,0,0,0,0,20,1
68050,1-2,0.132,38,5,1,0,1,3,0,0,16,1
68050,2-2,0.224,49,11,2,1,0,13,0,1,18,0
68050,3-2,0.233,30,7,1,0,1,6,23,0,10,1
68050,1회,0.333,48,16,4,0,2,12,9,0,7,2
68050,2회,0.219,32,7,0,0,4,6,4,0,5,1
68050,3회,0.258,31,8,5,0,0,8,6,0,9,0
68050,4회,0.344,32,11,3,0,2,3,3,0,5,1
68050,5회,0.225,40,9,2,0,2,8,7,1,13,1
68050,6회,0.097,31,3,1,0,1,2,2,1,9,1
68050,7회,0.194,36,7,0,0,1,3,7,1,7,1
68050,8회,0.281,32,9,2,1,1,7,3,0,4,1
68050,9회,0.394,33,13,1,0,2,10,3,0,3,1
68050,연장,0.333,6,2,0,0,0,2,0,0,2,0
68050,1~3회,0.279,111,31,9,0,6,26,19,0,21,3
68050,4~6회,0.223,103,23,6,0,5,13,12,2,27,3
68050,7회이후,0.290,107,31,3,1,4,22,13,1,16,3
68050,1번타자,0.189,37,7,1,0,1,2,2,0,7,0
68050,2번타자,0.205,44,9,3,0,1,8,11,0,9,0
68050,3번타자,0.121,33,4,0,0,1,2,2,1,10,2
68050,4번타자,0.315,130,41,11,1,8,30,17,1,26,4
68050,5번타자,0.273,55,15,2,0,4,14,8,0,8,3
68050,6번타자,0.400,20,8,1,0,0,4,3,1,3,0
68050,7번타자,-,0,0,0,0,0,0,1,0,0,0
68050,9번타자,0.500,2,1,0,0,0,1,0,0,1,0
68050,좌투수,0.244,86,21,6,1,1,13,12,2,24,3
68050,우투수,0.262,229,60,12,0,12,44,31,1,39,6
68050,언더투수,0.667,6,4,0,0,2,4,1,0,1,0
68050,0아웃,0.236,110,26,5,0,6,12,12,2,20,4
68050,1아웃,0.317,101,32,7,0,7,29,14,1,19,5
68050,2아웃,0.245,110,27,6,1,2,20,18,0,25,0
54506,1루,0.000,1,0,0,0,0,0,0,0,0,0
54506,주자있음,0.000,1,0,0,0,0,0,0,0,0,0
54506,0-0,0.000,1,0,0,0,0,0,0,0,0,0
54506,연장,0.000,1,0,0,0,0,0,0,0,0,0
54506,7회이후,0.000,1,0,0,0,0,0,0,0,0,0
54506,8번타자,0.000,1,0,0,0,0,0,0,0,0,0
54506,우투수,0.000,1,0,0,0,0,0,0,0,0,0
54506,2아웃,0.000,1,0,0,0,0,0,0,0,0,0
63123,주자없음,0.249,193,48,10,1,6,6,14,6,58,0
63123,1루,0.217,69,15,4,0,1,2,1,2,22,4
63123,2루,0.148,27,4,0,0,1,3,3,1,10,0
63123,3루,0.462,13,6,1,1,0,6,2,1,3,0
63123,"1,2루",0.308,26,8,3,1,0,9,0,0,6,1
63123,"1,3루",0.091,11,1,0,0,0,5,2,1,3,2
63123,"2,3루",0.091,11,1,0,0,0,2,2,0,7,0
63123,만루,0.200,10,2,1,0,0,4,0,0,4,0
63123,주자있음,0.222,167,37,9,2,2,31,10,5,55,7
63123,득점권,0.224,98,22,5,2,1,29,9,3,33,3
63123,0-0,0.186,43,8,2,0,2,6,2,4,0,2
63123,1-0,0.458,24,11,3,0,0,0,0,1,0,0
63123,2-0,0.375,8,3,1,0,0,1,0,0,0,0
63123,3-0,-,0,0,0,0,0,0,3,0,0,0
63123,0-1,0.406,32,13,4,0,1,6,0,3,0,3
63123,1-1,0.429,28,12,1,0,2,7,0,1,0,1
63123,2-1,0.429,21,9,1,0,1,3,0,0,0,0
63123,3-1,0.400,5,2,0,1,1,3,3,0,0,0
63123,0-2,0.129,31,4,1,1,0,2,0,0,17,0
63123,1-2,0.129,85,11,5,1,0,3,0,1,50,1
63123,2-2,0.121,58,7,1,0,1,3,0,0,35,0
63123,3-2,0.200,25,5,0,0,0,3,16,1,11,0
63123,1회,0.200,20,4,1,1,0,1,1,0,6,0
63123,2회,0.218,55,12,1,0,1,2,3,2,18,1
63123,3회,0.138,29,4,0,1,0,3,1,1,9,2
63123,4회,0.289,45,13,5,0,3,7,3,3,10,1
63123,5회,0.417,36,15,2,1,2,3,2,0,11,0
63123,6회,0.280,50,14,4,0,1,5,3,1,15,0
63123,7회,0.150,40,6,2,0,0,1,1,0,16,0
63123,8회,0.256,39,10,2,0,1,8,3,2,11,2
63123,9회,0.167,42,7,2,0,0,7,4,2,17,1
63123,연장,0.000,4,0,0,0,0,0,3,0,0,0
63123,1~3회,0.192,104,20,2,2,1,6,5,3,33,3
63123,4~6회,0.321,131,42,11,1,6,15,8,4,36,1
63123,7회이후,0.184,125,23,6,0,1,16,11,4,44,3
63123,1번타자,-,0,0,0,0,0,0,0,1,0,0
63123,2번타자,0.226,31,7,1,0,2,4,0,1,8,1
63123,3번타자,0.267,30,8,0,1,1,3,2,1,8,0
63123,5번타자,0.250,44,11,4,0,0,2,4,1,15,0
63123,6번타자,0.200,70,14,3,1,2,5,7,1,25,0
63123,7번타자,0.250,120,30,7,1,2,15,8,4,38,3
63123,8번타자,0.250,40,10,3,0,1,7,1,1,12,3
63123,9번타자,0.200,25,5,1,0,0,1,2,1,7,0
63123,좌투수,0.250,116,29,5,1,2,6,6,3,28,1
63123,우투수,0.219,228,50,12,2,5,29,18,8,82,6
63123,언더투수,0.375,16,6,2,0,1,2,0,0,3,0
63123,0아웃,0.271,133,36,7,1,4,11,5,5,36,4
63123,1아웃,0.217,129,28,5,1,3,10,10,4,45,3
63123,2아웃,0.214,98,21,7,1,1,16,9,2,32,0
62925,주자없음,0.200,5,1,0,0,0,0,2,0,1,0
62925,1루,0.000,1,0,0,0,0,0,0,0,0,0
62925,2루,1.000,1,1,0,0,0,1,0,0,0,0
62925,"1,2루",0.000,3,0,0,0,0,0,0,0,0,2
62925,"1,3루",0.000,1,0,0,0,0,0,0,0,0,0
62925,주자있음,0.167,6,1,0,0,0,1,0,0,0,2
62925,득점권,0.200,5,1,0,0,0,1,0,0,0,2
62925,0-0,0.000,1,0,0,0,0,0,0,0,0,1
62925,1-0,0.500,2,1,0,0,0,0,0,0,0,0
62925,2-0,0.000,1,0,0,0,0,0,0,0,0,1
62925,0-1,0.000,1,0,0,0,0,0,0,0,0,0
62925,2-1,1.000,1,1,0,0,0,1,0,0,0,0
62925,0-2,0.000,3,0,0,0,0,0,0,0,0,0
62925,1-2,0.000,1,0,0,0,0,0,0,0,1,0
62925,2-2,0.000,1,0,0,0,0,0,0,0,0,0
62925,3-2,-,0,0,0,0,0,0,2,0,0,0
62925,2회,0.500,2,1,0,0,0,1,0,0,0,0
62925,3회,0.000,1,0,0,0,0,0,0,0,1,0
62925,4회,0.000,1,0,0,0,0,0,0,0,0,0
62925,5회,0.000,3,0,0,0,0,0,0,0,0,0
62925,7회,-,0,0,0,0,0,0,1,0,0,0
62925,8회,0.500,2,1,0,0,0,0,1,0,0,0
62925,9회,0.000,2,0,0,0,0,0,0,0,0,2
62925,1~3회,0.333,3,1,0,0,0,1,0,0,1,0
62925,4~6회,0.000,4,0,0,0,0,0,0,0,0,0
62925,7회이후,0.250,4,1,0,0,0,0,2,0,0,2
62925,4번타자,0.000,1,0,0,0,0,0,0,0,0,0
62925,6번타자,0.000,3,0,0,0,0,0,0,0,0,0
62925,7번타자,0.286,7,2,0,0,0,1,2,0,1,2
62925,좌투수,0.143,7,1,0,0,0,1,1,0,1,1
62925,우투수,0.333,3,1,0,0,0,0,1,0,0,0
62925,언더투수,0.000,1,0,0,0,0,0,0,0,0,1
62925,0아웃,0.000,2,0,0,0,0,0,1,0,1,1
62925,1아웃,0.167,6,1,0,0,0,1,1,0,0,1
62925,2아웃,0.333,3,1,0,0,0,0,0,0,0,0
51269,주자없음,0.000,1,0,0,0,0,0,0,0,0,0
51269,"1,2루",0.000,1,0,0,0,0,0,0,0,1,0
51269,주자있음,0.000,1,0,0,0,0,0,0,0,1,0
51269,득점권,0.000,1,0,0,0,0,0,0,0,1,0
51269,0-2,0.000,1,0,0,0,0,0,0,0,1,0
51269,2-2,0.000,1,0,0,0,0,0,0,0,0,0
51269,2회,0.000,1,0,0,0,0,0,0,0,1,0
51269,4회,0.000,1,0,0,0,0,0,0,0,0,0
51269,1~3회,0.000,1,0,0,0,0,0,0,0,1,0
51269,4~6회,0.000,1,0,0,0,0,0,0,0,0,0
51269,8번타자,0.000,2,0,0,0,0,0,0,0,1,0
51269,좌투수,0.000,2,0,0,0,0,0,0,0,1,0
51269,1아웃,0.000,2,0,0,0,0,0,0,0,1,0
50066,주자없음,0.139,36,5,0,0,1,1,8,0,9,0
50066,1루,0.273,11,3,0,0,0,0,1,0,4,0
50066,2루,0.167,6,1,0,0,0,1,0,0,0,0
50066,3루,0.000,3,0,0,0,0,1,0,0,1,0
50066,"1,2루",0.500,2,1,1,0,0,1,0,0,0,0
50066,"1,3루",0.333,3,1,0,0,0,2,0,0,0,1
50066,"2,3루",0.500,2,1,0,0,0,1,1,0,0,0
50066,만루,0.000,1,0,0,0,0,1,0,0,0,0
50066,주자있음,0.250,28,7,1,0,0,7,2,0,5,1
50066,득점권,0.235,17,4,1,0,0,7,1,0,1,1
50066,0-0,0.000,5,0,0,0,0,1,0,0,0,0
50066,1-0,0.250,8,2,0,0,1,1,0,0,0,0
50066,2-0,1.000,1,1,1,0,0,2,0,0,0,0
50066,3-0,-,0,0,0,0,0,0,3,0,0,0
50066,0-1,0.250,8,2,0,0,0,1,0,0,0,0
50066,1-1,0.333,6,2,0,0,0,2,0,0,0,0
50066,2-1,0.000,2,0,0,0,0,0,0,0,0,0
50066,3-1,-,0,0,0,0,0,0,2,0,0,0
50066,0-2,0.222,9,2,0,0,0,0,0,0,7,0
50066,1-2,0.111,9,1,0,0,0,0,0,0,3,1
50066,2-2,0.091,11,1,0,0,0,0,0,0,3,0
50066,3-2,0.200,5,1,0,0,0,1,5,0,1,0
50066,1회,0.000,1,0,0,0,0,1,0,0,0,0
50066,2회,0.000,8,0,0,0,0,0,2,0,1,0
50066,3회,0.333,6,2,0,0,1,1,1,0,3,0
50066,4회,0.167,6,1,0,0,0,1,2,0,2,0
50066,5회,0.400,10,4,1,0,0,2,0,0,2,1
50066,6회,0.250,8,2,0,0,0,1,2,0,1,0
50066,7회,0.077,13,1,0,0,0,2,0,0,3,0
50066,8회,0.250,4,1,0,0,0,0,2,0,1,0
50066,9회,0.143,7,1,0,0,0,0,1,0,1,0
50066,연장,0.000,1,0,0,0,0,0,0,0,0,0
50066,1~3회,0.133,15,2,0,0,1,2,3,0,4,0
50066,4~6회,0.292,24,7,1,0,0,4,4,0,5,1
50066,7회이후,0.120,25,3,0,0,0,2,3,0,5,0
50066,4번타자,0.000,2,0,0,0,0,0,2,0,1,0
50066,5번타자,0.000,1,0,0,0,0,0,0,0,0,0
50066,6번타자,0.000,7,0,0,0,0,0,2,0,1,0
50066,7번타자,0.053,19,1,0,0,0,2,1,0,6,1
50066,8번타자,0.333,21,7,1,0,1,5,4,0,3,0
50066,9번타자,0.286,14,4,0,0,0,1,1,0,3,0
50066,좌투수,0.125,16,2,0,0,0,2,4,0,3,0
50066,우투수,0.205,44,9,1,0,1,6,6,0,11,1
50066,언더투수,0.250,4,1,0,0,0,0,0,0,0,0
50066,0아웃,0.158,19,3,0,0,0,2,6,0,4,1
50066,1아웃,0.321,28,9,1,0,1,4,2,0,6,0
50066,2아웃,0.000,17,0,0,0,0,2,2,0,4,0
51868,주자없음,0.302,265,80,13,0,12,12,8,2,49,0
51868,1루,0.270,74,20,3,0,1,3,3,0,15,7
51868,2루,0.182,33,6,0,0,1,3,3,0,7,0
51868,3루,0.333,6,2,1,0,0,2,0,0,1,0
51868,"1,2루",0.298,47,14,2,1,2,19,1,0,11,5
51868,"1,3루",0.211,19,4,0,0,1,8,2,0,6,0
51868,"2,3루",0.286,7,2,0,0,0,7,2,0,1,0
51868,만루,0.150,20,3,1,0,0,10,1,0,9,0
51868,주자있음,0.248,206,51,7,1,5,52,12,0,50,12
51868,득점권,0.235,132,31,4,1,4,49,9,0,35,5
51868,0-0,0.347,75,26,1,0,7,13,0,1,0,2
51868,1-0,0.222,45,10,2,0,3,7,0,0,0,1
51868,2-0,0.455,11,5,1,0,1,3,0,0,0,0
51868,3-0,-,0,0,0,0,0,1,10,0,0,0
51868,0-1,0.460,63,29,5,1,0,12,0,0,0,2
51868,1-1,0.325,40,13,2,0,1,9,1,1,0,2
51868,2-1,0.409,22,9,0,0,2,5,0,0,0,1
51868,3-1,0.545,11,6,2,0,1,2,2,0,0,0
51868,0-2,0.152,46,7,1,0,0,1,0,0,28,1
51868,1-2,0.189,74,14,1,0,1,5,0,0,34,1
51868,2-2,0.180,50,9,4,0,0,2,0,0,24,1
51868,3-2,0.088,34,3,1,0,1,4,7,0,13,1
51868,1회,0.341,44,15,3,0,1,11,3,0,11,1
51868,2회,0.278,72,20,3,0,1,3,2,2,14,0
51868,3회,0.243,37,9,1,1,2,9,2,0,7,2
51868,4회,0.306,72,22,2,0,3,7,1,0,9,1
51868,5회,0.218,55,12,1,0,4,10,1,0,13,1
51868,6회,0.322,59,19,3,0,2,5,2,0,13,1
51868,7회,0.261,46,12,4,0,2,4,2,0,7,3
51868,8회,0.356,45,16,2,0,1,12,4,0,10,1
51868,9회,0.162,37,6,1,0,1,2,2,0,14,2
51868,연장,0.000,4,0,0,0,0,1,1,0,1,0
51868,1~3회,0.288,153,44,7,1,4,23,7,2,32,3
51868,4~6회,0.285,186,53,6,0,9,22,4,0,35,3
51868,7회이후,0.258,132,34,7,0,4,19,9,0,32,6
51868,3번타자,0.400,5,2,0,0,0,0,0,0,1,0
51868,4번타자,0.303,76,23,8,1,1,11,5,0,10,3
51868,5번타자,0.281,253,71,8,0,10,33,11,1,53,6
51868,6번타자,0.221,77,17,3,0,4,10,2,0,20,1
51868,7번타자,0.318,44,14,1,0,1,6,1,1,10,1
51868,8번타자,0.286,14,4,0,0,1,4,1,0,4,1
51868,9번타자,0.000,2,0,0,0,0,0,0,0,1,0
51868,좌투수,0.288,104,30,5,1,2,10,3,0,13,1
51868,우투수,0.278,335,93,15,0,15,53,16,2,78,10
51868,언더투수,0.250,32,8,0,0,0,1,1,0,8,1
51868,0아웃,0.301,173,52,6,1,6,12,5,0,36,5
51868,1아웃,0.280,143,40,6,0,4,19,6,1,23,7
51868,2아웃,0.252,155,39,8,0,7,33,9,1,40,0
69517,주자없음,0.253,245,62,10,2,3,3,27,2,44,0
69517,1루,0.363,91,33,5,0,1,4,10,0,13,5
69517,2루,0.318,44,14,3,0,0,10,5,1,7,0
69517,3루,0.176,17,3,2,0,0,4,3,0,7,0
69517,"1,2루",0.114,35,4,0,0,0,4,7,0,2,2
69517,"1,3루",0.714,7,5,0,0,0,7,0,0,0,1
69517,"2,3루",0.182,11,2,1,0,0,5,3,0,3,0
69517,만루,0.211,19,4,0,0,0,8,1,0,7,0
69517,주자있음,0.290,224,65,11,0,1,42,29,1,39,8
69517,득점권,0.241,133,32,6,0,0,38,19,1,26,3
69517,0-0,0.366,41,15,0,0,0,4,0,1,0,1
69517,1-0,0.333,27,9,2,0,0,3,1,0,0,1
69517,2-0,0.214,14,3,0,0,1,2,0,0,0,0
69517,3-0,-,0,0,0,0,0,1,13,0,0,0
69517,0-1,0.341,41,14,1,0,0,2,0,1,0,1
69517,1-1,0.213,47,10,1,1,0,5,0,0,0,2
69517,2-1,0.400,30,12,4,0,0,6,0,1,0,0
69517,3-1,0.273,22,6,2,0,0,1,26,0,0,0
69517,0-2,0.180,50,9,1,0,1,4,0,0,19,2
69517,1-2,0.258,89,23,5,1,1,9,0,0,26,1
69517,2-2,0.190,63,12,2,0,1,4,0,0,24,0
69517,3-2,0.311,45,14,3,0,0,4,16,0,14,0
69517,1회,0.257,101,26,5,0,1,5,9,0,19,3
69517,2회,0.292,24,7,2,0,0,3,4,0,4,1
69517,3회,0.304,69,21,3,0,0,12,7,0,12,2
69517,4회,0.333,45,15,4,1,1,6,2,0,7,0
69517,5회,0.327,55,18,1,1,1,5,4,0,10,0
69517,6회,0.313,48,15,3,0,0,6,10,1,5,0
69517,7회,0.239,46,11,2,0,0,3,7,1,6,1
69517,8회,0.170,53,9,1,0,1,4,8,0,14,0
69517,9회,0.174,23,4,0,0,0,0,4,1,6,1
69517,연장,0.200,5,1,0,0,0,1,1,0,0,0
69517,1~3회,0.278,194,54,10,0,1,20,20,0,35,6
69517,4~6회,0.324,148,48,8,2,2,17,16,1,22,0
69517,7회이후,0.197,127,25,3,0,1,8,20,2,26,2
69517,1번타자,0.000,5,0,0,0,0,0,0,0,1,0
69517,2번타자,0.272,382,104,17,1,4,37,50,3,65,8
69517,3번타자,0.327,55,18,3,1,0,6,4,0,8,0
69517,6번타자,0.125,8,1,0,0,0,0,0,0,1,0
69517,7번타자,0.273,11,3,1,0,0,2,1,0,5,0
69517,8번타자,0.167,6,1,0,0,0,0,1,0,2,0
69517,9번타자,0.000,2,0,0,0,0,0,0,0,1,0
69517,좌투수,0.295,149,44,5,0,2,20,13,1,27,3
69517,우투수,0.246,305,75,16,1,1,23,41,2,55,5
69517,언더투수,0.533,15,8,0,1,1,2,2,0,1,0
