player_id,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF
62925,강진성,키움,0.182,6,13,11,1,2,0,0,0,2,1,0,0
54344,고영우,키움,0.217,14,26,23,4,5,1,0,0,6,2,1,0
55371,권혁빈,키움,0.100,22,24,20,1,2,0,0,0,2,1,2,0
53312,김건희,키움,0.242,105,344,322,24,78,20,2,3,111,25,7,2
66838,김동엽,키움,0.222,9,29,27,2,6,2,0,0,8,2,0,0
53344,김동헌,키움,0.268,49,91,82,8,22,3,0,0,25,8,0,1
50304,김병휘,키움,0.25,7,6,4,2,1,0,0,0,1,0,0,0
65898,김웅빈,키움,0.083,10,31,24,1,2,0,0,0,2,0,1,0
62332,김재현,키움,0.208,62,128,120,12,25,5,0,0,30,5,4,0
64984,김태진,키움,0.233,94,304,279,27,65,11,2,5,95,25,2,3
52305,박수종,키움,0.143,38,45,42,6,6,0,0,1,9,2,0,0
53301,박윤성,키움,-,3,0,0,0,0,0,0,0,0,0,0,0
55394,박정훈,키움,-,1,0,0,0,0,0,0,0,0,0,0,0
69328,박주성,키움,-,2,0,0,0,0,0,0,0,0,0,0,0
50357,박주홍,키움,0.226,102,283,248,33,56,11,3,3,82,23,2,2
68305,변상권,키움,0.263,12,20,19,2,5,2,0,0,7,4,0,1
53309,서유신,키움,0.000,6,8,7,0,0,0,0,0,0,0,0,0
65357,송성문,키움,0.315,144,646,574,103,181,37,4,26,304,90,0,3
54394,송지후,키움,0.175,33,86,80,5,14,3,0,1,20,8,0,1
55326,스톤,키움,0.241,22,93,87,4,21,0,0,2,27,15,0,1
69045,알칸타라,키움,-,1,0,0,0,0,0,0,0,0,0,0,0
55370,양현종,키움,0.083,12,14,12,1,1,0,0,0,1,0,0,0
55392,어준서,키움,0.238,116,360,324,48,77,9,1,6,106,27,3,1
55393,여동욱,키움,0.132,28,61,53,6,7,1,0,2,14,2,1,0
55339,염승원,키움,0.211,11,21,19,2,4,0,0,0,4,1,0,1
78756,오선진,키움,0.238,99,163,143,15,34,8,0,1,45,19,4,1
54307,원성준,키움,0.174,24,53,46,5,8,1,0,2,15,4,0,0
53302,이승원,키움,0.000,1,2,2,0,0,0,0,0,0,0,0,0
74163,이용규,키움,0.216,14,41,37,7,8,1,0,0,9,0,1,0
75566,이원석,키움,0.143,5,8,7,1,1,0,0,0,1,0,0,0
54305,이재상,키움,0.5,2,2,2,0,1,0,0,0,1,0,0,0
50167,이주형,키움,0.24,127,514,446,55,107,22,1,11,164,45,3,0
51302,이주형,키움,0.313,11,17,16,2,5,0,0,0,5,2,0,0
55301,이준우,키움,-,1,0,0,0,0,0,0,0,0,0,0,0
78135,이형종,키움,0.2,33,82,70,4,14,3,0,2,23,6,2,0
64346,임병욱,키움,0.233,52,140,133,12,31,4,3,2,47,13,1,1
64340,임지열,키움,0.244,102,417,369,51,90,14,2,11,141,50,1,3
51359,장재영,키움,0.143,10,16,14,1,2,0,0,0,2,2,0,0
55397,전태현,키움,0.231,77,207,182,20,42,5,0,0,47,10,3,2
69332,주성원,키움,0.25,58,174,156,21,39,6,0,1,48,12,0,1
52330,주승우,키움,-,2,0,0,0,0,0,0,0,0,0,0,0
76267,최주환,키움,0.275,120,506,459,45,126,31,1,12,195,74,0,6
54444,카디네스,키움,0.253,86,361,320,33,81,15,1,7,119,42,0,3
52366,푸이그,키움,0.212,40,172,156,17,33,2,0,6,53,20,0,0
