game_id,player_id,일자,상대,구분,결과,ERA1,TBF,IP,H,HR,BB,HBP,SO,R,ER,ERA2
20240609LTSK0,72523,2024-06-09,롯데,구원,,9.00,5,1,2,0,0,0,0,1,1,5.79
20240611HTSK0,72523,2024-06-11,KIA,구원,,9.00,4,1,1,1,0,0,1,1,1,5.95
20240612HTSK0,72523,2024-06-12,KIA,구원,,54.00,6,2/3,1,0,3,0,0,4,4,7.52
20240625KTSK0,72523,2024-06-25,KT,구원,,0.00,4,1,1,0,0,0,2,0,0,7.17
20240627KTSK0,72523,2024-06-27,KT,구원,패,40.50,5,2/3,3,1,0,0,0,3,3,8.18
20240323WOHT0,53609,2024-03-23,키움,구원,홀,0.00,1,1/3,0,0,0,0,1,0,0,0.0
20240327LTHT0,53609,2024-03-27,롯데,구원,,0.00,3,1,0,0,1,0,1,0,0,0.0
20240329OBHT0,53609,2024-03-29,두산,구원,홀,0.00,2,2/3,0,0,0,0,1,0,0,0.0
20240331OBHT0,53609,2024-03-31,두산,구원,,0.00,3,1/3,2,0,0,0,1,0,0,0.0
20240403KTHT0,53609,2024-04-03,KT,구원,,0.00,4,1,1,0,0,0,2,0,0,0.0
20240405SSHT0,53609,2024-04-05,삼성,구원,홀,0.00,3,2/3,0,0,1,0,1,0,0,0.0
20240406SSHT0,53609,2024-04-06,삼성,구원,,0.00,3,1,0,0,0,0,2,0,0,0.0
20240409LGHT0,53609,2024-04-09,LG,구원,,0.00,5,1,1,0,1,0,2,1,0,0.0
20240401LGHT0,53609,2024-04-01,LG,구원,,0.00,4,1 1/3,0,0,0,0,2,0,0,0.0
20240412HHHT0,53609,2024-04-12,한화,구원,홀,0.00,4,1,1,0,0,0,1,0,0,0.0
20240413HHHT0,53609,2024-04-13,한화,구원,,-,3,0,1,0,2,0,0,0,0,0.0
20240416SKHT0,53609,2024-04-16,SSG,구원,,0.00,2,2/3,0,0,0,0,1,0,0,0.0
20240417SKHT0,53609,2024-04-17,SSG,구원,,13.50,5,2/3,1,0,2,0,1,1,1,0.93
20240421NCHT0,53609,2024-04-21,NC,구원,,18.00,6,1,1,0,2,0,0,2,2,2.53
20240423WOHT0,53609,2024-04-23,키움,구원,승,0.00,4,1 1/3,0,0,0,0,2,0,0,2.25
20240426LGHT0,53609,2024-04-26,LG,구원,,0.00,2,1/3,1,0,0,0,1,0,0,2.19
20240428LGHT0,53609,2024-04-28,LG,구원,홀,0.00,4,1,0,0,1,0,0,0,0,2.03
20240502KTHT0,53609,2024-05-02,KT,구원,,0.00,2,2/3,0,0,0,0,0,0,0,1.93
20240503HHHT0,53609,2024-05-03,한화,구원,,9.00,4,1,1,1,0,0,1,1,1,2.4
20240508SSHT0,53609,2024-05-08,삼성,구원,,0.00,2,2/3,0,0,0,0,0,0,0,2.3
20240509SSHT0,53609,2024-05-09,삼성,구원,,0.00,5,1,0,0,2,0,3,0,0,2.16
20240512SKHT0,53609,2024-05-12,SSG,구원,홀,0.00,4,2/3,1,0,1,0,0,0,0,2.08
20240515OBHT0,53609,2024-05-15,두산,구원,홀,0.00,5,1 1/3,1,0,0,0,3,0,0,1.93
20240516OBHT0,53609,2024-05-16,두산,구원,,-,2,0,0,0,2,0,0,2,2,2.89
20240518NCHT0,53609,2024-05-18,NC,구원,,0.00,3,1,0,0,0,0,1,0,0,2.75
20240521LTHT0,53609,2024-05-21,롯데,구원,패,-,3,0,1,0,2,0,0,3,3,4.12
20240523LTHT0,53609,2024-05-23,롯데,구원,,0.00,4,1,0,0,1,0,1,0,0,3.92
20240524OBHT0,53609,2024-05-24,두산,구원,,0.00,4,1,1,0,0,0,0,0,0,3.74
20240526OBHT0,53609,2024-05-26,두산,구원,,0.00,3,1,0,0,1,0,0,0,0,3.57
20240606LTHT0,53609,2024-06-06,롯데,구원,승,13.50,4,2/3,2,1,0,0,1,1,1,3.86
20240608OBHT0,53609,2024-06-08,두산,구원,,0.00,3,1,0,0,0,0,0,0,0,3.7
20240609OBHT0,53609,2024-06-09,두산,구원,,0.00,4,1,1,0,0,0,2,0,0,3.55
20240616KTHT0,53609,2024-06-16,KT,구원,홀,0.00,1,1/3,0,0,0,0,0,0,0,3.51
20240618LGHT0,53609,2024-06-18,LG,구원,,0.00,3,2/3,0,0,1,0,1,0,0,3.42
20240619LGHT0,53609,2024-06-19,LG,구원,,13.50,6,2/3,3,0,1,0,0,1,1,3.67
20240621HHHT0,53609,2024-06-21,한화,구원,세,0.00,4,1 1/3,0,0,0,0,2,0,0,3.49
20240623HHHT0,53609,2024-06-23,한화,구원,홀,0.00,2,2/3,0,0,0,0,0,0,0,3.41
20240625LTHT0,53609,2024-06-25,롯데,구원,,-,3,0,1,0,1,0,0,1,0,3.41
20240626LTHT0,53609,2024-06-26,롯데,구원,패,-,2,0,2,0,0,0,0,1,1,3.72
20240702SSHT0,53609,2024-07-02,삼성,구원,,0.00,1,1/3,0,0,0,0,1,0,0,3.68
20240709LGHT0,53609,2024-07-09,LG,구원,,0.00,4,2/3,1,0,1,0,0,0,0,3.6
20240713SKHT0,53609,2024-07-13,SSG,구원,,36.00,8,1,4,0,0,1,1,4,4,4.65
20240717SSHT0,53609,2024-07-17,삼성,구원,,0.00,4,1,0,0,1,0,1,0,0,4.5
20240718SSHT0,53609,2024-07-18,삼성,구원,홀,0.00,1,1/3,0,0,0,0,0,0,0,4.45
20240702HHHT0,53609,2024-07-02,한화,구원,,0.00,4,1,1,0,0,0,2,0,0,4.32
20240721HHHT0,53609,2024-07-21,한화,구원,,54.00,4,1/3,2,1,1,0,0,2,2,4.81
20240725NCHT0,53609,2024-07-25,NC,구원,,0.00,3,1,0,0,0,0,2,0,0,4.67
20240727WOHT0,53609,2024-07-27,키움,구원,홀,0.00,3,1,0,0,0,0,1,0,0,4.54
20240728WOHT0,53609,2024-07-28,키움,구원,,0.00,4,1,0,0,1,0,1,0,0,4.42
20240731OBHT0,53609,2024-07-31,두산,구원,,0.00,5,1,1,0,1,0,2,0,0,4.3
20240801OBHT0,53609,2024-08-01,두산,구원,,0.00,2,1/3,0,0,0,1,0,0,0,4.26
20240806KTHT0,53609,2024-08-06,KT,구원,홀,0.00,2,1/3,0,0,0,0,0,0,0,4.23
20240808KTHT0,53609,2024-08-08,KT,구원,,0.00,3,1,0,0,0,0,1,0,0,4.12
20240809SSHT0,53609,2024-08-09,삼성,구원,,6.75,6,1 1/3,2,0,0,0,1,1,1,4.2
20240811SSHT0,53609,2024-08-11,삼성,구원,,0.00,1,1/3,0,0,0,0,0,0,0,4.17
20240813WOHT0,53609,2024-08-13,키움,구원,홀,0.00,4,1,0,0,0,1,1,0,0,4.07
20240814WOHT0,53609,2024-08-14,키움,구원,홀,0.00,2,1/3,0,0,1,0,0,0,0,4.04
20240816LGHT0,53609,2024-08-16,LG,구원,,0.00,3,1,0,0,0,0,2,0,0,3.95
20240818LGHT0,53609,2024-08-18,LG,구원,,0.00,2,1/3,0,0,1,0,1,0,0,3.92
20240821LTHT0,53609,2024-08-21,롯데,구원,,9.00,5,1,1,1,1,0,0,1,1,4.03
20240824NCHT0,53609,2024-08-24,NC,구원,홀,0.00,5,1 1/3,1,0,0,1,1,0,0,3.91
20240828SKHT0,53609,2024-08-28,SSG,구원,,0.00,4,1,0,0,1,0,1,0,0,3.83
20240831SSHT0,53609,2024-08-31,삼성,구원,승,0.00,7,1 2/3,0,0,1,0,1,0,0,3.7
20240903LGHT0,53609,2024-09-03,LG,구원,홀,0.00,2,2/3,0,0,0,0,0,0,0,3.65
20240905HHHT0,53609,2024-09-05,한화,구원,,0.00,4,2/3,2,0,0,0,2,0,0,3.6
20240907WOHT0,53609,2024-09-07,키움,구원,,9.00,4,1,1,0,0,0,1,1,1,3.71
20240908WOHT0,53609,2024-09-08,키움,구원,승,0.00,3,1/3,0,0,2,0,1,0,0,3.68
20240912LTHT0,53609,2024-09-12,롯데,구원,,0.00,4,1,1,0,0,0,3,0,0,3.61
20240914WOHT0,53609,2024-09-14,키움,구원,,9.00,5,1,2,0,0,0,0,1,1,3.71
20240916KTHT0,53609,2024-09-16,KT,구원,세,0.00,5,1 1/3,1,0,0,0,2,0,0,3.62
20240923SSHT0,53609,2024-09-23,삼성,구원,,0.00,3,1,0,0,0,0,1,0,0,3.56
20240326KTOB0,68220,2024-03-26,KT,선발,,5.40,24,5,6,0,2,0,9,3,3,5.4
20240331HTOB0,68220,2024-03-31,KIA,선발,패,4.50,24,6,6,0,0,1,5,3,3,4.91
20240406LTOB0,68220,2024-04-06,롯데,선발,패,10.80,24,5,9,0,1,0,3,6,6,6.75
20240412LGOB0,68220,2024-04-12,LG,선발,패,2.70,25,6 2/3,2,0,2,1,7,2,2,5.56
20240418SSOB0,68220,2024-04-18,삼성,선발,패,9.00,25,5,5,1,5,0,7,5,5,6.18
20240424NCOB0,68220,2024-04-24,NC,선발,,1.50,23,6,2,0,3,0,6,1,1,5.35
20240403SSOB0,68220,2024-04-03,삼성,선발,승,0.00,27,6 1/3,7,0,3,0,3,0,0,4.5
20240507WOOB0,68220,2024-05-07,키움,선발,승,3.00,24,6,6,0,1,0,3,3,2,4.3
20240512KTOB0,68220,2024-05-12,KT,선발,승,0.00,23,6,3,0,2,0,8,0,0,3.81
20240518LTOB0,68220,2024-05-18,롯데,선발,승,5.06,26,5 1/3,7,0,3,0,5,3,3,3.92
20240524HTOB0,68220,2024-05-24,KIA,선발,,0.00,26,7,3,0,1,0,8,0,0,3.5
20240503KTOB0,68220,2024-05-03,KT,선발,승,0.00,23,6,2,0,3,0,5,0,0,3.2
20240605NCOB0,68220,2024-06-05,NC,선발,,3.00,24,6,5,1,1,0,5,2,2,3.18
20240611HHOB0,68220,2024-06-11,한화,선발,패,10.13,26,5 1/3,8,0,3,0,4,6,6,3.64
20240616WOOB0,68220,2024-06-16,키움,선발,패,13.50,23,4,7,2,4,0,4,6,6,4.1
20240628SKOB0,68220,2024-06-28,SSG,선발,승,0.00,20,6,3,0,0,0,5,0,0,3.83
20240704LTOB0,68220,2024-07-04,롯데,선발,승,0.00,25,6,2,0,4,1,5,0,0,3.59
20240712SSOB0,68220,2024-07-12,삼성,선발,패,13.50,18,3 1/3,5,1,4,0,2,6,5,3.92
20240718LTOB0,68220,2024-07-18,롯데,선발,승,2.57,25,7,2,1,2,0,4,2,2,3.83
20240724WOOB0,68220,2024-07-24,키움,선발,승,3.00,25,6,3,0,5,0,8,2,2,3.79
20240703HTOB0,68220,2024-07-03,KIA,선발,승,3.00,24,6,3,1,4,0,6,2,2,3.75
20240806LGOB0,68220,2024-08-06,LG,선발,,6.23,22,4 1/3,4,0,6,0,6,4,3,3.84
20240811SKOB0,68220,2024-08-11,SSG,선발,패,27.00,14,2,6,1,2,0,2,6,6,4.2
20240817KTOB0,68220,2024-08-17,KT,선발,승,2.35,29,7 2/3,5,0,2,0,4,2,2,4.1
20240824HHOB0,68220,2024-08-24,한화,선발,,5.68,25,6 1/3,5,1,0,1,9,4,4,4.17
20240831LTOB0,68220,2024-08-31,롯데,선발,패,10.80,24,5,7,1,1,1,3,6,6,4.4
20240907KTOB0,68220,2024-09-07,KT,선발,승,1.50,24,6,4,0,3,0,4,1,1,4.28
20240914KTOB0,68220,2024-09-14,KT,선발,승,0.00,22,5,2,0,5,0,5,1,0,4.14
20240921LGOB0,68220,2024-09-21,LG,선발,승,11.81,27,5 1/3,9,1,2,0,2,7,7,4.4
20240926LTOB0,68220,2024-09-26,롯데,선발,승,0.00,25,6,4,0,2,1,7,0,0,4.24
20240324SKLT0,63543,2024-03-24,SSG,구원,,81.00,4,1/3,3,1,1,0,0,3,3,81.0
20240326HTLT0,63543,2024-03-26,KIA,구원,패,27.00,3,1/3,2,0,0,0,0,1,1,54.0
20240331NCLT0,63543,2024-03-31,NC,구원,,27.00,6,2/3,1,0,3,0,2,2,2,40.5
20240404HHLT0,63543,2024-04-04,한화,구원,패,-,4,0,3,0,1,0,0,2,2,54.0
20240407OBLT0,63543,2024-04-07,두산,구원,,0.00,2,2/3,0,0,0,0,0,0,0,36.0
20240409SSLT0,63543,2024-04-09,삼성,구원,,13.50,4,2/3,2,1,0,0,1,1,1,30.38
20240424SKLT0,63543,2024-04-24,SSG,구원,,0.00,6,1 1/3,1,0,1,0,1,0,0,20.25
20240426NCLT0,63543,2024-04-26,NC,구원,,27.00,5,2/3,3,0,0,0,1,2,2,21.21
20240403WOLT0,63543,2024-04-03,키움,구원,,27.00,5,2/3,2,2,1,0,0,2,2,21.94
20240518OBLT0,63543,2024-05-18,두산,구원,,5.40,7,1 2/3,2,1,0,0,3,1,1,18.0
20240519OBLT0,63543,2024-05-19,두산,구원,,0.00,4,1,0,0,1,0,1,0,0,15.75
20240524SSLT0,63543,2024-05-24,삼성,구원,,0.00,6,1,2,0,1,0,0,0,0,14.0
20240525SSLT0,63543,2024-05-25,삼성,구원,승,0.00,4,1,0,0,1,0,1,0,0,12.6
20240526SSLT0,63543,2024-05-26,삼성,구원,홀,0.00,1,1/3,0,0,0,0,1,0,0,12.19
20240529HHLT0,63543,2024-05-29,한화,구원,,0.00,4,1 1/3,0,0,0,0,3,0,0,10.8
20240531NCLT0,63543,2024-05-31,NC,구원,,0.00,5,1 1/3,1,0,0,1,0,0,0,9.69
20240601NCLT0,63543,2024-06-01,NC,구원,,13.50,6,2/3,2,0,2,0,1,1,1,9.88
20240606HTLT0,63543,2024-06-06,KIA,구원,,0.00,3,1,0,0,0,0,0,0,0,9.2
20240607SKLT0,63543,2024-06-07,SSG,구원,홀,6.75,8,1 1/3,3,0,1,0,1,1,1,9.0
20240611WOLT0,63543,2024-06-11,키움,구원,,0.00,4,1,1,0,0,0,2,0,0,8.47
20240612WOLT0,63543,2024-06-12,키움,구원,,-,1,0,0,0,1,0,0,0,0,8.47
20240613WOLT0,63543,2024-06-13,키움,구원,승,13.50,4,2/3,2,0,0,0,0,1,1,8.66
20240615LGLT0,63543,2024-06-15,LG,구원,승,0.00,2,2/3,0,0,1,0,0,0,0,8.35
20240616LGLT0,63543,2024-06-16,LG,구원,,18.00,6,1,3,0,0,0,2,2,2,8.84
20240618KTLT0,63543,2024-06-18,KT,구원,,0.00,3,2/3,1,0,0,0,1,0,0,8.55
20240619KTLT0,63543,2024-06-19,KT,구원,홀,0.00,4,1,1,0,1,0,0,0,0,8.14
20240621WOLT0,63543,2024-06-21,키움,구원,,0.00,5,1,2,0,0,0,2,0,0,7.77
20240623WOLT0,63543,2024-06-23,키움,구원,홀,0.00,7,2,1,0,0,0,2,1,0,7.13
20240625HTLT0,63543,2024-06-25,KIA,구원,,0.00,7,2,0,0,1,0,1,0,0,6.58
20240703OBLT0,63543,2024-07-03,두산,구원,,9.00,5,1,1,0,0,1,1,1,1,6.67
20240709SKLT0,63543,2024-07-09,SSG,구원,,0.00,7,1 1/3,1,0,1,1,3,0,0,6.35
20240701SKLT0,63543,2024-07-01,SSG,구원,,0.00,3,1,0,0,0,0,1,0,0,6.14
20240712KTLT0,63543,2024-07-12,KT,구원,,0.00,3,2/3,1,0,0,0,0,0,0,6.0
20240713KTLT0,63543,2024-07-13,KT,구원,패,27.00,3,1/3,1,0,0,0,0,2,1,6.23
20240716OBLT0,63543,2024-07-16,두산,구원,홀,0.00,4,1,0,0,1,0,1,0,0,6.03
20240719SSLT0,63543,2024-07-19,삼성,구원,,9.00,5,1,1,0,1,0,0,1,1,6.12
20240723LGLT0,63543,2024-07-23,LG,구원,,0.00,1,1/3,0,0,0,0,0,0,0,6.06
20240725LGLT0,63543,2024-07-25,LG,구원,,13.50,4,2/3,1,0,1,0,0,1,1,6.21
20240726NCLT0,63543,2024-07-26,NC,구원,,0.00,4,2/3,1,0,0,1,0,0,0,6.09
20240728NCLT0,63543,2024-07-28,NC,구원,,6.75,6,1 1/3,0,0,2,0,4,1,1,6.11
20240731SKLT0,63543,2024-07-31,SSG,구원,,0.00,4,1 1/3,0,0,0,0,1,0,0,5.89
20240801SKLT0,63543,2024-08-01,SSG,구원,홀,0.00,3,1/3,0,0,2,0,0,0,0,5.84
20240807NCLT0,63543,2024-08-07,NC,구원,,0.00,6,1 2/3,1,0,0,0,1,0,0,5.59
20240811KTLT0,63543,2024-08-11,KT,구원,,27.00,3,1/3,1,0,1,0,0,1,1,5.77
20240815OBLT0,63543,2024-08-15,두산,구원,,0.00,5,1,1,0,1,0,2,0,0,5.63
20240816WOLT0,63543,2024-08-16,키움,구원,,0.00,2,2/3,0,0,0,0,2,0,0,5.53
20240818WOLT0,63543,2024-08-18,키움,구원,,0.00,4,1,1,0,0,0,2,0,0,5.4
20240821HTLT0,63543,2024-08-21,KIA,구원,,0.00,4,2/3,1,0,0,0,0,1,0,5.31
20240822HTLT0,63543,2024-08-22,KIA,구원,홀,0.00,4,1 2/3,0,0,0,0,1,0,0,5.11
20240824SSLT0,63543,2024-08-24,삼성,구원,,0.00,4,1 1/3,0,0,0,0,3,0,0,4.96
20240827HHLT0,63543,2024-08-27,한화,구원,승,0.00,3,1,1,0,0,0,1,0,0,4.86
20240829HHLT0,63543,2024-08-29,한화,구원,,0.00,6,1 1/3,2,0,1,0,2,0,0,4.72
20240831OBLT0,63543,2024-08-31,두산,구원,홀,0.00,5,1 1/3,1,0,0,0,2,0,0,4.59
20240901OBLT0,63543,2024-09-01,두산,구원,,13.50,5,2/3,2,0,1,0,0,1,1,4.71
20240904KTLT0,63543,2024-09-04,KT,구원,홀,0.00,3,1,0,0,0,0,1,0,0,4.62
20240907SKLT0,63543,2024-09-07,SSG,구원,홀,0.00,5,2/3,0,0,2,1,1,0,0,4.56
20240911SKLT0,63543,2024-09-11,SSG,구원,,0.00,6,1,2,0,0,0,2,1,0,4.47
20240914HHLT0,63543,2024-09-14,한화,구원,,81.00,5,1/3,4,0,0,0,0,3,3,4.96
20240915HHLT0,63543,2024-09-15,한화,구원,홀,0.00,5,1 1/3,1,0,0,0,2,0,0,4.83
20240917LGLT0,63543,2024-09-17,LG,구원,홀,0.00,4,1/3,1,0,2,0,0,0,0,4.8
20240922HHLT0,63543,2024-09-22,한화,구원,,-,2,0,0,0,0,1,0,2,0,4.8
20240923HHLT0,63543,2024-09-23,한화,구원,승,0.00,5,1,1,0,1,0,2,0,0,4.72
20240925HTLT0,63543,2024-09-25,KIA,구원,,0.00,3,1,0,0,0,0,0,0,0,4.63
20240927NCLT0,63543,2024-09-27,NC,구원,,0.00,1,1/3,0,0,0,0,1,0,0,4.61
20240928HTLT0,63543,2024-09-28,KIA,구원,,-,3,0,2,0,1,0,0,1,1,4.76
20241001NCLT0,63543,2024-10-01,NC,구원,홀,9.00,4,1,1,1,0,0,0,1,1,4.84
20240711KTOB0,50203,2024-07-11,KT,구원,,0.00,5,1,2,0,0,0,2,0,0,0.0
20240731HTOB0,50203,2024-07-31,KIA,구원,,0.00,5,1 1/3,0,0,1,0,2,0,0,0.0
20240803WOOB0,50203,2024-08-03,키움,구원,,108.00,6,1/3,5,0,0,0,0,4,4,13.5
20240808LGOB0,50203,2024-08-08,LG,구원,,0.00,4,1,1,0,0,0,0,0,0,9.82
20240809SKOB0,50203,2024-08-09,SSG,구원,,9.00,6,1,3,0,0,0,1,1,1,9.64
20240811SKOB0,50203,2024-08-11,SSG,구원,,7.71,9,2 1/3,1,0,1,0,4,2,2,9.0
20240814LTOB0,50203,2024-08-14,롯데,구원,,16.20,11,1 2/3,3,0,3,0,2,3,3,10.38
20240922LGOB0,50203,2024-09-22,LG,구원,,27.00,3,1/3,0,0,2,0,0,1,1,11.0
20240428HHOB0,77263,2024-04-28,한화,구원,,0.00,5,1 1/3,1,0,0,0,2,0,0,0.0
20240403SSOB0,77263,2024-04-03,삼성,구원,,0.00,5,1,2,0,0,0,2,0,0,0.0
20240502SSOB0,77263,2024-05-02,삼성,구원,,0.00,4,1,1,0,0,0,1,0,0,0.0
20240503LGOB0,77263,2024-05-03,LG,구원,,5.40,6,1 2/3,1,0,0,0,0,1,1,1.8
20240508WOOB0,77263,2024-05-08,키움,구원,홀,0.00,3,1,0,0,0,0,0,0,0,1.5
20240509WOOB0,77263,2024-05-09,키움,구원,,0.00,3,1/3,1,0,1,0,1,0,0,1.42
20240512KTOB0,77263,2024-05-12,KT,구원,,0.00,5,2/3,2,0,0,0,0,1,0,1.29
20240514HTOB0,77263,2024-05-14,KIA,구원,,0.00,5,2/3,2,0,1,0,1,0,0,1.17
20240516HTOB0,77263,2024-05-16,KIA,구원,,0.00,3,1,0,0,0,0,1,0,0,1.04
20240517LTOB0,77263,2024-05-17,롯데,구원,,0.00,3,1,0,0,0,0,2,0,0,0.93
20240522SKOB0,77263,2024-05-22,SSG,구원,홀,0.00,2,1/3,1,0,0,0,0,0,0,0.9
20240526HTOB0,77263,2024-05-26,KIA,구원,,0.00,4,1,0,0,1,0,0,0,0,0.82
20240528KTOB0,77263,2024-05-28,KT,구원,,0.00,5,1,1,0,1,0,1,0,0,0.75
20240529KTOB0,77263,2024-05-29,KT,구원,,0.00,6,1 1/3,0,0,2,0,1,0,0,0.68
20240601LGOB0,77263,2024-06-01,LG,구원,,13.50,5,2/3,2,1,1,0,0,1,1,1.29
20240602LGOB0,77263,2024-06-02,LG,구원,,0.00,3,1,0,0,0,0,0,0,0,1.2
20240604NCOB0,77263,2024-06-04,NC,구원,홀,0.00,5,1,2,0,0,0,1,0,0,1.13
20240605NCOB0,77263,2024-06-05,NC,구원,,0.00,1,1/3,0,0,0,0,0,0,0,1.1
20240608HTOB0,77263,2024-06-08,KIA,구원,홀,0.00,2,1/3,1,0,0,0,0,0,0,1.08
20240612HHOB0,77263,2024-06-12,한화,구원,,0.00,3,1,0,0,0,0,1,0,0,1.02
20240615WOOB0,77263,2024-06-15,키움,구원,홀,0.00,3,2/3,1,0,0,0,1,0,0,0.98
20240616WOOB0,77263,2024-06-16,키움,구원,,0.00,7,1 1/3,1,0,2,0,0,0,0,0.92
20240618NCOB0,77263,2024-06-18,NC,구원,,0.00,3,1/3,2,0,0,0,0,0,0,0.9
20240602NCOB0,77263,2024-06-02,NC,구원,홀,0.00,2,2/3,0,0,0,0,2,0,0,0.87
20240623SSOB0,77263,2024-06-23,삼성,구원,패,54.00,3,1/3,0,0,2,0,1,2,2,1.71
20240626HHOB0,77263,2024-06-26,한화,구원,홀,0.00,2,1/3,0,0,1,0,0,0,0,1.69
20240603SKOB0,77263,2024-06-03,SSG,구원,,0.00,4,1,1,0,0,0,0,0,0,1.61
20240703LTOB0,77263,2024-07-03,롯데,구원,,-,2,0,2,0,0,0,0,1,0,1.61
20240701KTOB0,77263,2024-07-01,KT,구원,,0.00,3,1/3,1,0,1,0,0,0,0,1.59
20240711KTOB0,77263,2024-07-11,KT,구원,,0.00,3,2/3,1,0,0,0,2,0,0,1.54
20240724WOOB0,77263,2024-07-24,키움,구원,홀,0.00,3,2/3,1,0,0,0,1,0,0,1.5
20240727SKOB0,77263,2024-07-27,SSG,구원,홀,27.00,2,1/3,1,0,0,0,0,1,1,1.85
