player_id,선수명,팀명,ERA,G,W,L,SV,HLD,WPCT,IP,H,HR,BB,HBP,SO,R,ER,WHIP
54913,김민규,NC,5.68,7,0,0,0,0,-,6 1/3,8,0,3,0,2,4,4,1.74
68928,김시훈,NC,4.53,39,3,4,0,5,0.429,107 1/3,110,7,59,3,74,60,54,1.57
68900,김영규,NC,3.15,42,4,2,1,14,0.667,45 2/3,40,3,14,1,48,19,16,1.18
64580,김재열,NC,2.49,69,1,5,2,12,0.167,68 2/3,58,4,29,0,67,20,19,1.27
67954,김진호,NC,7.71,2,0,0,0,0,-,2 1/3,3,0,2,0,3,2,2,2.14
67956,김태현,NC,7.2,11,0,0,0,0,-,10,14,3,7,0,3,10,8,2.1
65949,류진욱,NC,5.74,50,2,1,0,10,0.667,42 1/3,52,4,19,2,37,30,27,1.68
53973,목지훈,NC,12.0,3,0,1,0,0,0.000,9,15,1,10,2,3,12,12,2.78
68097,박주현,NC,6.0,3,0,0,0,0,-,3,3,1,1,0,4,2,2,1.33
64995,배재환,NC,7.32,20,0,1,0,0,0.000,19 2/3,20,5,15,0,13,17,16,1.78
66068,서의태,NC,9.39,11,1,0,0,0,1.000,7 2/3,5,1,8,0,7,8,8,1.7
67962,소이현,NC,13.5,4,0,0,0,0,-,3 1/3,6,0,1,1,1,7,5,2.1
54904,손주환,NC,9.82,4,0,1,0,0,0.000,3 2/3,2,0,2,1,4,4,4,1.09
69962,송명기,NC,5.87,33,2,1,0,4,0.667,38 1/3,40,4,17,3,31,27,25,1.49
68902,신민혁,NC,4.31,25,8,9,0,0,0.471,121,140,20,16,7,74,67,58,1.29
53919,신영우,NC,10.61,4,0,1,0,0,0.000,9 1/3,9,0,15,2,6,11,11,2.57
69343,요키시,NC,5.72,8,3,4,0,0,0.429,39 1/3,51,5,20,2,32,29,25,1.81
51948,이용준,NC,6.68,9,2,3,0,0,0.400,33 2/3,42,5,14,1,26,28,25,1.66
77211,이용찬,NC,6.13,57,3,9,16,2,0.250,54 1/3,82,6,21,2,49,48,37,1.9
60263,이재학,NC,5.52,21,3,12,0,0,0.200,104 1/3,108,17,42,4,97,68,64,1.44
53996,이준호,NC,7.48,38,3,5,0,2,0.375,49 1/3,71,7,26,3,42,41,41,1.97
54900,임상현,NC,6.47,12,1,5,0,0,0.167,40 1/3,46,5,23,2,21,35,29,1.71
63959,임정호,NC,4.42,65,1,6,2,9,0.143,55,54,3,25,3,46,32,27,1.44
69969,전사민,NC,9.51,17,0,0,0,0,-,23 2/3,39,3,17,3,17,25,25,2.37
65241,채원후,NC,12.0,3,0,0,0,0,-,3,6,0,3,0,2,4,4,3.0
66920,최성영,NC,5.79,24,2,0,1,1,1.000,46 2/3,65,7,17,0,29,37,30,1.76
54903,최우석,NC,3.12,9,0,0,0,0,-,8 2/3,7,2,6,0,8,3,3,1.5
54920,카스타노,NC,4.35,19,8,6,0,0,0.571,111 2/3,117,11,25,7,89,65,54,1.27
54930,하트,NC,2.69,26,13,3,0,0,0.813,157,124,11,38,11,182,51,47,1.03
51994,한재승,NC,3.97,51,1,2,0,6,0.333,45 1/3,37,2,27,3,44,21,20,1.41
