player_id,선수명,팀명,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
61295,강동연,NC,투수,12,3,23,0,0,0,2,0,1.000,0,0,0,-
62925,강진성,NC,1루수,120,115,970 1/3,13,0,839,56,67,0.986,0,0,0,-
62925,강진성,NC,우익수,1,0,1,0,0,0,0,0,-,0,0,0,-
50905,강태경,NC,투수,3,3,12 2/3,1,0,1,2,0,0.750,0,0,0,-
63963,권희동,NC,우익수,14,10,83,1,0,14,0,0,0.933,0,0,0,-
63963,권희동,NC,중견수,6,3,23,0,0,4,0,0,1.000,0,0,0,-
63963,권희동,NC,좌익수,29,15,153 2/3,0,0,34,2,2,1.000,0,0,0,-
60339,김건태,NC,투수,6,0,6 2/3,0,0,2,0,0,1.000,0,0,0,-
65462,김기환,NC,우익수,2,0,2,0,0,0,0,0,-,0,0,0,-
65462,김기환,NC,좌익수,55,37,318,2,0,73,1,0,0.974,0,0,0,-
65462,김기환,NC,중견수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
67900,김수윤,NC,3루수,7,1,17,0,0,0,3,0,1.000,0,0,0,-
68900,김영규,NC,투수,37,8,63 2/3,0,0,5,16,1,1.0,0,0,0,-
51907,김주원,NC,2루수,28,13,121 1/3,2,0,23,42,7,0.970,0,0,0,-
51907,김주원,NC,유격수,51,40,346 1/3,10,0,73,97,17,0.944,0,0,0,-
63920,김준완,NC,좌익수,1,1,7,0,0,3,0,0,1.000,0,0,0,-
63920,김준완,NC,중견수,9,0,13,0,0,4,0,0,1.000,0,0,0,-
63920,김준완,NC,우익수,4,0,10,0,0,4,0,0,1.000,0,0,0,-
75867,김진성,NC,투수,42,0,37 2/3,0,0,1,5,0,1.0,0,0,0,-
67954,김진호,NC,투수,1,1,1,0,0,0,0,0,-,0,0,0,-
50992,김태경,NC,투수,7,3,15,0,0,2,1,0,1.000,0,0,0,-
78122,김태군,NC,포수,100,76,666,6,0,568,48,9,0.99,1,47,18,27.7
67956,김태현,NC,투수,6,0,5 1/3,0,0,0,0,0,-,0,0,0,-
62947,나성범,NC,우익수,131,130,1071 2/3,5,0,231,5,1,0.979,0,0,0,-
69996,노시훈,NC,투수,5,0,4 2/3,0,0,1,0,0,1.000,0,0,0,-
62931,노진혁,NC,유격수,65,61,503 2/3,5,0,84,136,29,0.978,0,0,0,-
62931,노진혁,NC,1루수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
62931,노진혁,NC,3루수,37,35,277 2/3,3,0,26,44,3,0.959,0,0,0,-
66965,도태훈,NC,2루수,21,1,40 1/3,2,0,14,15,6,0.935,0,0,0,-
66965,도태훈,NC,1루수,13,1,37 1/3,0,0,34,2,1,1.000,0,0,0,-
66965,도태훈,NC,유격수,1,0,2,0,0,1,1,0,1.000,0,0,0,-
66965,도태훈,NC,3루수,47,14,144,2,0,13,25,3,0.95,0,0,0,-
69940,루친스키,NC,투수,30,30,178 2/3,1,1,9,24,0,0.971,0,0,0,-
65949,류진욱,NC,투수,44,0,43 1/3,0,0,4,7,0,1.0,0,0,0,-
78813,모창민,NC,1루수,3,2,16,0,0,15,1,3,1.000,0,0,0,-
65643,문경찬,NC,투수,35,0,31,0,0,1,3,0,1.0,0,0,0,-
64944,박대온,NC,포수,41,27,234 2/3,2,1,204,13,1,0.991,1,20,4,16.7
