player_id,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF
64906,강민국,KT,0.244,18,50,45,2,11,2,0,0,13,4,2,0
68050,강백호,KT,0.347,142,627,516,76,179,40,1,16,269,102,0,8
68069,고명성,KT,0.000,7,1,1,1,0,0,0,0,0,0,0,0
64001,고영표,KT,-,1,1,0,0,0,0,0,0,0,0,0,0
51003,권동진,KT,0.254,86,86,67,21,17,5,0,1,25,6,1,0
51005,김건형,KT,0.212,11,39,33,4,7,1,0,0,8,0,0,0
65048,김민수,KT,-,6,0,0,0,0,0,0,0,0,0,0,0
64004,김민혁,KT,0.320,75,199,172,22,55,6,2,1,68,13,5,0
64014,김병희,KT,0.288,34,70,52,16,15,3,0,5,33,13,2,0
65062,김재윤,KT,-,8,0,0,0,0,0,0,0,0,0,0,0
62558,김준태,KT,0.195,58,149,128,17,25,5,0,4,42,15,0,2
65040,김태훈,KT,0.230,44,91,87,6,20,4,1,1,29,6,1,0
64007,문상철,KT,0.219,53,106,96,14,21,6,0,2,33,16,0,0
73113,박경수,KT,0.192,118,280,239,24,46,10,0,9,83,33,4,0
62802,박승욱,KT,0.333,8,6,6,5,2,1,0,0,3,0,0,0
60559,박시영,KT,-,3,0,0,0,0,0,0,0,0,0,0,0
64166,배정대,KT,0.259,144,595,510,85,132,23,1,12,193,68,3,5
64012,송민섭,KT,0.229,122,65,48,39,11,0,0,0,11,7,5,0
62556,신본기,KT,0.236,96,206,174,25,41,8,0,1,52,19,5,1
64006,심우준,KT,0.268,139,460,407,61,109,20,2,6,151,48,10,6
64017,심재민,KT,-,3,0,0,0,0,0,0,0,0,0,0,0
73738,안영명,KT,-,1,0,0,0,0,0,0,0,0,0,0,0
51004,알몬테,KT,0.271,60,250,225,18,61,9,0,7,91,36,0,2
64504,오윤석,KT,0.244,97,198,164,23,40,11,0,4,63,16,5,0
76757,유원상,KT,-,1,0,0,0,0,0,0,0,0,0,0,0
74339,유한준,KT,0.309,104,337,282,30,87,16,0,5,118,42,0,4
67008,이대은,KT,-,1,0,0,0,0,0,0,0,0,0,0,0
65057,이창재,KT,-,1,0,0,0,0,0,0,0,0,0,0,0
63634,이홍구,KT,0.164,37,58,55,4,9,0,0,1,12,5,0,1
78548,장성우,KT,0.231,127,460,385,46,89,13,0,14,144,63,9,3
64868,조용호,KT,0.236,138,515,428,71,101,14,1,0,117,48,5,5
64047,조현우,KT,-,3,0,0,0,0,0,0,0,0,0,0,0
50054,천성호,KT,0.286,41,47,42,13,12,1,0,0,13,4,0,0
78517,하준호,KT,-,2,0,0,0,0,0,0,0,0,0,0,0
77243,허도환,KT,0.276,62,125,105,8,29,6,0,2,41,21,10,0
68730,호잉,KT,0.239,68,294,259,32,62,11,1,11,108,52,0,5
67005,홍현빈,KT,0.182,43,12,11,8,2,0,0,0,2,0,1,0
76313,황재균,KT,0.291,117,507,453,74,132,16,2,10,182,56,1,4
