player_id,선수명,팀명,G,SBA,SB,CS,SB%,OOB,PKO
62925,강진성,SSG,58,0,0,0,-,0,0
51868,고명준,SSG,2,0,0,0,-,0,0
72523,고효준,SSG,2,0,0,0,-,0,0
71837,김강민,SSG,70,3,2,1,66.7,2,0
53844,김건웅,SSG,1,0,0,0,-,0,0
62864,김민식,SSG,122,0,0,0,-,5,1
76802,김성현,SSG,112,5,4,1,80.0,2,0
53865,김정민,SSG,8,0,0,0,-,0,0
66917,김찬형,SSG,36,0,0,0,-,0,0
73211,노경은,SSG,1,0,0,0,-,0,0
50868,류효승,SSG,3,0,0,0,-,0,0
62869,문승원,SSG,1,0,0,0,-,0,0
67893,박성한,SSG,128,5,4,1,80.0,4,3
69839,백승건,SSG,1,0,0,0,-,0,0
61895,서진용,SSG,3,0,0,0,-,0,0
66864,안상현,SSG,58,4,3,1,75.0,0,0
53827,에레디아,SSG,122,20,12,8,60.0,5,1
60558,오태곤,SSG,123,21,20,1,95.2,2,0
64861,이건욱,SSG,1,0,0,0,-,0,0
76812,이재원,SSG,27,0,0,0,-,0,0
67807,이정범,SSG,15,0,0,0,-,0,0
63440,이흥련,SSG,16,0,0,0,-,0,0
62611,임준섭,SSG,1,0,0,0,-,0,0
50820,전의산,SSG,56,2,0,2,0.0,0,0
51865,조형우,SSG,62,0,0,0,-,1,0
69804,채현우,SSG,1,0,0,0,-,0,0
69802,최경모,SSG,28,2,2,0,100,0,0
68856,최민준,SSG,1,0,0,0,-,0,0
68805,최상민,SSG,51,4,2,2,50.0,1,0
75847,최정,SSG,128,10,7,3,70.0,6,0
76267,최주환,SSG,134,0,0,0,-,5,0
68868,최준우,SSG,38,1,0,1,0.0,0,0
50854,최지훈,SSG,117,23,21,2,91.3,4,3
62884,최항,SSG,21,0,0,0,-,1,0
51817,추신수,SSG,112,10,6,4,60.0,4,0
69813,하재훈,SSG,77,11,11,0,100,0,1
62895,한유섬,SSG,109,3,2,1,66.7,1,1
