player_id,일자,상대,AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2
61700,04.04,KT,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
61700,04.06,SSG,0.333,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0.333
61700,04.07,SSG,0.000,3,2,1,0,0,0,0,0,0,0,1,0,1,0,0.200
61700,04.08,SSG,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200
61700,04.09,두산,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.167
61700,04.10,두산,0.667,3,3,0,2,0,0,0,0,0,0,0,0,1,0,0.333
61700,04.13,삼성,0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.214
61700,04.16,NC,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.200
61700,04.17,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.158
61700,04.23,LG,-,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.158
61700,04.24,LG,-,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.158
61700,04.25,LG,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.136
61700,08.10,한화,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136
61700,08.11,한화,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136
61700,08.13,SSG,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136
61700,08.14,SSG,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136
61700,08.15,SSG,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.174
61700,08.18,두산,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174
61700,08.19,두산,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.167
61700,08.20,키움,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.148
61700,08.24,키움,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148
61700,08.25,롯데,1.000,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0.179
61700,08.26,롯데,0.000,3,1,0,0,0,0,0,1,0,0,1,1,0,0,0.172
61700,09.01,두산,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.167
61700,09.02,삼성,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.152
65515,04.04,SSG,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
65515,04.06,NC,0.000,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0.000
65515,04.07,NC,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
65515,04.18,삼성,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.000
65515,04.20,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.000
65515,04.21,두산,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000
65515,04.22,두산,0.000,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0.000
65515,04.23,KT,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
65515,04.24,KT,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.000
65515,04.25,KT,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000
65515,04.27,LG,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
65515,04.29,LG,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000
65515,05.30,NC,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
65515,06.01,키움,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
65515,06.02,키움,0.500,4,4,2,2,0,0,1,1,0,0,0,0,2,0,0.111
65515,06.03,키움,0.000,3,3,1,0,0,0,0,0,0,0,0,0,2,0,0.095
65515,06.06,KT,0.500,2,2,1,1,0,0,1,2,0,0,0,0,1,0,0.130
65515,06.08,두산,0.333,5,3,1,1,0,0,0,1,0,0,2,0,2,0,0.154
65515,06.09,두산,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.148
65515,06.10,두산,0.000,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0.138
65515,06.13,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.121
64906,06.19,두산,1.000,2,2,0,2,1,0,0,2,0,0,0,0,0,0,1.000
64906,06.19,두산,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.500
64906,06.20,두산,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.444
64906,06.22,KIA,0.500,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0.455
64906,06.24,KIA,0.667,4,3,0,2,0,0,0,0,0,0,1,0,0,0,0.500
64906,06.25,한화,0.500,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0.500
64906,06.26,한화,0.250,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0.450
64906,06.27,한화,0.000,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0.375
64906,06.30,LG,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.346
64906,07.01,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.300
64906,07.02,키움,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.281
64906,07.04,키움,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.273
64906,07.05,키움,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.270
64906,07.08,삼성,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.275
64906,07.09,KIA,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0.256
64906,07.11,KIA,0.000,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0.244
64906,08.10,키움,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244
64906,08.12,키움,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244
74540,04.03,키움,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.000
