player_id,선수명,팀명,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
76329,이현승,두산,투수,23,0,8 2/3,0,0,0,1,0,1.000,0,0,0,-
62951,이형범,두산,투수,31,0,31,1,0,2,3,2,0.833,0,0,0,-
78352,임창민,두산,투수,32,0,27 1/3,1,0,1,2,0,0.75,0,0,0,-
63202,장승현,두산,포수,59,24,260 1/3,4,0,194,14,1,0.981,2,15,4,21.1
74513,장원준,두산,투수,27,0,17,1,0,0,0,0,0.0,0,0,0,-
69204,전루건,두산,투수,9,0,9 1/3,0,0,0,3,0,1.000,0,0,0,-
68205,전민재,두산,3루수,5,0,10,0,0,1,0,0,1.000,0,0,0,-
68205,전민재,두산,유격수,14,11,86 2/3,2,0,18,30,6,0.960,0,0,0,-
68205,전민재,두산,2루수,8,0,13 2/3,0,0,5,3,1,1.000,0,0,0,-
79231,정수빈,두산,중견수,124,109,979 2/3,1,0,289,3,0,0.997,0,0,0,-
68242,정철원,두산,투수,58,0,72 2/3,0,1,4,18,2,1.0,0,0,0,-
66209,조수행,두산,중견수,24,8,85 2/3,0,0,18,0,0,1.000,0,0,0,-
66209,조수행,두산,좌익수,47,7,152,0,0,45,1,0,1.0,0,0,0,-
66209,조수행,두산,우익수,40,6,117 2/3,0,0,21,1,0,1.0,0,0,0,-
51264,최승용,두산,투수,48,15,93 1/3,4,0,2,13,0,0.789,0,0,0,-
64213,최용제,두산,포수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
67263,최원준,두산,투수,30,30,165,2,0,8,11,1,0.905,0,0,0,-
52206,최지강,두산,투수,2,0,1 2/3,0,0,0,0,0,-,0,0,0,-
69209,페르난데스,두산,1루수,29,29,243,2,0,227,11,24,0.992,0,0,0,-
79240,허경민,두산,3루수,120,117,976 1/3,9,0,111,158,17,0.968,0,0,0,-
79240,허경민,두산,2루수,1,0,2,0,0,0,2,0,1.000,0,0,0,-
61643,홍건희,두산,투수,58,0,62,0,0,5,12,0,1.0,0,0,0,-
66233,홍성호,두산,좌익수,3,0,6,0,0,0,0,0,-,0,0,0,-
66233,홍성호,두산,1루수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
66233,홍성호,두산,우익수,6,2,18,0,0,2,0,0,1.000,0,0,0,-
66233,홍성호,두산,중견수,1,1,5,0,0,1,0,0,1.000,0,0,0,-
