game_id,success
20230520SKLT0,O
20230520SSNC0,O
20230520OBKT0,O
20230520WOHT0,O
20230521HHLG0,O
20230521SKLT0,O
20230521SSNC0,O
20230521OBKT0,O
20230521WOHT0,O
20230523HTHH0,O
20230523SSOB0,O
20230523LGSK0,O
20230523NCLT0,O
20230523WOKT0,O
20230524HTHH0,O
20230524SSOB0,O
20230524LGSK0,O
20230524NCLT0,O
20230524WOKT0,O
20230525HTHH0,O
20230525SSOB0,O
20230525LGSK0,O
20230525NCLT0,O
20230525WOKT0,O
20230526SKOB0,O
20230526KTSS0,O
20230526HHNC0,O
20230526LGHT0,O
20230526LTWO0,O
20230527SKOB0,O
20230527KTSS0,O
20230527HHNC0,O
20230527LGHT0,O
20230527LTWO0,O
20230528SKOB0,O
20230528KTSS0,O
20230528HHNC0,O
20230528LGHT0,O
20230528LTWO0,O
20230530WOHH0,O
20230530LTLG0,O
20230530SSSK0,O
20230530OBNC0,O
20230530KTHT0,O
20230531WOHH0,O
20230531LTLG0,O
20230531SSSK0,O
20230531OBNC0,O
20230531KTHT0,O
20230601WOHH0,O
20230601LTLG0,O
20230601SSSK0,O
20230601OBNC0,O
20230601KTHT0,O
20230602SSHH0,O
20230602NCLG0,O
20230602WOSK0,O
20230602HTLT0,O
20230602OBKT0,O
20230603SSHH0,O
20230603NCLG0,O
20230603WOSK0,O
20230603HTLT0,O
20230603OBKT0,O
20230604HTLT0,O
20230604SSHH0,O
20230604NCLG0,O
20230604WOSK0,O
20230604OBKT0,O
20230606HHOB0,O
20230606SKHT0,O
20230606LGWO0,O
20230606KTLT0,O
20230606NCSS0,O
20230607HHOB0,O
20230607KTLT0,O
20230607NCSS0,O
20230607SKHT0,O
20230607LGWO0,O
20230608HHOB0,O
20230608KTLT0,O
20230608NCSS0,O
20230608SKHT0,O
20230608LGWO0,O
20230609LGHH0,O
20230609HTOB0,O
20230609LTSS0,O
20230609SKNC0,O
20230609WOKT0,O
20230610LGHH0,O
20230610HTOB0,O
20230610LTSS0,O
20230610SKNC0,O
20230610WOKT0,O
20230611LGHH0,O
20230611HTOB0,O
20230611LTSS0,O
20230611SKNC0,O
20230611WOKT0,O
20230613SSLG0,O
20230613KTSK0,O
20230613HHLT0,O
20230613OBNC0,O
20230613HTWO0,O
20230614SSLG0,O
20230614KTSK0,O
20230614HHLT0,O
20230614OBNC0,O
20230614HTWO0,O
20230615SSLG0,O
20230615KTSK0,O
20230615HHLT0,O
20230615OBNC0,O
20230615HTWO0,O
20230616WOHH0,O
20230616OBLG0,O
20230616LTSK0,O
20230616SSKT0,O
20230616NCHT0,O
20230617WOHH0,O
20230617OBLG0,O
20230617LTSK0,O
20230617SSKT0,O
20230617NCHT0,O
20230618WOHH0,O
20230618OBLG0,O
20230618LTSK0,O
20230618SSKT0,O
20230618NCHT0,O
20230620HTHH0,O
20230620SKOB0,O
20230620WOSS0,O
20230620LGNC0,O
20230620LTKT0,O
20230621HTHH0,O
20230621SKOB0,O
20230621WOSS0,O
20230621LGNC0,O
20230621LTKT0,O
20230622HTHH0,O
20230622SKOB0,O
20230622WOSS0,O
20230622LGNC0,O
20230622LTKT0,O
20230623LTLG0,O
20230623SSSK0,O
20230623HHNC0,O
20230623KTHT0,O
20230623OBWO0,O
20230624LTLG0,O
20230624SSSK0,O
20230624HHNC0,O
20230624KTHT0,O
20230624OBWO0,O
20230625OBWO0,O
20230625LTLG0,O
20230625SSSK0,O
20230625HHNC0,O
20230625KTHT0,O
20230627KTHH0,O
20230627NCOB0,O
20230627LGSK0,O
20230627SSLT0,O
20230627WOHT0,O
20230628KTHH0,O
20230628NCOB0,O
20230628LGSK0,O
20230628SSLT0,O
20230628WOHT0,O
20230629KTHH0,O
20230629NCOB0,O
20230629LGSK0,O
20230629SSLT0,O
20230629WOHT0,O
20230630HTLG0,O
20230630HHSS0,O
20230630NCKT0,O
20230630SKWO0,O
20230630OBLT0,O
20230701HTLG0,O
20230701HHSS0,O
20230701NCKT0,O
20230701SKWO0,O
20230701OBLT0,O
20230702SKWO0,O
20230702HTLG0,O
20230702HHSS0,O
20230702NCKT0,O
20230702OBLT0,O
20230704LTHH0,O
20230704KTLG0,O
20230704HTSK0,O
20230704NCWO0,O
20230704OBSS0,O
20230705LTHH0,O
20230705KTLG0,O
20230705HTSK0,O
20230705NCWO0,O
20230705OBSS0,O
20230706LTHH0,O
20230706KTLG0,O
20230706HTSK0,O
20230706NCWO0,O
20230706OBSS0,O
20230707SKHH0,O
20230707WOOB0,O
20230707LGLT0,O
20230707SSNC0,O
20230707HTKT0,O
20230708SKHH0,O
20230708WOOB0,O
20230708LGLT0,O
20230708SSNC0,O
20230708HTKT0,O
20230709SKHH0,O
20230709WOOB0,O
20230709LGLT0,O
20230709SSNC0,O
20230709HTKT0,O
20230711HHLG0,O
20230711OBSK0,O
20230711LTNC0,O
20230711SSHT0,O
20230711KTWO0,O
20230712HHLG0,O
20230712OBSK0,O
20230712LTNC0,O
20230712SSHT0,O
20230712KTWO0,O
20230713HHLG0,O
20230713OBSK0,O
20230713LTNC0,O
20230713SSHT0,O
20230713KTWO0,O
20230715EAWE0,O
20230721NCHH0,O
20230721SKLG0,O
20230721WOLT0,O
20230721KTSS0,O
20230721OBHT0,O
20230722NCHH0,O
20230722SKLG0,O
20230722WOLT0,O
20230722KTSS0,O
20230722OBHT0,O
20230723NCHH0,O
20230723SKLG0,O
20230723WOLT0,O
20230723KTSS0,O
20230723OBHT0,O
20230725LTOB0,O
20230725SKSS0,O
20230725HTNC0,O
20230725LGKT0,O
20230725HHWO0,O
20230726LTOB0,O
20230726SKSS0,O
20230726HTNC0,O
20230726LGKT0,O
20230726HHWO0,O
20230727LTOB0,O
20230727SKSS0,O
20230727HTNC0,O
20230727LGKT0,O
20230727HHWO0,O
20230728LGOB0,O
20230728HHSK0,O
20230728KTNC0,O
20230728LTHT0,O
20230728SSWO0,O
20230729LGOB0,O
20230729HHSK0,O
20230729KTNC0,O
20230729LTHT0,O
20230729SSWO0,O
20230730SSWO0,O
20230730LGOB0,O
20230730HHSK0,O
20230730KTNC0,O
20230730LTHT0,O
20230801OBHH0,O
20230801WOLG0,O
20230801NCLT0,O
20230801SKKT0,O
20230801HTSS0,O
20230802OBHH0,O
20230802WOLG0,O
20230802NCLT0,O
20230802SKKT0,O
20230802HTSS0,O
20230803OBHH0,O
20230803WOLG0,O
20230803NCLT0,O
20230803SKKT0,O
20230803HTSS0,O
20230804KTOB0,O
20230804SKLT0,O
20230804LGSS0,O
20230804WONC0,O
20230804HHHT0,O
20230805KTOB0,O
20230805SKLT0,O
20230805LGSS0,O
20230805WONC0,O
20230805HHHT0,O
20230806KTOB0,O
20230806SKLT0,O
20230806LGSS0,O
20230806WONC0,O
20230806HHHT0,O
20230808SSOB0,O
20230808NCSK0,O
20230808HHKT0,O
20230808LGHT0,O
20230808LTWO0,O
20230809SSOB0,O
20230809NCSK0,O
20230809HHKT0,O
20230809LGHT0,O
20230809LTWO0,O
20230810SSOB0,O
20230810NCSK0,O
20230810HHKT0,O
20230810LGHT0,O
20230810LTWO0,O
20230811OBHH0,O
20230811WOLG0,O
20230811SSSK0,O
20230811HTLT0,O
20230811NCKT0,O
20230812OBHH0,O
20230812WOLG0,O
20230812SSSK0,O
20230812HTLT0,O
20230812NCKT0,O
20230813OBHH0,O
20230813WOLG0,O
20230813SSSK0,O
20230813HTLT0,O
20230813NCKT0,O
20230815KTOB0,O
20230815SKLT0,O
20230815LGSS0,O
20230815HHNC0,O
20230815WOHT0,O
20230816KTOB0,O
20230816SKLT0,O
20230816LGSS0,O
20230816HHNC0,O
20230816WOHT0,O
20230817KTOB0,O
20230817SKLT0,O
20230817LGSS0,O
20230817HHNC0,O
20230817WOHT0,O
20230818KTHH0,O
20230818NCOB0,O
20230818LGSK0,O
20230818HTSS0,O
20230818LTWO0,O
20230819LTWO0,O
20230819KTHH0,O
20230819NCOB0,O
20230819LGSK0,O
20230819HTSS0,O
20230820LTWO0,O
20230820KTHH0,O
20230820NCOB0,O
20230820LGSK0,O
20230820HTSS0,O
20230822SSHH0,O
20230822LTLG0,O
20230822NCSK0,O
20230822HTKT0,O
20230822OBWO0,O
20230823SSHH0,O
20230823LTLG0,O
20230823NCSK0,O
20230823HTKT0,O
20230823OBWO0,O
20230824SSHH0,O
20230824LTLG0,O
20230824NCSK0,O
20230824HTKT0,O
20230824OBWO0,O
20230825SKOB0,O
20230825KTLT0,O
20230825WOSS0,O
20230825LGNC0,O
20230825HHHT0,O
20230826SKOB0,O
20230826KTLT0,O
20230826WOSS0,O
20230826LGNC0,O
20230826HHHT0,O
20230827SKOB0,O
20230827KTLT0,O
20230827WOSS0,O
20230827LGNC0,O
20230827HHHT0,O
20230829LTHH0,O
20230829OBLG0,O
20230829WOSK0,O
20230829SSKT0,O
20230829NCHT0,O
20230830LTHH0,O
20230830OBLG0,O
20230830WOSK0,O
20230830SSKT0,O
20230830NCHT0,O
20230831LTHH0,O
20230831OBLG0,O
20230831WOSK0,O
20230831SSKT0,O
20230831NCHT0,O
20230901HHLG0,O
20230901HTSK0,O
20230901OBLT0,O
20230901NCSS0,O
20230901KTWO0,O
20230902HHLG0,O
20230902HTSK0,O
20230902OBLT0,O
20230902NCSS0,O
20230902KTWO0,O
20230903HHLG0,O
20230903HTSK0,O
20230903OBLT0,O
20230903NCSS0,O
20230903KTWO0,O
20230904OBLT0,O
20230905SKHH0,O
20230905HTOB0,O
20230905WONC0,O
20230905LGKT0,O
20230905SSLT0,O
20230906SKHH0,O
20230906HTOB0,O
20230906WONC0,O
20230906LGKT0,O
20230906SSLT0,O
20230907SKHH0,O
20230907HTOB0,O
20230907WONC0,O
20230907LGKT0,O
20230907SSLT0,O
20230908SSOB0,O
20230908LTNC0,O
20230908SKKT0,O
20230908LGHT0,O
20230908HHWO0,O
20230909SKKT0,O
20230909SSOB1,O
20230909LTNC1,O
20230909LGHT1,O
20230909HHWO1,O
20230909SSOB2,O
20230909LTNC2,O
20230909LGHT2,O
20230909HHWO2,O
20230910SSOB0,O
20230910LTNC0,O
20230910SKKT0,O
20230910LGHT0,O
20230910HHWO0,O
20230912HHOB0,O
20230912KTSK0,O
20230912NCLT0,O
20230912HTSS0,O
20230913SKOB0,O
20230913KTNC0,O
20230913LTHT0,O
20230914SKOB0,O
20230914KTSS0,O
20230914LGNC0,O
20230914LTHT0,O
20230915LGHH0,O
20230915WOLT0,O
20230915SSNC0,O
20230915OBHT0,O
20230916KTHH0,O
20230916SKLG0,O
20230916WOLT0,O
20230916SSNC0,O
20230916OBHT0,O
20230917LTSS0,O
20230917OBHT0,O
20230917KTHH1,O
20230917SKLG1,O
20230917KTHH2,O
20230917SKLG2,O
20230918KTHH0,O
20230918OBHT0,O
20230919SKHH0,O
20230919NCOB0,O
20230919WOLT0,O
20230919SSKT0,O
20230919LGHT0,O
20230920LTHH0,O
20230920NCOB0,O
20230920SKSS0,O
20230920LGKT0,O
20230920WOHT0,O
20230921HTHH0,O
20230921LGSK0,O
20230921OBSS0,O
20230921LTKT0,O
20230921NCWO0,O
20230922WOHH0,O
20230922NCLG0,O
20230922LTSK0,O
20230922OBSS0,O
20230922KTHT0,O
20230923HHLG0,O
20230923LTSK0,O
20230923OBNC0,O
20230923KTHT0,O
20230924HHLG0,O
20230924LTSK0,O
20230924OBNC0,O
20230924KTHT0,O
20230926SSHH0,O
20230926KTLG0,O
20230926OBSK0,O
20230926HTNC0,O
20230927SSHH1,O
20230927KTLG1,O
20230927OBSK1,O
20230927HTNC1,O
20230927SSHH2,O
20230927KTLG2,O
20230927OBSK2,O
20230927HTNC2,O
20230928SSLG0,O
20230928HHLT0,O
20230928HTNC0,O
20230928SKWO0,O
20230929LGOB0,O
20230929HHLT0,O
20230929HTWO0,O
20230930LGOB0,O
20230930HTSK0,O
20230930NCSS0,O
20231001NCHH0,O
20231001LGOB0,O
20231001HTSK0,O
20231001SSLT0,O
20231001WOKT0,O
20231002NCHH0,O
20231002WOOB0,O
20231002LGKT0,O
20231002SSLT1,O
20231002SSLT2,O
20231003WOOB0,O
20231003NCSK0,O
20231003SSLT0,O
20231003HTKT0,O
20231004NCSK0,O
20231004LGLT0,O
20231004HHSS0,O
20231004HTKT1,O
20231004HTKT2,O
20231005NCSK0,O
20231005LGLT0,O
20231005HHSS0,O
20231005HTKT0,O
20231006HTLG0,O
20231006HHSK0,O
20231006SSKT0,O
20231007LTOB0,O
20231007SKNC0,O
20231007HHKT0,O
20231007LGWO0,O
20231008LTOB0,O
20231008SKNC0,O
20231008HHKT0,O
20231008SSHT0,O
20231009LTLG0,O
20231009HHNC0,O
20231009SSHT0,O
20231010LTLG0,O
20231010HHNC0,O
20231010OBKT0,O
20231010SKHT0,O
20231010SSWO0,O
20231011OBLT0,O
20231011WOHT0,O
20231012NCOB0,O
20231012LTHT0,O
20231013HTOB0,O
20231013WOSK0,O
20231013LGNC0,O
20231014LTHH0,O
20231014OBLG0,O
20231014SKSS0,O
20231015LTHH0,O
20231015OBLG0,O
20231015SSNC0,O
20231016LTHH0,O
20231016SKOB0,O
20231016NCHT0,O
20231017OBSK0,O
20231017NCHT0,O
