player_id,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF
69064,강민성,KT,0.182,12,27,22,2,4,1,0,0,5,0,1,0
68050,강백호,KT,0.265,71,271,238,32,63,10,1,8,99,39,0,2
50066,강현우,KT,0.194,53,111,103,11,20,6,0,1,29,11,1,0
68043,김민,KT,-,1,0,0,0,0,0,0,0,0,0,0,0
64004,김민혁,KT,0.297,113,448,397,68,118,20,3,3,153,41,7,5
52002,김병준,KT,0.000,3,2,2,0,0,0,0,0,0,0,0,0
64014,김병희,KT,0.000,5,9,8,0,0,0,0,0,0,0,0,0
79402,김상수,KT,0.271,129,512,443,58,120,19,1,3,150,56,8,3
51097,김영현,KT,-,1,0,0,0,0,0,0,0,0,0,0,0
65062,김재윤,KT,-,5,0,0,0,0,0,0,0,0,0,0,0
62558,김준태,KT,0.209,69,136,115,10,24,4,0,3,37,23,1,0
53036,류현인,KT,0.130,17,24,23,6,3,0,0,0,3,3,0,0
67063,문상인,KT,-,1,1,0,0,0,0,0,0,0,0,0,0
50007,문상준,KT,0.200,2,5,5,1,1,0,0,0,1,0,0,0
64007,문상철,KT,0.260,112,330,304,30,79,20,0,9,126,46,1,6
73113,박경수,KT,0.200,107,221,185,12,37,13,0,1,53,12,5,0
69056,박민석,KT,0.250,4,4,4,1,1,0,0,0,1,0,0,0
75125,박병호,KT,0.283,132,493,431,53,122,15,0,18,191,87,0,8
52060,박영현,KT,-,3,0,0,0,0,0,0,0,0,0,0,0
64166,배정대,KT,0.277,97,361,311,48,86,16,0,2,108,38,4,5
53057,손민석,KT,0.100,9,12,10,2,1,0,0,0,1,1,0,0
64012,송민섭,KT,0.130,69,25,23,6,3,0,0,0,3,0,0,0
62556,신본기,KT,0.204,40,75,54,8,11,2,0,1,16,7,1,4
67006,안치영,KT,0.290,76,136,124,20,36,3,1,0,41,9,3,1
52009,알포드,KT,0.289,133,547,491,83,142,31,3,15,224,70,0,3
64504,오윤석,KT,0.251,82,223,199,24,50,13,1,4,77,17,6,0
69054,이상동,KT,-,1,0,0,0,0,0,0,0,0,0,0,0
60566,이상호,KT,0.148,63,60,54,15,8,1,0,0,9,5,4,0
69068,이선우,KT,-,1,0,0,0,0,0,0,0,0,0,0,0
66702,이시원,KT,0.138,29,32,29,4,4,0,0,0,4,1,1,0
68896,이채호,KT,-,1,0,0,0,0,0,0,0,0,0,0,0
68504,이호연,KT,0.278,85,234,212,28,59,5,1,3,75,17,1,1
78548,장성우,KT,0.288,131,464,410,37,118,22,0,11,173,65,3,7
64115,장준원,KT,0.172,69,104,87,10,15,2,1,1,22,10,3,1
53058,정준영,KT,0.292,34,55,48,6,14,2,0,0,16,6,4,0
64868,조용호,KT,0.248,63,184,161,20,40,2,0,0,42,7,0,0
78517,하준호,KT,-,1,0,0,0,0,0,0,0,0,0,0,0
67005,홍현빈,KT,0.233,44,86,73,15,17,2,0,0,19,1,0,0
76313,황재균,KT,0.295,109,457,407,62,120,26,2,6,168,49,3,1
