player_id,일자,상대,구분,결과,ERA1,TBF,IP,H,HR,BB,HBP,SO,R,ER,ERA2
61295,2022-04-15,KIA,구원,,0.00,3,1,0,0,0,0,1,0,0,0.0
61295,2022-04-16,KIA,구원,,31.50,14,2,8,1,0,0,1,7,7,21.0
61295,2022-04-19,삼성,구원,,0.00,5,1,1,0,1,0,1,0,0,15.75
61295,2022-04-21,삼성,구원,,10.80,8,1 2/3,3,1,1,0,0,2,2,14.29
61295,2022-07-14,두산,구원,,0.00,4,1,1,0,0,0,0,0,0,12.15
61295,2022-07-23,LG,구원,,4.50,10,2,3,0,1,1,0,1,1,10.38
79358,2022-04-03,키움,구원,,0.00,1,1/3,0,0,0,0,1,0,0,0.0
79358,2022-04-06,NC,구원,,27.00,3,1/3,1,0,1,0,0,1,1,13.5
79358,2022-04-08,두산,구원,,0.00,3,1,1,0,0,0,1,0,0,5.4
79358,2022-06-11,KT,구원,,0.00,4,1,0,0,1,0,0,0,0,3.38
79358,2022-06-17,SSG,구원,,0.00,3,1,0,0,0,0,1,0,0,2.45
79358,2022-06-19,SSG,구원,,-,2,0,1,0,1,0,0,2,2,7.36
79358,2022-06-25,키움,구원,,0.00,6,1,2,0,1,0,1,1,0,5.79
79358,2022-07-06,SSG,구원,,0.00,1,1/3,0,0,0,0,0,0,0,5.4
79358,2022-07-07,SSG,구원,,0.00,3,1,0,0,0,0,1,0,0,4.5
79358,2022-07-23,KIA,구원,,0.00,2,2/3,0,0,0,0,1,0,0,4.05
79358,2022-07-24,KIA,구원,,0.00,6,1 2/3,0,0,1,0,2,0,0,3.24
79358,2022-07-28,두산,구원,,81.00,4,1/3,3,0,0,0,1,3,3,6.23
79358,2022-07-31,삼성,구원,,0.00,1,1/3,0,0,0,0,0,0,0,6.0
79358,2022-08-03,LG,구원,,0.00,4,1,1,0,0,0,1,0,0,5.4
79358,2022-08-04,LG,구원,,27.00,7,1,4,0,0,0,1,3,3,7.36
79358,2022-08-06,NC,구원,,0.00,4,1 1/3,0,0,0,0,2,0,0,6.57
79358,2022-08-07,NC,구원,,54.00,3,1/3,2,0,0,0,0,2,2,7.82
79358,2022-08-13,KIA,구원,,0.00,3,1,0,0,0,0,1,0,0,7.24
79358,2022-08-02,한화,구원,,0.00,3,2/3,1,0,0,0,2,0,0,6.91
79358,2022-08-23,NC,구원,,0.00,3,1/3,1,0,0,0,0,2,0,6.75
79358,2022-08-27,SSG,구원,,6.75,8,1 1/3,3,0,0,0,2,2,1,6.75
79358,2022-08-03,키움,구원,,0.00,1,1/3,0,0,0,0,1,0,0,6.61
79358,2022-09-04,LG,구원,,0.00,4,1,1,0,0,0,2,0,0,6.23
79358,2022-09-11,NC,구원,,0.00,2,2/3,0,0,0,0,1,0,0,6.0
79358,2022-09-13,SSG,구원,,0.00,2,2/3,0,0,0,0,1,0,0,5.79
79358,2022-09-14,SSG,구원,,0.00,3,1,0,0,0,0,3,0,0,5.49
79358,2022-09-16,키움,구원,,27.00,5,1/3,3,0,0,1,1,1,1,5.85
79358,2022-09-24,키움,구원,,0.00,2,1/3,0,0,1,0,0,0,0,5.75
79358,2022-10-03,두산,구원,,0.00,4,1,1,0,0,0,0,0,0,5.48
50705,2022-04-27,키움,구원,,0.00,3,1,0,0,0,0,1,0,0,0.0
50705,2022-05-01,NC,구원,,0.00,5,1,0,0,0,2,2,0,0,0.0
50705,2022-05-04,SSG,구원,,0.00,4,1,0,0,1,0,2,0,0,0.0
50705,2022-05-07,KIA,구원,,0.00,3,1,0,0,0,0,1,0,0,0.0
50705,2022-05-11,LG,구원,,54.00,6,1/3,2,0,3,0,0,2,2,4.15
50705,2022-05-13,롯데,구원,,0.00,3,1,0,0,0,0,0,0,0,3.38
50705,2022-05-17,삼성,구원,홀,0.00,3,2/3,1,0,0,0,0,0,0,3.0
50705,2022-05-19,삼성,구원,,0.00,4,1,1,0,0,0,1,0,0,2.57
50705,2022-05-22,키움,구원,홀,0.00,3,1,0,0,0,0,1,0,0,2.25
50705,2022-05-27,KT,구원,,0.00,4,1,1,0,0,0,2,0,0,2.0
50705,2022-05-29,KT,구원,,0.00,3,1,0,0,0,0,2,0,0,1.8
50705,2022-06-01,NC,구원,홀,0.00,3,1,0,0,0,0,2,0,0,1.64
50705,2022-06-02,NC,구원,패,9.00,7,1,1,0,3,0,0,1,1,2.25
50705,2022-06-04,키움,구원,패,9.00,4,1,1,1,0,0,0,1,1,2.77
50705,2022-06-08,두산,구원,,0.00,4,1,1,0,0,0,1,0,0,2.57
50705,2022-06-11,SSG,구원,패,18.00,6,1,2,0,1,0,0,2,2,3.6
50705,2022-06-12,SSG,구원,,9.00,4,1,2,1,0,0,0,1,1,3.94
50705,2022-06-16,롯데,구원,,0.00,3,1,0,0,0,0,1,0,0,3.71
50705,2022-06-17,NC,구원,,0.00,5,1,1,0,1,0,0,0,0,3.5
50705,2022-06-22,LG,구원,,0.00,1,1/3,0,0,0,0,1,0,0,3.44
50705,2022-06-24,삼성,구원,홀,0.00,4,1,0,0,1,0,0,0,0,3.26
50705,2022-06-26,삼성,구원,,27.00,3,1/3,1,1,1,0,0,1,1,3.66
50705,2022-07-03,키움,구원,,0.00,4,2/3,1,0,1,0,1,0,0,3.54
50705,2022-07-05,NC,구원,,0.00,3,1,0,0,0,0,1,0,0,3.38
50705,2022-07-07,NC,구원,승,0.00,4,1 1/3,0,0,0,0,1,0,0,3.18
50705,2022-07-08,KIA,구원,,0.00,4,1,1,0,0,0,0,0,0,3.04
50705,2022-07-01,KIA,구원,,0.00,4,2/3,1,0,0,1,2,0,0,2.96
50705,2022-07-12,롯데,구원,패,27.00,4,1/3,2,0,1,0,0,1,1,3.28
50705,2022-07-14,롯데,구원,패,108.00,5,1/3,3,0,1,0,1,4,4,4.68
50705,2022-07-22,KT,구원,,0.00,4,1,1,0,0,0,0,0,0,4.5
50705,2022-07-26,삼성,구원,홀,0.00,5,1,1,0,0,0,1,0,0,4.33
50705,2022-07-28,삼성,구원,홀,0.00,3,1,0,0,0,0,1,0,0,4.18
50705,2022-07-29,두산,구원,홀,0.00,4,1,1,0,0,0,0,0,0,4.03
