player_id,AVG,AB,H,2B,3B,HR,RBI,BB,HBP,SO,GDP
68050,0.364,22,8,3,0,1,6,0,1,0,2
68050,0.133,15,2,0,0,1,2,0,0,0,1
68050,0.500,4,2,0,0,0,1,3,0,0,0
68050,0.292,24,7,2,0,0,2,0,0,10,0
68050,0.263,38,10,1,0,0,4,0,0,14,0
68050,0.220,50,11,3,0,1,4,0,0,10,2
68050,0.038,26,1,0,0,0,1,12,0,10,0
68050,0.224,49,11,1,0,1,5,4,0,14,1
68050,0.143,7,1,0,0,0,1,1,0,1,0
68050,0.290,31,9,3,0,1,6,3,0,5,2
68050,0.207,29,6,2,0,0,1,4,0,8,0
68050,0.136,22,3,0,0,0,2,0,0,4,0
68050,0.310,29,9,3,0,1,1,0,1,2,1
68050,0.370,27,10,1,0,1,5,5,0,3,1
68050,0.174,23,4,0,0,1,4,3,0,4,1
68050,0.188,16,3,1,0,0,1,3,0,3,0
68050,0.500,4,2,1,0,1,3,0,0,0,0
68050,0.241,87,21,4,0,2,12,8,0,20,3
68050,0.225,80,18,5,0,1,4,4,1,14,1
68050,0.271,70,19,3,0,3,13,11,0,10,2
68050,0.000,2,0,0,0,0,0,0,0,0,0
68050,0.263,38,10,1,0,1,6,4,0,7,2
68050,0.256,133,34,10,0,5,17,12,1,25,4
68050,0.217,23,5,0,0,0,2,3,0,5,0
68050,0.257,35,9,1,0,0,4,3,0,5,0
68050,0.000,6,0,0,0,0,0,1,0,2,0
68050,0.195,77,15,1,0,1,9,6,0,14,4
68050,0.244,131,32,10,0,3,15,16,1,27,2
68050,0.379,29,11,1,0,2,5,1,0,3,0
68050,0.214,70,15,6,0,2,6,11,0,12,2
68050,0.281,89,25,5,0,2,10,6,1,19,4
68050,0.231,78,18,1,0,2,13,6,0,13,0
63123,0.221,231,51,10,0,6,6,17,1,56,0
63123,0.321,106,34,12,0,3,9,5,2,23,6
63123,0.235,34,8,1,1,0,4,2,0,7,0
63123,0.400,5,2,1,0,0,5,2,0,0,0
63123,0.256,39,10,2,0,1,11,3,0,10,1
63123,0.182,11,2,0,0,0,4,0,0,2,1
63123,0.250,8,2,0,0,0,5,0,0,2,0
63123,0.800,10,8,2,0,0,18,0,0,0,0
63123,0.310,213,66,18,1,4,56,12,2,44,8
63123,0.299,107,32,6,1,1,47,7,0,21,2
63123,0.333,69,23,6,0,0,6,0,1,0,1
63123,0.298,47,14,2,0,3,10,0,1,0,3
63123,0.400,10,4,0,0,2,6,0,0,0,0
63123,0.000,1,0,0,0,0,0,6,0,0,0
63123,0.419,43,18,3,1,1,9,0,0,0,1
63123,0.273,44,12,5,0,1,7,0,1,0,1
63123,0.348,23,8,4,0,2,8,0,0,0,0
63123,0.500,8,4,2,0,0,6,8,0,0,0
63123,0.061,49,3,2,0,0,0,0,0,34,0
63123,0.328,58,19,3,0,1,7,0,0,20,2
63123,0.094,64,6,1,0,0,1,0,0,38,0
63123,0.214,28,6,0,0,0,2,15,0,8,0
63123,0.305,59,18,6,0,2,14,3,0,12,0
63123,0.156,45,7,2,0,0,2,0,0,13,1
63123,0.227,44,10,1,0,0,5,3,0,16,1
63123,0.309,55,17,5,0,0,0,2,1,12,0
63123,0.227,44,10,1,0,1,3,2,0,9,1
63123,0.235,51,12,2,0,2,7,8,0,11,4
63123,0.298,47,14,4,0,1,8,3,2,11,1
63123,0.298,57,17,5,1,2,13,5,0,11,0
63123,0.306,36,11,2,0,2,10,3,0,4,0
63123,0.167,6,1,0,0,0,0,0,0,1,0
63123,0.236,148,35,9,0,2,21,6,0,41,2
63123,0.260,150,39,8,0,3,10,12,1,32,5
63123,0.295,146,43,11,1,5,31,11,2,27,1
63123,0.222,9,2,1,0,0,2,2,0,2,0
63123,0.323,93,30,9,0,3,10,5,0,23,2
63123,0.234,94,22,8,0,1,15,7,0,16,3
63123,0.180,50,9,0,0,0,8,1,1,13,0
63123,0.352,71,25,5,1,3,11,8,1,12,3
63123,0.242,66,16,2,0,2,7,2,1,18,0
63123,0.200,45,9,3,0,0,2,3,0,11,0
63123,0.250,16,4,0,0,1,7,1,0,5,0
63123,0.231,104,24,4,0,4,17,14,1,29,3
63123,0.281,288,81,21,0,6,40,14,2,60,5
63123,0.231,52,12,3,1,0,5,1,0,11,0
63123,0.246,138,34,8,0,4,8,10,2,31,3
63123,0.308,143,44,10,1,3,18,9,0,26,5
63123,0.239,163,39,10,0,3,36,10,1,43,0
62925,0.128,39,5,0,0,1,1,2,0,10,0
62925,0.167,18,3,0,0,0,0,2,0,4,1
62925,0.250,8,2,2,0,0,2,2,1,1,0
62925,0.250,4,1,0,0,0,1,0,1,1,0
62925,0.000,5,0,0,0,0,0,2,0,2,1
62925,0.500,2,1,0,0,0,1,0,0,1,0
62925,0.500,2,1,0,0,0,2,2,0,0,0
