player_id,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF
67119,고우석,LG,-,1,0,0,0,0,0,0,0,0,0,0,0
66112,김기연,LG,0.118,28,40,34,3,4,0,0,0,4,2,1,0
66145,김대현,LG,-,2,0,0,0,0,0,0,0,0,0,0,0
77564,김민성,LG,0.249,112,316,273,34,68,11,0,8,103,41,9,2
53144,김범석,LG,0.111,10,29,27,3,3,1,0,1,7,4,0,1
66162,김주성,LG,0.200,11,7,5,1,1,0,0,0,1,0,0,0
76290,김현수,LG,0.293,133,556,488,53,143,22,2,6,187,88,1,8
69102,문보경,LG,0.301,131,542,469,77,141,29,5,10,210,72,9,4
68119,문성주,LG,0.294,136,534,449,77,132,21,4,2,167,57,6,4
79365,박동원,LG,0.249,130,481,409,54,102,17,1,20,181,75,8,8
53139,박명근,LG,-,2,0,0,0,0,0,0,0,0,0,0,0
62415,박해민,LG,0.285,144,558,485,80,138,14,2,6,174,59,24,1
78168,서건창,LG,0.200,44,126,110,14,22,5,2,0,31,12,3,3
50150,손호영,LG,0.205,27,45,44,8,9,0,0,1,12,6,0,0
53105,송대현,LG,0.000,4,3,3,0,0,0,0,0,0,0,0,0
68110,송찬의,LG,0.056,19,22,18,2,1,1,0,0,2,1,0,0
65207,신민재,LG,0.277,122,331,282,47,78,5,2,0,87,28,17,2
65115,안익훈,LG,0.318,11,23,22,1,7,1,0,0,8,2,0,0
67116,오석주,LG,-,1,0,0,0,0,0,0,0,0,0,0,0
53123,오스틴,LG,0.313,139,583,520,87,163,29,4,23,269,95,0,7
79109,오지환,LG,0.268,126,502,422,65,113,24,3,8,167,62,4,4
68106,이재원,LG,0.214,57,129,112,15,24,5,0,4,41,18,0,3
69134,이정용,LG,-,1,0,0,0,0,0,0,0,0,0,0,0
61186,이천웅,LG,1.000,4,3,3,0,3,0,0,0,3,1,0,0
67123,전준호,LG,0.000,2,1,1,0,0,0,0,0,0,1,0,0
79150,정주현,LG,0.273,89,101,88,17,24,2,0,1,29,12,2,1
79140,최동환,LG,-,3,0,0,0,0,0,0,0,0,0,0,0
65905,최승민,LG,0.071,38,15,14,10,1,0,0,0,1,1,0,0
77243,허도환,LG,0.141,47,81,64,8,9,3,0,2,18,10,7,1
66108,홍창기,LG,0.332,141,643,524,109,174,35,2,1,216,65,3,6
