GAME_ID,PLAYER_ID,GAME_DATE,OPPONENT,ROLE,RESULT,ERA1,TBF,IP,H,HR,BB,HBP,SO,R,ER,ERA2
20230416HTWO0,62360,2023-04-16,KIA,구원,승,0,4,1,0,0,1,0,0,0,0,1.5
20230419SSWO0,62360,2023-04-19,삼성,구원,,81,5,,3,0,1,0,0,3,3,5.68
20230423WOSK0,62360,2023-04-23,SSG,구원,,6.75,8,1.33,2,0,2,0,0,1,1,5.87
20230427OBSS0,62360,2023-04-27,두산,구원,세,0,3,1,0,0,0,0,0,0,0,5.19
20230428SSKT0,62360,2023-04-28,KT,구원,승,0,5,1.33,1,0,0,0,0,0,0,4.5
20230430SSKT0,62360,2023-04-30,KT,구원,세,0,5,1,1,0,1,0,1,0,0,4.09
20230502WOSS0,62360,2023-05-02,키움,구원,패,36,7,1,3,2,1,0,0,4,4,6.75
20230509SSHH0,62360,2023-05-09,한화,구원,,0,4,1,1,0,0,0,2,0,0,6.23
20230512LGSS0,62360,2023-05-12,LG,구원,,0,3,,0,0,1,0,1,0,0,5.93
20230514LGSS0,62360,2023-05-14,LG,구원,패,81,4,,3,0,0,0,0,3,3,7.71
20230516HTSS0,62360,2023-05-16,KIA,구원,패,81,4,,3,0,1,0,0,3,3,9.42
20230519SSNC0,62360,2023-05-19,NC,구원,홀,27,3,,1,0,1,0,0,1,1,9.82
20230523SSOB0,62360,2023-05-23,두산,구원,,0,5,1.66,0,0,0,0,2,0,0,8.82
20230526KTSS0,62360,2023-05-26,KT,구원,,0,6,1.66,0,0,1,0,2,0,0,8
20230528KTSS0,62360,2023-05-28,KT,구원,,0,3,1,0,0,0,0,1,0,0,7.58
20230531SSSK0,62360,2023-05-31,SSG,구원,홀,0,4,1,1,0,0,0,1,0,0,7.2
20230602SSHH0,62360,2023-06-02,한화,구원,,27,4,,2,0,0,0,0,2,2,7.84
20230604SSHH0,62360,2023-06-04,한화,구원,,0,4,1,2,0,0,0,0,0,0,7.48
20230606NCSS0,62360,2023-06-06,NC,구원,,27,5,,2,0,1,0,1,2,2,8.06
20230607NCSS0,62360,2023-06-07,NC,구원,,0,4,1.33,0,0,0,0,0,0,0,7.61
20230610LTSS0,62360,2023-06-10,롯데,구원,,108,5,,2,0,2,0,0,4,4,9
20230623SSSK0,62360,2023-06-23,SSG,구원,,0,3,1,0,0,0,0,1,0,0,8.64
20230624SSSK0,62360,2023-06-24,SSG,구원,,0,4,1,1,0,0,0,1,0,0,8.31
20230625SSSK0,62360,2023-06-25,SSG,구원,,27,3,,0,0,2,0,0,1,1,8.54
20230628SSLT0,62360,2023-06-28,롯데,구원,,27,4,,1,0,2,0,0,1,1,8.78
20230603SSHH0,62360,2023-06-03,한화,구원,,0,5,1,1,0,1,0,0,0,0,8.46
20230701HHSS0,62360,2023-07-01,한화,구원,,0,4,1,1,0,0,0,0,0,0,8.16
20230704OBSS0,62360,2023-07-04,두산,구원,,0,5,1.33,0,0,1,0,0,0,0,7.8
20230706OBSS0,62360,2023-07-06,두산,구원,,0,7,2,0,0,1,0,0,0,0,7.31
20230709SSNC0,62360,2023-07-09,NC,구원,,0,3,1,0,0,1,0,0,0,0,7.09
20230712SSHT0,62360,2023-07-12,KIA,구원,,0,2,,0,0,0,0,0,0,0,6.95
20230721KTSS0,62360,2023-07-21,KT,구원,,0,4,1,0,0,1,0,0,0,0,6.75
20230722KTSS0,62360,2023-07-22,KT,구원,승,0,3,,0,0,0,1,1,0,0,6.62
20230723KTSS0,62360,2023-07-23,KT,구원,패,54,3,,2,0,0,0,0,2,2,7.07
20230726SKSS0,62360,2023-07-26,SSG,구원,패,27,4,,1,0,2,0,0,1,1,7.25
20230728SSWO0,62360,2023-07-28,키움,구원,,0,4,1,1,0,0,0,2,0,0,7.05
20230730SSWO0,62360,2023-07-30,키움,구원,,27,7,1,3,0,1,0,1,4,3,7.58
20230801HTSS0,62360,2023-08-01,KIA,구원,,0,6,1.66,1,0,0,0,1,0,0,7.26
20230803HTSS0,62360,2023-08-03,KIA,구원,,0,4,1,1,0,1,0,0,0,0,7.08
20230804LGSS0,62360,2023-08-04,LG,구원,승,0,1,,0,0,0,0,0,0,0,7.02
20230806LGSS0,62360,2023-08-06,LG,구원,,18,5,1,2,1,0,0,1,2,2,7.29
20230809SSOB0,62360,2023-08-09,두산,구원,승,0,1,,0,0,0,0,1,0,0,7.23
20230811SSSK0,62360,2023-08-11,SSG,구원,,54,3,,2,0,0,0,0,2,2,7.59
20230812SSSK0,62360,2023-08-12,SSG,구원,,0,4,1.33,0,0,0,0,1,0,0,7.36
20230815LGSS0,62360,2023-08-15,LG,구원,홀,0,4,1.33,0,0,0,0,1,0,0,7.15
20230817LGSS0,62360,2023-08-17,LG,구원,홀,9,5,1,1,0,1,0,0,1,1,7.19
20230819HTSS0,62360,2023-08-19,KIA,구원,,0,5,1,0,0,2,0,1,0,0,7.04
20230826WOSS0,62360,2023-08-26,키움,구원,승,0,3,1,0,0,0,0,3,0,0,6.89
20230827WOSS0,62360,2023-08-27,키움,구원,홀,0,1,,0,0,0,0,0,0,0,6.84
20230831SSKT0,62360,2023-08-31,KT,구원,,9,5,1,2,1,0,0,0,1,1,6.89
20230902NCSS0,62360,2023-09-02,NC,구원,,18,8,1,4,1,0,1,0,2,2,7.11
20230906SSLT0,62360,2023-09-06,롯데,구원,홀,0,5,1.33,1,0,0,0,2,0,0,6.92
20230907SSLT0,62360,2023-09-07,롯데,구원,,0,4,,1,0,2,0,1,0,0,6.88
20230908SSOB0,62360,2023-09-08,두산,구원,패,9,7,1,1,0,2,0,0,2,1,6.92
20230912HTSS0,62360,2023-09-12,KIA,구원,,13.5,5,,2,1,1,0,0,1,1,7
20230914KTSS0,62360,2023-09-14,KT,구원,세,0,6,1.33,1,0,1,0,1,0,0,6.83
20230919SSKT0,62360,2023-09-19,KT,구원,,40.5,6,,2,0,2,0,1,3,3,7.23
20230927SSHH1,62360,2023-09-27,한화,구원,,13.5,4,,2,0,0,0,0,1,1,7.31
20231001SSLT0,62360,2023-10-01,롯데,구원,,9,5,1,2,0,0,0,0,1,1,7.34
20231002SSLT1,62360,2023-10-02,롯데,구원,홀,0,4,1.33,0,0,0,0,1,0,0,7.17
20231004HHSS0,62360,2023-10-04,한화,구원,,0,3,1,0,0,1,0,1,0,0,7.05
20231006SSKT0,62360,2023-10-06,KT,구원,홀,0,4,1,1,0,0,0,1,1,0,6.93
20231008SSHT0,62360,2023-10-08,KIA,구원,패,27,4,,2,0,1,0,0,1,1,7.04
20231009SSHT0,62360,2023-10-09,KIA,구원,,0,3,,1,0,1,0,0,0,0,7.01
20231010SSWO0,62360,2023-10-10,키움,구원,,9,4,1,1,1,0,0,1,1,1,7.04
20231015SSNC0,62360,2023-10-15,NC,구원,,13.5,6,,2,0,1,1,1,1,1,7.11
20230519OBKT0,68269,2023-05-19,KT,구원,,0,5,1,1,0,1,0,1,0,0,0
20230524SSOB0,68269,2023-05-24,삼성,구원,,0,4,1,0,0,1,0,0,0,0,0
20230526SKOB0,68269,2023-05-26,SSG,구원,,36,7,1,2,1,2,0,1,4,4,12
20230402LTOB0,67539,2023-04-02,두산,선발,승,0,27,6.66,5,0,2,0,4,0,0,0
20230409KTLT0,67539,2023-04-09,KT,선발,승,0,26,7,4,0,1,0,8,0,0,0
20230415LTSS0,67539,2023-04-15,삼성,선발,승,5.4,25,5,6,0,3,1,4,3,3,1.45
20230421LTNC0,67539,2023-04-21,NC,선발,,2.57,27,7,3,0,2,1,6,2,2,1.75
20230427HHLT0,67539,2023-04-27,한화,선발,승,0,29,8,4,0,0,1,7,0,0,1.34
20230503LTHT0,67539,2023-05-03,KIA,선발,패,11.25,19,4,5,1,2,0,4,5,5,2.39
20230511OBLT0,67539,2023-05-11,두산,선발,,7.2,23,5,8,0,0,0,2,4,4,2.95
20230517LTHH0,67539,2023-05-17,한화,선발,,1.42,24,6.33,4,0,1,0,8,1,1,2.76
20230523NCLT0,67539,2023-05-23,NC,선발,승,0,23,6,5,0,1,0,5,0,0,2.45
20230528LTWO0,67539,2023-05-28,키움,선발,,1.5,24,6,5,0,2,0,9,1,1,2.36
20230603HTLT0,67539,2023-06-03,KIA,선발,,4.5,24,6,6,0,2,0,3,3,3,2.55
20230609LTSS0,67539,2023-06-09,삼성,선발,승,1.29,29,7,7,0,3,0,5,1,1,2.43
20230615HHLT0,67539,2023-06-15,한화,선발,,6.75,22,4,8,2,4,0,2,3,3,2.65
20230621LTKT0,67539,2023-06-21,KT,선발,패,10.8,26,5,10,0,2,0,3,6,6,3.14
20230705LTHH0,67539,2023-07-05,한화,선발,,3.6,22,5,4,1,2,0,1,3,2,3.17
20230712LTNC0,67539,2023-07-12,NC,선발,패,4.5,22,4,9,1,2,0,2,2,2,3.23
20230725LTOB0,67539,2023-07-25,두산,선발,패,11.25,21,4,6,1,4,0,3,6,5,3.56
20230819LTWO0,67539,2023-08-19,키움,선발,패,5.4,23,5,6,0,2,0,5,3,3,3.65
20230827KTLT0,67539,2023-08-27,KT,선발,패,2.57,27,7,6,0,0,0,9,2,2,3.58
20230906SSLT0,67539,2023-09-06,삼성,선발,,0,26,6,4,0,3,0,8,1,0,3.39
20230912NCLT0,67539,2023-09-12,NC,선발,,4.5,30,6,11,0,1,0,8,3,3,3.45
20230921LTKT0,67539,2023-09-21,KT,선발,패,3.6,24,5,6,1,1,1,5,5,2,3.46
20231015LTHH0,67539,2023-10-15,한화,선발,패,11.81,26,5.33,8,1,2,1,3,7,7,3.8
20230518LTHH0,67454,2023-05-18,한화,구원,,40.5,6,,3,1,1,0,1,3,3,40.5
20230408SKHH0,50720,2023-04-08,SSG,구원,패,9,7,1,3,0,0,0,1,2,1,9
20230411HHHT0,50720,2023-04-11,KIA,선발,,0,17,5,3,0,1,0,3,0,0,1.5
20230416HHKT0,50720,2023-04-16,KT,선발,패,189,9,,7,0,1,0,0,7,7,11.37
20230422LGHH0,50720,2023-04-22,LG,선발,패,3,25,6,6,0,2,0,2,2,2,7.3
20230429NCHH0,50720,2023-04-29,NC,선발,패,4.5,21,4,5,0,2,2,4,2,2,6.61
20230511SSHH0,50720,2023-05-11,삼성,구원,승,0,4,1,0,0,0,1,0,0,0,6.23
20230618WOHH0,50720,2023-06-18,키움,구원,패,9,5,1,2,0,0,0,1,1,1,6.38
20230620HTHH0,50720,2023-06-20,KIA,구원,,0,8,2,2,0,0,0,2,0,0,5.75
20230623HHNC0,50720,2023-06-23,NC,구원,,0,4,1,1,0,0,0,2,0,0,5.48
20230701HHSS0,50720,2023-07-01,삼성,구원,,27,7,1,4,0,0,0,1,3,3,6.45
20230826HHHT0,50720,2023-08-26,KIA,구원,,67.5,7,,4,0,1,0,0,5,5,8.22
20230901HHLG0,50720,2023-09-01,LG,구원,,0,7,2,1,0,0,0,1,0,0,7.56
20230909HHWO1,50720,2023-09-09,키움,선발,,0,22,4.33,3,0,2,3,2,1,0,6.44
20230917KTHH1,50720,2023-09-17,KT,구원,,0,3,1,0,0,0,0,1,0,0,6.23
20230922WOHH0,50720,2023-09-22,키움,선발,패,9,27,5,8,0,3,0,3,6,5,6.62
20231008HHKT0,50720,2023-10-08,KT,선발,패,3.86,13,2.33,5,0,1,0,0,2,1,6.45
20230705OBSS0,62920,2023-07-05,두산,구원,,0,5,1,2,0,0,0,0,1,0,0
20230706OBSS0,62920,2023-07-06,두산,구원,,9,5,1,2,0,0,0,0,1,1,4.5
20230721KTSS0,62920,2023-07-21,KT,구원,,0,4,1,0,0,1,0,1,0,0,3
20230726SKSS0,62920,2023-07-26,SSG,구원,,0,6,1,3,0,0,0,0,0,0,2.25
20230730SSWO0,62920,2023-07-30,키움,구원,,0,2,,1,0,0,0,1,0,0,2.08
20230825WOSS0,62920,2023-08-25,키움,구원,,0,4,,1,0,0,0,0,0,0,1.8
20230901NCSS0,62920,2023-09-01,NC,구원,,0,6,1.33,1,0,0,1,1,0,0,1.42
20230905SSLT0,62920,2023-09-05,롯데,구원,,0,4,1,0,0,1,0,2,0,0,1.23
20230908SSOB0,62920,2023-09-08,두산,구원,홀,0,4,,2,0,1,0,0,0,0,1.13
20230910SSOB0,62920,2023-09-10,두산,구원,,27,4,,1,1,1,0,2,2,2,3.12
20230919SSKT0,62920,2023-09-19,KT,구원,,0,2,,0,0,1,0,0,0,0,3
20230928SSLG0,62920,2023-09-28,LG,구원,,0,4,1,1,0,0,0,3,0,0,2.7
20231002SSLT1,62920,2023-10-02,롯데,구원,,0,3,0,3,0,0,0,0,3,3,5.4
20231003SSLT0,62920,2023-10-03,롯데,구원,,0,3,1,0,0,0,0,1,0,0,4.91
20231004HHSS0,62920,2023-10-04,한화,구원,,27,7,1,4,2,0,0,0,3,3,6.75
20231010SSWO0,62920,2023-10-10,키움,구원,패,27,2,,1,0,0,0,1,1,1,7.3
20230401HTSK0,73211,2023-04-01,KIA,구원,홀,0,4,1,0,0,1,0,2,0,0,0
20230407SKHH0,73211,2023-04-07,한화,구원,,54,4,,2,0,1,0,1,2,2,13.5
20230408SKHH0,73211,2023-04-08,한화,구원,,0,3,,1,0,1,0,0,0,0,10.8
20230409SKHH0,73211,2023-04-09,한화,구원,세,0,5,1,0,0,2,0,3,0,0,6.75
20230411SKSS0,73211,2023-04-11,삼성,구원,승,0,3,1,0,0,0,0,1,0,0,4.91
20230414NCSK0,73211,2023-04-14,NC,구원,홀,0,3,1,0,0,0,0,1,0,0,3.86
20230415NCSK0,73211,2023-04-15,NC,구원,,0,3,1,0,0,0,0,2,0,0,3.18
20230420SKKT0,73211,2023-04-20,KT,구원,홀,0,7,2,2,0,0,0,2,0,0,2.35
20230421WOSK0,73211,2023-04-21,키움,구원,홀,0,4,1,1,0,1,0,0,0,0,2.08
20230423WOSK0,73211,2023-04-23,키움,구원,세,9,6,1,2,0,2,0,1,1,1,2.79
20230425SKLG0,73211,2023-04-25,LG,구원,패,27,3,,2,0,0,0,0,1,1,3.6
20230428OBSK0,73211,2023-04-28,두산,구원,홀,0,7,1.33,2,0,1,0,0,0,0,3.18
20230503KTSK0,73211,2023-05-03,KT,구원,승,0,7,1.66,3,0,0,0,0,0,0,2.77
20230505SKWO0,73211,2023-05-05,키움,구원,홀,0,4,1,1,0,0,0,0,0,0,2.57
20230506SKWO0,73211,2023-05-06,키움,구원,홀,0,3,1,0,0,0,0,1,0,0,2.4
20230510SKHT0,73211,2023-05-10,KIA,구원,홀,0,6,1,1,0,1,0,0,0,0,2.25
20230511SKHT0,73211,2023-05-11,KIA,구원,,13.5,6,,3,0,1,0,0,1,1,2.7
20230513HHSK0,73211,2023-05-13,한화,구원,홀,0,6,1.66,0,0,0,1,1,0,0,2.45
20230514HHSK0,73211,2023-05-14,한화,구원,,0,4,1,1,0,0,0,1,0,0,2.33
20230517SKNC0,73211,2023-05-17,NC,구원,홀,0,5,1.33,0,0,1,1,1,0,0,2.18
20230520SKLT0,73211,2023-05-20,롯데,구원,,0,4,1,1,0,0,0,0,0,0,2.08
20230521SKLT0,73211,2023-05-21,롯데,구원,홀,0,4,1.33,0,0,0,0,1,0,0,1.96
20230524LGSK0,73211,2023-05-24,LG,구원,홀,0,9,1.33,1,0,3,0,0,0,0,1.85
20230530SSSK0,73211,2023-05-30,삼성,구원,홀,0,6,1.66,2,0,0,0,1,0,0,1.73
20230602WOSK0,73211,2023-06-02,키움,구원,승,0,4,1,1,0,0,0,0,0,0,1.67
20230603WOSK0,73211,2023-06-03,키움,구원,승,0,3,1,0,0,0,1,1,0,0,1.61
20230606SKHT0,73211,2023-06-06,KIA,구원,홀,0,3,,1,0,0,0,0,0,0,1.57
20230607SKHT0,73211,2023-06-07,KIA,구원,홀,0,5,1.33,1,0,0,0,1,0,0,1.5
20230611SKNC0,73211,2023-06-11,NC,구원,패,36,8,1,4,0,1,0,1,4,4,2.61
20230615KTSK0,73211,2023-06-15,KT,구원,,0,3,1,0,0,0,0,1,0,0,2.53
20230620SKOB0,73211,2023-06-20,두산,구원,승,0,8,2,1,0,1,0,1,0,0,2.38
20230621SKOB0,73211,2023-06-21,두산,구원,홀,0,4,1.33,0,0,0,0,1,0,0,2.29
20230624SSSK0,73211,2023-06-24,삼성,구원,승,9,4,1,1,1,0,0,1,1,1,2.48
20230628LGSK0,73211,2023-06-28,LG,구원,패,0,3,0,3,0,0,0,0,3,3,3.22
20230630SKWO0,73211,2023-06-30,키움,구원,,0,3,0,3,1,0,0,0,2,2,3.72
20230702SKWO0,73211,2023-07-02,키움,구원,홀,0,3,,0,0,1,0,0,0,0,3.65
20230706HTSK0,73211,2023-07-06,KIA,구원,,0,6,1.66,1,0,1,0,0,0,0,3.49
20230708SKHH0,73211,2023-07-08,한화,구원,홀,13.5,7,1.33,2,0,1,0,1,2,2,3.83
20230712OBSK0,73211,2023-07-12,두산,구원,,9,5,1,1,1,1,0,2,1,1,3.95
20230725SKSS0,73211,2023-07-25,삼성,구원,,27,2,,1,0,0,0,0,1,1,4.14
20230726SKSS0,73211,2023-07-26,삼성,구원,,0,10,2.66,3,0,0,0,2,0,0,3.89
20230728HHSK0,73211,2023-07-28,한화,구원,,0,4,1,1,0,0,0,1,0,0,3.8
20230729HHSK0,73211,2023-07-29,한화,구원,,13.5,4,,2,1,0,0,0,1,1,3.94
20230803SKKT0,73211,2023-08-03,KT,구원,,0,6,2,1,0,1,0,1,0,0,3.78
20230804SKLT0,73211,2023-08-04,롯데,구원,승,0,4,1.33,0,0,0,0,1,0,0,3.67
20230805SKLT0,73211,2023-08-05,롯데,구원,승,0,8,2,1,0,0,0,3,0,0,3.53
20230808NCSK0,73211,2023-08-08,NC,구원,,0,5,1,0,0,1,0,2,0,0,3.46
20230809NCSK0,73211,2023-08-09,NC,구원,홀,0,3,1,0,0,0,0,0,0,0,3.4
20230812SSSK0,73211,2023-08-12,삼성,구원,,0,5,1,1,0,1,0,1,0,0,3.33
20230813SSSK0,73211,2023-08-13,삼성,구원,,0,3,1,0,0,0,0,0,0,0,3.27
20230817SKLT0,73211,2023-08-17,롯데,구원,,81,4,,3,0,0,0,1,3,3,3.74
20230818LGSK0,73211,2023-08-18,LG,구원,,0,5,1.33,1,0,1,0,0,0,0,3.65
20230824NCSK0,73211,2023-08-24,NC,구원,홀,0,1,,0,0,0,0,0,0,0,3.61
20230826SKOB0,73211,2023-08-26,두산,구원,,40.5,5,,2,0,1,1,0,3,3,4.03
20230827SKOB0,73211,2023-08-27,두산,구원,홀,0,4,1,0,0,1,0,1,0,0,3.97
20230830WOSK0,73211,2023-08-30,키움,구원,,0,5,1.33,1,0,0,0,2,0,0,3.88
20230831WOSK0,73211,2023-08-31,키움,구원,,0,9,2,1,0,2,0,2,0,0,3.75
20230903HTSK0,73211,2023-09-03,KIA,구원,홀,0,3,,1,0,1,0,0,0,0,3.73
20230905SKHH0,73211,2023-09-05,한화,구원,홀,0,3,1,0,0,0,0,1,0,0,3.68
20230906SKHH0,73211,2023-09-06,한화,구원,홀,0,4,1,1,0,0,0,1,0,0,3.62
20230907SKHH0,73211,2023-09-07,한화,구원,패,13.5,6,,2,0,2,0,1,1,1,3.72
20230909SKKT0,73211,2023-09-09,KT,구원,,0,8,2.33,0,0,0,0,3,0,0,3.59
20230912KTSK0,73211,2023-09-12,KT,구원,,0,3,1,0,0,0,0,1,0,0,3.54
20230917SKLG1,73211,2023-09-17,LG,구원,패,18,7,1,3,0,1,0,0,2,2,3.75
20230922LTSK0,73211,2023-09-22,롯데,구원,,0,3,0,3,0,0,0,0,2,2,4
20230927OBSK1,73211,2023-09-27,두산,구원,,27,4,,1,0,1,0,0,2,2,4.22
20230930HTSK0,73211,2023-09-30,KIA,구원,,0,3,1,0,0,0,0,1,0,0,4.16
20231001HTSK0,73211,2023-10-01,KIA,구원,홀,0,3,1,0,0,0,0,0,0,0,4.11
20231003NCSK0,73211,2023-10-03,NC,구원,홀,0,6,2,0,0,0,0,2,0,0,4
20231005NCSK0,73211,2023-10-05,NC,구원,홀,0,5,1,2,0,0,0,1,0,0,3.94
20231007SKNC0,73211,2023-10-07,NC,구원,,0,3,1,0,0,0,0,1,0,0,3.89
20231008SKNC0,73211,2023-10-08,NC,구원,홀,0,4,1,0,0,1,0,1,0,0,3.84
20231010SKHT0,73211,2023-10-10,KIA,구원,승,0,8,2.33,1,0,1,0,1,0,0,3.73
20231013WOSK0,73211,2023-10-13,키움,구원,홀,0,4,1.33,0,0,0,0,4,0,0,3.67
20231014SKSS0,73211,2023-10-14,삼성,구원,,0,5,1,2,0,0,0,0,0,0,3.62
20231016SKOB0,73211,2023-10-16,두산,구원,홀,0,3,1,0,0,0,0,1,0,0,3.58
20230504HHOB0,53233,2023-05-04,한화,선발,패,11.25,20,4,5,2,2,0,0,5,5,11.25
20230511OBLT0,53233,2023-05-11,롯데,선발,,5.4,25,5,5,0,3,0,2,4,3,8
20231008HHKT0,63103,2023-10-08,KT,구원,,4.5,8,2,1,0,0,1,1,1,1,4.5
20230401NCSS0,65949,2023-04-01,삼성,구원,,0,4,1.66,0,0,1,0,0,0,0,0
20230402NCSS0,65949,2023-04-02,삼성,구원,,0,1,,0,0,0,0,0,0,0,0
20230406NCOB0,65949,2023-04-06,두산,구원,,0,5,1,1,0,0,0,2,0,0,0
20230408WONC0,65949,2023-04-08,키움,구원,,0,3,1,0,0,0,0,1,0,0,0
20230412KTNC0,65949,2023-04-12,KT,구원,,0,3,1,0,0,0,0,2,0,0,0
20230418NCLG0,65949,2023-04-18,LG,구원,홀,0,3,1,0,0,0,0,0,0,0,0
20230420NCLG0,65949,2023-04-20,LG,구원,,9,4,1,0,0,1,0,1,1,1,1.29
20230426NCHT0,65949,2023-04-26,KIA,구원,,0,4,1,0,0,1,0,0,0,0,1.13
20230520SSNC0,65949,2023-05-20,삼성,구원,,0,3,,1,0,0,0,1,0,0,1.04
20230521SSNC0,65949,2023-05-21,삼성,구원,패,6.75,6,1.33,1,0,1,0,2,1,1,1.8
20230523NCLT0,65949,2023-05-23,롯데,구원,,0,3,1,0,0,1,0,0,0,0,1.64
20230524NCLT0,65949,2023-05-24,롯데,구원,홀,0,3,1,0,0,0,0,0,0,0,1.5
20230530OBNC0,65949,2023-05-30,두산,구원,,0,3,1,0,0,0,0,0,0,0,1.38
20230531OBNC0,65949,2023-05-31,두산,구원,,0,3,1,0,0,1,0,2,0,0,1.29
20230602NCLG0,65949,2023-06-02,LG,구원,홀,0,2,,0,0,0,0,1,0,0,1.23
20230603NCLG0,65949,2023-06-03,LG,구원,,0,5,1.33,1,0,1,0,0,0,0,1.13
20230607NCSS0,65949,2023-06-07,삼성,구원,,0,3,,1,0,1,0,0,0,0,1.08
20230608NCSS0,65949,2023-06-08,삼성,구원,,0,6,1,0,0,1,1,1,0,0,1.02
20230610SKNC0,65949,2023-06-10,SSG,구원,,0,4,1,0,0,1,0,1,0,0,0.96
20230614OBNC0,65949,2023-06-14,두산,구원,,0,3,1,0,0,1,0,2,0,0,0.92
20230616NCHT0,65949,2023-06-16,KIA,구원,홀,0,4,1,0,0,1,0,0,0,0,0.87
20230617NCHT0,65949,2023-06-17,KIA,구원,,0,3,,1,0,0,0,0,0,0,0.84
20230618NCHT0,65949,2023-06-18,KIA,구원,홀,0,2,,0,0,0,0,1,0,0,0.82
20230621LGNC0,65949,2023-06-21,LG,구원,홀,0,3,1,0,0,0,0,1,0,0,0.78
20230622LGNC0,65949,2023-06-22,LG,구원,홀,0,5,1,1,0,1,0,2,0,0,0.75
20230627NCOB0,65949,2023-06-27,두산,구원,패,10.8,8,1.66,3,0,0,0,2,2,2,1.4
20230628NCOB0,65949,2023-06-28,두산,구원,홀,0,2,,0,0,0,0,0,0,0,1.37
20230630NCKT0,65949,2023-06-30,KT,구원,패,27,5,,1,0,2,0,0,2,2,2
20230702NCKT0,65949,2023-07-02,KT,구원,,0,3,1,0,0,0,0,1,0,0,1.93
20230705NCWO0,65949,2023-07-05,키움,구원,,0,4,1,1,0,0,0,2,0,0,1.86
20230706NCWO0,65949,2023-07-06,키움,구원,,0,4,1.33,0,0,0,0,1,0,0,1.78
20230721NCHH0,65949,2023-07-21,한화,구원,,0,3,1,0,0,0,0,2,0,0,1.72
20230722NCHH0,65949,2023-07-22,한화,구원,,0,7,1,1,0,3,0,1,1,0,1.67
20230725HTNC0,65949,2023-07-25,KIA,구원,홀,0,4,1,1,0,1,0,0,0,0,1.62
20230727HTNC0,65949,2023-07-27,KIA,구원,,0,3,,1,0,0,0,1,0,0,1.59
20230730KTNC0,65949,2023-07-30,KT,구원,,0,4,1,0,0,1,0,0,0,0,1.54
20230801NCLT0,65949,2023-08-01,롯데,구원,,0,6,2,1,0,0,0,0,0,0,1.46
20230803NCLT0,65949,2023-08-03,롯데,구원,홀,0,3,1,0,0,0,0,1,0,0,1.42
20230804WONC0,65949,2023-08-04,키움,구원,홀,0,3,1,0,0,0,0,2,0,0,1.38
20230806WONC0,65949,2023-08-06,키움,구원,,0,3,1,0,0,0,0,0,0,0,1.35
20230808NCSK0,65949,2023-08-08,SSG,구원,홀,0,3,1,0,0,0,0,2,0,0,1.32
20230809NCSK0,65949,2023-08-09,SSG,구원,,0,1,,0,0,0,0,1,0,0,1.31
20230811NCKT0,65949,2023-08-11,KT,구원,,13.5,5,,2,0,1,0,0,1,1,1.5
20230812NCKT0,65949,2023-08-12,KT,구원,홀,0,6,1.33,2,0,0,0,2,0,0,1.45
20230815HHNC0,65949,2023-08-15,한화,구원,,0,4,,1,0,1,0,1,0,0,1.43
20230817HHNC0,65949,2023-08-17,한화,구원,,0,2,0,2,1,0,0,0,2,2,1.84
20230820NCOB0,65949,2023-08-20,두산,구원,홀,0,5,1.33,0,0,1,0,4,0,0,1.79
20230826LGNC0,65949,2023-08-26,LG,구원,,0,4,,1,0,0,0,0,0,0,1.76
20230827LGNC0,65949,2023-08-27,LG,구원,홀,0,4,,1,0,1,0,0,0,0,1.74
20230901NCSS0,65949,2023-09-01,삼성,구원,,0,4,1,1,0,0,0,0,0,0,1.7
20230902NCSS0,65949,2023-09-02,삼성,구원,,0,1,,0,0,0,0,0,0,0,1.69
20230906WONC0,65949,2023-09-06,키움,구원,,0,5,1.33,1,0,0,0,2,0,0,1.64
20230908LTNC0,65949,2023-09-08,롯데,구원,승,0,5,1.66,0,0,0,0,2,0,0,1.59
20230909LTNC1,65949,2023-09-09,롯데,구원,홀,0,4,1,1,0,1,0,0,0,0,1.56
20230912NCLT0,65949,2023-09-12,롯데,구원,,0,4,0,2,0,2,0,0,3,3,2.08
20230915SSNC0,65949,2023-09-15,삼성,구원,홀,0,2,,0,0,1,0,0,0,0,2.06
20230919NCOB0,65949,2023-09-19,두산,구원,홀,0,3,1,0,0,0,0,2,0,0,2.03
20230921NCWO0,65949,2023-09-21,키움,구원,,0,4,1,1,0,0,0,0,0,0,1.99
20230922NCLG0,65949,2023-09-22,LG,구원,,0,4,1,1,0,0,0,1,0,0,1.95
20230924OBNC0,65949,2023-09-24,두산,구원,,0,4,1,0,0,1,0,1,0,0,1.92
20230926HTNC0,65949,2023-09-26,KIA,구원,패,81,6,,5,0,0,0,0,5,3,2.38
20230903NCSS0,65949,2023-09-03,삼성,구원,,0,4,1.33,0,0,0,0,1,0,0,2.33
20231004NCSK0,65949,2023-10-04,SSG,구원,,0,3,1,0,0,0,0,1,0,0,2.29
20231005NCSK0,65949,2023-10-05,SSG,구원,,0,6,1.33,1,0,1,0,1,0,0,2.24
20231007SKNC0,65949,2023-10-07,SSG,구원,홀,0,6,,2,0,2,0,1,0,0,2.21
20231008SKNC0,65949,2023-10-08,SSG,구원,,6.75,5,1.33,1,0,0,0,0,1,1,2.31
20231001NCHH0,65949,2023-10-01,한화,구원,홀,0,3,1,0,0,0,0,1,0,0,2.27
