game_id,player_id,일자,상대,AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2
20210407NCLT0,65515,2021-04-07,NC,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210418SSLT0,65515,2021-04-18,삼성,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
20210402OBLT0,65515,2021-04-02,두산,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
20210421OBLT0,65515,2021-04-21,두산,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20210422OBLT0,65515,2021-04-22,두산,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
20210423KTLT0,65515,2021-04-23,KT,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210424KTLT0,65515,2021-04-24,KT,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
20210425KTLT0,65515,2021-04-25,KT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20210427LGLT0,65515,2021-04-27,LG,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210429LGLT0,65515,2021-04-29,LG,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20210503NCLT0,65515,2021-05-03,NC,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210601WOLT0,65515,2021-06-01,키움,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210602WOLT0,65515,2021-06-02,키움,0.5,4,4,2,2,0,0,1,1,0,0,0,0,2,0,0.111
20210603WOLT0,65515,2021-06-03,키움,0,3,3,1,0,0,0,0,0,0,0,0,0,2,0,0.095
20210606KTLT0,65515,2021-06-06,KT,0.5,2,2,1,1,0,0,1,2,0,0,0,0,1,0,0.13
20210608OBLT0,65515,2021-06-08,두산,0.333,5,3,1,1,0,0,0,1,0,0,2,0,2,0,0.154
20210609OBLT0,65515,2021-06-09,두산,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.148
20210601OBLT0,65515,2021-06-01,두산,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0.138
20210613HTLT0,65515,2021-06-13,KIA,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.121
20210619OBKT0,64906,2021-06-19,두산,1,2,2,0,2,1,0,0,2,0,0,0,0,0,0,1
20210619OBKT0,64906,2021-06-19,두산,0.25,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.5
20210602OBKT0,64906,2021-06-02,두산,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.444
20210622HTKT0,64906,2021-06-22,KIA,0.5,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0.455
20210624HTKT0,64906,2021-06-24,KIA,0.667,4,3,0,2,0,0,0,0,0,0,1,0,0,0,0.5
20210625HHKT0,64906,2021-06-25,한화,0.5,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0.5
20210626HHKT0,64906,2021-06-26,한화,0.25,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0.45
20210627HHKT0,64906,2021-06-27,한화,0,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0.375
20210603LGKT0,64906,2021-06-03,LG,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.346
20210701LGKT0,64906,2021-07-01,LG,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.3
20210702WOKT0,64906,2021-07-02,키움,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.281
20210704WOKT0,64906,2021-07-04,키움,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.273
20210705WOKT0,64906,2021-07-05,키움,0.25,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.27
20210708SSKT0,64906,2021-07-08,삼성,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.275
20210709HTKT0,64906,2021-07-09,KIA,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0.256
20210711HTKT0,64906,2021-07-11,KIA,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0.244
20210801WOKT0,64906,2021-08-01,키움,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244
20210812WOKT0,64906,2021-08-12,키움,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244
20210403WOSS0,74540,2021-04-03,키움,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
20210404WOSS0,74540,2021-04-04,키움,0.5,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0.286
20210406OBSS0,74540,2021-04-06,두산,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.25
20210407OBSS0,74540,2021-04-07,두산,0.25,4,4,0,1,1,0,0,0,0,0,0,0,2,0,0.25
20210408OBSS0,74540,2021-04-08,두산,0.667,4,3,1,2,1,0,1,1,0,0,1,0,0,0,0.333
20210409KTSS0,74540,2021-04-09,KT,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.333
20210401KTSS0,74540,2021-04-01,KT,0.25,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.318
20210411KTSS0,74540,2021-04-11,KT,0.5,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.346
20210413HHSS0,74540,2021-04-13,한화,0.5,4,4,0,2,0,0,0,2,0,0,0,0,0,0,0.367
20210414HHSS0,74540,2021-04-14,한화,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0.333
20210415HHSS0,74540,2021-04-15,한화,0.5,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0.351
20210416LTSS0,74540,2021-04-16,롯데,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.342
20210417LTSS0,74540,2021-04-17,롯데,0.75,5,4,1,3,0,0,0,1,0,0,0,0,0,0,0.381
20210418LTSS0,74540,2021-04-18,롯데,0.25,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.37
20210402SKSS0,74540,2021-04-02,SSG,0.4,5,5,1,2,1,0,1,2,0,0,0,0,0,0,0.373
20210421SKSS0,74540,2021-04-21,SSG,0.5,5,4,2,2,0,0,1,1,0,0,1,0,0,0,0.382
20210422SKSS0,74540,2021-04-22,SSG,0.5,5,4,1,2,1,0,0,3,0,0,1,0,0,0,0.39
20210424HTSS0,74540,2021-04-24,KIA,0.5,5,4,1,2,0,0,0,1,0,0,1,0,0,0,0.397
20210425HTSS0,74540,2021-04-25,KIA,0.5,5,4,0,2,0,0,0,1,0,0,1,0,1,0,0.403
20210427NCSS0,74540,2021-04-27,NC,0.5,4,4,1,2,0,0,0,0,0,0,0,0,0,1,0.408
20210428NCSS0,74540,2021-04-28,NC,0.25,4,4,0,1,0,0,0,0,0,0,0,0,3,0,0.4
20210403LGSS0,74540,2021-04-03,LG,0,4,2,0,0,0,0,0,0,0,0,2,0,1,0,0.39
20210501LGSS0,74540,2021-05-01,LG,0.75,4,4,2,3,0,0,2,4,0,0,0,0,0,1,0.407
20210502LGSS0,74540,2021-05-02,LG,0,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.393
20210505HHSS0,74540,2021-05-05,한화,0.25,4,4,0,1,1,0,0,2,0,0,0,0,0,0,0.386
20210506HHSS0,74540,2021-05-06,한화,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0.382
20210508LTSS0,74540,2021-05-08,롯데,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.378
20210511KTSS0,74540,2021-05-11,KT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.374
20210512KTSS0,74540,2021-05-12,KT,0.25,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.368
20210513KTSS0,74540,2021-05-13,KT,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0.35
20210514LGSS0,74540,2021-05-14,LG,0.5,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.356
20210515LGSS0,74540,2021-05-15,LG,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0.349
20210517LGSS0,74540,2021-05-17,LG,0.25,4,4,1,1,1,0,0,2,0,0,0,0,1,0,0.345
20210518WOSS0,74540,2021-05-18,키움,0.667,3,3,0,2,0,0,0,1,0,0,0,0,0,0,0.354
20210519WOSS0,74540,2021-05-19,키움,0.25,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0.35
20210521HTSS0,74540,2021-05-21,KIA,0,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0.342
20210523HTSS0,74540,2021-05-23,KIA,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.341
20210526NCSS0,74540,2021-05-26,NC,0.5,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0.349
20210528OBSS0,74540,2021-05-28,두산,0.25,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.346
20210529OBSS0,74540,2021-05-29,두산,0.333,5,3,1,1,0,0,1,3,0,0,0,0,1,0,0.346
20210503OBSS0,74540,2021-05-03,두산,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.343
20210604WOSS0,74540,2021-06-04,키움,0.333,5,3,2,1,0,0,0,1,0,0,1,1,2,0,0.343
20210605WOSS0,74540,2021-06-05,키움,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.343
20210606WOSS0,74540,2021-06-06,키움,0.75,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0.354
20210608HTSS0,74540,2021-06-08,KIA,0.5,4,4,1,2,1,0,0,1,0,0,0,0,1,0,0.358
20210609HTSS0,74540,2021-06-09,KIA,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.351
20210601HTSS0,74540,2021-06-01,KIA,0.5,4,4,0,2,0,0,0,0,0,0,0,0,2,0,0.354
20210611NCSS0,74540,2021-06-11,NC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.352
20210612NCSS0,74540,2021-06-12,NC,0.5,4,2,1,1,1,0,0,0,0,0,2,0,0,0,0.354
20210613NCSS0,74540,2021-06-13,NC,0.25,4,4,1,1,0,0,0,2,0,0,0,0,1,0,0.352
20210615OBSS0,74540,2021-06-15,두산,0,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0.343
20210616OBSS0,74540,2021-06-16,두산,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.335
20210618LTSS0,74540,2021-06-18,롯데,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.33
20210619LTSS0,74540,2021-06-19,롯데,0.5,5,4,1,2,1,0,1,1,0,0,1,0,0,0,0.333
20210602LTSS0,74540,2021-06-02,롯데,0.25,5,4,1,1,0,0,0,1,0,0,1,0,1,0,0.332
20210622HHSS0,74540,2021-06-22,한화,0.25,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.33
20210623HHSS0,74540,2021-06-23,한화,0.5,4,4,0,2,0,0,0,0,0,0,0,0,0,1,0.333
20210624HHSS0,74540,2021-06-24,한화,0.25,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0.332
20210626LGSS0,74540,2021-06-26,LG,0.4,5,5,1,2,0,0,1,2,0,0,0,0,0,1,0.333
20210626LGSS0,74540,2021-06-26,LG,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.337
20210627LGSS0,74540,2021-06-27,LG,0,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0.329
20210629SKSS0,74540,2021-06-29,SSG,1,4,2,1,2,0,0,1,1,0,0,2,0,0,0,0.335
20210603SKSS0,74540,2021-06-03,SSG,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.329
20210701SKSS0,74540,2021-07-01,SSG,0.5,5,4,1,2,0,0,1,2,0,0,0,0,1,0,0.332
20210702NCSS0,74540,2021-07-02,NC,0.25,5,4,1,1,0,0,0,1,0,0,1,0,0,0,0.33
20210704NCSS0,74540,2021-07-04,NC,0.667,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0.335
20210708KTSS0,74540,2021-07-08,KT,0.25,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.333
20210709LTSS0,74540,2021-07-09,롯데,0,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0.326
20210701LTSS0,74540,2021-07-01,롯데,0.25,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.325
20210711LTSS0,74540,2021-07-11,롯데,0.25,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0.324
20210811OBSS0,74540,2021-08-11,두산,0,4,3,0,0,0,0,0,0,0,0,1,0,0,2,0.32
20210817HHSS0,74540,2021-08-17,한화,0,4,3,0,0,0,0,0,0,0,0,1,0,0,2,0.316
20210818HHSS0,74540,2021-08-18,한화,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0.312
20210819HHSS0,74540,2021-08-19,한화,0.4,5,5,0,2,1,0,0,2,0,0,0,0,0,0,0.314
20210802SKSS0,74540,2021-08-02,SSG,0.25,4,4,1,1,0,0,1,1,0,0,0,0,1,0,0.313
20210822SKSS0,74540,2021-08-22,SSG,0.5,4,4,2,2,1,0,0,1,0,0,0,0,1,0,0.316
20210824SKSS0,74540,2021-08-24,SSG,0.75,4,4,1,3,1,0,1,2,0,0,0,0,1,0,0.322
20210825LGSS0,74540,2021-08-25,LG,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.317
20210826LGSS0,74540,2021-08-26,LG,0.333,5,3,1,1,0,0,1,1,0,0,2,0,0,0,0.318
20210827LGSS0,74540,2021-08-27,LG,0.333,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0.318
20210828KTSS0,74540,2021-08-28,KT,-,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.318
20210829KTSS0,74540,2021-08-29,KT,0.333,3,3,0,1,0,0,0,2,0,0,0,0,0,0,0.318
20210831WOSS0,74540,2021-08-31,키움,0.667,4,3,2,2,1,0,0,0,0,0,1,0,0,1,0.322
20210901WOSS0,74540,2021-09-01,키움,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0.319
20210902HTSS0,74540,2021-09-02,KIA,0.25,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.318
20210904OBSS0,74540,2021-09-04,두산,0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.318
20210905OBSS0,74540,2021-09-05,두산,0.4,5,5,0,2,1,0,0,0,0,0,0,0,0,0,0.32
20210907LTSS0,74540,2021-09-07,롯데,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.316
20210908LTSS0,74540,2021-09-08,롯데,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.311
20210909KTSS0,74540,2021-09-09,KT,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.314
20210901KTSS0,74540,2021-09-01,KT,0.333,4,3,0,1,1,0,0,0,0,0,1,0,0,1,0.314
20210911HHSS0,74540,2021-09-11,한화,0,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0.312
20210912HHSS0,74540,2021-09-12,한화,0.25,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.311
20210912HHSS0,74540,2021-09-12,한화,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.313
20210914LGSS0,74540,2021-09-14,LG,0,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0.31
20210915LGSS0,74540,2021-09-15,LG,-,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31
20210916HTSS0,74540,2021-09-16,KIA,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.307
20210917HTSS0,74540,2021-09-17,KIA,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.303
20210918SKSS0,74540,2021-09-18,SSG,0.5,5,4,1,2,0,0,1,2,0,0,1,0,0,0,0.305
20210919SKSS0,74540,2021-09-19,SSG,0.25,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.304
20210921LTSS0,74540,2021-09-21,롯데,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.304
20210923LGSS0,74540,2021-09-23,LG,0.6,5,5,2,3,0,0,1,2,0,0,0,0,0,0,0.308
20210924LGSS0,74540,2021-09-24,LG,0.667,3,3,1,2,0,0,0,1,0,0,0,0,1,0,0.311
20210925NCSS0,74540,2021-09-25,NC,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,1,0.311
20210926NCSS0,74540,2021-09-26,NC,0.25,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.311
20210928SKSS0,74540,2021-09-28,SSG,0.333,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0.311
20210903HHSS0,74540,2021-09-03,한화,0.333,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0.311
20211001HHSS0,74540,2021-10-01,한화,0,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0.309
20211002OBSS0,74540,2021-10-02,두산,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.307
20211005WOSS0,74540,2021-10-05,키움,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0.305
20211006WOSS0,74540,2021-10-06,키움,0.2,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0.304
20211007NCSS0,74540,2021-10-07,NC,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.3
20211015WOSS0,74540,2021-10-15,키움,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0.299
20211016WOSS0,74540,2021-10-16,키움,0.5,4,2,0,1,0,0,0,1,0,0,2,0,0,0,0.301
20211016WOSS0,74540,2021-10-16,키움,-,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.301
20211017WOSS0,74540,2021-10-17,키움,0.5,4,4,2,2,2,0,0,0,0,0,0,0,1,0,0.303
20211019OBSS0,74540,2021-10-19,두산,0,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.3
20211022KTSS0,74540,2021-10-22,KT,0.25,4,4,1,1,0,0,0,1,0,0,0,0,1,0,0.3
20211023KTSS0,74540,2021-10-23,KT,0.25,4,4,1,1,0,0,1,1,0,0,0,0,0,1,0.299
20211024SKSS0,74540,2021-10-24,SSG,0.5,4,2,1,1,0,0,1,2,0,0,2,0,0,1,0.3
20211027WOSS0,74540,2021-10-27,키움,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.297
20211029NCSS0,74540,2021-10-29,NC,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.294
20211003NCSS0,74540,2021-10-03,NC,0,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.291
20210404HHKT0,68050,2021-04-04,한화,0.667,4,3,0,2,0,0,0,0,2,0,1,0,0,0,0.667
20210406LGKT0,68050,2021-04-06,LG,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.286
20210407LGKT0,68050,2021-04-07,LG,0.75,5,4,0,3,0,0,0,1,0,0,1,0,0,0,0.455
20210408LGKT0,68050,2021-04-08,LG,0.5,4,4,0,2,0,0,0,0,0,0,0,0,1,1,0.467
20210409SSKT0,68050,2021-04-09,삼성,0.6,5,5,0,3,0,1,0,3,0,0,0,0,1,1,0.5
20210401SSKT0,68050,2021-04-01,삼성,0.333,4,3,1,1,0,0,0,1,0,0,1,0,0,0,0.478
20210411SSKT0,68050,2021-04-11,삼성,0.25,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.444
20210413OBKT0,68050,2021-04-13,두산,0.2,5,5,0,1,0,0,0,0,0,0,0,0,1,1,0.406
20210414OBKT0,68050,2021-04-14,두산,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.371
20210415OBKT0,68050,2021-04-15,두산,1,5,2,0,2,1,0,0,0,0,0,3,0,0,0,0.405
20210416WOKT0,68050,2021-04-16,키움,0.5,4,4,2,2,1,0,0,0,0,0,0,0,1,0,0.415
20210417WOKT0,68050,2021-04-17,키움,0.25,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0.4
20210418WOKT0,68050,2021-04-18,키움,0.25,5,4,1,1,0,0,0,1,0,0,0,0,0,0,0.388
20210402NCKT0,68050,2021-04-02,NC,0.25,5,4,1,1,0,0,0,1,0,0,1,0,0,0,0.377
20210421NCKT0,68050,2021-04-21,NC,0.6,5,5,1,3,0,0,1,3,0,0,0,0,0,0,0.397
20210422NCKT0,68050,2021-04-22,NC,0.25,5,4,1,1,0,0,0,1,0,0,0,0,0,0,0.387
20210423LTKT0,68050,2021-04-23,롯데,0.6,5,5,0,3,0,0,0,2,0,0,0,0,0,0,0.403
20210424LTKT0,68050,2021-04-24,롯데,0.5,4,4,1,2,0,0,1,2,0,0,0,0,0,0,0.408
20210425LTKT0,68050,2021-04-25,롯데,0.25,5,4,0,1,1,0,0,2,0,0,0,0,1,0,0.4
20210427SKKT0,68050,2021-04-27,SSG,0.4,6,5,0,2,1,0,0,2,0,0,1,0,0,0,0.4
20210428SKKT0,68050,2021-04-28,SSG,0.5,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0.405
20210429SKKT0,68050,2021-04-29,SSG,0.2,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.393
20210403HTKT0,68050,2021-04-03,KIA,1,4,2,1,2,0,0,0,2,0,0,2,0,0,0,0.407
20210501HTKT0,68050,2021-05-01,KIA,0.667,4,3,0,2,0,0,0,2,0,0,1,0,1,0,0.415
20210502HTKT0,68050,2021-05-02,KIA,0.5,4,4,1,2,1,0,0,2,0,0,0,0,0,0,0.418
20210505WOKT0,68050,2021-05-05,키움,0.5,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0.42
20210506WOKT0,68050,2021-05-06,키움,0,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0.404
20210508NCKT0,68050,2021-05-08,NC,0.333,5,3,0,1,0,0,0,0,0,0,2,0,0,0,0.402
20210509NCKT0,68050,2021-05-09,NC,0.333,3,3,1,1,0,0,1,2,0,0,0,0,0,0,0.4
20210509NCKT0,68050,2021-05-09,NC,0.25,5,4,2,1,1,0,0,2,0,0,1,0,0,0,0.395
20210511SSKT0,68050,2021-05-11,삼성,0.6,5,5,1,3,0,0,0,3,0,0,0,0,1,0,0.403
20210512SSKT0,68050,2021-05-12,삼성,0.4,5,5,1,2,0,0,1,1,0,0,0,0,0,0,0.403
20210513SSKT0,68050,2021-05-13,삼성,0,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.394
20210514LTKT0,68050,2021-05-14,롯데,0.4,6,5,1,2,1,0,0,2,0,0,1,0,0,0,0.394
20210515LTKT0,68050,2021-05-15,롯데,0.6,5,5,1,3,0,0,1,2,0,0,0,0,2,0,0.401
20210518OBKT0,68050,2021-05-18,두산,1,4,3,0,3,0,0,0,1,0,1,1,0,0,0,0.414
20210519OBKT0,68050,2021-05-19,두산,0.5,4,4,0,2,0,0,0,4,0,1,0,0,2,0,0.417
20210521HHKT0,68050,2021-05-21,한화,0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.415
20210522HHKT0,68050,2021-05-22,한화,0,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.407
20210523HHKT0,68050,2021-05-23,한화,0,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0.394
20210526SKKT0,68050,2021-05-26,SSG,0.333,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0.392
20210527SKKT0,68050,2021-05-27,SSG,1,5,3,2,3,1,0,1,2,0,0,2,0,0,0,0.404
20210528HTKT0,68050,2021-05-28,KIA,0.667,5,3,1,2,0,0,0,0,0,0,2,0,0,0,0.409
20210529HTKT0,68050,2021-05-29,KIA,0.333,5,3,0,1,0,0,0,0,0,0,2,0,0,0,0.407
20210503HTKT0,68050,2021-05-03,KIA,0.667,4,3,1,2,0,0,0,0,1,0,1,0,0,1,0.412
20210601LGKT0,68050,2021-06-01,LG,0.6,5,5,2,3,0,0,0,1,1,0,0,0,1,0,0.417
20210602LGKT0,68050,2021-06-02,LG,0.5,4,4,1,2,1,0,1,2,0,0,0,0,1,0,0.419
20210604LTKT0,68050,2021-06-04,롯데,0.5,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0.42
20210605LTKT0,68050,2021-06-05,롯데,0.4,5,5,1,2,0,0,0,0,0,0,0,0,1,0,0.419
20210606LTKT0,68050,2021-06-06,롯데,0,5,4,1,0,0,0,0,0,0,0,1,0,2,0,0.411
20210608SKKT0,68050,2021-06-08,SSG,0.25,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0.407
20210609SKKT0,68050,2021-06-09,SSG,0.4,5,5,0,2,1,0,0,0,0,0,0,0,0,0,0.407
20210611HHKT0,68050,2021-06-11,한화,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.397
20210612HHKT0,68050,2021-06-12,한화,1,5,3,2,3,0,0,0,0,1,0,2,0,0,0,0.406
20210613HHKT0,68050,2021-06-13,한화,0.25,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0.403
