기준일,순위,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
2021-08-21,2,84,47,36,1,0.566,2.5,5승1무4패,1패,27-0-18,2020-01-18
2021-08-21,3,89,49,39,1,0.557,3,5승0무5패,3승,28-0-17,2021-01-22
2021-08-21,4,83,41,38,4,0.519,6.5,4승2무4패,2승,2018-01-19,2023-03-19
2021-08-21,5,88,44,41,3,0.518,6.5,3승1무6패,2패,2023-02-21,2021-01-20
2021-08-21,6,89,46,43,0,0.517,6.5,5승0무5패,3패,28-0-18,18-0-25
2021-08-21,7,84,39,44,1,0.47,10.5,4승1무5패,1패,2018-01-22,21-0-22
2021-08-21,8,87,39,47,1,0.453,12,6승0무4패,1패,2014-01-23,25-0-24
2021-08-21,9,82,35,44,3,0.443,12.5,6승3무1패,2승,2020-01-19,2015-02-25
2021-08-21,10,89,31,55,3,0.36,20,2승3무5패,1승,2017-02-27,2014-01-28
2021-08-22,1,86,51,34,1,0.6,0,6승1무3패,2승,2028-01-16,23-0-18
2021-08-22,2,85,47,37,1,0.56,3.5,4승1무5패,2패,27-0-18,2020-01-19
2021-08-22,3,90,49,39,2,0.557,3.5,4승1무5패,3승,2028-01-17,2021-01-22
2021-08-22,4,84,42,38,4,0.525,6.5,5승2무3패,3승,2019-01-19,2023-03-19
2021-08-22,5,90,47,43,0,0.522,6.5,6승0무4패,1승,28-0-18,19-0-25
2021-08-22,6,89,44,41,4,0.518,7,3승2무5패,2패,2023-02-21,2021-02-20
2021-08-22,7,85,39,45,1,0.464,11.5,3승1무6패,2패,2018-01-23,21-0-22
2021-08-22,8,88,39,48,1,0.448,13,6승0무4패,2패,2014-01-24,25-0-24
2021-08-22,9,83,35,45,3,0.438,13.5,5승3무2패,1패,2020-01-20,2015-02-25
2021-08-22,10,90,32,55,3,0.368,20,3승3무4패,2승,2017-02-27,2015-01-28
2021-08-23,1,87,51,35,1,0.593,0,6승1무3패,1패,2028-01-16,23-0-19
2021-08-23,2,85,47,37,1,0.56,3,4승1무5패,2패,27-0-18,2020-01-19
2021-08-23,3,90,49,39,2,0.557,3,4승1무5패,3승,2028-01-17,2021-01-22
2021-08-23,4,84,42,38,4,0.525,6,5승2무3패,3승,2019-01-19,2023-03-19
2021-08-23,5,90,47,43,0,0.522,6,6승0무4패,1승,28-0-18,19-0-25
2021-08-23,6,89,44,41,4,0.518,6.5,3승2무5패,2패,2023-02-21,2021-02-20
2021-08-23,7,85,39,45,1,0.464,11,3승1무6패,2패,2018-01-23,21-0-22
2021-08-23,8,89,40,48,1,0.455,12,6승0무4패,1승,2015-01-24,25-0-24
2021-08-23,9,83,35,45,3,0.438,13,5승3무2패,1패,2020-01-20,2015-02-25
2021-08-23,10,90,32,55,3,0.368,19.5,3승3무4패,2승,2017-02-27,2015-01-28
2021-08-24,1,87,51,35,1,0.593,0,6승1무3패,1패,2028-01-16,23-0-19
2021-08-24,2,91,50,39,2,0.562,2.5,5승1무4패,4승,2029-01-17,2021-01-22
2021-08-24,3,85,47,37,1,0.56,3,4승1무5패,2패,27-0-18,2020-01-19
2021-08-24,4,91,48,43,0,0.527,5.5,6승0무4패,2승,28-0-18,20-0-25
2021-08-24,5,84,42,38,4,0.525,6,5승2무3패,3승,2019-01-19,2023-03-19
2021-08-24,6,90,44,42,4,0.512,7,2승2무6패,3패,2023-02-21,2021-02-21
2021-08-24,7,86,40,45,1,0.471,10.5,3승1무6패,1승,2019-01-23,21-0-22
2021-08-24,8,89,40,48,1,0.455,12,6승0무4패,1승,2015-01-24,25-0-24
2021-08-24,9,84,35,46,3,0.432,13.5,4승3무3패,2패,2020-01-21,2015-02-25
2021-08-24,10,91,32,56,3,0.364,20,3승2무5패,1패,2017-02-27,2015-01-29
2021-08-25,1,88,52,35,1,0.598,0,7승1무2패,1승,2029-01-16,23-0-19
2021-08-25,2,92,50,39,3,0.562,3,4승2무4패,4승,2029-01-17,2021-02-22
2021-08-25,3,86,47,37,2,0.56,3.5,3승2무5패,2패,2027-01-18,2020-01-19
2021-08-25,4,84,42,38,4,0.525,6.5,5승2무3패,3승,2019-01-19,2023-03-19
2021-08-25,5,92,48,44,0,0.522,6.5,5승0무5패,1패,28-0-19,20-0-25
2021-08-25,6,91,44,43,4,0.506,8,2승2무6패,4패,2023-02-21,2021-02-22
2021-08-25,7,86,40,45,1,0.471,11,3승1무6패,1승,2019-01-23,21-0-22
2021-08-25,8,90,40,49,1,0.449,13,5승0무5패,1패,2015-01-24,25-0-25
2021-08-25,9,85,36,46,3,0.439,13.5,4승3무3패,1승,2021-01-21,2015-02-25
2021-08-25,10,92,33,56,3,0.371,20,4승2무4패,1승,2017-02-27,2016-01-29
2021-08-26,1,89,53,35,1,0.602,0,7승1무2패,2승,2030-01-16,23-0-19
2021-08-26,2,87,48,37,2,0.565,3.5,3승2무5패,1승,2028-01-18,2020-01-19
2021-08-26,3,93,50,40,3,0.556,4,4승2무4패,1패,2029-01-17,2021-02-23
2021-08-26,4,93,48,44,1,0.522,7,4승1무5패,1패,2028-01-19,20-0-25
2021-08-26,5,86,42,40,4,0.512,8,5승2무3패,2패,2019-01-21,2023-03-19
2021-08-26,6,92,44,44,4,0.5,9,2승2무6패,5패,2023-02-21,2021-02-23
2021-08-26,7,88,42,45,1,0.483,10.5,4승1무5패,3승,2019-01-23,23-0-22
2021-08-26,8,91,40,49,2,0.449,13.5,5승1무4패,1패,2015-01-24,2025-01-25
2021-08-26,9,86,36,46,4,0.439,14,4승3무3패,1승,2021-02-21,2015-02-25
2021-08-26,10,93,33,56,4,0.371,20.5,4승2무4패,1승,2017-02-27,2016-02-29
2021-08-27,1,90,54,35,1,0.607,0,7승1무2패,3승,2031-01-16,23-0-19
2021-08-27,2,88,49,37,2,0.57,3.5,4승2무4패,2승,2029-01-18,2020-01-19
2021-08-27,3,94,50,41,3,0.549,5,4승2무4패,2패,2029-01-17,2021-02-24
2021-08-27,4,94,49,44,1,0.527,7,5승1무4패,1승,2029-01-19,20-0-25
2021-08-27,5,87,43,40,4,0.518,8,5승2무3패,1승,2020-01-21,2023-03-19
2021-08-27,6,93,44,45,4,0.494,10,2승2무6패,6패,2023-02-21,2021-02-24
2021-08-27,7,89,42,46,1,0.477,11.5,4승1무5패,1패,2019-01-23,23-0-23
2021-08-27,8,91,40,49,2,0.449,14,5승1무4패,1패,2015-01-24,2025-01-25
2021-08-27,9,86,36,46,4,0.439,14.5,4승3무3패,1승,2021-02-21,2015-02-25
2021-08-27,10,94,33,57,4,0.367,21.5,4승1무5패,1패,2017-02-27,16-2-30
2021-08-28,1,91,54,36,1,0.6,0,6승1무3패,1패,2031-01-17,23-0-19
2021-08-28,2,89,50,37,2,0.575,2.5,5승2무3패,3승,2030-01-18,2020-01-19
2021-08-28,3,95,51,41,3,0.554,4,5승2무3패,1승,2029-01-17,2022-02-24
2021-08-28,4,95,49,45,1,0.521,7,4승1무5패,1패,2029-01-19,20-0-26
2021-08-28,5,88,43,41,4,0.512,8,4승2무4패,1패,2020-01-21,2023-03-20
2021-08-28,6,94,45,45,4,0.5,9,3승1무6패,1승,2024-02-21,2021-02-24
2021-08-28,7,90,42,46,2,0.477,11,4승2무4패,1패,2019-01-23,2023-01-23
2021-08-28,8,92,40,49,3,0.449,13.5,4승2무4패,1패,2015-02-24,2025-01-25
2021-08-28,9,87,36,47,4,0.434,14.5,3승3무4패,1패,2021-02-21,2015-02-26
2021-08-28,10,95,34,57,4,0.374,20.5,4승1무5패,1승,2018-02-27,16-2-30
2021-08-29,1,92,55,36,1,0.604,0,7승0무3패,1승,2032-01-17,23-0-19
2021-08-29,2,90,51,37,2,0.58,2.5,5승2무3패,4승,2031-01-18,2020-01-19
2021-08-29,3,96,51,42,3,0.548,5,5승2무3패,1패,2029-01-17,2022-02-25
2021-08-29,4,96,49,46,1,0.516,8,3승1무6패,2패,2029-01-19,20-0-27
2021-08-29,5,89,43,42,4,0.506,9,4승1무5패,2패,2020-01-21,2023-03-21
2021-08-29,6,95,46,45,4,0.505,9,3승1무6패,2승,2025-02-21,2021-02-24
2021-08-29,7,91,42,47,2,0.472,12,4승2무4패,2패,2019-01-23,2023-01-24
2021-08-29,8,93,41,49,3,0.456,13.5,4승2무4패,1승,2016-02-24,2025-01-25
2021-08-29,9,88,36,48,4,0.429,15.5,3승2무5패,2패,2021-02-21,2015-02-27
2021-08-29,10,96,35,57,4,0.38,20.5,5승1무4패,2승,2019-02-27,16-2-30
2021-08-31,1,93,55,37,1,0.598,0,6승0무4패,1패,2032-01-17,23-0-20
2021-08-31,2,91,52,37,2,0.584,1.5,6승1무3패,5승,2031-01-18,2021-01-19
2021-08-31,3,97,52,42,3,0.553,4,5승2무3패,1승,2030-01-17,2022-02-25
2021-08-31,4,97,49,47,1,0.51,8,3승1무6패,3패,2029-01-19,20-0-28
2021-08-31,5,89,43,42,4,0.506,8.5,4승1무5패,2패,2020-01-21,2023-03-21
2021-08-31,6,95,46,45,4,0.505,8.5,3승1무6패,2승,2025-02-21,2021-02-24
2021-08-31,7,91,42,47,2,0.472,11.5,4승2무4패,2패,2019-01-23,2023-01-24
2021-08-31,8,94,41,50,3,0.451,13.5,4승2무4패,1패,2016-02-25,2025-01-25
2021-08-31,9,88,36,48,4,0.429,15,3승2무5패,2패,2021-02-21,2015-02-27
2021-08-31,10,97,36,57,4,0.387,19.5,6승1무3패,3승,2020-02-27,16-2-30
2021-09-01,1,94,56,37,1,0.602,0,7승0무3패,1승,2032-01-17,24-0-20
2021-09-01,2,91,52,37,2,0.584,2,6승1무3패,5승,2031-01-18,2021-01-19
2021-09-01,3,98,53,42,3,0.558,4,5승2무3패,2승,2031-01-17,2022-02-25
2021-09-01,4,91,44,43,4,0.506,9,5승0무5패,1패,2020-01-21,2024-03-22
2021-09-01,5,97,47,46,4,0.505,9,3승1무6패,1승,2026-02-22,2021-02-24
2021-09-01,6,98,49,48,1,0.505,9,3승1무6패,4패,2029-01-19,20-0-29
2021-09-01,7,93,43,48,2,0.473,12,4승1무5패,1패,2020-01-24,2023-01-24
2021-09-01,8,94,41,50,3,0.451,14,4승2무4패,1패,2016-02-25,2025-01-25
2021-09-01,9,90,37,49,4,0.43,15.5,3승2무5패,1승,2021-02-21,2016-02-28
2021-09-01,10,98,36,58,4,0.383,20.5,6승1무3패,1패,2020-02-28,16-2-30
2021-09-02,1,95,56,38,1,0.596,0,6승0무4패,1패,2032-01-17,24-0-21
2021-09-02,2,92,53,37,2,0.589,1,7승1무2패,6승,2032-01-18,2021-01-19
2021-09-02,3,99,54,42,3,0.563,3,5승2무3패,3승,2031-01-17,2023-02-25
2021-09-02,4,98,48,46,4,0.511,8,4승1무5패,2승,2027-02-22,2021-02-24
2021-09-02,5,99,50,48,1,0.51,8,4승1무5패,1승,2030-01-19,20-0-29
2021-09-02,6,92,44,44,4,0.5,9,4승0무6패,2패,2020-01-21,2024-03-23
2021-09-02,7,94,43,49,2,0.467,12,4승1무5패,2패,2020-01-24,2023-01-25
2021-09-02,8,94,41,50,3,0.451,13.5,4승2무4패,1패,2016-02-25,2025-01-25
2021-09-02,9,91,37,50,4,0.425,15.5,3승1무6패,1패,2021-02-22,2016-02-28
2021-09-02,10,98,36,58,4,0.383,20,6승1무3패,1패,2020-02-28,16-2-30
2021-09-03,1,96,57,38,1,0.6,0,6승0무4패,1승,2032-01-17,25-0-21
2021-09-03,2,93,53,38,2,0.582,2,6승1무3패,1패,2032-01-19,2021-01-19
2021-09-03,3,100,55,42,3,0.567,3,6승1무3패,4승,2031-01-17,2024-02-25
2021-09-03,4,99,49,46,4,0.516,8,5승0무5패,3승,2028-02-22,2021-02-24
2021-09-03,5,93,45,44,4,0.506,9,4승0무6패,1승,2020-01-21,2025-03-23
2021-09-03,6,100,50,49,1,0.505,9,3승1무6패,1패,2030-01-20,20-0-29
2021-09-03,7,95,43,50,2,0.462,13,4승1무5패,3패,2020-01-24,2023-01-26
2021-09-03,7,96,43,50,3,0.462,13,4승2무4패,2승,2018-02-25,2025-01-25
2021-09-03,9,92,37,51,4,0.42,16.5,2승1무7패,2패,2021-02-23,2016-02-28
2021-09-03,10,100,36,60,4,0.375,21.5,4승1무5패,3패,2020-02-28,16-2-32
2021-09-04,1,97,58,38,1,0.604,0,7승0무3패,2승,2032-01-17,26-0-21
2021-09-04,2,94,53,39,2,0.576,3,6승1무3패,2패,2032-01-20,2021-01-19
2021-09-04,3,101,56,42,3,0.571,3,6승1무3패,5승,2032-01-17,2024-02-25
2021-09-04,4,100,49,47,4,0.51,9,5승0무5패,1패,2028-02-22,2021-02-25
2021-09-04,5,101,51,49,1,0.51,9,3승1무6패,1승,2031-01-20,20-0-29
2021-09-04,6,94,45,45,4,0.5,10,3승0무7패,1패,2020-01-22,2025-03-23
2021-09-04,7,97,44,50,3,0.468,13,5승2무3패,3승,2018-02-25,2026-01-25
2021-09-04,8,96,43,51,2,0.457,14,3승1무6패,4패,2020-01-24,2023-01-27
2021-09-04,9,93,37,52,4,0.416,17.5,2승1무7패,3패,2021-02-23,2016-02-29
2021-09-04,10,101,37,60,4,0.381,21.5,5승1무4패,1승,2021-02-28,16-2-32
2021-09-05,1,98,59,38,1,0.608,0,7승0무3패,3승,2032-01-17,27-0-21
2021-09-05,2,95,53,40,2,0.57,4,6승1무3패,3패,2032-01-21,2021-01-19
2021-09-05,3,102,56,43,3,0.566,4,6승0무4패,1패,2032-01-18,2024-02-25
2021-09-05,4,102,52,49,1,0.515,9,4승1무5패,2승,2032-01-20,20-0-29
2021-09-05,5,95,46,45,4,0.505,10,4승0무6패,1승,2021-01-22,2025-03-23
2021-09-05,6,101,49,48,4,0.505,10,5승0무5패,2패,2028-02-22,2021-02-26
2021-09-05,7,97,44,51,2,0.463,14,3승1무6패,1승,2020-01-24,2024-01-27
2021-09-05,7,98,44,51,3,0.463,14,5승2무3패,1패,2018-02-25,2026-01-26
2021-09-05,9,94,37,52,5,0.416,18,2승2무6패,3패,2021-02-23,2016-03-29
2021-09-05,10,102,37,60,5,0.381,22,4승2무4패,1승,2021-03-28,16-2-32
2021-09-07,1,98,59,38,1,0.608,0,7승0무3패,3승,2032-01-17,27-0-21
2021-09-07,2,95,53,40,2,0.57,4,6승1무3패,3패,2032-01-21,2021-01-19
2021-09-07,3,103,56,44,3,0.56,4.5,6승0무4패,2패,2032-01-19,2024-02-25
2021-09-07,4,102,52,49,1,0.515,9,4승1무5패,2승,2032-01-20,20-0-29
2021-09-07,5,96,47,45,4,0.511,9.5,5승0무5패,2승,2022-01-22,2025-03-23
2021-09-07,6,101,49,48,4,0.505,10,5승0무5패,2패,2028-02-22,2021-02-26
2021-09-07,7,99,45,51,3,0.469,13.5,5승2무3패,1승,2018-02-25,2027-01-26
2021-09-07,8,97,44,51,2,0.463,14,3승1무6패,1승,2020-01-24,2024-01-27
2021-09-07,9,94,37,52,5,0.416,18,2승2무6패,3패,2021-02-23,2016-03-29
2021-09-07,10,103,37,61,5,0.378,22.5,4승1무5패,1패,2021-03-28,16-2-33
2021-09-08,1,99,59,38,2,0.608,0,6승1무3패,3승,2032-02-17,27-0-21
2021-09-08,2,96,53,41,2,0.564,4.5,6승0무4패,4패,2032-01-21,2021-01-20
2021-09-08,3,104,56,45,3,0.554,5,6승0무4패,3패,2032-01-20,2024-02-25
2021-09-08,4,102,50,48,4,0.51,9.5,6승0무4패,1승,2029-02-22,2021-02-26
2021-09-08,5,103,52,50,1,0.51,9.5,4승0무6패,1패,2032-01-20,20-0-30
2021-09-08,6,97,47,46,4,0.505,10,4승0무6패,1패,2022-01-23,2025-03-23
2021-09-08,7,100,46,51,3,0.474,13,6승2무2패,2승,2018-02-25,2028-01-26
2021-09-08,8,98,45,51,2,0.469,13.5,3승1무6패,2승,2021-01-24,2024-01-27
2021-09-08,9,95,37,52,6,0.416,18,1승3무6패,3패,2021-02-23,2016-04-29
2021-09-08,10,104,38,61,5,0.384,22,5승1무4패,1승,2021-03-28,17-2-33
2021-09-09,1,100,59,39,2,0.602,0,5승1무4패,1패,2032-02-17,27-0-22
2021-09-09,2,97,54,41,2,0.568,3.5,6승0무4패,1승,2033-01-21,2021-01-20
2021-09-09,3,105,57,45,3,0.559,4,6승0무4패,1승,2033-01-20,2024-02-25
2021-09-09,4,103,51,48,4,0.515,8.5,7승0무3패,2승,2029-02-22,2022-02-26
2021-09-09,5,104,53,50,1,0.515,8.5,4승0무6패,1승,2033-01-20,20-0-30
2021-09-09,6,98,47,47,4,0.5,10,4승0무6패,2패,2022-01-24,2025-03-23
2021-09-09,7,99,46,51,2,0.474,12.5,4승1무5패,3승,2021-01-24,2025-01-27
2021-09-09,8,101,46,52,3,0.469,13,6승1무3패,1패,2018-02-26,2028-01-26
2021-09-09,9,96,37,53,6,0.411,18,1승2무7패,4패,2021-02-23,2016-04-30
2021-09-09,10,105,38,62,5,0.38,22,4승1무5패,1패,2021-03-28,17-2-34
2021-09-10,1,101,59,39,3,0.602,0,5승2무3패,1패,2032-02-17,2027-01-22
2021-09-10,2,98,55,41,2,0.573,3,6승0무4패,2승,2034-01-21,2021-01-20
2021-09-10,3,106,57,45,4,0.559,4,6승1무3패,1승,2033-02-20,2024-02-25
2021-09-10,4,105,54,50,1,0.519,8,5승0무5패,2승,2034-01-20,20-0-30
2021-09-10,5,104,51,49,4,0.51,9,6승0무4패,1패,2029-02-22,2022-02-27
2021-09-10,6,99,47,48,4,0.495,10.5,4승0무6패,3패,2022-01-25,2025-03-23
2021-09-10,7,100,47,51,2,0.48,12,5승0무5패,4승,2021-01-24,2026-01-27
2021-09-10,8,102,47,52,3,0.475,12.5,7승0무3패,1승,2019-02-26,2028-01-26
2021-09-10,9,97,37,54,6,0.407,18.5,1승2무7패,5패,2021-02-23,16-4-31
2021-09-10,10,106,38,63,5,0.376,22.5,3승1무6패,2패,2021-03-28,17-2-35
2021-09-11,1,102,59,39,4,0.602,0,4승3무3패,1패,2032-03-17,2027-01-22
2021-09-11,2,99,55,41,3,0.573,3,5승1무4패,2승,2034-01-21,2021-02-20
2021-09-11,3,107,58,45,4,0.563,3.5,6승1무3패,2승,2033-02-20,2025-02-25
2021-09-11,4,106,55,50,1,0.524,7.5,6승0무4패,3승,2034-01-20,21-0-30
2021-09-11,5,105,51,49,5,0.51,9,5승1무4패,1패,2029-02-22,2022-03-27
2021-09-11,6,100,47,49,4,0.49,11,3승0무7패,4패,2022-01-25,2025-03-24
2021-09-11,7,101,47,51,3,0.48,12,5승1무4패,4승,2021-02-24,2026-01-27
2021-09-11,8,103,47,53,3,0.47,13,6승0무4패,1패,2019-02-27,2028-01-26
2021-09-11,9,98,38,54,6,0.413,18,2승2무6패,1승,2022-02-23,16-4-31
2021-09-11,10,107,38,64,5,0.373,23,2승1무7패,3패,2021-03-29,17-2-35
2021-09-12,1,104,61,39,4,0.61,0,5승3무2패,2승,2034-03-17,2027-01-22
2021-09-12,2,109,58,45,6,0.563,4.5,4승3무3패,2승,2033-02-20,2025-04-25
2021-09-12,3,101,55,43,3,0.561,5,3승1무6패,2패,2034-01-21,2021-02-22
2021-09-12,4,108,56,51,1,0.523,8.5,7승0무3패,1패,2034-01-20,22-0-31
2021-09-12,5,102,49,49,4,0.5,11,5승0무5패,2승,2022-01-25,2027-03-24
2021-09-12,5,107,51,51,5,0.5,11,4승1무5패,3패,2029-02-22,2022-03-29
2021-09-12,7,103,49,51,3,0.49,12,6승1무3패,6승,2023-02-24,2026-01-27
2021-09-12,8,105,48,54,3,0.471,14,6승0무4패,1승,2020-02-28,2028-01-26
2021-09-12,9,100,38,56,6,0.404,20,1승2무7패,2패,2022-02-25,16-4-31
2021-09-12,10,109,38,64,7,0.373,24,2승3무5패,3패,2021-05-29,17-2-35
2021-09-14,1,105,62,39,4,0.614,0,6승3무1패,3승,2034-03-17,2028-01-22
2021-09-14,2,110,58,45,7,0.563,5,3승4무3패,2승,2033-03-20,2025-04-25
2021-09-14,3,102,55,43,4,0.561,5.5,2승2무6패,2패,2034-01-21,2021-03-22
2021-09-14,4,109,56,52,1,0.519,9.5,6승0무4패,2패,2034-01-20,22-0-32
2021-09-14,5,103,50,49,4,0.505,11,5승0무5패,3승,2023-01-25,2027-03-24
2021-09-14,6,108,51,52,5,0.495,12,3승1무6패,4패,2029-02-23,2022-03-29
2021-09-14,7,104,49,52,3,0.485,13,6승1무3패,1패,2023-02-25,2026-01-27
2021-09-14,8,106,49,54,3,0.476,14,6승0무4패,2승,2020-02-28,2029-01-26
2021-09-14,9,101,38,57,6,0.4,21,1승2무7패,3패,2022-02-26,16-4-31
2021-09-14,10,110,39,64,7,0.379,24,3승3무4패,1승,2021-05-29,18-2-35
2021-09-15,1,106,62,40,4,0.608,0,5승3무2패,1패,2034-03-17,2028-01-23
2021-09-15,2,103,56,43,4,0.566,4.5,3승2무5패,1승,2034-01-21,2022-03-22
2021-09-15,3,111,58,46,7,0.558,5,2승4무4패,1패,2033-03-21,2025-04-25
2021-09-15,4,110,56,53,1,0.514,9.5,6승0무4패,3패,2034-01-20,22-0-33
2021-09-15,5,104,51,49,4,0.51,10,6승0무4패,4승,2024-01-25,2027-03-24
2021-09-15,6,109,52,52,5,0.5,11,3승1무6패,1승,2030-02-23,2022-03-29
2021-09-15,7,105,50,52,3,0.49,12,7승1무2패,1승,2024-02-25,2026-01-27
2021-09-15,8,108,50,55,3,0.476,13.5,6승0무4패,1패,2020-02-28,2030-01-27
2021-09-15,9,103,39,58,6,0.402,20.5,2승2무6패,1승,2023-02-27,16-4-31
2021-09-15,10,111,39,65,7,0.375,24,2승3무5패,1패,2021-05-29,18-2-36
2021-09-16,1,107,63,40,4,0.612,0,5승3무2패,1승,2035-03-17,2028-01-23
2021-09-16,2,104,56,44,4,0.56,5.5,3승2무5패,1패,2034-01-21,2022-03-23
2021-09-16,3,112,58,47,7,0.552,6,2승4무4패,2패,2033-03-22,2025-04-25
2021-09-16,4,105,52,49,4,0.515,10,6승0무4패,5승,2025-01-25,2027-03-24
2021-09-16,5,111,56,53,2,0.514,10,5승1무4패,3패,2034-02-20,22-0-33
2021-09-16,6,110,52,52,6,0.5,11.5,3승2무5패,1승,2030-02-23,2022-04-29
2021-09-16,7,106,50,52,4,0.49,12.5,7승2무1패,1승,2024-03-25,2026-01-27
2021-09-16,8,109,50,56,3,0.472,14.5,5승0무5패,2패,2020-02-28,2030-01-28
2021-09-16,9,104,40,58,6,0.408,20.5,3승1무6패,2승,2023-02-27,17-4-31
2021-09-16,10,112,39,65,8,0.375,24.5,2승3무5패,1패,2021-05-29,18-3-36
2021-09-17,1,108,63,41,4,0.606,0,4승3무3패,1패,2035-03-18,2028-01-23
2021-09-17,2,113,59,47,7,0.557,5,3승4무3패,1승,2034-03-22,2025-04-25
2021-09-17,3,105,56,45,4,0.554,5.5,3승2무5패,2패,2034-01-21,2022-03-24
2021-09-17,4,106,53,49,4,0.52,9,6승0무4패,6승,2026-01-25,2027-03-24
2021-09-17,5,112,56,54,2,0.509,10,4승1무5패,4패,2034-02-21,22-0-33
2021-09-17,6,111,52,53,6,0.495,11.5,3승2무5패,1패,2030-02-23,2022-04-30
2021-09-17,7,107,51,52,4,0.495,11.5,7승2무1패,2승,2025-03-25,2026-01-27
2021-09-17,8,110,51,56,3,0.477,13.5,5승0무5패,1승,2020-02-28,2031-01-28
2021-09-17,9,105,40,59,6,0.404,20.5,3승0무7패,1패,2023-02-27,17-4-32
2021-09-17,10,113,40,65,8,0.381,23.5,3승3무4패,1승,2021-05-29,19-3-36
2021-09-18,1,109,64,41,4,0.61,0,5승2무3패,1승,2035-03-18,2029-01-23
2021-09-18,2,114,60,47,7,0.561,5,4승4무2패,2승,2034-03-22,2026-04-25
2021-09-18,3,106,56,46,4,0.549,6.5,3승2무5패,3패,2034-01-22,2022-03-24
2021-09-18,4,107,53,50,4,0.515,10,6승0무4패,1패,2026-01-26,2027-03-24
2021-09-18,5,113,56,54,3,0.509,10.5,4승2무4패,4패,2034-03-21,22-0-33
2021-09-18,6,108,51,52,5,0.495,12,6승3무1패,2승,2025-03-25,2026-02-27
2021-09-18,7,112,52,54,6,0.491,12.5,2승2무6패,2패,2030-02-24,2022-04-30
2021-09-18,8,111,51,57,3,0.472,14.5,5승0무5패,1패,2020-02-28,2031-01-29
2021-09-18,9,106,41,59,6,0.41,20.5,4승0무6패,1승,2023-02-27,18-4-32
2021-09-18,10,114,41,65,8,0.387,23.5,3승3무4패,2승,2022-05-29,19-3-36
2021-09-19,1,110,65,41,4,0.613,0,6승2무2패,2승,2035-03-18,2030-01-23
2021-09-19,2,115,60,47,8,0.561,5.5,3승5무2패,2승,2034-03-22,2026-05-25
2021-09-19,3,107,57,46,4,0.553,6.5,3승2무5패,1승,2035-01-22,2022-03-24
2021-09-19,4,108,53,51,4,0.51,11,6승0무4패,2패,2026-01-27,2027-03-24
2021-09-19,5,114,56,55,3,0.505,11.5,3승2무5패,5패,2034-03-22,22-0-33
2021-09-19,6,109,52,52,5,0.5,12,6승3무1패,3승,2025-03-25,2027-02-27
2021-09-19,7,113,52,54,7,0.491,13,1승3무6패,2패,2030-03-24,2022-04-30
2021-09-19,8,112,52,57,3,0.477,14.5,5승0무5패,1승,2020-02-28,2032-01-29
2021-09-19,9,107,41,60,6,0.406,21.5,4승0무6패,1패,2023-02-27,18-4-33
2021-09-19,10,115,41,66,8,0.383,24.5,3승3무4패,1패,2022-05-30,19-3-36
2021-09-21,1,111,66,41,4,0.617,0,7승1무2패,3승,2035-03-18,2031-01-23
2021-09-21,2,116,61,47,8,0.565,5.5,4승4무2패,3승,2034-03-22,2027-05-25
2021-09-21,3,108,57,47,4,0.548,7.5,2승2무6패,1패,2035-01-22,2022-03-25
2021-09-21,4,109,53,52,4,0.505,12,6승0무4패,3패,2026-01-27,2027-03-25
2021-09-21,4,110,53,52,5,0.505,12,6승3무1패,4승,2026-03-25,2027-02-27
2021-09-21,6,115,56,56,3,0.5,12.5,2승2무6패,6패,2034-03-22,22-0-34
2021-09-21,7,114,53,54,7,0.495,13,2승3무5패,1승,2031-03-24,2022-04-30
2021-09-21,8,113,52,58,3,0.473,15.5,5승0무5패,1패,2020-02-29,2032-01-29
2021-09-21,9,108,41,61,6,0.402,22.5,3승0무7패,2패,2023-02-28,18-4-33
2021-09-21,10,116,42,66,8,0.389,24.5,4승3무3패,1승,2023-05-30,19-3-36
2021-09-22,1,112,66,42,4,0.611,0,7승0무3패,1패,2035-03-18,2031-01-24
2021-09-22,2,117,61,48,8,0.56,5.5,3승4무3패,1패,2034-03-22,2027-05-26
2021-09-22,3,109,58,47,4,0.552,6.5,3승1무6패,1승,2035-01-22,2023-03-25
2021-09-22,4,111,54,52,5,0.509,11,7승2무1패,5승,2027-03-25,2027-02-27
2021-09-22,5,110,53,53,4,0.5,12,6승0무4패,4패,2026-01-27,2027-03-26
2021-09-22,5,116,56,56,4,0.5,12,1승3무6패,6패,2034-03-22,22-1-34
2021-09-22,7,115,53,54,8,0.495,12.5,2승3무5패,1승,2031-04-24,2022-04-30
2021-09-22,8,114,53,58,3,0.477,14.5,6승0무4패,1승,21-2-29,2032-01-29
2021-09-22,9,109,42,61,6,0.408,21.5,4승0무6패,1승,2024-02-28,18-4-33
2021-09-22,10,117,42,67,8,0.385,24.5,4승3무3패,1패,2023-05-31,19-3-36
2021-09-23,1,113,67,42,4,0.615,0,7승0무3패,1승,2036-03-18,2031-01-24
2021-09-23,2,118,62,48,8,0.564,5.5,4승3무3패,1승,2034-03-22,2028-05-26
2021-09-23,3,110,58,48,4,0.547,7.5,3승1무6패,1패,2035-01-23,2023-03-25
2021-09-23,4,112,55,52,5,0.514,11,7승2무1패,6승,2027-03-25,2028-02-27
2021-09-23,5,117,57,56,4,0.504,12,1승3무6패,1승,2035-03-22,22-1-34
