player_id,구분,AVG,AB,H,2B,3B,HR,RBI,BB,HBP,SO,GDP
74540,득점권,0.287,122,35,6,0,5,52,19,2,18,10
74540,0-0,0.226,53,12,4,0,1,7,2,1,0,4
74540,1-0,0.381,42,16,1,0,2,9,0,0,0,1
74540,2-0,0.533,15,8,3,0,1,7,1,0,0,0
74540,3-0,0.000,1,0,0,0,0,0,7,0,0,0
74540,0-1,0.361,36,13,1,1,3,7,0,0,0,2
74540,1-1,0.231,39,9,2,0,2,3,0,0,0,1
74540,2-1,0.400,20,8,2,0,1,6,0,0,0,3
74540,3-1,0.273,11,3,1,0,0,3,16,0,0,0
74540,0-2,0.188,32,6,0,0,0,2,0,0,12,3
74540,1-2,0.160,50,8,1,0,1,8,0,0,17,4
74540,2-2,0.167,66,11,4,0,1,5,0,1,24,2
74540,3-2,0.258,31,8,0,0,1,9,15,1,5,1
74540,1회,0.250,28,7,2,1,0,4,2,0,5,3
74540,2회,0.159,63,10,3,0,1,2,3,0,14,3
74540,3회,0.250,36,9,1,0,1,11,0,0,7,3
74540,4회,0.231,52,12,0,0,1,8,7,0,4,4
74540,5회,0.342,38,13,2,0,4,7,5,1,4,1
74540,6회,0.349,43,15,3,0,3,12,7,0,5,3
74540,7회,0.326,43,14,2,0,1,6,7,1,5,1
74540,8회,0.279,43,12,2,0,2,6,5,0,7,2
74540,9회,0.227,44,10,4,0,0,9,3,0,6,1
74540,연장,0.000,6,0,0,0,0,1,2,1,1,0
74540,1~3회,0.205,127,26,6,1,2,17,5,0,26,9
74540,4~6회,0.301,133,40,5,0,8,27,19,1,13,8
74540,7회이후,0.265,136,36,8,0,3,22,17,2,19,4
74540,2번타자,0.000,3,0,0,0,0,0,0,0,1,0
74540,4번타자,0.240,75,18,1,1,1,12,8,0,13,6
74540,5번타자,0.218,110,24,7,0,1,12,7,2,17,9
74540,6번타자,0.304,115,35,7,0,6,23,9,0,16,4
74540,7번타자,0.219,32,7,1,0,2,3,3,0,4,1
74540,8번타자,0.298,57,17,2,0,3,12,12,0,7,1
74540,9번타자,0.250,4,1,1,0,0,4,2,1,0,0
74540,좌투수,0.266,64,17,5,0,3,10,5,0,9,1
74540,우투수,0.240,283,68,11,1,7,48,33,2,47,18
74540,언더투수,0.347,49,17,3,0,3,8,3,1,2,2
74540,0아웃,0.304,125,38,7,0,8,20,10,1,18,4
74540,1아웃,0.245,147,36,6,0,4,20,16,0,17,17
74540,2아웃,0.226,124,28,6,1,1,26,15,2,23,0
68050,주자없음,0.221,122,27,7,0,2,2,16,0,22,0
68050,1루,0.315,54,17,4,0,2,6,1,1,7,6
68050,2루,0.231,26,6,0,0,1,7,1,0,8,0
68050,3루,0.250,4,1,0,0,0,2,2,0,0,0
68050,"1,2루",0.190,21,4,1,0,1,6,1,0,4,0
68050,"1,3루",0.500,4,2,0,0,0,2,2,0,1,0
68050,"2,3루",0.000,1,0,0,0,0,1,0,0,0,0
68050,만루,0.200,5,1,0,0,0,3,0,0,2,0
68050,주자있음,0.270,115,31,5,0,4,27,7,1,22,6
68050,득점권,0.230,61,14,1,0,2,21,6,0,15,0
68050,0-0,0.261,23,6,0,0,0,2,2,0,0,0
68050,1-0,0.091,11,1,0,0,1,2,0,0,0,1
68050,2-0,0.833,6,5,2,0,1,2,0,0,0,0
68050,3-0,0.500,4,2,0,0,1,2,6,0,0,0
68050,0-1,0.214,14,3,1,0,0,1,0,0,0,0
68050,1-1,0.364,22,8,3,0,1,6,0,1,0,2
68050,2-1,0.133,15,2,0,0,1,2,0,0,0,1
68050,3-1,0.500,4,2,0,0,0,1,3,0,0,0
68050,0-2,0.292,24,7,2,0,0,2,0,0,10,0
68050,1-2,0.263,38,10,1,0,0,4,0,0,14,0
68050,2-2,0.220,50,11,3,0,1,4,0,0,10,2
68050,3-2,0.038,26,1,0,0,0,1,12,0,10,0
68050,1회,0.224,49,11,1,0,1,5,4,0,14,1
68050,2회,0.143,7,1,0,0,0,1,1,0,1,0
68050,3회,0.290,31,9,3,0,1,6,3,0,5,2
68050,4회,0.207,29,6,2,0,0,1,4,0,8,0
68050,5회,0.136,22,3,0,0,0,2,0,0,4,0
68050,6회,0.310,29,9,3,0,1,1,0,1,2,1
68050,7회,0.370,27,10,1,0,1,5,5,0,3,1
68050,8회,0.174,23,4,0,0,1,4,3,0,4,1
68050,9회,0.188,16,3,1,0,0,1,3,0,3,0
68050,연장,0.500,4,2,1,0,1,3,0,0,0,0
68050,1~3회,0.241,87,21,4,0,2,12,8,0,20,3
68050,4~6회,0.225,80,18,5,0,1,4,4,1,14,1
68050,7회이후,0.271,70,19,3,0,3,13,11,0,10,2
68050,1번타자,0.000,2,0,0,0,0,0,0,0,0,0
68050,2번타자,0.263,38,10,1,0,1,6,4,0,7,2
68050,3번타자,0.256,133,34,10,0,5,17,12,1,25,4
68050,4번타자,0.217,23,5,0,0,0,2,3,0,5,0
68050,5번타자,0.257,35,9,1,0,0,4,3,0,5,0
68050,6번타자,0.000,6,0,0,0,0,0,1,0,2,0
68050,좌투수,0.195,77,15,1,0,1,9,6,0,14,4
68050,우투수,0.244,131,32,10,0,3,15,16,1,27,2
68050,언더투수,0.379,29,11,1,0,2,5,1,0,3,0
68050,0아웃,0.214,70,15,6,0,2,6,11,0,12,2
68050,1아웃,0.281,89,25,5,0,2,10,6,1,19,4
68050,2아웃,0.231,78,18,1,0,2,13,6,0,13,0
63123,주자없음,0.221,231,51,10,0,6,6,17,1,56,0
63123,1루,0.321,106,34,12,0,3,9,5,2,23,6
63123,2루,0.235,34,8,1,1,0,4,2,0,7,0
63123,3루,0.400,5,2,1,0,0,5,2,0,0,0
63123,"1,2루",0.256,39,10,2,0,1,11,3,0,10,1
63123,"1,3루",0.182,11,2,0,0,0,4,0,0,2,1
63123,"2,3루",0.250,8,2,0,0,0,5,0,0,2,0
63123,만루,0.800,10,8,2,0,0,18,0,0,0,0
63123,주자있음,0.310,213,66,18,1,4,56,12,2,44,8
63123,득점권,0.299,107,32,6,1,1,47,7,0,21,2
63123,0-0,0.333,69,23,6,0,0,6,0,1,0,1
63123,1-0,0.298,47,14,2,0,3,10,0,1,0,3
63123,2-0,0.400,10,4,0,0,2,6,0,0,0,0
63123,3-0,0.000,1,0,0,0,0,0,6,0,0,0
63123,0-1,0.419,43,18,3,1,1,9,0,0,0,1
63123,1-1,0.273,44,12,5,0,1,7,0,1,0,1
63123,2-1,0.348,23,8,4,0,2,8,0,0,0,0
63123,3-1,0.500,8,4,2,0,0,6,8,0,0,0
63123,0-2,0.061,49,3,2,0,0,0,0,0,34,0
63123,1-2,0.328,58,19,3,0,1,7,0,0,20,2
63123,2-2,0.094,64,6,1,0,0,1,0,0,38,0
63123,3-2,0.214,28,6,0,0,0,2,15,0,8,0
63123,1회,0.305,59,18,6,0,2,14,3,0,12,0
63123,2회,0.156,45,7,2,0,0,2,0,0,13,1
63123,3회,0.227,44,10,1,0,0,5,3,0,16,1
63123,4회,0.309,55,17,5,0,0,0,2,1,12,0
63123,5회,0.227,44,10,1,0,1,3,2,0,9,1
63123,6회,0.235,51,12,2,0,2,7,8,0,11,4
63123,7회,0.298,47,14,4,0,1,8,3,2,11,1
63123,8회,0.298,57,17,5,1,2,13,5,0,11,0
63123,9회,0.306,36,11,2,0,2,10,3,0,4,0
63123,연장,0.167,6,1,0,0,0,0,0,0,1,0
63123,1~3회,0.236,148,35,9,0,2,21,6,0,41,2
63123,4~6회,0.260,150,39,8,0,3,10,12,1,32,5
63123,7회이후,0.295,146,43,11,1,5,31,11,2,27,1
63123,1번타자,0.222,9,2,1,0,0,2,2,0,2,0
63123,2번타자,0.323,93,30,9,0,3,10,5,0,23,2
63123,3번타자,0.234,94,22,8,0,1,15,7,0,16,3
63123,5번타자,0.180,50,9,0,0,0,8,1,1,13,0
63123,6번타자,0.352,71,25,5,1,3,11,8,1,12,3
63123,7번타자,0.242,66,16,2,0,2,7,2,1,18,0
63123,8번타자,0.200,45,9,3,0,0,2,3,0,11,0
63123,9번타자,0.250,16,4,0,0,1,7,1,0,5,0
63123,좌투수,0.231,104,24,4,0,4,17,14,1,29,3
63123,우투수,0.281,288,81,21,0,6,40,14,2,60,5
63123,언더투수,0.231,52,12,3,1,0,5,1,0,11,0
63123,0아웃,0.246,138,34,8,0,4,8,10,2,31,3
63123,1아웃,0.308,143,44,10,1,3,18,9,0,26,5
63123,2아웃,0.239,163,39,10,0,3,36,10,1,43,0
62925,주자없음,0.128,39,5,0,0,1,1,2,0,10,0
62925,1루,0.167,18,3,0,0,0,0,2,0,4,1
62925,2루,0.250,8,2,2,0,0,2,2,1,1,0
62925,3루,0.250,4,1,0,0,0,1,0,1,1,0
62925,"1,2루",0.000,5,0,0,0,0,0,2,0,2,1
62925,"1,3루",0.500,2,1,0,0,0,1,0,0,1,0
62925,"2,3루",0.500,2,1,0,0,0,2,2,0,0,0
62925,만루,0.000,2,0,0,0,0,1,1,0,1,0
62925,주자있음,0.195,41,8,2,0,0,7,9,2,10,2
62925,득점권,0.217,23,5,2,0,0,7,7,2,6,1
62925,0-0,0.200,5,1,0,0,0,2,1,1,0,0
62925,1-0,0.000,3,0,0,0,0,0,0,0,0,0
62925,2-0,0.333,6,2,0,0,0,1,0,0,0,0
62925,3-0,-,0,0,0,0,0,0,2,0,0,0
62925,0-1,0.000,2,0,0,0,0,0,0,0,0,0
62925,1-1,0.176,17,3,0,0,0,1,0,1,0,0
62925,2-1,0.200,5,1,0,0,0,0,0,0,0,1
62925,3-1,0.500,2,1,0,0,1,1,4,0,0,0
62925,0-2,0.111,9,1,0,0,0,0,0,0,6,0
62925,1-2,0.071,14,1,1,0,0,1,0,0,7,1
62925,2-2,0.091,11,1,0,0,0,0,0,0,5,0
62925,3-2,0.333,6,2,1,0,0,2,4,0,2,0
62925,1회,0.000,3,0,0,0,0,0,1,1,1,0
62925,2회,0.182,11,2,0,0,0,1,1,0,2,1
62925,3회,0.000,5,0,0,0,0,0,2,0,1,0
62925,4회,0.222,9,2,1,0,0,2,2,0,2,0
62925,5회,0.273,11,3,0,0,0,2,1,0,4,0
62925,6회,0.000,8,0,0,0,0,0,1,0,1,0
62925,7회,0.231,13,3,1,0,0,1,0,1,4,0
62925,8회,0.200,10,2,0,0,0,1,0,0,3,1
62925,9회,0.111,9,1,0,0,1,1,2,0,2,0
62925,연장,0.000,1,0,0,0,0,0,1,0,0,0
62925,1~3회,0.105,19,2,0,0,0,1,4,1,4,1
62925,4~6회,0.179,28,5,1,0,0,4,4,0,7,0
62925,7회이후,0.182,33,6,1,0,1,3,3,1,9,1
62925,1번타자,0.000,2,0,0,0,0,0,0,0,1,0
62925,2번타자,0.000,4,0,0,0,0,0,0,0,2,0
62925,3번타자,0.300,10,3,1,0,1,4,0,0,5,0
62925,5번타자,0.059,17,1,0,0,0,1,4,1,4,1
62925,6번타자,0.222,18,4,0,0,0,0,5,0,3,0
62925,7번타자,0.167,12,2,1,0,0,2,0,0,2,0
62925,8번타자,0.250,8,2,0,0,0,1,1,0,1,0
62925,9번타자,0.111,9,1,0,0,0,0,1,1,2,1
62925,좌투수,0.091,22,2,0,0,0,1,4,2,8,1
62925,우투수,0.160,50,8,1,0,1,4,6,0,10,1
62925,언더투수,0.375,8,3,1,0,0,3,1,0,2,0
62925,0아웃,0.121,33,4,0,0,0,0,3,0,10,1
62925,1아웃,0.111,27,3,0,0,1,1,5,1,8,1
62925,2아웃,0.300,20,6,2,0,0,7,3,1,2,0
65514,주자없음,0.133,15,2,0,0,0,0,2,0,3,0
65514,1루,0.000,7,0,0,0,0,0,0,1,1,1
65514,2루,0.000,3,0,0,0,0,0,0,0,2,0
65514,3루,0.000,1,0,0,0,0,0,0,0,0,0
65514,"1,2루",0.000,3,0,0,0,0,0,0,0,1,1
65514,"1,3루",-,0,0,0,0,0,1,0,0,0,0
65514,"2,3루",0.000,1,0,0,0,0,0,0,0,1,0
65514,만루,0.500,2,1,1,0,0,2,0,0,1,0
65514,주자있음,0.059,17,1,1,0,0,3,0,1,6,2
65514,득점권,0.100,10,1,1,0,0,3,0,0,5,1
65514,0-0,0.000,1,0,0,0,0,1,0,0,0,0
65514,1-0,0.000,2,0,0,0,0,0,0,0,0,1
65514,0-1,0.000,3,0,0,0,0,0,0,1,0,0
65514,1-1,0.143,7,1,0,0,0,0,0,0,0,0
65514,3-1,-,0,0,0,0,0,0,1,0,0,0
65514,0-2,0.000,6,0,0,0,0,0,0,0,4,0
65514,1-2,0.000,4,0,0,0,0,0,0,0,3,0
65514,2-2,0.143,7,1,0,0,0,0,0,0,1,1
65514,3-2,0.500,2,1,1,0,0,2,1,0,1,0
65514,1회,0.000,2,0,0,0,0,0,0,0,2,0
65514,2회,0.000,3,0,0,0,0,0,0,0,2,0
65514,3회,0.200,5,1,0,0,0,0,1,0,1,0
65514,4회,0.000,3,0,0,0,0,0,0,0,1,0
65514,5회,0.000,3,0,0,0,0,0,1,1,1,1
65514,6회,0.250,4,1,1,0,0,2,0,0,0,1
65514,7회,0.000,3,0,0,0,0,0,0,0,0,0
65514,8회,0.200,5,1,0,0,0,0,0,0,0,0
65514,9회,0.000,4,0,0,0,0,1,0,0,2,0
65514,1~3회,0.100,10,1,0,0,0,0,1,0,5,0
65514,4~6회,0.100,10,1,1,0,0,2,1,1,2,2
65514,7회이후,0.083,12,1,0,0,0,1,0,0,2,0
65514,4번타자,0.000,1,0,0,0,0,0,0,0,1,0
65514,6번타자,0.000,1,0,0,0,0,0,0,0,0,0
65514,7번타자,0.000,3,0,0,0,0,1,1,0,1,0
65514,8번타자,0.111,27,3,1,0,0,2,1,1,7,2
65514,좌투수,0.091,11,1,0,0,0,1,1,1,2,1
65514,우투수,0.125,16,2,1,0,0,2,1,0,4,0
65514,언더투수,0.000,5,0,0,0,0,0,0,0,3,1
65514,0아웃,0.231,13,3,1,0,0,2,0,0,1,1
65514,1아웃,0.000,11,0,0,0,0,0,1,0,6,1
65514,2아웃,0.000,8,0,0,0,0,1,1,1,2,0
64610,주자없음,0.327,107,35,6,0,0,0,10,0,21,0
64610,1루,0.422,45,19,4,0,0,0,3,0,10,1
64610,2루,0.190,21,4,1,0,0,2,3,0,4,0
64610,3루,0.000,5,0,0,0,0,2,0,0,1,0
64610,"1,2루",0.294,17,5,0,0,1,6,0,0,4,0
64610,"1,3루",0.300,10,3,0,1,0,4,1,0,2,1
64610,"2,3루",0.444,9,4,1,0,0,6,2,0,2,0
64610,만루,0.250,12,3,0,0,0,6,1,0,4,0
64610,주자있음,0.319,119,38,6,1,1,26,10,0,27,2
64610,득점권,0.257,74,19,2,1,1,26,7,0,17,1
64610,0-0,0.462,26,12,2,0,0,4,0,0,0,0
64610,1-0,0.471,17,8,2,0,0,1,0,0,0,1
64610,2-0,0.000,1,0,0,0,0,0,0,0,0,0
64610,3-0,-,0,0,0,0,0,1,3,0,0,0
64610,0-1,0.478,23,11,1,0,0,4,0,0,0,1
64610,1-1,0.350,20,7,2,0,0,3,0,0,0,0
64610,2-1,0.529,17,9,0,0,0,0,0,0,0,0
64610,3-1,0.000,1,0,0,0,0,1,7,0,0,0
64610,0-2,0.242,33,8,2,0,1,4,0,0,12,0
64610,1-2,0.226,31,7,0,0,0,4,0,0,14,0
64610,2-2,0.250,36,9,2,1,0,4,0,0,15,0
64610,3-2,0.095,21,2,1,0,0,0,10,0,7,0
64610,1회,0.200,20,4,0,0,0,0,0,0,8,0
64610,2회,0.429,28,12,2,0,0,4,0,0,7,0
64610,3회,0.273,22,6,1,0,0,2,3,0,3,0
64610,4회,0.520,25,13,2,0,0,3,2,0,1,0
64610,5회,0.200,25,5,0,0,0,3,2,0,5,1
64610,6회,0.423,26,11,2,0,1,5,4,0,7,0
64610,7회,0.455,22,10,1,1,0,6,6,0,5,0
64610,8회,0.250,20,5,1,0,0,2,3,0,5,0
64610,9회,0.194,31,6,3,0,0,1,0,0,7,1
64610,연장,0.143,7,1,0,0,0,0,0,0,0,0
64610,1~3회,0.314,70,22,3,0,0,6,3,0,18,0
64610,4~6회,0.382,76,29,4,0,1,11,8,0,13,1
64610,7회이후,0.275,80,22,5,1,0,9,9,0,17,1
64610,1번타자,0.000,5,0,0,0,0,0,1,0,1,1
64610,2번타자,0.302,63,19,3,1,1,11,6,0,11,1
64610,4번타자,0.444,18,8,1,0,0,1,3,0,2,0
64610,5번타자,0.273,11,3,0,0,0,1,0,0,1,0
64610,6번타자,0.370,27,10,1,0,0,2,0,0,5,0
64610,7번타자,0.351,57,20,4,0,0,1,4,0,12,0
64610,8번타자,0.364,22,8,3,0,0,6,6,0,6,0
64610,9번타자,0.217,23,5,0,0,0,4,0,0,10,0
64610,좌투수,0.340,50,17,2,0,0,5,3,0,12,1
64610,우투수,0.299,147,44,7,1,1,16,14,0,35,1
64610,언더투수,0.414,29,12,3,0,0,5,3,0,1,0
64610,0아웃,0.329,73,24,5,0,0,5,8,0,15,0
64610,1아웃,0.356,73,26,3,1,1,10,5,0,11,2
64610,2아웃,0.288,80,23,4,0,0,11,7,0,22,0
51269,주자없음,0.000,1,0,0,0,0,0,0,1,0,0
51269,1루,0.500,2,1,0,0,0,0,1,0,0,0
51269,주자있음,0.500,2,1,0,0,0,0,1,0,0,0
51269,1-0,0.000,1,0,0,0,0,0,0,0,0,0
51269,2-1,1.000,1,1,0,0,0,0,0,0,0,0
51269,0-2,-,0,0,0,0,0,0,0,1,0,0
51269,1-2,0.000,1,0,0,0,0,0,0,0,0,0
51269,3-2,-,0,0,0,0,0,0,1,0,0,0
51269,2회,-,0,0,0,0,0,0,1,0,0,0
51269,3회,-,0,0,0,0,0,0,0,1,0,0
51269,4회,0.000,1,0,0,0,0,0,0,0,0,0
51269,5회,0.000,1,0,0,0,0,0,0,0,0,0
51269,7회,1.000,1,1,0,0,0,0,0,0,0,0
51269,1~3회,-,0,0,0,0,0,0,1,1,0,0
51269,4~6회,0.000,2,0,0,0,0,0,0,0,0,0
51269,7회이후,1.000,1,1,0,0,0,0,0,0,0,0
51269,8번타자,0.333,3,1,0,0,0,0,1,1,0,0
51269,좌투수,0.000,1,0,0,0,0,0,1,1,0,0
51269,우투수,0.500,2,1,0,0,0,0,0,0,0,0
51269,0아웃,-,0,0,0,0,0,0,0,1,0,0
51269,1아웃,0.000,1,0,0,0,0,0,0,0,0,0
51269,2아웃,0.500,2,1,0,0,0,0,1,0,0,0
69517,주자없음,0.307,127,39,11,1,0,0,12,0,27,0
69517,1루,0.327,49,16,3,0,3,7,1,0,9,2
69517,2루,0.429,14,6,0,0,1,4,4,0,4,0
69517,3루,0.667,3,2,1,0,0,2,0,0,0,0
69517,"1,2루",0.368,19,7,0,0,1,8,4,0,3,2
69517,"1,3루",0.400,5,2,0,0,0,4,2,0,1,0
69517,"2,3루",0.000,6,0,0,0,0,0,2,0,2,0
69517,만루,0.182,11,2,0,0,0,5,0,0,1,2
69517,주자있음,0.327,107,35,4,0,5,30,13,0,20,6
69517,득점권,0.328,58,19,1,0,2,23,12,0,11,4
69517,0-0,0.258,31,8,2,0,0,3,0,0,0,1
69517,1-0,0.444,18,8,2,0,1,4,0,0,0,1
69517,2-0,1.000,2,2,2,0,0,0,0,0,0,0
69517,3-0,-,0,0,0,0,0,0,4,0,0,0
69517,0-1,0.368,19,7,1,0,0,2,0,0,0,1
69517,1-1,0.538,26,14,4,0,0,1,0,0,0,1
69517,2-1,0.222,9,2,0,0,0,1,0,0,0,1
69517,3-1,0.571,7,4,1,0,1,4,13,0,0,0
69517,0-2,0.227,22,5,0,0,0,1,0,0,9,0
69517,1-2,0.171,35,6,1,0,0,1,0,0,17,0
69517,2-2,0.220,41,9,1,0,3,10,0,0,16,1
69517,3-2,0.375,24,9,1,1,0,3,8,0,5,0
69517,1회,0.318,22,7,2,0,0,3,0,0,6,2
69517,2회,0.433,30,13,4,0,0,3,4,0,7,1
69517,3회,0.250,24,6,0,1,1,3,3,0,6,0
69517,4회,0.273,22,6,1,0,1,4,3,0,4,2
69517,5회,0.250,28,7,1,0,0,1,2,0,3,0
69517,6회,0.290,31,9,1,0,2,6,5,0,5,1
69517,7회,0.435,23,10,5,0,0,2,3,0,5,0
69517,8회,0.281,32,9,1,0,0,3,3,0,7,0
69517,9회,0.333,21,7,0,0,1,5,2,0,3,0
69517,연장,0.000,1,0,0,0,0,0,0,0,1,0
69517,1~3회,0.342,76,26,6,1,1,9,7,0,19,3
69517,4~6회,0.272,81,22,3,0,3,11,10,0,12,3
69517,7회이후,0.338,77,26,6,0,1,10,8,0,16,0
69517,1번타자,0.615,13,8,1,0,1,4,0,0,0,0
69517,2번타자,0.267,30,8,1,0,1,7,3,0,10,0
69517,3번타자,0.500,2,1,0,0,0,0,0,0,1,0
69517,5번타자,0.321,56,18,4,0,1,6,6,0,11,3
69517,6번타자,0.250,40,10,3,0,0,0,7,0,7,3
69517,7번타자,0.386,44,17,3,1,2,9,5,0,11,0
69517,8번타자,0.211,38,8,2,0,0,3,4,0,6,0
69517,9번타자,0.364,11,4,1,0,0,1,0,0,1,0
69517,좌투수,0.250,24,6,1,0,1,3,2,0,7,0
69517,우투수,0.310,174,54,13,1,2,22,20,0,33,4
69517,언더투수,0.389,36,14,1,0,2,5,3,0,7,2
69517,0아웃,0.333,78,26,6,1,0,4,12,0,16,0
69517,1아웃,0.280,82,23,4,0,3,11,8,0,15,6
69517,2아웃,0.338,74,25,5,0,2,15,5,0,16,0
61353,주자없음,0.298,57,17,2,1,1,1,3,0,13,0
61353,1루,0.227,22,5,0,0,1,2,1,0,4,2
61353,2루,0.300,10,3,1,0,0,2,0,0,1,0
61353,3루,0.000,4,0,0,0,0,0,1,0,2,0
61353,"1,2루",0.444,9,4,4,0,0,6,1,0,0,0
61353,만루,0.250,4,1,0,0,0,3,1,0,1,0
61353,주자있음,0.265,49,13,5,0,1,13,4,0,8,2
61353,득점권,0.296,27,8,5,0,0,11,3,0,4,0
61353,0-0,0.300,10,3,0,0,0,1,0,0,0,1
61353,1-0,0.667,6,4,2,0,1,2,0,0,0,0
61353,2-0,1.000,1,1,0,0,0,0,0,0,0,0
61353,3-0,-,0,0,0,0,0,1,2,0,0,0
61353,0-1,0.300,10,3,2,0,0,5,0,0,0,0
61353,1-1,0.143,14,2,1,0,0,2,0,0,0,1
61353,2-1,0.333,3,1,0,0,0,0,0,0,0,0
61353,3-1,0.333,3,1,1,0,0,1,1,0,0,0
61353,0-2,0.000,12,0,0,0,0,0,0,0,6,0
61353,1-2,0.273,22,6,0,1,0,0,0,0,9,0
61353,2-2,0.353,17,6,1,0,1,2,0,0,4,0
61353,3-2,0.375,8,3,0,0,0,0,4,0,2,0
61353,1회,0.214,14,3,0,0,0,0,0,0,5,0
61353,2회,0.200,5,1,0,0,0,0,0,0,0,1
61353,3회,0.300,10,3,0,0,1,3,0,0,3,0
61353,4회,0.143,7,1,0,0,0,0,0,0,1,1
