player_id,구분,H,2B,3B,HR,BB,HBP,SO,WP,BK,AVG
61295,주자없음,8,3,0,1,1,0,2,0,0,0.421
61295,1루,3,1,0,1,1,0,1,0,0,0.500
61295,"1,2루",0,0,0,0,0,0,0,0,0,0.000
61295,만루,0,0,0,0,0,0,0,0,0,0.000
61295,"1,3루",1,0,0,0,1,0,0,1,0,1.000
61295,2루,4,1,1,0,0,1,0,0,0,0.500
61295,3루,0,0,0,0,0,0,0,0,0,0.000
61295,주자있음,8,2,1,1,2,1,1,1,0,0.381
61295,득점권,5,1,1,0,1,1,0,1,0,0.333
61295,0-0,3,2,0,0,0,0,0,0,0,0.600
61295,1-0,0,0,0,0,0,0,0,0,0,0.000
61295,3-0,0,0,0,0,2,0,0,0,0,-
61295,0-1,3,0,0,1,0,0,0,0,0,0.375
61295,1-1,1,0,0,1,0,0,0,1,0,0.333
61295,2-1,1,0,0,0,0,0,0,0,0,0.500
61295,3-1,0,0,0,0,1,0,0,0,0,-
61295,0-2,3,1,0,0,0,0,2,0,0,0.429
61295,1-2,1,0,1,0,0,1,1,0,0,0.167
61295,2-2,2,1,0,0,0,0,0,0,0,0.500
61295,3-2,2,1,0,0,0,0,0,0,0,0.667
61295,4회,1,1,0,0,0,0,0,0,0,0.250
61295,5회,4,1,0,1,1,1,0,0,0,0.500
61295,6회,1,0,0,0,1,0,0,0,0,0.167
61295,7회,8,2,1,1,0,0,1,1,0,0.727
61295,8회,1,0,0,0,1,0,1,0,0,0.250
61295,9회,1,1,0,0,0,0,1,0,0,0.143
61295,4~6회,6,2,0,1,2,1,0,0,0,0.333
61295,7회이후,10,3,1,1,1,0,3,1,0,0.455
61295,1번타자,2,0,0,0,1,0,0,0,0,0.400
61295,2번타자,0,0,0,0,2,0,0,0,0,0.000
61295,3번타자,2,0,1,0,0,0,1,1,0,0.286
61295,4번타자,2,1,0,0,0,0,1,0,0,0.500
61295,5번타자,2,1,0,1,0,0,0,0,0,0.500
61295,6번타자,2,1,0,0,0,0,0,0,0,0.667
61295,7번타자,2,1,0,0,0,0,0,0,0,0.667
61295,8번타자,2,0,0,1,0,1,0,0,0,0.500
61295,9번타자,2,1,0,0,0,0,1,0,0,0.333
61295,상위(1~2번),2,0,0,0,3,0,0,0,0,0.222
61295,중심(3~5번),6,2,1,1,0,0,2,1,0,0.400
61295,하위(6~9번),8,3,0,1,0,1,1,0,0,0.500
61295,좌타자,7,2,1,1,2,0,3,1,0,0.333
61295,우타자,9,3,0,1,1,1,0,0,0,0.474
61295,0아웃,4,1,0,1,0,1,2,0,0,0.308
61295,1아웃,10,4,0,1,2,0,1,0,0,0.526
61295,2아웃,2,0,1,0,1,0,0,1,0,0.250
79358,주자없음,9,0,0,0,4,0,13,0,0,0.209
79358,1루,5,1,0,0,1,1,5,0,0,0.278
79358,"1,2루",3,1,0,0,1,0,1,0,0,0.600
79358,만루,1,1,0,0,0,0,1,0,0,0.250
79358,"1,3루",2,0,1,0,0,0,2,0,0,0.500
79358,2루,4,3,0,0,0,0,2,0,0,0.400
79358,"2,3루",1,0,0,0,0,0,2,0,0,0.333
79358,3루,0,0,0,0,0,0,1,0,0,0.000
79358,주자있음,16,6,1,0,2,1,14,0,0,0.348
79358,득점권,11,5,1,0,1,0,9,0,0,0.393
79358,0-0,3,1,1,0,0,0,0,0,0,0.375
79358,1-0,4,0,0,0,0,0,0,0,0,0.500
79358,2-0,2,1,0,0,0,0,0,0,0,0.667
79358,3-0,0,0,0,0,2,0,0,0,0,0.000
79358,0-1,2,1,0,0,0,0,0,0,0,0.250
79358,1-1,5,1,0,0,0,0,0,0,0,0.625
79358,2-1,1,1,0,0,0,0,0,0,0,0.500
79358,3-1,1,0,0,0,3,0,0,0,0,0.500
79358,0-2,3,1,0,0,0,0,6,0,0,0.273
79358,1-2,2,0,0,0,0,0,11,0,0,0.111
79358,2-2,2,0,0,0,0,0,4,0,0,0.182
79358,3-2,0,0,0,0,1,1,6,0,0,0.000
79358,3회,0,0,0,0,0,0,2,0,0,0.000
79358,4회,2,0,0,0,2,0,0,0,0,0.500
79358,5회,2,2,0,0,0,0,3,0,0,0.222
79358,6회,3,1,0,0,3,0,4,0,0,0.273
79358,7회,9,2,0,0,1,1,9,0,0,0.346
79358,8회,8,1,1,0,0,0,6,0,0,0.320
79358,9회,1,0,0,0,0,0,3,0,0,0.111
79358,연장,0,0,0,0,0,0,0,0,0,0.000
79358,1~3회,0,0,0,0,0,0,2,0,0,0.000
79358,4~6회,7,3,0,0,5,0,7,0,0,0.292
79358,7회이후,18,3,1,0,1,1,18,0,0,0.295
79358,1번타자,1,0,0,0,1,0,3,0,0,0.091
79358,2번타자,6,1,0,0,1,0,1,0,0,0.545
79358,3번타자,3,1,0,0,0,0,2,0,0,0.231
79358,4번타자,5,1,0,0,0,0,6,0,0,0.313
79358,5번타자,4,1,0,0,2,0,6,0,0,0.333
79358,6번타자,3,1,1,0,1,1,2,0,0,0.333
79358,7번타자,2,1,0,0,0,0,1,0,0,0.333
79358,8번타자,0,0,0,0,1,0,3,0,0,0.000
79358,9번타자,1,0,0,0,0,0,3,0,0,0.125
79358,상위(1~2번),7,1,0,0,2,0,4,0,0,0.318
79358,중심(3~5번),12,3,0,0,2,0,14,0,0,0.293
79358,하위(6~9번),6,2,1,0,2,1,9,0,0,0.231
79358,좌타자,19,5,0,0,4,0,16,0,0,0.297
79358,우타자,6,1,1,0,2,1,11,0,0,0.240
79358,0아웃,6,0,0,0,3,0,7,0,0,0.240
79358,1아웃,11,3,0,0,1,0,11,0,0,0.333
79358,2아웃,8,3,1,0,2,1,9,0,0,0.258
50705,주자없음,26,3,0,4,11,1,26,0,0,0.226
50705,1루,7,1,0,0,1,1,7,0,0,0.200
50705,"1,2루",1,0,0,1,3,0,2,0,0,0.067
50705,만루,4,1,0,1,1,1,3,0,0,0.364
50705,"1,3루",2,0,1,0,2,0,0,0,0,0.500
50705,2루,2,0,0,0,5,1,1,1,0,0.250
50705,"2,3루",1,0,0,1,5,0,0,0,0,0.500
50705,3루,1,0,0,0,1,0,0,0,0,0.333
50705,주자있음,18,2,1,3,18,3,13,1,0,0.231
50705,득점권,11,1,1,3,17,2,6,1,0,0.256
50705,0-0,3,0,0,0,7,2,0,0,0,0.231
50705,1-0,6,1,0,2,0,1,0,1,0,0.375
50705,2-0,1,0,0,1,0,0,0,0,0,0.500
50705,3-0,0,0,0,0,5,0,0,0,0,-
50705,0-1,7,0,0,0,0,0,0,0,0,0.259
50705,1-1,2,1,0,0,0,0,0,0,0,0.133
50705,2-1,4,0,0,0,0,0,0,0,0,0.400
50705,3-1,2,0,0,0,6,0,0,0,0,0.500
50705,0-2,4,0,0,1,0,1,6,0,0,0.250
50705,1-2,5,1,0,2,0,0,14,0,0,0.143
50705,2-2,7,2,1,1,0,0,10,0,0,0.206
50705,3-2,3,0,0,0,11,0,9,0,0,0.143
50705,6회,3,2,0,0,3,2,3,0,0,0.250
50705,7회,8,0,0,1,3,0,9,0,0,0.276
50705,8회,11,0,1,1,4,1,12,0,0,0.204
50705,9회,17,2,0,4,12,1,13,0,0,0.221
50705,연장,5,1,0,1,7,0,2,1,0,0.238
50705,4~6회,3,2,0,0,3,2,3,0,0,0.250
50705,7회이후,41,3,1,7,26,2,36,1,0,0.227
50705,1번타자,4,0,0,0,2,0,7,0,0,0.167
50705,2번타자,8,1,0,0,1,0,5,0,0,0.258
50705,3번타자,5,0,0,3,5,0,6,0,0,0.192
50705,4번타자,5,1,0,1,2,0,3,0,0,0.208
50705,5번타자,5,0,0,1,3,0,2,0,0,0.294
50705,6번타자,6,2,1,1,5,2,3,0,0,0.375
50705,7번타자,4,0,0,1,5,1,3,1,0,0.267
50705,8번타자,3,0,0,0,4,0,3,0,0,0.158
50705,9번타자,4,1,0,0,2,1,7,0,0,0.190
50705,상위(1~2번),12,1,0,0,3,0,12,0,0,0.218
50705,중심(3~5번),15,1,0,5,10,0,11,0,0,0.224
50705,하위(6~9번),17,3,1,2,16,4,16,1,0,0.239
50705,좌타자,15,3,1,1,21,3,19,0,0,0.161
50705,우타자,29,2,0,6,8,1,20,1,0,0.290
50705,0아웃,12,1,0,2,7,1,8,1,0,0.194
50705,1아웃,16,3,0,1,11,1,18,0,0,0.239
50705,2아웃,16,1,1,4,11,2,13,0,0,0.250
51143,주자없음,3,0,0,0,4,0,2,0,0,0.429
51143,1루,1,0,0,0,0,0,2,0,0,0.111
51143,"1,2루",0,0,0,0,0,0,0,0,0,-
51143,"2,3루",1,0,0,0,0,0,0,0,0,1.000
51143,주자있음,2,0,0,0,0,0,2,0,0,0.200
51143,득점권,1,0,0,0,0,0,0,0,0,1.000
51143,1-0,0,0,0,0,0,0,0,0,0,0.000
51143,2-0,0,0,0,0,0,0,0,0,0,0.000
51143,0-1,1,0,0,0,0,0,0,0,0,1.000
51143,1-1,1,0,0,0,0,0,0,0,0,0.333
51143,2-1,1,0,0,0,0,0,0,0,0,1.000
51143,3-1,0,0,0,0,2,0,0,0,0,-
51143,0-2,0,0,0,0,0,0,1,0,0,0.000
51143,1-2,2,0,0,0,0,0,1,0,0,0.500
51143,2-2,0,0,0,0,0,0,2,0,0,0.000
51143,3-2,0,0,0,0,2,0,0,0,0,-
51143,1회,1,0,0,0,1,0,1,0,0,0.333
51143,2회,3,0,0,0,0,0,1,0,0,0.600
51143,3회,0,0,0,0,1,0,1,0,0,0.000
51143,4회,1,0,0,0,1,0,0,0,0,0.333
51143,5회,0,0,0,0,1,0,1,0,0,0.000
51143,1~3회,4,0,0,0,2,0,3,0,0,0.364
51143,4~6회,1,0,0,0,2,0,1,0,0,0.167
51143,1번타자,1,0,0,0,0,0,0,0,0,0.333
51143,2번타자,0,0,0,0,0,0,2,0,0,0.000
51143,3번타자,0,0,0,0,2,0,0,0,0,0.000
51143,4번타자,0,0,0,0,1,0,1,0,0,0.000
51143,5번타자,1,0,0,0,0,0,0,0,0,0.500
51143,6번타자,2,0,0,0,0,0,0,0,0,1.000
51143,7번타자,0,0,0,0,0,0,0,0,0,0.000
51143,8번타자,1,0,0,0,1,0,0,0,0,1.000
51143,9번타자,0,0,0,0,0,0,1,0,0,0.000
51143,상위(1~2번),1,0,0,0,0,0,2,0,0,0.167
51143,중심(3~5번),1,0,0,0,3,0,1,0,0,0.200
51143,하위(6~9번),3,0,0,0,1,0,1,0,0,0.500
51143,좌타자,4,0,0,0,2,0,4,0,0,0.286
51143,우타자,1,0,0,0,2,0,0,0,0,0.333
51143,0아웃,4,0,0,0,0,0,1,0,0,0.500
51143,1아웃,1,0,0,0,0,0,2,0,0,0.250
51143,2아웃,0,0,0,0,4,0,1,0,0,0.000
64001,주자없음,105,16,2,6,9,7,99,0,0,0.248
64001,1루,40,6,1,0,5,6,31,0,0,0.303
64001,"1,2루",15,4,0,1,3,1,10,0,0,0.294
64001,만루,4,2,0,0,0,1,3,0,0,0.235
64001,"1,3루",6,0,0,0,0,0,3,0,0,0.316
64001,2루,12,2,0,0,1,1,9,0,0,0.300
64001,"2,3루",3,0,0,0,4,0,0,0,0,0.250
64001,3루,6,1,0,0,1,0,1,0,0,0.400
64001,주자있음,86,15,1,1,14,9,57,0,0,0.301
64001,득점권,46,9,0,1,9,3,26,0,0,0.299
64001,0-0,41,6,0,1,1,4,0,0,0,0.376
64001,1-0,21,6,0,1,0,0,0,0,0,0.488
64001,2-0,2,0,0,0,0,0,0,0,0,0.286
64001,3-0,1,0,0,0,0,0,0,0,0,1.000
64001,0-1,23,6,0,1,0,7,0,0,0,0.247
64001,1-1,22,3,1,1,0,0,0,0,0,0.393
64001,2-1,10,3,1,0,0,0,0,0,0,0.435
64001,3-1,3,1,0,0,8,0,0,0,0,0.500
64001,0-2,26,4,0,0,0,0,54,0,0,0.215
64001,1-2,24,1,1,2,0,2,57,0,0,0.176
64001,2-2,14,1,0,0,0,3,31,0,0,0.182
64001,3-2,4,0,0,1,14,0,14,0,0,0.108
64001,1회,43,5,0,2,6,3,22,0,0,0.361
64001,2회,23,4,1,0,1,3,28,0,0,0.225
64001,3회,29,6,0,1,5,1,23,0,0,0.264
64001,4회,22,4,1,0,6,2,18,0,0,0.227
64001,5회,24,4,0,3,2,3,25,0,0,0.240
64001,6회,36,6,1,0,3,4,22,0,0,0.340
64001,7회,10,1,0,0,0,0,15,0,0,0.192
64001,8회,1,0,0,0,0,0,3,0,0,0.063
64001,9회,3,1,0,1,0,0,0,0,0,0.429
64001,1~3회,95,15,1,3,12,7,73,0,0,0.287
64001,4~6회,82,14,2,3,11,9,65,0,0,0.271
64001,7회이후,14,2,0,1,0,0,18,0,0,0.187
64001,1번타자,25,3,1,2,2,3,26,0,0,0.278
64001,2번타자,26,5,0,1,6,1,16,0,0,0.313
64001,3번타자,22,5,0,0,6,3,13,0,0,0.272
64001,4번타자,28,5,0,1,2,3,19,0,0,0.350
64001,5번타자,22,4,0,2,1,1,15,0,0,0.272
64001,6번타자,26,1,0,0,2,1,10,0,0,0.338
64001,7번타자,17,3,0,1,2,2,17,0,0,0.224
64001,8번타자,14,4,1,0,2,2,19,0,0,0.197
64001,9번타자,11,1,1,0,0,0,21,0,0,0.157
64001,상위(1~2번),51,8,1,3,8,4,42,0,0,0.295
64001,중심(3~5번),72,14,0,3,9,7,47,0,0,0.298
64001,하위(6~9번),68,9,2,1,6,5,67,0,0,0.231
64001,좌타자,112,14,2,5,17,12,87,0,0,0.268
64001,우타자,79,17,1,2,6,4,69,0,0,0.271
64001,0아웃,71,12,0,3,8,5,42,0,0,0.283
64001,1아웃,72,13,0,3,6,4,53,0,0,0.296
64001,2아웃,48,6,3,1,9,7,61,0,0,0.223
72523,주자없음,15,2,1,1,10,2,15,0,0,0.221
72523,1루,10,3,0,0,2,0,8,4,0,0.323
72523,"1,2루",3,0,0,0,2,0,5,0,0,0.200
72523,만루,2,0,1,0,1,0,1,1,0,0.250
72523,"1,3루",1,0,0,0,0,0,0,1,0,0.333
72523,2루,3,1,0,0,0,0,4,1,0,0.214
72523,"2,3루",0,0,0,0,3,0,1,0,0,0.000
72523,3루,1,0,0,0,2,0,1,0,0,0.250
72523,주자있음,20,4,1,0,10,0,20,7,0,0.247
72523,득점권,10,1,1,0,8,0,12,3,0,0.200
72523,0-0,0,0,0,0,1,2,0,0,0,0.000
72523,1-0,5,2,0,0,0,0,0,0,0,0.625
72523,2-0,3,0,0,1,0,0,0,2,0,0.600
72523,3-0,0,0,0,0,7,0,0,0,0,-
72523,0-1,2,1,0,0,0,0,0,0,0,0.250
72523,1-1,4,0,1,0,0,0,0,2,0,0.250
72523,2-1,4,0,0,0,0,0,0,0,0,0.500
72523,3-1,1,0,0,0,7,0,0,0,0,0.500
72523,0-2,2,0,0,0,0,0,4,0,0,0.200
72523,1-2,3,0,0,0,0,0,13,2,0,0.091
72523,2-2,6,3,0,0,0,0,11,1,0,0.194
72523,3-2,5,0,1,0,5,0,7,0,0,0.263
72523,4회,0,0,0,0,0,0,1,1,0,0.000
72523,5회,1,0,0,0,0,0,3,1,0,0.200
72523,6회,8,1,1,1,5,0,8,4,0,0.229
72523,7회,5,2,0,0,4,1,7,0,0,0.185
72523,8회,18,2,1,0,8,1,10,1,0,0.286
72523,9회,3,1,0,0,2,0,5,0,0,0.200
72523,연장,0,0,0,0,1,0,1,0,0,0.000
72523,4~6회,9,1,1,1,5,0,12,6,0,0.220
72523,7회이후,26,5,1,0,15,2,23,1,0,0.241
72523,1번타자,5,0,0,0,5,0,6,0,0,0.278
72523,2번타자,2,0,0,0,2,1,2,0,0,0.100
72523,3번타자,8,1,1,0,3,0,1,1,0,0.421
72523,4번타자,7,1,0,1,3,0,5,1,0,0.368
72523,5번타자,4,2,0,0,2,0,4,0,0,0.211
72523,6번타자,3,2,0,0,0,0,5,1,0,0.214
72523,7번타자,0,0,0,0,1,0,5,0,0,0.000
72523,8번타자,5,0,1,0,1,0,5,2,0,0.263
72523,9번타자,1,0,0,0,3,1,2,2,0,0.100
72523,상위(1~2번),7,0,0,0,7,1,8,0,0,0.184
72523,중심(3~5번),19,4,1,1,8,0,10,2,0,0.333
72523,하위(6~9번),9,2,1,0,5,1,17,5,0,0.167
72523,좌타자,22,3,2,1,10,1,21,3,0,0.250
72523,우타자,13,3,0,0,10,1,14,4,0,0.213
72523,0아웃,7,2,1,1,4,0,8,1,0,0.167
72523,1아웃,15,1,0,0,8,2,16,2,0,0.273
72523,2아웃,13,3,1,0,8,0,11,4,0,0.250
68220,주자없음,84,19,0,8,38,3,72,0,0,0.271
68220,1루,31,3,0,4,7,0,24,4,0,0.287
68220,"1,2루",10,3,0,0,2,2,11,2,0,0.244
68220,만루,1,0,0,1,0,0,3,0,0,0.100
68220,"1,3루",5,2,0,0,0,0,4,1,0,0.385
68220,2루,7,2,0,0,8,4,16,0,1,0.127
68220,"2,3루",1,0,0,0,3,2,6,1,0,0.063
68220,3루,4,1,0,0,2,0,2,1,0,0.333
