player_id,선수명,팀명,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
51143,강효종,LG,투수,7,7,21 2/3,0,0,0,1,0,1.000,0,0,0,-
67119,고우석,LG,투수,44,0,44,1,0,3,5,1,0.889,0,0,0,-
66112,김기연,LG,포수,27,11,96 1/3,4,0,85,7,1,0.958,2,11,3,21.4
66145,김대현,LG,투수,5,0,3 1/3,0,0,0,0,0,-,0,0,0,-
77564,김민성,LG,1루수,27,10,105 2/3,2,0,85,10,9,0.979,0,0,0,-
77564,김민성,LG,유격수,21,18,145,4,0,34,40,9,0.949,0,0,0,-
77564,김민성,LG,2루수,45,37,280,1,0,68,79,17,0.993,0,0,0,-
77564,김민성,LG,3루수,27,14,135,1,0,14,27,4,0.976,0,0,0,-
53144,김범석,LG,1루수,5,5,43,2,0,38,5,6,0.956,0,0,0,-
68130,김영준,LG,투수,1,0,1/3,0,0,0,0,0,-,0,0,0,-
50157,김윤식,LG,투수,17,16,74 2/3,0,0,4,7,0,1.000,0,0,0,-
66162,김주성,LG,3루수,1,0,2,0,0,0,0,0,-,0,0,0,-
66162,김주성,LG,유격수,7,0,18,2,0,2,3,0,0.714,0,0,0,-
75867,김진성,LG,투수,80,0,70 1/3,0,0,1,6,0,1.0,0,0,0,-
76290,김현수,LG,1루수,10,10,68 1/3,2,0,53,11,5,0.970,0,0,0,-
76290,김현수,LG,좌익수,27,26,204 2/3,0,0,45,1,0,1.0,0,0,0,-
69102,문보경,LG,3루수,128,126,1090 2/3,20,0,104,183,24,0.935,0,0,0,-
68119,문성주,LG,우익수,56,43,386 2/3,2,0,97,4,0,0.981,0,0,0,-
68119,문성주,LG,좌익수,85,63,602 2/3,1,0,162,1,0,0.994,0,0,0,-
68119,문성주,LG,중견수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
79365,박동원,LG,포수,128,112,982,8,4,751,72,9,0.99,8,83,19,18.6
53139,박명근,LG,투수,57,1,51 1/3,0,0,2,4,0,1.0,0,0,0,-
62415,박해민,LG,중견수,142,136,1187 2/3,3,0,338,2,1,0.991,0,0,0,-
63145,배재준,LG,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
65109,백승현,LG,투수,42,0,40,0,0,1,3,0,1.0,0,0,0,-
78168,서건창,LG,2루수,35,25,237,9,0,53,61,14,0.927,0,0,0,-
68159,성동현,LG,투수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
67143,손주영,LG,투수,3,2,8 2/3,0,0,1,3,0,1.000,0,0,0,-
50150,손호영,LG,1루수,5,0,6,0,0,4,0,1,1.000,0,0,0,-
50150,손호영,LG,유격수,13,7,66 2/3,4,0,19,18,8,0.902,0,0,0,-
50150,손호영,LG,2루수,7,2,29,0,0,5,10,1,1.000,0,0,0,-
