player_id,일자,상대,구분,결과,ERA1,TBF,IP,H,HR,BB,HBP,SO,R,ER,ERA2
53609,2024-09-05,한화,구원,,0.00,4,2/3,2,0,0,0,2,0,0,3.6
53609,2024-09-07,키움,구원,,9.00,4,1,1,0,0,0,1,1,1,3.71
53609,2024-09-08,키움,구원,승,0.00,3,1/3,0,0,2,0,1,0,0,3.68
53609,2024-09-12,롯데,구원,,0.00,4,1,1,0,0,0,3,0,0,3.61
53609,2024-09-14,키움,구원,,9.00,5,1,2,0,0,0,0,1,1,3.71
53609,2024-09-16,KT,구원,세,0.00,5,1 1/3,1,0,0,0,2,0,0,3.62
53609,2024-09-23,삼성,구원,,0.00,3,1,0,0,0,0,1,0,0,3.56
68220,2024-03-26,KT,선발,,5.40,24,5,6,0,2,0,9,3,3,5.4
68220,2024-03-31,KIA,선발,패,4.50,24,6,6,0,0,1,5,3,3,4.91
68220,2024-04-06,롯데,선발,패,10.80,24,5,9,0,1,0,3,6,6,6.75
68220,2024-04-12,LG,선발,패,2.70,25,6 2/3,2,0,2,1,7,2,2,5.56
68220,2024-04-18,삼성,선발,패,9.00,25,5,5,1,5,0,7,5,5,6.18
68220,2024-04-24,NC,선발,,1.50,23,6,2,0,3,0,6,1,1,5.35
68220,2024-04-03,삼성,선발,승,0.00,27,6 1/3,7,0,3,0,3,0,0,4.5
68220,2024-05-07,키움,선발,승,3.00,24,6,6,0,1,0,3,3,2,4.3
68220,2024-05-12,KT,선발,승,0.00,23,6,3,0,2,0,8,0,0,3.81
68220,2024-05-18,롯데,선발,승,5.06,26,5 1/3,7,0,3,0,5,3,3,3.92
68220,2024-05-24,KIA,선발,,0.00,26,7,3,0,1,0,8,0,0,3.5
68220,2024-05-03,KT,선발,승,0.00,23,6,2,0,3,0,5,0,0,3.2
68220,2024-06-05,NC,선발,,3.00,24,6,5,1,1,0,5,2,2,3.18
68220,2024-06-11,한화,선발,패,10.13,26,5 1/3,8,0,3,0,4,6,6,3.64
68220,2024-06-16,키움,선발,패,13.50,23,4,7,2,4,0,4,6,6,4.1
68220,2024-06-28,SSG,선발,승,0.00,20,6,3,0,0,0,5,0,0,3.83
68220,2024-07-04,롯데,선발,승,0.00,25,6,2,0,4,1,5,0,0,3.59
68220,2024-07-12,삼성,선발,패,13.50,18,3 1/3,5,1,4,0,2,6,5,3.92
68220,2024-07-18,롯데,선발,승,2.57,25,7,2,1,2,0,4,2,2,3.83
68220,2024-07-24,키움,선발,승,3.00,25,6,3,0,5,0,8,2,2,3.79
68220,2024-07-03,KIA,선발,승,3.00,24,6,3,1,4,0,6,2,2,3.75
68220,2024-08-06,LG,선발,,6.23,22,4 1/3,4,0,6,0,6,4,3,3.84
68220,2024-08-11,SSG,선발,패,27.00,14,2,6,1,2,0,2,6,6,4.2
68220,2024-08-17,KT,선발,승,2.35,29,7 2/3,5,0,2,0,4,2,2,4.1
68220,2024-08-24,한화,선발,,5.68,25,6 1/3,5,1,0,1,9,4,4,4.17
68220,2024-08-31,롯데,선발,패,10.80,24,5,7,1,1,1,3,6,6,4.4
68220,2024-09-07,KT,선발,승,1.50,24,6,4,0,3,0,4,1,1,4.28
68220,2024-09-14,KT,선발,승,0.00,22,5,2,0,5,0,5,1,0,4.14
68220,2024-09-21,LG,선발,승,11.81,27,5 1/3,9,1,2,0,2,7,7,4.4
68220,2024-09-26,롯데,선발,승,0.00,25,6,4,0,2,1,7,0,0,4.24
63543,2024-03-24,SSG,구원,,81.00,4,1/3,3,1,1,0,0,3,3,81.0
63543,2024-03-26,KIA,구원,패,27.00,3,1/3,2,0,0,0,0,1,1,54.0
63543,2024-03-31,NC,구원,,27.00,6,2/3,1,0,3,0,2,2,2,40.5
63543,2024-04-04,한화,구원,패,-,4,0,3,0,1,0,0,2,2,54.0
63543,2024-04-07,두산,구원,,0.00,2,2/3,0,0,0,0,0,0,0,36.0
63543,2024-04-09,삼성,구원,,13.50,4,2/3,2,1,0,0,1,1,1,30.38
63543,2024-04-24,SSG,구원,,0.00,6,1 1/3,1,0,1,0,1,0,0,20.25
63543,2024-04-26,NC,구원,,27.00,5,2/3,3,0,0,0,1,2,2,21.21
63543,2024-04-03,키움,구원,,27.00,5,2/3,2,2,1,0,0,2,2,21.94
63543,2024-05-18,두산,구원,,5.40,7,1 2/3,2,1,0,0,3,1,1,18.0
63543,2024-05-19,두산,구원,,0.00,4,1,0,0,1,0,1,0,0,15.75
63543,2024-05-24,삼성,구원,,0.00,6,1,2,0,1,0,0,0,0,14.0
63543,2024-05-25,삼성,구원,승,0.00,4,1,0,0,1,0,1,0,0,12.6
63543,2024-05-26,삼성,구원,홀,0.00,1,1/3,0,0,0,0,1,0,0,12.19
63543,2024-05-29,한화,구원,,0.00,4,1 1/3,0,0,0,0,3,0,0,10.8
63543,2024-05-31,NC,구원,,0.00,5,1 1/3,1,0,0,1,0,0,0,9.69
63543,2024-06-01,NC,구원,,13.50,6,2/3,2,0,2,0,1,1,1,9.88
63543,2024-06-06,KIA,구원,,0.00,3,1,0,0,0,0,0,0,0,9.2
63543,2024-06-07,SSG,구원,홀,6.75,8,1 1/3,3,0,1,0,1,1,1,9.0
63543,2024-06-11,키움,구원,,0.00,4,1,1,0,0,0,2,0,0,8.47
63543,2024-06-12,키움,구원,,-,1,0,0,0,1,0,0,0,0,8.47
63543,2024-06-13,키움,구원,승,13.50,4,2/3,2,0,0,0,0,1,1,8.66
63543,2024-06-15,LG,구원,승,0.00,2,2/3,0,0,1,0,0,0,0,8.35
63543,2024-06-16,LG,구원,,18.00,6,1,3,0,0,0,2,2,2,8.84
63543,2024-06-18,KT,구원,,0.00,3,2/3,1,0,0,0,1,0,0,8.55
63543,2024-06-19,KT,구원,홀,0.00,4,1,1,0,1,0,0,0,0,8.14
63543,2024-06-21,키움,구원,,0.00,5,1,2,0,0,0,2,0,0,7.77
63543,2024-06-23,키움,구원,홀,0.00,7,2,1,0,0,0,2,1,0,7.13
63543,2024-06-25,KIA,구원,,0.00,7,2,0,0,1,0,1,0,0,6.58
63543,2024-07-03,두산,구원,,9.00,5,1,1,0,0,1,1,1,1,6.67
63543,2024-07-09,SSG,구원,,0.00,7,1 1/3,1,0,1,1,3,0,0,6.35
63543,2024-07-01,SSG,구원,,0.00,3,1,0,0,0,0,1,0,0,6.14
63543,2024-07-12,KT,구원,,0.00,3,2/3,1,0,0,0,0,0,0,6.0
63543,2024-07-13,KT,구원,패,27.00,3,1/3,1,0,0,0,0,2,1,6.23
63543,2024-07-16,두산,구원,홀,0.00,4,1,0,0,1,0,1,0,0,6.03
63543,2024-07-19,삼성,구원,,9.00,5,1,1,0,1,0,0,1,1,6.12
63543,2024-07-23,LG,구원,,0.00,1,1/3,0,0,0,0,0,0,0,6.06
63543,2024-07-25,LG,구원,,13.50,4,2/3,1,0,1,0,0,1,1,6.21
63543,2024-07-26,NC,구원,,0.00,4,2/3,1,0,0,1,0,0,0,6.09
63543,2024-07-28,NC,구원,,6.75,6,1 1/3,0,0,2,0,4,1,1,6.11
63543,2024-07-31,SSG,구원,,0.00,4,1 1/3,0,0,0,0,1,0,0,5.89
63543,2024-08-01,SSG,구원,홀,0.00,3,1/3,0,0,2,0,0,0,0,5.84
63543,2024-08-07,NC,구원,,0.00,6,1 2/3,1,0,0,0,1,0,0,5.59
63543,2024-08-11,KT,구원,,27.00,3,1/3,1,0,1,0,0,1,1,5.77
63543,2024-08-15,두산,구원,,0.00,5,1,1,0,1,0,2,0,0,5.63
63543,2024-08-16,키움,구원,,0.00,2,2/3,0,0,0,0,2,0,0,5.53
63543,2024-08-18,키움,구원,,0.00,4,1,1,0,0,0,2,0,0,5.4
63543,2024-08-21,KIA,구원,,0.00,4,2/3,1,0,0,0,0,1,0,5.31
63543,2024-08-22,KIA,구원,홀,0.00,4,1 2/3,0,0,0,0,1,0,0,5.11
63543,2024-08-24,삼성,구원,,0.00,4,1 1/3,0,0,0,0,3,0,0,4.96
63543,2024-08-27,한화,구원,승,0.00,3,1,1,0,0,0,1,0,0,4.86
63543,2024-08-29,한화,구원,,0.00,6,1 1/3,2,0,1,0,2,0,0,4.72
63543,2024-08-31,두산,구원,홀,0.00,5,1 1/3,1,0,0,0,2,0,0,4.59
63543,2024-09-01,두산,구원,,13.50,5,2/3,2,0,1,0,0,1,1,4.71
63543,2024-09-04,KT,구원,홀,0.00,3,1,0,0,0,0,1,0,0,4.62
63543,2024-09-07,SSG,구원,홀,0.00,5,2/3,0,0,2,1,1,0,0,4.56
63543,2024-09-11,SSG,구원,,0.00,6,1,2,0,0,0,2,1,0,4.47
63543,2024-09-14,한화,구원,,81.00,5,1/3,4,0,0,0,0,3,3,4.96
63543,2024-09-15,한화,구원,홀,0.00,5,1 1/3,1,0,0,0,2,0,0,4.83
63543,2024-09-17,LG,구원,홀,0.00,4,1/3,1,0,2,0,0,0,0,4.8
63543,2024-09-22,한화,구원,,-,2,0,0,0,0,1,0,2,0,4.8
63543,2024-09-23,한화,구원,승,0.00,5,1,1,0,1,0,2,0,0,4.72
63543,2024-09-25,KIA,구원,,0.00,3,1,0,0,0,0,0,0,0,4.63
63543,2024-09-27,NC,구원,,0.00,1,1/3,0,0,0,0,1,0,0,4.61
63543,2024-09-28,KIA,구원,,-,3,0,2,0,1,0,0,1,1,4.76
63543,2024-10-01,NC,구원,홀,9.00,4,1,1,1,0,0,0,1,1,4.84
50203,2024-07-11,KT,구원,,0.00,5,1,2,0,0,0,2,0,0,0.0
50203,2024-07-31,KIA,구원,,0.00,5,1 1/3,0,0,1,0,2,0,0,0.0
50203,2024-08-03,키움,구원,,108.00,6,1/3,5,0,0,0,0,4,4,13.5
50203,2024-08-08,LG,구원,,0.00,4,1,1,0,0,0,0,0,0,9.82
50203,2024-08-09,SSG,구원,,9.00,6,1,3,0,0,0,1,1,1,9.64
50203,2024-08-11,SSG,구원,,7.71,9,2 1/3,1,0,1,0,4,2,2,9.0
50203,2024-08-14,롯데,구원,,16.20,11,1 2/3,3,0,3,0,2,3,3,10.38
50203,2024-09-22,LG,구원,,27.00,3,1/3,0,0,2,0,0,1,1,11.0
77263,2024-04-28,한화,구원,,0.00,5,1 1/3,1,0,0,0,2,0,0,0.0
77263,2024-04-03,삼성,구원,,0.00,5,1,2,0,0,0,2,0,0,0.0
77263,2024-05-02,삼성,구원,,0.00,4,1,1,0,0,0,1,0,0,0.0
77263,2024-05-03,LG,구원,,5.40,6,1 2/3,1,0,0,0,0,1,1,1.8
77263,2024-05-08,키움,구원,홀,0.00,3,1,0,0,0,0,0,0,0,1.5
77263,2024-05-09,키움,구원,,0.00,3,1/3,1,0,1,0,1,0,0,1.42
77263,2024-05-12,KT,구원,,0.00,5,2/3,2,0,0,0,0,1,0,1.29
77263,2024-05-14,KIA,구원,,0.00,5,2/3,2,0,1,0,1,0,0,1.17
77263,2024-05-16,KIA,구원,,0.00,3,1,0,0,0,0,1,0,0,1.04
77263,2024-05-17,롯데,구원,,0.00,3,1,0,0,0,0,2,0,0,0.93
77263,2024-05-22,SSG,구원,홀,0.00,2,1/3,1,0,0,0,0,0,0,0.9
77263,2024-05-26,KIA,구원,,0.00,4,1,0,0,1,0,0,0,0,0.82
77263,2024-05-28,KT,구원,,0.00,5,1,1,0,1,0,1,0,0,0.75
77263,2024-05-29,KT,구원,,0.00,6,1 1/3,0,0,2,0,1,0,0,0.68
77263,2024-06-01,LG,구원,,13.50,5,2/3,2,1,1,0,0,1,1,1.29
77263,2024-06-02,LG,구원,,0.00,3,1,0,0,0,0,0,0,0,1.2
77263,2024-06-04,NC,구원,홀,0.00,5,1,2,0,0,0,1,0,0,1.13
77263,2024-06-05,NC,구원,,0.00,1,1/3,0,0,0,0,0,0,0,1.1
77263,2024-06-08,KIA,구원,홀,0.00,2,1/3,1,0,0,0,0,0,0,1.08
77263,2024-06-12,한화,구원,,0.00,3,1,0,0,0,0,1,0,0,1.02
77263,2024-06-15,키움,구원,홀,0.00,3,2/3,1,0,0,0,1,0,0,0.98
77263,2024-06-16,키움,구원,,0.00,7,1 1/3,1,0,2,0,0,0,0,0.92
77263,2024-06-18,NC,구원,,0.00,3,1/3,2,0,0,0,0,0,0,0.9
77263,2024-06-02,NC,구원,홀,0.00,2,2/3,0,0,0,0,2,0,0,0.87
77263,2024-06-23,삼성,구원,패,54.00,3,1/3,0,0,2,0,1,2,2,1.71
77263,2024-06-26,한화,구원,홀,0.00,2,1/3,0,0,1,0,0,0,0,1.69
77263,2024-06-03,SSG,구원,,0.00,4,1,1,0,0,0,0,0,0,1.61
77263,2024-07-03,롯데,구원,,-,2,0,2,0,0,0,0,1,0,1.61
77263,2024-07-01,KT,구원,,0.00,3,1/3,1,0,1,0,0,0,0,1.59
77263,2024-07-11,KT,구원,,0.00,3,2/3,1,0,0,0,2,0,0,1.54
77263,2024-07-24,키움,구원,홀,0.00,3,2/3,1,0,0,0,1,0,0,1.5
77263,2024-07-27,SSG,구원,홀,27.00,2,1/3,1,0,0,0,0,1,1,1.85
77263,2024-07-28,SSG,구원,,0.00,4,1,1,0,1,0,1,0,0,1.78
77263,2024-07-03,KIA,구원,,5.40,6,1 2/3,1,0,1,0,0,1,1,2.0
77263,2024-08-02,키움,구원,패,18.00,5,1,1,0,1,0,1,2,2,2.57
77263,2024-08-07,LG,구원,세,0.00,5,1 1/3,1,0,0,0,1,0,0,2.45
77263,2024-08-09,SSG,구원,,0.00,4,1,0,0,1,0,0,0,0,2.37
77263,2024-08-01,SSG,구원,승,0.00,4,1 1/3,0,0,0,0,1,0,0,2.27
77263,2024-08-15,롯데,구원,홀,0.00,3,1,0,0,0,0,1,0,0,2.2
77263,2024-08-16,KT,구원,,0.00,3,1,0,0,0,0,0,0,0,2.14
77263,2024-08-18,KT,구원,,0.00,2,1/3,1,0,0,0,0,0,0,2.12
77263,2024-08-02,삼성,구원,,-,2,0,1,0,1,0,0,1,1,2.38
77263,2024-08-23,한화,구원,,27.00,3,1/3,1,0,1,0,0,1,1,2.62
77263,2024-08-25,한화,구원,,0.00,1,2/3,0,0,0,0,1,0,0,2.57
77263,2024-08-27,NC,구원,승,0.00,4,1,1,0,0,0,2,0,0,2.5
77263,2024-08-28,NC,구원,,0.00,4,1,0,0,1,0,1,0,0,2.43
77263,2024-08-31,롯데,구원,,0.00,3,1,0,0,0,1,1,0,0,2.37
77263,2024-09-03,한화,구원,,54.00,3,1/3,2,0,0,0,0,2,2,2.82
77263,2024-09-16,키움,구원,,0.00,3,1,0,0,0,0,0,0,0,2.75
77263,2024-09-17,삼성,구원,,27.00,3,1/3,1,0,0,1,0,1,1,2.95
77263,2024-09-21,LG,구원,홀,0.00,1,1/3,0,0,0,0,1,0,0,2.93
77263,2024-09-23,SSG,구원,홀,0.00,6,1 1/3,1,0,1,0,1,0,0,2.83
77263,2024-09-26,롯데,구원,,13.50,3,2/3,1,0,0,0,0,1,1,3.0
65522,2024-06-09,SSG,구원,,0.00,9,2,2,0,1,0,3,0,0,0.0
65522,2024-06-02,KT,구원,,0.00,3,2/3,1,0,0,0,1,0,0,0.0
65522,2024-06-21,키움,구원,,0.00,4,1,1,0,0,0,1,0,0,0.0
65522,2024-06-23,키움,구원,,0.00,4,1,0,0,0,1,0,0,0,0.0
65522,2024-07-04,두산,구원,,0.00,5,1,1,0,1,0,2,1,0,0.0
65522,2024-07-11,SSG,구원,,0.00,2,2/3,0,0,0,0,0,0,0,0.0
65522,2024-07-13,KT,구원,,0.00,2,2/3,0,0,0,0,1,0,0,0.0
65522,2024-07-17,두산,구원,,0.00,1,1/3,0,0,0,0,0,0,0,0.0
65522,2024-07-18,두산,구원,,0.00,3,1,0,0,0,0,1,0,0,0.0
65522,2024-07-19,삼성,구원,,-,1,0,1,1,0,0,0,1,1,1.08
65522,2024-07-25,LG,구원,,0.00,3,2/3,2,0,0,0,0,0,0,1.0
65522,2024-07-27,NC,구원,,0.00,4,1,1,0,0,0,2,0,0,0.9
65522,2024-07-28,NC,구원,,-,1,0,0,0,1,0,0,0,0,0.9
65522,2024-07-03,SSG,구원,,4.50,10,2,1,0,2,0,3,2,1,1.5
65522,2024-08-06,NC,구원,,0.00,7,1 2/3,1,0,2,0,1,0,0,1.32
65522,2024-08-11,KT,구원,,-,3,0,2,0,1,0,0,1,1,1.98
65522,2024-08-24,삼성,구원,,0.00,4,1,0,0,0,0,2,0,0,1.84
65522,2024-08-25,삼성,구원,,0.00,7,1 1/3,1,0,0,1,0,1,0,1.69
65522,2024-08-29,한화,구원,,27.00,5,2/3,2,0,1,0,1,2,2,2.7
65522,2024-08-03,키움,구원,,0.00,5,1 1/3,1,0,0,0,0,0,0,2.5
65522,2024-09-01,두산,구원,,0.00,3,2/3,1,0,1,0,0,0,0,2.41
65522,2024-09-05,KT,구원,,0.00,9,2,2,0,1,0,3,0,0,2.18
65522,2024-09-08,SSG,구원,,16.20,9,1 2/3,3,1,2,0,0,3,3,3.22
65522,2024-09-12,KIA,구원,,0.00,6,1,1,0,2,0,1,0,0,3.09
65522,2024-09-13,한화,구원,,0.00,5,1,0,0,2,0,2,0,0,2.96
65522,2024-09-15,한화,구원,,18.00,8,1,4,0,1,0,0,2,2,3.55
76225,2024-04-05,삼성,구원,,9.00,4,1,1,0,0,0,0,1,1,9.0
76225,2024-04-07,삼성,구원,,27.00,3,1/3,0,0,1,0,1,2,1,13.5
76225,2024-04-01,LG,구원,,3.00,11,3,3,0,1,0,1,1,1,6.23
76225,2024-04-16,SSG,선발,,8.10,15,3 1/3,5,1,0,0,2,3,3,7.04
