player_id,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF
63123,강승호,두산,0.236,115,400,360,51,85,19,3,8,134,37,2,3
51269,강현구,두산,0.000,1,2,2,0,0,0,0,0,0,0,0,0
72523,고효준,두산,-,1,0,0,0,0,0,0,0,0,0,0,0
66112,김기연,두산,0.247,100,245,219,19,54,9,0,2,69,24,4,2
69238,김대한,두산,0.194,16,37,36,1,7,0,0,1,10,5,0,0
52267,김동준,두산,0.237,36,100,93,8,22,3,0,2,31,10,1,0
53554,김민석,두산,0.228,95,247,228,21,52,7,3,1,68,21,2,3
65269,김민혁,두산,0.118,10,21,17,2,2,0,0,1,5,1,0,0
55216,김성재,두산,0.000,1,1,1,0,0,0,0,0,0,0,0,0
63257,김인태,두산,0.213,106,225,183,17,39,10,1,3,60,25,0,1
74206,김재호,두산,-,1,0,0,0,0,0,0,0,0,0,0,0
78224,김재환,두산,0.241,103,407,344,42,83,13,2,13,139,50,0,2
68830,김정우,두산,-,1,0,0,0,0,0,0,0,0,0,0,0
55226,김준상,두산,0.200,9,17,15,1,3,1,0,0,4,0,1,0
54263,김택연,두산,-,5,0,0,0,0,0,0,0,0,0,0,0
55221,김한중,두산,-,1,0,0,0,0,0,0,0,0,0,0,0
68269,김호준,두산,-,1,0,0,0,0,0,0,0,0,0,0,0
54219,류현준,두산,0.136,17,22,22,2,3,0,0,0,3,1,0,0
64468,박계범,두산,0.263,94,198,175,23,46,9,2,1,62,27,7,1
53204,박민준,두산,0.000,7,2,2,0,0,0,0,0,0,0,0,0
51298,박성재,두산,0.000,6,7,7,0,0,0,0,0,0,0,0,0
68249,박신지,두산,-,1,0,0,0,0,0,0,0,0,0,0,0
55252,박준순,두산,0.284,91,298,282,34,80,11,2,4,107,19,2,3
66928,박준영,두산,0.225,41,126,111,9,25,8,0,1,36,10,1,1
50204,박지훈,두산,0.417,37,55,48,11,20,4,0,1,27,8,1,0
67266,박치국,두산,-,1,0,0,0,0,0,0,0,0,0,0,0
51203,안재석,두산,0.319,35,147,135,25,43,16,1,4,73,20,1,0
64153,양석환,두산,0.248,72,294,262,32,65,16,0,8,105,31,0,3
76232,양의지,두산,0.337,130,517,454,56,153,27,1,20,242,89,0,6
55215,양재훈,두산,-,1,0,0,0,0,0,0,0,0,0,0,0
54205,여동건,두산,0.105,19,21,19,6,2,0,0,0,2,2,0,0
50208,오명진,두산,0.263,107,371,331,38,87,14,4,4,121,41,7,3
55224,이선우,두산,0.182,10,11,11,0,2,1,0,0,3,0,0,0
66291,이영하,두산,-,1,0,0,0,0,0,0,0,0,0,0,0
67207,이유찬,두산,0.242,89,311,269,36,65,8,1,1,78,16,6,1
54236,임종성,두산,0.277,33,89,83,7,23,4,0,2,33,11,1,1
63202,장승현,두산,0.000,4,2,2,0,0,0,0,0,0,0,0,0
54214,전다민,두산,0.083,22,12,12,5,1,0,0,0,1,0,0,0
79231,정수빈,두산,0.258,132,546,462,89,119,16,4,6,161,38,8,4
66209,조수행,두산,0.244,108,140,119,30,29,4,0,0,33,9,7,0
52208,천현재,두산,0.000,3,3,3,0,0,0,0,0,0,0,0,0
67263,최원준,두산,-,1,0,0,0,0,0,0,0,0,0,0,0
68362,추재현,두산,0.222,34,87,81,7,18,3,1,1,26,7,2,0
55208,케이브,두산,0.299,136,593,538,72,161,28,6,16,249,87,0,8
55267,홍민규,두산,-,2,0,0,0,0,0,0,0,0,0,0,0
66233,홍성호,두산,0.346,9,27,26,3,9,1,0,2,16,3,0,0
