player_id,선수명,팀명,ERA,G,W,L,SV,HLD,WPCT,IP,H,HR,BB,HBP,SO,R,ER,WHIP
72523,고효준,두산,6.86,45,2,1,0,9,0.667,21,29,4,14,1,19,16,16,2.05
68220,곽빈,두산,4.2,19,5,7,0,0,0.417,109 1/3,96,9,41,2,107,55,51,1.25
67246,김명신,두산,5.4,8,0,0,0,0,-,8 1/3,13,0,3,1,6,8,5,1.92
68200,김민규,두산,4.66,7,1,1,0,0,0.500,9 2/3,9,1,6,4,6,5,5,1.55
53262,김유성,두산,8.83,7,0,2,0,0,0.000,17 1/3,17,3,14,4,22,17,17,1.79
68830,김정우,두산,3.86,18,0,0,1,1,-,21,26,1,9,3,13,12,9,1.67
54263,김택연,두산,3.53,64,4,5,24,0,0.444,66 1/3,47,6,31,5,79,31,26,1.18
55221,김한중,두산,0.0,2,0,0,0,0,-,2,1,0,0,0,0,1,0,0.5
68269,김호준,두산,6.75,19,0,1,0,1,0.000,10 2/3,14,2,7,0,7,11,8,1.97
68249,박신지,두산,2.85,54,2,4,0,5,0.333,60,55,3,29,5,36,24,19,1.4
65639,박정수,두산,4.1,29,1,0,0,3,1.000,26 1/3,31,1,8,4,15,13,12,1.48
67266,박치국,두산,3.75,73,4,4,2,16,0.500,62 1/3,58,4,21,7,57,35,26,1.27
55215,양재훈,두산,4.24,19,0,0,1,0,-,23 1/3,19,3,8,0,19,11,11,1.16
52202,윤태호,두산,6.75,10,0,1,0,1,0.000,17 1/3,16,2,5,0,16,14,13,1.21
69205,이교훈,두산,1.17,10,1,0,0,0,1.000,7 2/3,4,0,4,1,7,2,1,1.04
52204,이병헌,두산,6.23,22,0,0,0,4,-,13,11,1,10,0,9,9,9,1.62
66291,이영하,두산,4.05,73,4,4,0,14,0.500,66 2/3,63,4,39,6,72,33,30,1.53
55239,잭로그,두산,2.81,30,10,8,0,1,0.556,176,146,8,39,17,156,66,55,1.05
50211,제환유,두산,4.96,6,0,1,0,0,0.000,16 1/3,17,2,12,1,8,10,9,1.78
55268,최민석,두산,4.4,17,3,3,0,0,0.500,77 2/3,72,7,34,5,53,41,38,1.36
51264,최승용,두산,4.41,23,5,7,0,0,0.417,116 1/3,121,8,36,6,71,60,57,1.35
67263,최원준,두산,4.71,47,4,7,0,9,0.364,107,105,18,38,4,62,59,56,1.34
50206,최종인,두산,5.4,3,0,0,0,0,-,1 2/3,1,0,3,0,5,1,1,2.4
53259,최준호,두산,8.44,9,1,2,0,0,0.333,16,18,4,9,2,11,15,15,1.69
52206,최지강,두산,6.34,39,2,5,0,5,0.286,32 2/3,41,3,13,2,38,25,23,1.65
55257,콜어빈,두산,4.48,28,8,12,0,0,0.400,144 2/3,142,9,79,18,128,80,72,1.53
61643,홍건희,두산,6.19,20,2,1,0,0,0.667,16,18,2,15,0,15,13,11,2.06
55267,홍민규,두산,4.59,20,2,1,1,0,0.667,33 1/3,37,4,15,1,17,19,17,1.56
