player_id,선수명,팀명,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
54908,고승완,NC,좌익수,2,0,7,0,0,1,0,0,1.000,0,0,0,-
54908,고승완,NC,중견수,6,1,10 1/3,0,0,8,0,0,1.000,0,0,0,-
54908,고승완,NC,우익수,1,0,3,0,0,0,0,0,-,0,0,0,-
65933,구창모,NC,투수,4,3,14 1/3,0,0,1,3,0,1.000,0,0,0,-
63963,권희동,NC,중견수,6,4,22,0,0,5,0,0,1.000,0,0,0,-
63963,권희동,NC,우익수,23,21,117,0,0,19,1,0,1.0,0,0,0,-
63963,권희동,NC,좌익수,103,82,669 1/3,1,0,135,7,0,0.993,0,0,0,-
63963,권희동,NC,포수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
63963,권희동,NC,1루수,1,0,1/3,0,0,0,0,0,-,0,0,0,-
52995,김녹원,NC,투수,21,16,70,2,0,1,7,0,0.8,0,0,0,-
54913,김민규,NC,투수,7,0,4 2/3,0,0,0,1,0,1.0,0,0,0,-
68900,김영규,NC,투수,45,0,44,2,0,2,7,1,0.818,0,0,0,-
64580,김재열,NC,투수,22,0,21 2/3,0,0,1,2,0,1.0,0,0,0,-
51903,김정호,NC,포수,8,3,32,0,0,32,2,0,1.0,0,5,1,16.7
51907,김주원,NC,유격수,140,139,1166,29,0,246,336,79,0.953,0,0,0,-
67954,김진호,NC,투수,76,0,72 1/3,0,2,4,8,0,1.0,0,0,0,-
50992,김태경,NC,투수,6,4,11,1,0,0,1,0,0.500,0,0,0,-
67956,김태현,NC,투수,5,0,3,0,0,0,1,0,1.000,0,0,0,-
55995,김태훈,NC,투수,18,0,19,2,0,2,1,0,0.6,0,0,0,-
50902,김한별,NC,2루수,27,7,85 1/3,0,0,10,26,5,1.0,0,0,0,-
50902,김한별,NC,3루수,27,3,56 1/3,0,0,7,8,2,1.0,0,0,0,-
50902,김한별,NC,유격수,28,5,82,2,0,17,29,5,0.958,0,0,0,-
68912,김형준,NC,포수,123,107,906,4,1,782,78,8,0.995,6,47,26,35.6
51344,김휘집,NC,3루수,130,119,1005,19,0,106,193,20,0.94,0,0,0,-
51344,김휘집,NC,1루수,21,6,74 1/3,0,0,62,5,10,1.0,0,0,0,-
54944,데이비슨,NC,투수,1,0,1/3,0,0,0,0,0,-,0,0,0,-
54944,데이비슨,NC,1루수,87,87,660 1/3,2,0,572,46,53,0.997,0,0,0,-
66965,도태훈,NC,2루수,22,9,93 1/3,1,0,20,38,4,0.983,0,0,0,-
66965,도태훈,NC,유격수,6,0,21 2/3,1,0,2,9,1,0.917,0,0,0,-
66965,도태훈,NC,1루수,23,5,89,0,0,77,8,9,1.0,0,0,0,-
66965,도태훈,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
66965,도태훈,NC,3루수,11,2,28,1,0,1,4,0,0.833,0,0,0,-
