player_id,선수명,팀명,G,SBA,SB,CS,SB%,OOB,PKO
54567,강성우,롯데,2,1,0,1,0.0,0,0
54506,강승구,롯데,5,0,0,0,-,0,0
65514,강태율,롯데,10,0,0,0,-,0,0
69517,고승민,롯데,120,9,5,4,55.6,6,0
65522,김강현,롯데,2,0,0,0,-,0,0
52504,김동혁,롯데,39,4,3,1,75.0,0,2
53554,김민석,롯데,41,4,3,1,75.0,0,0
77564,김민성,롯데,35,1,0,1,0.0,0,0
76430,김상수,롯데,1,0,0,0,-,0,0
62528,김원중,롯데,1,0,0,0,-,0,0
51551,나승엽,롯데,121,1,1,0,100,3,0
62931,노진혁,롯데,73,0,0,0,-,0,0
54529,레이예스,롯데,144,5,5,0,100,5,1
62802,박승욱,롯데,139,9,4,5,44.4,7,0
54507,백두산,롯데,1,0,0,0,-,0,0
53569,서동욱,롯데,33,0,0,0,-,0,0
51528,손성빈,롯데,86,0,0,0,-,2,0
50150,손호영,롯데,102,11,7,4,63.6,2,2
69508,신윤후,롯데,39,0,0,0,-,1,1
78756,오선진,롯데,26,0,0,0,-,0,0
61102,유강남,롯데,52,0,0,0,-,2,0
52591,윤동희,롯데,141,15,7,8,46.7,8,0
54595,이선우,롯데,7,0,0,0,-,0,0
50608,이인한,롯데,5,0,0,0,-,0,0
67644,이정훈,롯데,65,0,0,0,-,1,0
51560,이주찬,롯데,17,0,0,0,-,0,0
69453,이학주,롯데,43,1,0,1,0.0,2,0
54598,이호준,롯데,12,0,0,0,-,0,0
68507,장두성,롯데,71,17,14,3,82.4,2,0
78513,전준우,롯데,109,4,3,1,75.0,3,1
53568,정대선,롯데,3,0,0,0,-,0,0
68518,정보근,롯데,89,0,0,0,-,0,0
60523,정훈,롯데,109,2,1,1,50.0,2,1
62884,최항,롯데,72,1,0,1,0.0,1,1
68362,추재현,롯데,2,1,1,0,100,0,0
68525,한동희,롯데,14,0,0,0,-,1,0
68260,현도훈,롯데,2,0,0,0,-,0,0
50500,황성빈,롯데,125,61,51,10,83.6,6,4
