player_id,선수명,팀명,ERA,G,W,L,SV,HLD,WPCT,IP,H,HR,BB,HBP,SO,R,ER,WHIP
63543,구승민,롯데,4.84,66,5,3,0,13,0.625,57 2/3,68,6,35,6,62,37,31,1.79
65522,김강현,롯데,3.55,26,0,0,0,0,-,25 1/3,28,2,18,2,24,13,10,1.82
68585,김도규,롯데,9.0,5,0,1,0,0,0.000,4,5,0,6,2,5,4,4,2.75
76430,김상수,롯데,4.15,74,8,4,2,17,0.667,73 2/3,71,5,26,5,56,40,34,1.32
62528,김원중,롯데,3.55,56,3,6,25,0,0.333,63 1/3,59,4,31,1,68,27,25,1.42
51516,김진욱,롯데,5.31,19,4,3,0,0,0.571,84 2/3,89,13,44,3,87,54,50,1.57
67539,나균안,롯데,8.51,26,4,7,0,0,0.364,73,114,15,47,5,74,73,69,2.21
64021,박세웅,롯데,4.78,30,6,11,0,0,0.353,173 1/3,188,13,56,11,124,103,92,1.41
54503,박준우,롯데,9.0,2,0,0,0,0,-,2,3,0,1,0,1,2,2,2.0
69594,박진,롯데,4.38,38,2,4,1,0,0.333,49 1/3,60,4,11,2,35,28,24,1.44
63512,박진형,롯데,4.26,7,0,0,0,0,-,6 1/3,6,0,1,1,4,3,3,1.11
52528,반즈,롯데,3.35,25,9,6,0,0,0.6,150 2/3,140,18,46,5,171,59,56,1.23
52528,반즈,롯데,3.35,25,9,6,0,0,0.600,150 2/3,140,18,46,5,171,59,56,1.23
51594,송재영,롯데,10.8,19,0,1,1,3,0.000,8 1/3,9,2,5,1,9,10,10,1.68
53546,윌커슨,롯데,3.84,32,12,8,0,0,0.6,196 2/3,210,18,27,2,167,90,84,1.21
53546,윌커슨,롯데,3.84,32,12,8,0,0,0.600,196 2/3,210,18,27,2,167,90,84,1.21
67588,윤성빈,롯데,45.0,1,0,1,0,0,0.000,1,4,1,2,0,1,5,5,6.0
52530,이민석,롯데,7.26,18,0,2,0,1,0.000,31,38,3,25,2,20,27,25,2.03
64565,이인복,롯데,9.55,8,0,3,0,0,0.000,33,49,10,13,3,20,35,35,1.88
62611,임준섭,롯데,7.94,24,0,0,0,2,-,11 1/3,12,0,11,3,3,11,10,2.03
54561,전미르,롯데,5.88,36,1,5,1,5,0.167,33 2/3,33,4,21,1,34,28,22,1.6
51546,정우준,롯데,4.32,8,0,0,0,0,-,8 1/3,10,2,7,0,5,4,4,2.04
54537,정현수,롯데,4.56,18,1,1,0,1,0.500,23 2/3,20,0,12,2,25,12,12,1.35
52558,진승현,롯데,8.53,7,0,1,0,0,0.000,6 1/3,7,0,5,0,5,6,6,1.89
76650,진해수,롯데,6.18,54,2,1,0,5,0.667,27 2/3,36,5,10,3,22,21,19,1.66
68036,최이준,롯데,7.3,23,3,0,0,0,1.000,24 2/3,40,3,16,1,17,22,20,2.27
50556,최준용,롯데,5.4,27,1,2,0,3,0.333,21 2/3,28,2,14,1,12,13,13,1.94
62363,한현희,롯데,5.19,57,5,3,0,8,0.625,76 1/3,92,7,24,10,70,45,44,1.52
68260,현도훈,롯데,9.0,8,0,1,0,0,0.000,10,15,2,6,0,8,11,10,2.1
50596,홍민기,롯데,12.27,3,0,0,0,0,-,3 2/3,8,0,1,2,2,7,5,2.45
