player_id,선수명,팀명,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
60523,정훈,롯데,3루수,13,11,70 1/3,1,0,5,16,2,0.955,0,0,0,-
52558,진승현,롯데,투수,7,0,6 1/3,0,0,1,0,0,1.000,0,0,0,-
76650,진해수,롯데,투수,54,0,27 2/3,0,0,4,7,0,1.0,0,0,0,-
68036,최이준,롯데,투수,23,0,24 2/3,0,0,2,4,0,1.0,0,0,0,-
50556,최준용,롯데,투수,27,0,21 2/3,0,1,1,3,0,1.0,0,0,0,-
62884,최항,롯데,1루수,11,1,21 1/3,0,0,14,0,2,1.0,0,0,0,-
62884,최항,롯데,3루수,16,5,58,1,0,5,13,2,0.947,0,0,0,-
62884,최항,롯데,2루수,43,21,216 1/3,1,0,45,84,19,0.992,0,0,0,-
68362,추재현,롯데,좌익수,2,0,3,0,0,0,0,0,-,0,0,0,-
68525,한동희,롯데,3루수,6,6,32 1/3,2,0,1,7,1,0.800,0,0,0,-
62363,한현희,롯데,투수,57,5,76 1/3,0,2,0,8,0,1.0,0,0,0,-
68260,현도훈,롯데,투수,8,0,10,0,0,1,2,1,1.000,0,0,0,-
50596,홍민기,롯데,투수,3,1,3 2/3,0,0,0,0,0,-,0,0,0,-
50500,황성빈,롯데,우익수,2,0,4,0,0,1,0,0,1.000,0,0,0,-
50500,황성빈,롯데,좌익수,57,27,291 2/3,2,0,58,2,0,0.968,0,0,0,-
50500,황성빈,롯데,중견수,65,57,453 2/3,2,0,87,3,1,0.978,0,0,0,-
