player_id,H,2B,3B,HR,BB,HBP,SO,WP,BK,AVG
64001,3,0,0,0,0,2,0,0,0,0.200
64001,3,1,0,0,6,0,0,0,0,0.273
64001,22,2,1,1,0,0,39,0,0,0.208
64001,25,3,1,1,0,0,40,1,0,0.195
64001,20,4,0,1,0,1,26,2,0,0.227
64001,6,2,1,0,9,0,9,0,0,0.194
64001,34,5,2,1,4,2,16,0,0,0.306
64001,25,6,0,0,0,1,19,0,0,0.248
64001,28,6,0,1,3,1,19,0,0,0.283
64001,26,2,1,0,3,1,15,0,0,0.260
64001,26,4,1,2,4,0,22,3,0,0.257
64001,20,1,1,3,4,3,10,2,0,0.247
64001,20,2,0,0,1,1,11,0,0,0.282
64001,1,1,0,0,0,0,1,0,0,0.143
64001,1,0,0,0,0,0,1,0,0,0.500
64001,87,17,2,2,7,4,54,0,0,0.280
64001,72,7,3,5,11,4,47,5,0,0.255
64001,22,3,0,0,1,1,13,0,0,0.275
64001,27,5,2,0,3,2,13,1,0,0.325
64001,20,2,0,0,0,1,13,1,0,0.241
64001,27,6,1,3,0,1,8,0,0,0.333
64001,25,1,1,0,3,1,18,0,0,0.329
64001,23,5,1,1,2,0,10,1,0,0.299
64001,21,3,0,2,3,1,9,0,0,0.292
64001,9,2,0,0,4,2,14,1,0,0.129
64001,15,2,0,1,2,0,17,0,0,0.221
64001,14,1,0,0,2,1,12,1,0,0.222
64001,47,7,2,0,3,3,26,2,0,0.283
64001,75,12,3,4,5,2,36,1,0,0.321
64001,59,8,0,3,11,4,52,2,0,0.216
64001,108,13,4,3,12,5,62,1,0,0.286
64001,73,14,1,4,7,4,52,4,0,0.247
64001,52,6,1,3,6,3,30,1,0,0.231
64001,65,13,2,1,3,2,46,2,0,0.285
64001,64,8,2,3,10,4,38,2,0,0.291
72523,23,0,0,2,21,1,29,0,0,0.261
72523,10,1,0,0,3,1,18,3,0,0.172
72523,9,2,0,0,6,0,5,0,0,0.346
72523,2,0,0,1,2,0,5,0,0,0.182
72523,0,0,0,0,2,0,2,0,0,0.000
72523,3,0,0,0,4,1,2,0,0,0.375
72523,1,0,0,0,2,0,4,0,0,0.111
72523,1,0,0,0,2,0,1,0,0,0.250
72523,26,3,0,1,21,2,37,3,0,0.211
72523,16,2,0,1,18,1,19,0,0,0.246
72523,3,0,0,0,0,0,0,0,0,0.273
72523,2,0,0,0,0,2,0,0,0,0.333
72523,2,0,0,0,0,0,0,0,0,0.500
72523,0,0,0,0,5,0,0,0,0,-
72523,4,0,0,0,0,0,0,0,0,0.333
72523,7,1,0,0,0,0,0,0,0,0.368
72523,7,1,0,1,0,1,0,0,0,0.467
72523,1,0,0,0,13,0,0,0,0,0.143
72523,5,0,0,0,0,0,3,0,0,0.455
72523,8,1,0,0,0,0,26,1,0,0.167
72523,5,0,0,0,0,0,18,1,0,0.135
72523,5,0,0,2,24,0,19,1,0,0.122
72523,0,0,0,0,0,0,2,0,0,0.000
72523,11,0,0,0,6,0,6,1,0,0.333
72523,22,3,0,1,20,1,23,2,0,0.278
72523,14,0,0,2,11,2,28,0,0,0.179
72523,2,0,0,0,5,0,6,0,0,0.118
72523,0,0,0,0,0,0,1,0,0,0.000
72523,11,0,0,0,6,0,8,1,0,0.306
72523,38,3,0,3,36,3,58,2,0,0.217
72523,5,0,0,1,6,1,6,0,0,0.200
72523,6,0,0,0,6,0,10,2,0,0.200
72523,8,0,0,0,9,0,3,1,0,0.320
72523,7,1,0,0,3,1,10,0,0,0.280
72523,4,1,0,2,4,0,6,0,0,0.182
72523,6,0,0,0,2,1,11,0,0,0.231
72523,5,0,0,0,4,0,5,0,0,0.263
72523,3,0,0,0,3,0,6,0,0,0.158
72523,5,1,0,0,5,0,9,0,0,0.250
72523,11,0,0,1,12,1,16,2,0,0.200
72523,19,2,0,2,16,1,19,1,0,0.264
72523,19,1,0,0,14,1,31,0,0,0.226
72523,33,3,0,1,25,1,32,2,0,0.289
72523,16,0,0,2,17,2,34,1,0,0.165
72523,15,0,0,1,10,0,20,0,0,0.242
72523,16,2,0,0,12,1,21,1,0,0.225
72523,18,1,0,2,20,2,25,2,0,0.231
53609,5,2,0,0,2,1,7,0,0,0.278
53609,1,0,0,0,2,0,3,1,0,0.111
53609,1,0,0,0,3,0,1,0,0,0.333
53609,3,0,0,0,1,0,2,0,0,0.375
53609,1,0,0,0,0,0,1,0,0,0.333
53609,1,0,0,0,1,0,0,0,0,0.500
53609,0,0,0,0,1,0,0,0,0,-
53609,2,0,0,0,0,1,0,0,0,1.000
53609,9,0,0,0,8,1,7,1,0,0.333
53609,8,0,0,0,6,1,4,0,0,0.444
53609,2,0,0,0,0,1,0,0,0,0.500
53609,1,0,0,0,0,0,0,0,0,0.500
53609,1,0,0,0,0,0,0,0,0,1.000
53609,0,0,0,0,3,0,0,0,0,-
53609,3,1,0,0,0,0,0,0,0,0.500
53609,2,0,0,0,0,0,0,0,0,0.333
53609,1,0,0,0,4,0,0,0,0,0.500
53609,0,0,0,0,0,0,2,0,0,0.000
53609,1,0,0,0,0,0,4,0,0,0.125
53609,1,1,0,0,0,1,4,1,0,0.167
53609,1,0,0,0,3,0,4,0,0,0.167
53609,3,0,0,0,0,0,2,0,0,0.500
53609,3,0,0,0,5,0,4,1,0,0.231
53609,5,1,0,0,3,1,7,0,0,0.278
53609,3,1,0,0,1,1,1,0,0,0.375
53609,3,0,0,0,1,0,2,0,0,0.500
53609,11,2,0,0,9,2,12,1,0,0.282
53609,1,0,0,0,2,0,1,0,0,0.333
53609,1,0,0,0,2,1,3,0,0,0.200
53609,1,0,0,0,0,0,0,0,0,0.167
53609,2,1,0,0,1,0,1,1,0,0.400
53609,2,0,0,0,1,0,2,0,0,0.400
53609,3,1,0,0,1,0,2,0,0,0.500
53609,2,0,0,0,1,1,1,0,0,0.333
53609,0,0,0,0,2,0,1,0,0,0.000
53609,2,0,0,0,0,0,3,0,0,0.400
53609,2,0,0,0,4,1,4,0,0,0.250
53609,5,1,0,0,2,0,3,1,0,0.313
53609,7,1,0,0,4,1,7,0,0,0.333
53609,5,0,0,0,7,1,6,0,0,0.278
53609,9,2,0,0,3,1,8,1,0,0.333
53609,7,2,0,0,3,1,6,0,0,0.412
53609,2,0,0,0,1,0,3,0,0,0.182
53609,5,0,0,0,6,1,5,1,0,0.294
68220,60,11,0,4,33,2,74,0,0,0.218
68220,20,4,0,1,7,2,14,2,0,0.225
68220,3,0,0,0,4,1,7,0,0,0.097
68220,3,1,0,0,1,0,2,0,0,0.231
68220,1,0,0,0,5,0,3,0,0,0.125
68220,6,1,1,1,5,0,5,1,1,0.231
68220,1,1,0,0,1,0,0,0,0,0.250
68220,2,0,0,1,2,0,1,1,0,0.333
68220,36,7,1,3,25,3,32,4,1,0.203
68220,16,3,1,2,18,1,18,2,1,0.182
68220,6,2,0,0,0,1,0,0,1,0.167
68220,11,3,0,1,0,0,0,1,0,0.393
68220,2,0,0,1,0,0,0,0,0,0.500
68220,1,1,0,0,4,0,0,0,0,1.000
68220,6,1,1,0,0,0,0,0,0,0.150
68220,21,6,0,3,0,1,0,0,0,0.412
68220,3,0,0,0,0,0,0,0,0,0.130
68220,2,0,0,0,19,0,0,0,0,0.182
68220,7,1,0,0,0,0,14,0,0,0.189
68220,8,1,0,1,0,1,37,0,0,0.104
68220,20,1,0,1,0,2,31,3,0,0.244
68220,9,2,0,0,35,0,24,0,0,0.145
68220,21,2,0,2,10,0,19,1,0,0.250
68220,18,4,0,1,10,3,23,1,0,0.222
68220,10,1,0,2,10,0,19,0,0,0.143
68220,20,2,1,2,8,2,15,0,0,0.247
68220,12,4,0,0,11,0,17,1,0,0.188
68220,10,3,0,0,6,0,7,1,0,0.200
68220,4,2,0,0,1,0,6,0,1,0.235
68220,1,0,0,0,2,0,0,0,0,0.200
68220,49,7,0,5,30,3,61,2,0,0.209
68220,42,9,1,2,25,2,39,2,0,0.215
68220,5,2,0,0,3,0,6,0,1,0.227
68220,8,2,0,0,13,0,17,0,1,0.148
68220,10,1,0,2,7,0,15,0,0,0.164
68220,15,1,0,2,6,1,9,2,0,0.268
68220,14,3,0,1,5,0,10,0,0,0.259
68220,10,2,0,0,9,1,5,1,0,0.213
68220,10,3,0,0,0,1,11,0,0,0.189
68220,9,1,1,0,6,0,13,0,0,0.191
68220,7,2,0,1,8,1,13,1,0,0.179
68220,13,3,0,1,4,1,13,0,0,0.317
68220,18,3,0,2,20,0,32,0,1,0.157
68220,39,6,0,3,20,2,24,3,0,0.248
68220,39,9,1,2,18,3,50,1,0,0.217
68220,54,13,0,3,38,2,56,1,1,0.220
68220,42,5,1,4,20,3,50,3,0,0.204
68220,28,2,0,2,23,2,36,1,0,0.190
68220,41,8,0,5,13,1,35,1,1,0.253
68220,27,8,1,0,22,2,35,2,0,0.189
63543,33,5,0,2,9,1,33,0,0,0.256
63543,14,2,0,1,3,1,9,1,0,0.318
63543,7,1,0,0,4,1,11,0,0,0.219
63543,1,0,0,0,3,0,4,0,0,0.083
63543,1,0,0,1,1,0,3,0,0,0.167
63543,7,0,0,0,7,2,3,1,0,0.467
63543,1,0,0,0,1,0,2,0,0,0.200
63543,1,0,0,0,1,0,1,0,0,0.333
63543,32,3,0,2,20,4,33,2,0,0.274
63543,18,1,0,1,17,3,24,1,0,0.247
63543,14,2,0,1,0,2,0,0,0,0.452
63543,5,1,0,0,0,0,0,1,0,0.357
63543,1,0,0,0,0,0,0,0,0,0.333
63543,0,0,0,0,4,0,0,0,0,0.000
63543,8,1,0,1,0,2,0,0,0,0.364
63543,9,2,0,1,0,1,0,0,0,0.360
63543,3,0,0,0,0,0,0,0,0,0.300
63543,2,0,0,0,11,0,0,0,0,0.400
63543,4,0,0,0,0,0,7,0,0,0.250
63543,6,0,0,0,0,0,29,0,0,0.140
63543,9,1,0,0,0,0,17,0,0,0.214
63543,4,1,0,1,14,0,13,1,0,0.118
63543,6,2,0,0,0,1,5,0,0,0.286
63543,18,0,0,2,5,0,17,0,0,0.290
63543,34,5,0,2,16,4,35,1,0,0.248
63543,2,1,0,0,5,0,5,0,0,0.154
63543,5,0,0,0,3,0,4,1,0,0.385
63543,59,6,0,4,29,4,61,2,0,0.262
63543,7,0,0,0,4,2,9,0,0,0.250
63543,9,2,0,0,4,0,10,1,0,0.310
63543,9,0,0,0,4,0,3,0,0,0.310
63543,8,1,0,1,2,0,6,1,0,0.308
63543,8,2,0,1,4,0,8,0,0,0.276
63543,3,0,0,0,2,1,11,0,0,0.115
63543,11,2,0,2,3,1,2,0,0,0.478
63543,4,0,0,0,4,1,8,0,0,0.138
63543,6,1,0,0,2,0,9,0,0,0.222
63543,16,2,0,0,8,2,19,1,0,0.281
63543,25,3,0,2,10,0,17,1,0,0.298
63543,24,3,0,2,11,3,30,0,0,0.229
63543,29,3,0,1,12,1,43,0,0,0.220
63543,36,5,0,3,17,4,23,2,0,0.316
63543,19,3,0,2,6,4,21,0,0,0.260
63543,21,3,0,0,14,0,22,0,0,0.244
63543,25,2,0,2,9,1,23,2,0,0.287
65933,19,2,0,3,10,0,36,0,0,0.153
65933,9,1,0,0,3,0,12,0,0,0.250
65933,5,0,0,1,2,0,3,0,0,0.500
65933,0,0,0,0,1,0,0,0,0,0.000
65933,0,0,0,0,0,0,0,0,0,0.000
65933,2,0,0,0,0,0,4,0,0,0.222
65933,1,0,0,0,0,0,1,0,0,0.500
65933,2,0,0,0,0,0,0,0,0,1.000
65933,19,1,0,1,6,0,20,0,0,0.302
65933,10,0,0,1,3,0,8,0,0,0.370
65933,6,2,0,0,0,0,0,0,0,0.353
65933,4,0,0,1,0,0,0,0,0,0.400
65933,0,0,0,0,3,0,0,0,0,-
65933,6,0,0,0,0,0,0,0,0,0.375
65933,6,0,0,1,0,0,0,0,0,0.375
65933,2,0,0,0,0,0,0,0,0,0.286
65933,0,0,0,0,4,0,0,0,0,0.000
65933,2,0,0,0,0,0,12,0,0,0.095
65933,4,0,0,0,0,0,19,0,0,0.093
65933,6,1,0,1,0,0,17,0,0,0.176
65933,2,0,0,1,9,0,8,0,0,0.118
65933,4,0,0,2,2,0,5,0,0,0.154
65933,2,0,0,0,6,0,12,0,0,0.077
65933,10,2,0,0,0,0,10,0,0,0.303
65933,3,0,0,0,3,0,11,0,0,0.100
65933,11,0,0,2,2,0,6,0,0,0.333
65933,2,0,0,0,0,0,6,0,0,0.118
65933,6,1,0,0,2,0,3,0,0,0.429
65933,0,0,0,0,1,0,3,0,0,0.000
65933,16,2,0,2,8,0,27,0,0,0.188
65933,16,0,0,2,5,0,23,0,0,0.200
65933,6,1,0,0,3,0,6,0,0,0.273
65933,4,0,0,0,2,0,5,0,0,0.160
65933,3,1,0,0,4,0,9,0,0,0.143
65933,4,0,0,2,2,0,6,0,0,0.174
65933,4,1,0,1,2,0,11,0,0,0.182
65933,1,0,0,0,0,0,6,0,0,0.048
65933,5,0,0,0,1,0,8,0,0,0.250
65933,9,0,0,0,1,0,2,0,0,0.450
65933,6,1,0,1,2,0,5,0,0,0.333
65933,2,0,0,0,2,0,4,0,0,0.118
65933,7,1,0,0,6,0,14,0,0,0.152
65933,9,1,0,3,4,0,23,0,0,0.136
65933,22,1,0,1,6,0,19,0,0,0.293
65933,15,0,0,1,10,0,26,0,0,0.185
65933,23,3,0,3,6,0,30,0,0,0.217
65933,10,2,0,1,4,0,21,0,0,0.152
65933,13,1,0,1,7,0,16,0,0,0.213
65933,15,0,0,2,5,0,19,0,0,0.250
77263,13,3,0,1,8,1,11,0,0,0.250
77263,4,0,0,0,2,1,5,0,0,0.200
77263,2,0,0,0,1,0,2,1,0,0.222
77263,0,0,0,0,0,0,2,0,0,0.000
77263,1,0,0,0,0,0,1,0,0,0.500
77263,2,0,0,0,1,0,0,1,0,0.286
77263,0,0,0,0,0,0,0,0,0,0.000
77263,1,0,0,1,0,0,0,0,0,0.333
77263,10,0,0,1,4,1,10,2,0,0.213
77263,6,0,0,1,2,0,5,2,0,0.222
77263,3,1,0,0,0,1,0,0,0,0.429
77263,2,0,0,0,0,0,0,0,0,0.286
77263,1,1,0,0,0,0,0,1,0,0.333
77263,2,0,0,0,0,0,0,0,0,0.222
77263,1,0,0,0,0,0,0,0,0,0.143
77263,3,1,0,1,0,0,0,0,0,0.375
77263,2,0,0,0,3,0,0,0,0,1.000
77263,1,0,0,0,0,0,6,0,0,0.091
77263,1,0,0,0,0,0,4,1,0,0.071
77263,5,0,0,0,0,0,9,0,0,0.227
77263,2,0,0,1,9,1,2,0,0,0.222
77263,0,0,0,0,1,0,1,0,0,0.000
77263,3,0,0,0,2,0,2,0,0,0.273
77263,7,1,0,0,5,1,7,2,0,0.226
77263,11,2,0,2,3,1,10,0,0,0.244
77263,2,0,0,0,1,0,1,0,0,0.250
77263,3,0,0,0,3,0,3,0,0,0.200
77263,20,3,0,2,9,2,18,2,0,0.238
77263,5,1,0,0,2,0,5,0,0,0.385
77263,2,0,0,0,1,1,0,0,0,0.182
77263,1,0,0,1,1,0,1,1,0,0.091
77263,2,1,0,0,1,0,0,0,0,0.286
77263,3,1,0,0,2,0,3,0,0,0.333
77263,1,0,0,1,2,0,1,1,0,0.100
77263,2,0,0,0,0,0,3,0,0,0.167
77263,4,0,0,0,2,0,2,0,0,0.333
77263,3,0,0,0,1,1,6,0,0,0.214
77263,7,1,0,0,3,1,5,0,0,0.292
77263,6,2,0,1,4,0,4,1,0,0.222
77263,10,0,0,1,5,1,12,1,0,0.208
77263,14,3,0,0,8,1,10,2,0,0.255
77263,9,0,0,2,4,1,11,0,0,0.205
77263,9,1,0,1,5,0,7,0,0,0.250
77263,9,1,0,1,4,1,9,1,0,0.281
77263,5,1,0,0,3,1,5,1,0,0.161
65522,0,0,0,0,1,1,0,0,0,0.000
65522,0,0,0,0,1,0,0,0,0,0.000
65522,0,0,0,0,0,0,0,0,0,0.000
65522,1,0,0,0,0,0,0,0,0,1.000
65522,1,0,0,0,1,0,0,0,0,0.250
65522,1,0,0,0,0,0,0,0,0,0.500
65522,0,0,0,0,0,1,0,0,0,-
65522,0,0,0,0,2,0,0,0,0,0.000
65522,1,0,0,0,1,0,0,0,0,0.333
65522,1,0,0,0,2,1,0,0,0,0.111
65522,0,0,0,0,0,0,0,0,0,-
65522,0,0,0,0,0,1,0,0,0,0.000
65522,1,0,0,0,0,0,0,0,0,0.333
65522,1,0,0,0,1,1,0,0,0,0.333
65522,1,0,0,0,0,0,0,0,0,0.250
76225,9,2,1,0,4,0,7,0,0,0.243
76225,4,1,0,0,0,0,1,0,0,0.500
76225,1,0,0,0,0,0,0,0,0,1.000
76225,1,1,0,0,0,0,0,0,0,1.000
76225,2,2,0,0,0,0,0,0,0,0.182
76225,1,0,0,0,0,1,1,0,0,0.200
76225,9,4,0,0,0,1,2,0,0,0.346
76225,5,3,0,0,0,1,1,0,0,0.278
76225,4,2,1,0,0,1,0,0,0,0.667
76225,2,1,0,0,0,0,0,0,0,0.250
76225,0,0,0,0,2,0,0,0,0,0.000
76225,2,2,0,0,0,0,0,0,0,0.333
76225,1,0,0,0,0,0,0,0,0,0.250
76225,0,0,0,0,0,0,0,0,0,0.000
76225,1,0,0,0,0,0,1,0,0,0.143
76225,3,0,0,0,0,0,4,0,0,0.300
76225,2,0,0,0,0,0,3,0,0,0.182
76225,1,1,0,0,2,0,1,0,0,0.200
76225,2,0,0,0,0,1,3,0,0,0.133
76225,1,0,0,0,1,0,4,0,0,0.077
76225,6,1,1,0,3,0,1,0,0,0.429
76225,4,3,0,0,0,0,1,0,0,0.400
76225,3,0,0,0,0,0,0,0,0,0.500
76225,2,2,0,0,0,0,0,0,0,0.400
76225,9,1,1,0,4,1,8,0,0,0.214
76225,7,3,0,0,0,0,1,0,0,0.438
76225,3,0,0,0,0,0,1,0,0,0.300
76225,3,0,0,0,0,0,2,0,0,0.333
76225,2,2,0,0,1,0,1,0,0,0.250
76225,1,1,0,0,1,1,0,0,0,0.200
76225,1,1,0,0,0,0,2,0,0,0.167
76225,2,1,0,0,0,0,3,0,0,0.286
76225,0,0,0,0,1,0,0,0,0,0.000
76225,4,1,1,0,0,0,0,0,0,0.571
76225,2,0,0,0,1,0,0,0,0,0.400
76225,6,0,0,0,0,0,3,0,0,0.316
76225,4,4,0,0,2,1,3,0,0,0.211
76225,8,2,1,0,2,0,3,0,0,0.320
76225,14,3,1,0,2,0,7,0,0,0.341
76225,4,3,0,0,2,1,2,0,0,0.182
76225,8,2,1,0,2,0,2,0,0,0.320
76225,5,3,0,0,0,0,2,0,0,0.250
76225,5,1,0,0,2,1,5,0,0,0.278
77829,87,14,0,8,46,1,70,0,0,0.261
77829,36,8,0,3,5,0,27,4,0,0.245
