game_id,date,stadium,team_away,team_home,status,crowd,time_start,time_end,time_run,score_away,score_home
20230928HTNC0,2023-09-28,창원,KIA,NC,finished,11864,17:00,21:01,241,3,18
20230928SKWO0,2023-09-28,고척,SSG,키움,finished,7082,17:00,19:59,179,2,4
20230929LGOB0,2023-09-29,잠실,LG,두산,finished,20951,14:00,17:07,187,3,4
20230929HHLT0,2023-09-29,사직,한화,롯데,finished,10279,14:00,17:07,187,0,0
20230929HTWO0,2023-09-29,고척,KIA,키움,finished,14472,14:00,17:57,237,0,0
20230930LGOB0,2023-09-30,잠실,LG,두산,finished,23750,14:12,18:16,244,1,3
20230930HTSK0,2023-09-30,문학,KIA,SSG,finished,22191,14:00,17:08,188,3,4
20230930NCSS0,2023-09-30,대구,NC,삼성,finished,24000,14:00,16:50,170,1,3
20231001NCHH0,2023-10-01,한밭,NC,한화,finished,11004,13:59,16:49,170,3,4
20231001LGOB0,2023-10-01,잠실,LG,두산,finished,23750,14:01,16:59,178,7,4
20231001HTSK0,2023-10-01,문학,KIA,SSG,finished,22701,14:00,17:52,232,5,6
20231001SSLT0,2023-10-01,사직,삼성,롯데,finished,20159,14:00,16:57,177,5,8
20231001WOKT0,2023-10-01,수원,키움,KT,finished,11337,13:59,16:50,171,3,6
20231002NCHH0,2023-10-02,한밭,NC,한화,finished,12000,14:00,16:44,164,0,10
20231002WOOB0,2023-10-02,잠실,키움,두산,finished,18050,14:00,16:45,165,2,7
20231002LGKT0,2023-10-02,수원,LG,KT,finished,18700,13:59,17:35,216,5,4
20231002SSLT1,2023-10-02,사직,삼성,롯데,finished,15868,14:00,17:34,214,9,8
20231002SSLT2,2023-10-02,사직,삼성,롯데,finished,16293,18:05,21:54,229,8,6
20231003WOOB0,2023-10-03,잠실,키움,두산,finished,14588,14:01,17:44,223,6,5
20231003NCSK0,2023-10-03,문학,NC,SSG,finished,14507,14:00,17:10,190,7,9
20231003SSLT0,2023-10-03,사직,삼성,롯데,finished,13042,14:00,16:42,162,4,10
20231003HTKT0,2023-10-03,수원,KIA,KT,finished,16841,14:00,17:16,196,3,1
20231004NCSK0,2023-10-04,문학,NC,SSG,finished,8006,18:39,21:52,193,5,10
20231004LGLT0,2023-10-04,사직,LG,롯데,finished,6970,18:29,22:20,231,7,6
20231004HHSS0,2023-10-04,대구,한화,삼성,finished,12571,18:30,21:57,207,11,7
20231004HTKT1,2023-10-04,수원,KIA,KT,finished,3908,15:00,18:07,187,10,2
20231004HTKT2,2023-10-04,수원,KIA,KT,finished,5907,19:43,22:13,150,2,3
20231005NCSK0,2023-10-05,문학,NC,SSG,finished,9004,18:29,21:39,190,3,4
20231005LGLT0,2023-10-05,사직,LG,롯데,finished,10040,18:29,21:36,187,5,3
20231005HHSS0,2023-10-05,대구,한화,삼성,finished,14483,18:30,20:59,149,1,3
20231005HTKT0,2023-10-05,수원,KIA,KT,finished,7264,18:31,21:12,161,3,5
20231006HTLG0,2023-10-06,잠실,KIA,LG,finished,23750,18:30,21:39,189,3,2
20231006HHSK0,2023-10-06,문학,한화,SSG,finished,15755,18:30,21:23,173,2,7
20231006SSKT0,2023-10-06,수원,삼성,KT,finished,8132,18:29,21:32,183,6,2
20231007LTOB0,2023-10-07,잠실,롯데,두산,finished,19916,17:00,20:21,201,6,3
20231007SKNC0,2023-10-07,창원,SSG,NC,finished,13479,17:01,20:45,224,2,3
20231007HHKT0,2023-10-07,수원,한화,KT,finished,15210,16:59,20:03,184,0,17
20231007LGWO0,2023-10-07,고척,LG,키움,finished,13301,17:00,19:49,169,1,7
20231008LTOB0,2023-10-08,잠실,롯데,두산,finished,21392,14:00,16:38,158,1,2
20231008SKNC0,2023-10-08,창원,SSG,NC,finished,10073,14:00,17:35,215,10,8
20231008HHKT0,2023-10-08,수원,한화,KT,finished,15197,14:00,17:18,198,2,9
20231008SSHT0,2023-10-08,광주,삼성,KIA,finished,16005,13:59,16:53,174,1,2
20231009LTLG0,2023-10-09,잠실,롯데,LG,finished,22807,14:00,17:07,187,8,1
20231009HHNC0,2023-10-09,창원,한화,NC,finished,8716,14:00,18:16,256,6,11
20231009SSHT0,2023-10-09,광주,삼성,KIA,finished,12758,13:59,17:35,216,1,3
20231010LTLG0,2023-10-10,잠실,롯데,LG,finished,18521,18:30,21:23,173,0,7
20231010HHNC0,2023-10-10,창원,한화,NC,finished,7342,18:31,21:23,172,0,2
20231010OBKT0,2023-10-10,수원,두산,KT,finished,10937,18:31,22:27,236,4,5
20231010SKHT0,2023-10-10,광주,SSG,KIA,finished,8333,18:31,22:08,217,6,5
20231010SSWO0,2023-10-10,고척,삼성,키움,finished,11757,18:30,21:46,196,3,5
20231011OBLT0,2023-10-11,사직,두산,롯데,finished,9940,18:31,21:51,200,3,14
20231011WOHT0,2023-10-11,광주,키움,KIA,finished,3656,18:30,21:12,162,0,11
20231012NCOB0,2023-10-12,잠실,NC,두산,finished,7113,18:31,21:29,178,1,11
20231012LTHT0,2023-10-12,광주,롯데,KIA,finished,4767,18:30,22:05,215,5,6
20231013HTOB0,2023-10-13,잠실,KIA,두산,finished,19188,18:30,21:17,167,1,3
20231013WOSK0,2023-10-13,문학,키움,SSG,finished,16783,18:30,21:01,151,2,3
20231013LGNC0,2023-10-13,창원,LG,NC,finished,6257,18:30,21:23,173,4,8
20231014LTHH0,2023-10-14,한밭,롯데,한화,finished,9153,17:00,20:56,185,0,8
20231014OBLG0,2023-10-14,잠실,두산,LG,finished,21771,17:00,19:44,164,3,2
20231014SKSS0,2023-10-14,대구,SSG,삼성,finished,24000,16:59,20:21,202,3,5
20231015LTHH0,2023-10-15,한밭,롯데,한화,finished,9840,14:00,16:55,175,4,7
20231015OBLG0,2023-10-15,잠실,두산,LG,finished,23750,14:00,17:04,184,2,5
20231015SSNC0,2023-10-15,창원,삼성,NC,finished,17861,14:02,17:14,192,3,5
20231016LTHH0,2023-10-16,한밭,롯데,한화,finished,12000,18:30,22:10,220,7,2
20231016SKOB0,2023-10-16,잠실,SSG,두산,finished,15850,18:31,21:18,167,3,2
20231016NCHT0,2023-10-16,광주,NC,KIA,finished,5251,18:29,21:40,191,2,4
20231017OBSK0,2023-10-17,문학,두산,SSG,finished,21007,18:30,21:09,159,0,5
20231017NCHT0,2023-10-17,광주,NC,KIA,finished,10175,18:29,21:00,151,1,7
