player_id,선수명,팀명,G,SBA,SB,CS,SB%,OOB,PKO
54567,강성우,롯데,1,1,0,1,0.0,0,0
54506,강승구,롯데,1,0,0,0,-,0,0
69517,고승민,롯데,121,6,5,1,83.3,4,0
63543,구승민,롯데,1,0,0,0,-,0,0
65522,김강현,롯데,1,0,0,0,-,0,0
52504,김동혁,롯데,93,17,13,4,76.5,2,0
77564,김민성,롯데,96,1,0,1,0.0,1,0
76430,김상수,롯데,1,0,0,0,-,0,0
62528,김원중,롯데,8,0,0,0,-,0,0
51551,나승엽,롯데,105,0,0,0,-,5,0
62931,노진혁,롯데,28,0,0,0,-,0,0
54529,레이예스,롯데,144,8,7,1,87.5,6,0
55509,박건우,롯데,6,0,0,0,-,0,0
62802,박승욱,롯데,54,2,1,1,50.0,0,0
55563,박재엽,롯데,9,0,0,0,-,0,0
54503,박준우,롯데,1,0,0,0,-,0,0
69594,박진,롯데,1,0,0,0,-,0,0
55530,박찬형,롯데,48,2,1,1,50.0,4,0
51528,손성빈,롯데,51,0,0,0,-,0,0
50150,손호영,롯데,97,7,7,0,100,4,0
69508,신윤후,롯데,12,1,1,0,100,1,0
61102,유강남,롯데,110,0,0,0,-,3,0
52591,윤동희,롯데,97,6,4,2,66.7,1,1
67588,윤성빈,롯데,1,0,0,0,-,0,0
50608,이인한,롯데,4,0,0,0,-,1,0
55511,이태경,롯데,2,0,0,0,-,0,0
54598,이호준,롯데,99,1,1,0,100,1,0
68507,장두성,롯데,118,22,17,5,77.3,5,1
68205,전민재,롯데,101,6,3,3,50.0,4,0
78513,전준우,롯데,114,3,2,1,66.7,4,0
68518,정보근,롯데,93,0,0,0,-,0,0
68242,정철원,롯데,2,0,0,0,-,0,0
54537,정현수,롯데,3,0,0,0,-,0,0
60523,정훈,롯데,77,0,0,0,-,1,0
52516,조세진,롯데,12,0,0,0,-,0,0
62884,최항,롯데,8,0,0,0,-,0,0
55506,한승현,롯데,19,2,1,1,50.0,0,0
52568,한태양,롯데,108,5,3,2,60.0,3,0
50500,황성빈,롯데,79,29,25,4,86.2,1,0
