player_id,선수명,팀명,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
66660,남하준,KIA,투수,11,0,10 1/3,0,0,0,0,0,-,0,0,0,-
52637,놀린,KIA,투수,21,21,124,1,0,2,19,1,0.955,0,0,0,-
52645,로니,KIA,투수,10,9,44 1/3,0,0,4,6,1,1.000,0,0,0,-
66615,류승현,KIA,우익수,1,0,2,0,0,1,0,0,1.000,0,0,0,-
62234,류지혁,KIA,3루수,103,93,785 2/3,11,0,62,139,14,0.948,0,0,0,-
62234,류지혁,KIA,1루수,36,14,158,2,0,155,5,11,0.988,0,0,0,-
62234,류지혁,KIA,2루수,2,0,7,0,0,2,8,0,1.000,0,0,0,-
79365,박동원,KIA,포수,114,98,865,5,2,703,71,8,0.994,5,40,22,35.5
50657,박민,KIA,유격수,1,0,3,0,0,0,1,0,1.000,0,0,0,-
50657,박민,KIA,3루수,4,0,5,0,0,0,0,0,-,0,0,0,-
67609,박정우,KIA,좌익수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
67609,박정우,KIA,중견수,9,0,18,0,0,4,0,0,1.000,0,0,0,-
63638,박준표,KIA,투수,34,0,23 1/3,1,0,1,2,0,0.75,0,0,0,-
64646,박찬호,KIA,2루수,3,1,12,0,0,1,6,0,1.000,0,0,0,-
64646,박찬호,KIA,유격수,130,128,1103 1/3,22,0,215,338,66,0.962,0,0,0,-
52630,소크라테스,KIA,우익수,8,3,34,0,0,5,0,0,1.000,0,0,0,-
52630,소크라테스,KIA,중견수,123,122,1009 2/3,5,0,302,1,0,0.984,0,0,0,-
52630,소크라테스,KIA,좌익수,24,0,41,0,0,14,1,1,1.0,0,0,0,-
67606,송후섭,KIA,투수,1,0,1/3,0,0,0,0,0,-,0,0,0,-
66662,신범수,KIA,포수,2,1,8,0,0,7,0,0,1.000,0,1,0,0.0
77637,양현종,KIA,투수,30,30,175 1/3,3,0,6,19,1,0.893,0,0,0,-
67640,유승철,KIA,투수,21,0,19,0,0,1,3,0,1.000,0,0,0,-
68619,윤중현,KIA,투수,47,0,53 2/3,1,0,2,15,1,0.944,0,0,0,-
51668,이승재,KIA,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
63260,이우성,KIA,중견수,3,0,9,0,0,1,0,0,1.000,0,0,0,-
63260,이우성,KIA,우익수,29,8,91,0,0,19,1,0,1.0,0,0,0,-
63260,이우성,KIA,좌익수,37,19,180,2,0,39,0,0,0.951,0,0,0,-
51648,이의리,KIA,투수,29,28,154,2,0,5,13,0,0.9,0,0,0,-
65665,이준영,KIA,투수,75,0,46 1/3,3,1,2,13,1,0.833,0,0,0,-
64560,이창진,KIA,좌익수,89,85,722 2/3,0,0,165,3,0,1.0,0,0,0,-
64560,이창진,KIA,우익수,7,1,20,0,0,6,0,0,1.000,0,0,0,-
64560,이창진,KIA,중견수,8,3,34,0,0,10,0,0,1.000,0,0,0,-
62754,임기영,KIA,투수,26,23,129 1/3,0,0,3,17,0,1.0,0,0,0,-
66833,임석진,KIA,3루수,6,3,25,0,0,2,4,0,1.000,0,0,0,-
66833,임석진,KIA,1루수,5,1,14 2/3,0,0,9,1,0,1.000,0,0,0,-
50641,장재혁,KIA,투수,3,0,3,0,0,0,0,0,-,0,0,0,-
69645,장지수,KIA,투수,1,0,2,0,0,0,0,0,-,0,0,0,-
63950,장현식,KIA,투수,54,0,52,1,0,4,7,1,0.917,0,0,0,-
66609,전상현,KIA,투수,50,0,46 1/3,0,0,3,6,0,1.0,0,0,0,-
50662,정해영,KIA,투수,55,0,56,1,0,4,8,0,0.923,0,0,0,-
65464,최정용,KIA,2루수,17,2,42 2/3,1,0,4,13,0,0.944,0,0,0,-
65464,최정용,KIA,3루수,2,1,7,0,0,0,3,0,1.000,0,0,0,-
52639,최지민,KIA,투수,6,0,6,0,0,0,0,0,-,0,0,0,-
72443,최형우,KIA,좌익수,19,17,133,0,0,34,1,0,1.000,0,0,0,-
52606,파노니,KIA,투수,14,14,82 2/3,1,0,0,15,1,0.938,0,0,0,-
63722,한승택,KIA,포수,64,34,299 2/3,0,1,243,25,0,1.0,2,17,7,29.2
61666,한승혁,KIA,투수,24,16,80 1/3,2,0,4,9,2,0.867,0,0,0,-
78247,홍상삼,KIA,투수,24,0,21 2/3,2,0,0,2,0,0.500,0,0,0,-
65610,황대인,KIA,1루수,129,127,1041 1/3,7,0,955,68,82,0.993,0,0,0,-
