player_id,AVG,AB,H,2B,3B,HR,RBI,BB,HBP,SO,GDP
63123,0.267,30,8,0,1,1,3,2,1,8,0
63123,0.250,44,11,4,0,0,2,4,1,15,0
63123,0.200,70,14,3,1,2,5,7,1,25,0
63123,0.250,120,30,7,1,2,15,8,4,38,3
63123,0.250,40,10,3,0,1,7,1,1,12,3
63123,0.200,25,5,1,0,0,1,2,1,7,0
63123,0.250,116,29,5,1,2,6,6,3,28,1
63123,0.219,228,50,12,2,5,29,18,8,82,6
63123,0.375,16,6,2,0,1,2,0,0,3,0
63123,0.271,133,36,7,1,4,11,5,5,36,4
63123,0.217,129,28,5,1,3,10,10,4,45,3
63123,0.214,98,21,7,1,1,16,9,2,32,0
62925,0.200,5,1,0,0,0,0,2,0,1,0
62925,0.000,1,0,0,0,0,0,0,0,0,0
62925,1.000,1,1,0,0,0,1,0,0,0,0
62925,0.000,3,0,0,0,0,0,0,0,0,2
62925,0.167,6,1,0,0,0,1,0,0,0,2
62925,0.200,5,1,0,0,0,1,0,0,0,2
62925,0.000,1,0,0,0,0,0,0,0,0,1
62925,0.500,2,1,0,0,0,0,0,0,0,0
62925,0.000,3,0,0,0,0,0,0,0,0,0
62925,0.000,1,0,0,0,0,0,0,0,1,0
62925,-,0,0,0,0,0,0,2,0,0,0
62925,0.500,2,1,0,0,0,1,0,0,0,0
62925,-,0,0,0,0,0,0,1,0,0,0
62925,0.500,2,1,0,0,0,0,1,0,0,0
62925,0.000,2,0,0,0,0,0,0,0,0,2
62925,0.333,3,1,0,0,0,1,0,0,1,0
62925,0.000,4,0,0,0,0,0,0,0,0,0
62925,0.250,4,1,0,0,0,0,2,0,0,2
62925,0.286,7,2,0,0,0,1,2,0,1,2
62925,0.143,7,1,0,0,0,1,1,0,1,1
62925,0.333,3,1,0,0,0,0,1,0,0,0
62925,0.000,2,0,0,0,0,0,1,0,1,1
62925,0.167,6,1,0,0,0,1,1,0,0,1
62925,0.333,3,1,0,0,0,0,0,0,0,0
51269,0.000,1,0,0,0,0,0,0,0,0,0
51269,0.000,1,0,0,0,0,0,0,0,1,0
51269,0.000,2,0,0,0,0,0,0,0,1,0
50066,0.139,36,5,0,0,1,1,8,0,9,0
50066,0.273,11,3,0,0,0,0,1,0,4,0
50066,0.167,6,1,0,0,0,1,0,0,0,0
50066,0.000,3,0,0,0,0,1,0,0,1,0
50066,0.500,2,1,1,0,0,1,0,0,0,0
50066,0.333,3,1,0,0,0,2,0,0,0,1
50066,0.500,2,1,0,0,0,1,1,0,0,0
50066,0.000,1,0,0,0,0,1,0,0,0,0
50066,0.250,28,7,1,0,0,7,2,0,5,1
50066,0.235,17,4,1,0,0,7,1,0,1,1
50066,0.000,5,0,0,0,0,1,0,0,0,0
50066,0.250,8,2,0,0,1,1,0,0,0,0
50066,1.000,1,1,1,0,0,2,0,0,0,0
50066,-,0,0,0,0,0,0,3,0,0,0
50066,0.250,8,2,0,0,0,1,0,0,0,0
50066,0.333,6,2,0,0,0,2,0,0,0,0
50066,0.000,2,0,0,0,0,0,0,0,0,0
50066,-,0,0,0,0,0,0,2,0,0,0
50066,0.222,9,2,0,0,0,0,0,0,7,0
50066,0.111,9,1,0,0,0,0,0,0,3,1
50066,0.091,11,1,0,0,0,0,0,0,3,0
50066,0.200,5,1,0,0,0,1,5,0,1,0
50066,0.000,8,0,0,0,0,0,2,0,1,0
50066,0.333,6,2,0,0,1,1,1,0,3,0
50066,0.167,6,1,0,0,0,1,2,0,2,0
50066,0.400,10,4,1,0,0,2,0,0,2,1
50066,0.250,8,2,0,0,0,1,2,0,1,0
50066,0.077,13,1,0,0,0,2,0,0,3,0
50066,0.250,4,1,0,0,0,0,2,0,1,0
50066,0.143,7,1,0,0,0,0,1,0,1,0
50066,0.000,1,0,0,0,0,0,0,0,0,0
50066,0.133,15,2,0,0,1,2,3,0,4,0
50066,0.292,24,7,1,0,0,4,4,0,5,1
50066,0.120,25,3,0,0,0,2,3,0,5,0
50066,0.000,2,0,0,0,0,0,2,0,1,0
50066,0.000,7,0,0,0,0,0,2,0,1,0
50066,0.053,19,1,0,0,0,2,1,0,6,1
50066,0.333,21,7,1,0,1,5,4,0,3,0
50066,0.286,14,4,0,0,0,1,1,0,3,0
50066,0.125,16,2,0,0,0,2,4,0,3,0
50066,0.205,44,9,1,0,1,6,6,0,11,1
50066,0.250,4,1,0,0,0,0,0,0,0,0
50066,0.158,19,3,0,0,0,2,6,0,4,1
50066,0.321,28,9,1,0,1,4,2,0,6,0
50066,0.000,17,0,0,0,0,2,2,0,4,0
51868,0.302,265,80,13,0,12,12,8,2,49,0
51868,0.270,74,20,3,0,1,3,3,0,15,7
51868,0.182,33,6,0,0,1,3,3,0,7,0
51868,0.333,6,2,1,0,0,2,0,0,1,0
51868,0.298,47,14,2,1,2,19,1,0,11,5
51868,0.211,19,4,0,0,1,8,2,0,6,0
51868,0.286,7,2,0,0,0,7,2,0,1,0
51868,0.150,20,3,1,0,0,10,1,0,9,0
51868,0.248,206,51,7,1,5,52,12,0,50,12
51868,0.235,132,31,4,1,4,49,9,0,35,5
51868,0.347,75,26,1,0,7,13,0,1,0,2
51868,0.222,45,10,2,0,3,7,0,0,0,1
51868,0.455,11,5,1,0,1,3,0,0,0,0
51868,-,0,0,0,0,0,1,10,0,0,0
51868,0.460,63,29,5,1,0,12,0,0,0,2
51868,0.325,40,13,2,0,1,9,1,1,0,2
51868,0.409,22,9,0,0,2,5,0,0,0,1
51868,0.545,11,6,2,0,1,2,2,0,0,0
51868,0.152,46,7,1,0,0,1,0,0,28,1
51868,0.189,74,14,1,0,1,5,0,0,34,1
51868,0.180,50,9,4,0,0,2,0,0,24,1
51868,0.088,34,3,1,0,1,4,7,0,13,1
51868,0.341,44,15,3,0,1,11,3,0,11,1
51868,0.278,72,20,3,0,1,3,2,2,14,0
51868,0.243,37,9,1,1,2,9,2,0,7,2
51868,0.306,72,22,2,0,3,7,1,0,9,1
51868,0.218,55,12,1,0,4,10,1,0,13,1
51868,0.322,59,19,3,0,2,5,2,0,13,1
51868,0.261,46,12,4,0,2,4,2,0,7,3
51868,0.356,45,16,2,0,1,12,4,0,10,1
51868,0.162,37,6,1,0,1,2,2,0,14,2
51868,0.000,4,0,0,0,0,1,1,0,1,0
51868,0.288,153,44,7,1,4,23,7,2,32,3
51868,0.285,186,53,6,0,9,22,4,0,35,3
51868,0.258,132,34,7,0,4,19,9,0,32,6
51868,0.400,5,2,0,0,0,0,0,0,1,0
51868,0.303,76,23,8,1,1,11,5,0,10,3
51868,0.281,253,71,8,0,10,33,11,1,53,6
51868,0.221,77,17,3,0,4,10,2,0,20,1
51868,0.318,44,14,1,0,1,6,1,1,10,1
51868,0.286,14,4,0,0,1,4,1,0,4,1
51868,0.000,2,0,0,0,0,0,0,0,1,0
51868,0.288,104,30,5,1,2,10,3,0,13,1
51868,0.278,335,93,15,0,15,53,16,2,78,10
51868,0.250,32,8,0,0,0,1,1,0,8,1
51868,0.301,173,52,6,1,6,12,5,0,36,5
51868,0.280,143,40,6,0,4,19,6,1,23,7
51868,0.252,155,39,8,0,7,33,9,1,40,0
69517,0.253,245,62,10,2,3,3,27,2,44,0
69517,0.363,91,33,5,0,1,4,10,0,13,5
69517,0.318,44,14,3,0,0,10,5,1,7,0
69517,0.176,17,3,2,0,0,4,3,0,7,0
69517,0.114,35,4,0,0,0,4,7,0,2,2
69517,0.714,7,5,0,0,0,7,0,0,0,1
69517,0.182,11,2,1,0,0,5,3,0,3,0
69517,0.211,19,4,0,0,0,8,1,0,7,0
69517,0.290,224,65,11,0,1,42,29,1,39,8
69517,0.241,133,32,6,0,0,38,19,1,26,3
69517,0.366,41,15,0,0,0,4,0,1,0,1
69517,0.333,27,9,2,0,0,3,1,0,0,1
69517,0.214,14,3,0,0,1,2,0,0,0,0
69517,-,0,0,0,0,0,1,13,0,0,0
69517,0.341,41,14,1,0,0,2,0,1,0,1
69517,0.213,47,10,1,1,0,5,0,0,0,2
69517,0.400,30,12,4,0,0,6,0,1,0,0
69517,0.273,22,6,2,0,0,1,26,0,0,0
69517,0.180,50,9,1,0,1,4,0,0,19,2
69517,0.258,89,23,5,1,1,9,0,0,26,1
69517,0.190,63,12,2,0,1,4,0,0,24,0
69517,0.311,45,14,3,0,0,4,16,0,14,0
69517,0.257,101,26,5,0,1,5,9,0,19,3
69517,0.292,24,7,2,0,0,3,4,0,4,1
69517,0.304,69,21,3,0,0,12,7,0,12,2
69517,0.333,45,15,4,1,1,6,2,0,7,0
69517,0.327,55,18,1,1,1,5,4,0,10,0
69517,0.313,48,15,3,0,0,6,10,1,5,0
69517,0.239,46,11,2,0,0,3,7,1,6,1
69517,0.170,53,9,1,0,1,4,8,0,14,0
69517,0.174,23,4,0,0,0,0,4,1,6,1
69517,0.200,5,1,0,0,0,1,1,0,0,0
69517,0.278,194,54,10,0,1,20,20,0,35,6
69517,0.324,148,48,8,2,2,17,16,1,22,0
69517,0.197,127,25,3,0,1,8,20,2,26,2
69517,0.000,5,0,0,0,0,0,0,0,1,0
69517,0.272,382,104,17,1,4,37,50,3,65,8
69517,0.327,55,18,3,1,0,6,4,0,8,0
69517,0.125,8,1,0,0,0,0,0,0,1,0
69517,0.273,11,3,1,0,0,2,1,0,5,0
69517,0.167,6,1,0,0,0,0,1,0,2,0
69517,0.000,2,0,0,0,0,0,0,0,1,0
69517,0.295,149,44,5,0,2,20,13,1,27,3
69517,0.246,305,75,16,1,1,23,41,2,55,5
69517,0.533,15,8,0,1,1,2,2,0,1,0
69517,0.308,143,44,12,0,1,9,14,1,23,6
69517,0.297,182,54,5,1,2,16,20,1,34,2
69517,0.201,144,29,4,1,1,20,22,1,26,0
54908,0.333,3,1,0,0,0,0,1,0,1,0
54908,0.250,4,1,0,0,0,0,0,0,2,0
54908,0.000,1,0,0,0,0,0,0,0,1,0
54908,0.000,1,0,0,0,0,0,0,0,0,0
54908,0.143,7,1,0,0,0,0,0,0,4,0
54908,0.000,3,0,0,0,0,0,0,0,2,0
54908,0.000,2,0,0,0,0,0,0,0,0,0
54908,0.500,4,2,0,0,0,0,0,0,2,0
54908,0.000,1,0,0,0,0,0,1,0,1,0
54908,1.000,2,2,0,0,0,0,0,0,0,0
54908,0.000,2,0,0,0,0,0,0,0,1,0
54908,0.000,3,0,0,0,0,0,0,0,1,0
54908,0.000,5,0,0,0,0,0,1,0,3,0
54908,0.000,2,0,0,0,0,0,0,0,2,0
54908,0.333,3,1,0,0,0,0,0,0,1,0
54908,0.000,1,0,0,0,0,0,1,0,0,0
54908,0.250,8,2,0,0,0,0,0,0,4,0
54908,0.000,4,0,0,0,0,0,0,0,3,0
54344,0.182,11,2,0,0,0,0,2,0,4,0
54344,0.000,2,0,0,0,0,0,0,0,1,1
54344,0.333,6,2,0,0,0,1,0,0,1,0
54344,1.000,1,1,1,0,0,1,0,0,0,0
54344,0.000,1,0,0,0,0,0,0,0,0,0
54344,0.000,1,0,0,0,0,0,0,0,0,1
54344,0.250,12,3,1,0,0,2,0,0,2,2
54344,0.300,10,3,1,0,0,2,0,0,1,1
54344,0.250,4,1,0,0,0,1,0,0,0,1
54344,0.500,2,1,1,0,0,1,0,0,0,1
54344,0.000,2,0,0,0,0,0,0,0,0,0
54344,0.333,3,1,0,0,0,0,0,0,0,0
54344,1.000,1,1,0,0,0,0,0,0,0,0
54344,0.000,1,0,0,0,0,0,0,0,1,0
54344,0.000,5,0,0,0,0,0,0,0,4,0
54344,0.333,3,1,0,0,0,0,0,0,1,0
54344,0.000,2,0,0,0,0,0,2,0,0,0
54344,0.000,2,0,0,0,0,0,0,0,1,0
54344,0.333,3,1,1,0,0,1,0,0,0,0
54344,0.250,4,1,0,0,0,0,0,0,1,1
54344,0.667,3,2,0,0,0,1,0,0,0,0
54344,0.000,3,0,0,0,0,0,0,0,1,0
54344,0.000,2,0,0,0,0,0,1,0,1,0
54344,0.500,2,1,0,0,0,0,1,0,0,0
54344,0.000,4,0,0,0,0,0,0,0,2,1
54344,0.222,9,2,1,0,0,1,0,0,2,1
54344,0.300,10,3,0,0,0,1,2,0,2,0
54344,0.000,3,0,0,0,0,0,0,0,0,2
54344,0.333,12,4,1,0,0,1,1,0,2,0
54344,0.250,4,1,0,0,0,1,1,0,1,0
54344,0.000,2,0,0,0,0,0,0,0,2,0
54344,0.111,9,1,0,0,0,1,0,0,4,0
54344,0.308,13,4,1,0,0,1,2,0,2,2
54344,0.200,5,1,0,0,0,0,0,0,1,1
54344,0.167,12,2,0,0,0,0,1,0,4,1
54344,0.333,6,2,1,0,0,2,1,0,1,0
61353,0.309,68,21,1,0,3,3,2,0,11,0
61353,0.211,19,4,1,0,0,1,1,0,2,2
61353,0.333,6,2,0,0,0,1,0,0,1,0
61353,0.000,3,0,0,0,0,2,1,0,0,0
61353,0.364,11,4,0,0,0,2,0,0,2,0
61353,0.000,3,0,0,0,0,2,0,0,0,0
61353,1.000,1,1,0,0,0,1,1,0,0,0
61353,0.500,4,2,0,0,0,4,0,0,1,0
61353,0.277,47,13,1,0,0,13,3,0,6,2
61353,0.321,28,9,0,0,0,12,2,0,4,0
61353,0.333,18,6,1,0,1,3,1,0,0,0
61353,0.182,11,2,0,0,0,2,0,0,0,0
61353,1.000,1,1,0,0,0,0,0,0,0,0
61353,0.308,13,4,0,0,0,0,0,0,0,0
61353,0.222,9,2,0,0,0,3,0,0,0,2
61353,0.500,10,5,0,0,1,2,0,0,0,0
61353,0.000,1,0,0,0,0,0,2,0,0,0
61353,0.250,12,3,0,0,0,1,0,0,4,0
61353,0.211,19,4,0,0,0,1,0,0,9,0
61353,0.333,15,5,1,0,0,2,0,0,3,0
61353,0.333,6,2,0,0,1,2,2,0,1,0
61353,0.389,18,7,1,0,1,1,0,0,5,0
61353,0.100,10,1,0,0,0,2,1,0,1,0
61353,0.111,9,1,0,0,0,1,1,0,0,0
61353,0.583,12,7,0,0,0,2,1,0,0,0
61353,0.417,12,5,0,0,0,0,0,0,0,1
61353,0.286,14,4,1,0,1,4,0,0,2,0
61353,0.313,16,5,0,0,1,3,0,0,3,0
61353,0.214,14,3,0,0,0,3,0,0,3,0
61353,0.125,8,1,0,0,0,0,2,0,3,1
61353,0.000,2,0,0,0,0,0,0,0,0,0
61353,0.243,37,9,1,0,1,4,2,0,6,0
61353,0.421,38,16,1,0,1,6,1,0,2,1
61353,0.225,40,9,0,0,1,6,2,0,9,1
61353,0.329,70,23,2,0,2,11,3,0,10,2
61353,0.000,1,0,0,0,0,0,0,0,0,0
61353,0.200,5,1,0,0,0,0,0,0,2,0
61353,0.667,3,2,0,0,0,0,0,0,0,0
61353,0.158,19,3,0,0,0,2,1,0,3,0
61353,0.500,4,2,0,0,0,2,0,0,0,0
61353,0.000,2,0,0,0,0,0,0,0,1,0
61353,0.200,5,1,0,0,0,0,0,0,1,0
61353,0.333,6,2,0,0,1,1,1,0,0,0
61353,0.192,26,5,0,0,0,2,0,0,2,0
61353,0.329,82,27,2,0,3,13,4,0,14,2
61353,0.286,7,2,0,0,0,1,1,0,1,0
61353,0.356,45,16,2,0,2,4,0,0,5,0
61353,0.263,38,10,0,0,0,7,4,0,7,2
61353,0.250,32,8,0,0,1,5,1,0,5,0
69100,0.286,192,55,13,0,0,0,22,1,22,0
69100,0.259,54,14,2,0,1,2,0,2,7,3
69100,0.333,30,10,0,1,0,8,1,0,6,0
69100,0.000,7,0,0,0,0,0,3,1,1,0
69100,0.296,27,8,1,1,0,9,4,0,4,1
69100,0.571,7,4,0,0,0,4,1,0,0,0
69100,0.250,12,3,0,0,0,5,2,1,3,0
69100,0.286,14,4,0,0,0,10,3,1,1,0
69100,0.285,151,43,3,2,1,38,14,5,22,4
69100,0.299,97,29,1,2,0,36,14,3,15,1
69100,0.317,41,13,1,0,0,6,1,1,0,1
69100,0.360,25,9,5,0,1,3,0,0,0,0
69100,0.333,3,1,0,0,0,1,0,1,0,0
69100,-,0,0,0,0,0,2,8,0,0,0
69100,0.300,40,12,0,0,0,2,0,2,0,0
69100,0.447,38,17,4,1,0,5,0,0,0,1
69100,0.182,22,4,0,0,0,3,0,0,0,0
69100,0.250,4,1,0,0,0,2,18,0,0,0
69100,0.281,32,9,0,0,0,2,0,0,10,0
69100,0.269,52,14,2,1,0,4,0,1,15,1
69100,0.211,57,12,2,0,0,4,0,1,14,1
69100,0.207,29,6,2,0,0,4,9,0,5,0
69100,0.500,6,3,0,0,0,5,0,1,0,0
69100,0.314,70,22,4,0,1,6,3,2,9,0
69100,0.241,29,7,1,0,0,5,5,0,4,0
69100,0.240,50,12,2,0,0,7,7,0,6,2
69100,0.194,31,6,0,1,0,1,3,0,4,0
69100,0.188,48,9,4,0,0,5,4,1,8,1
69100,0.243,37,9,1,0,0,2,5,1,4,0
69100,0.459,37,17,1,1,0,6,7,1,2,0
69100,0.394,33,13,3,0,0,1,2,0,7,1
69100,0.000,2,0,0,0,0,0,0,0,0,0
69100,0.305,105,32,5,0,1,16,8,3,13,0
69100,0.209,129,27,6,1,0,13,14,1,18,3
69100,0.358,109,39,5,1,0,9,14,2,13,1
69100,1.000,2,2,0,0,0,0,0,0,0,0
69100,0.500,4,2,0,0,0,0,1,1,1,0
69100,0.333,3,1,0,0,0,1,1,0,0,1
69100,0.200,5,1,0,0,0,0,1,0,0,0
69100,0.169,71,12,5,0,0,3,7,1,8,1
69100,0.325,123,40,5,1,0,15,12,1,10,0
69100,0.273,88,24,3,0,0,7,7,3,20,1
69100,0.340,47,16,3,1,1,12,7,0,5,1
69100,0.259,108,28,5,0,0,11,12,1,15,2
69100,0.300,223,67,11,2,1,25,20,5,27,2
69100,0.250,12,3,0,0,0,2,4,0,2,0
69100,0.281,96,27,6,0,0,3,10,3,9,0
69100,0.257,113,29,3,0,0,10,14,1,14,4
69100,0.313,134,42,7,2,1,25,12,2,21,0
62404,0.302,235,71,21,0,7,7,27,2,48,0
62404,0.314,140,44,10,1,6,15,15,1,22,7
62404,0.262,42,11,4,0,1,9,18,0,8,0
62404,0.385,13,5,0,0,1,12,4,0,1,0
62404,0.439,57,25,5,1,2,26,3,1,3,2
62404,0.304,23,7,2,0,1,11,2,0,7,0
62404,0.000,8,0,0,0,0,1,4,1,2,0
62404,0.545,11,6,1,0,1,15,0,0,0,0
62404,0.333,294,98,22,2,12,89,46,3,43,9
62404,0.351,154,54,12,1,6,74,31,2,21,2
62404,0.339,59,20,6,0,3,10,4,2,0,2
62404,0.367,30,11,3,0,1,5,0,0,0,0
62404,0.143,7,1,0,0,0,3,2,0,0,0
