player_id,선수명,팀명,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
62925,강진성,SSG,1루수,31,27,221 1/3,1,0,221,15,24,0.996,0,0,0,-
62925,강진성,SSG,좌익수,8,4,33,0,0,7,0,0,1.000,0,0,0,-
62925,강진성,SSG,우익수,2,0,2,0,0,0,0,0,-,0,0,0,-
51868,고명준,SSG,3루수,1,0,1 1/3,0,0,0,0,0,-,0,0,0,-
51868,고명준,SSG,1루수,1,1,5,0,0,7,0,1,1.000,0,0,0,-
72523,고효준,SSG,투수,73,0,58,2,1,1,8,0,0.818,0,0,0,-
71837,김강민,SSG,중견수,33,22,202 1/3,0,0,57,3,1,1.0,0,0,0,-
71837,김강민,SSG,우익수,4,1,13 2/3,0,0,3,0,0,1.000,0,0,0,-
53844,김건웅,SSG,1루수,1,1,9,0,0,6,0,1,1.000,0,0,0,-
77829,김광현,SSG,투수,30,30,168 1/3,2,0,7,31,0,0.95,0,0,0,-
62864,김민식,SSG,포수,121,87,786 2/3,1,4,601,62,7,0.998,6,65,18,21.7
76802,김성현,SSG,유격수,26,19,179,4,0,40,53,16,0.959,0,0,0,-
76802,김성현,SSG,3루수,26,21,185 2/3,4,0,14,32,7,0.92,0,0,0,-
76802,김성현,SSG,2루수,69,44,426,6,0,122,144,42,0.978,0,0,0,-
53865,김정민,SSG,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
53865,김정민,SSG,우익수,5,0,8,0,0,2,0,0,1.000,0,0,0,-
65411,김주온,SSG,투수,1,0,1/3,0,0,0,0,0,-,0,0,0,-
66859,김주한,SSG,투수,1,0,0,0,0,0,0,0,-,0,0,0,-
66917,김찬형,SSG,3루수,25,6,100,3,0,5,14,3,0.864,0,0,0,-
66917,김찬형,SSG,유격수,3,1,9,0,0,4,7,1,1.000,0,0,0,-
66917,김찬형,SSG,2루수,8,3,31 2/3,0,0,9,17,3,1.000,0,0,0,-
73211,노경은,SSG,투수,76,0,83,1,0,6,8,1,0.933,0,0,0,-
53833,맥카티,SSG,투수,24,24,130,1,0,2,15,0,0.944,0,0,0,-
62869,문승원,SSG,투수,50,12,105,1,2,6,21,1,0.964,0,0,0,-
64893,박민호,SSG,투수,10,0,10,1,0,0,1,0,0.500,0,0,0,-
67893,박성한,SSG,유격수,128,124,1090 1/3,19,0,218,368,90,0.969,0,0,0,-
60841,박종훈,SSG,투수,18,16,80,1,1,9,16,2,0.962,0,0,0,-
69839,백승건,SSG,투수,25,2,38,1,0,0,5,0,0.833,0,0,0,-
64896,서동민,SSG,투수,2,0,1,1,0,0,0,0,0.000,0,0,0,-
69803,서상준,SSG,투수,2,0,2,0,0,1,0,0,1.000,0,0,0,-
61895,서진용,SSG,투수,69,0,73,0,0,1,4,0,1.0,0,0,0,-
53898,송영진,SSG,투수,17,9,47 1/3,1,0,3,8,0,0.917,0,0,0,-
52873,신헌민,SSG,투수,11,0,12,0,0,0,2,0,1.000,0,0,0,-
66864,안상현,SSG,2루수,45,14,169,2,0,38,54,15,0.979,0,0,0,-
66864,안상현,SSG,3루수,1,0,3,0,0,0,1,0,1.000,0,0,0,-
66864,안상현,SSG,유격수,6,0,10,0,0,1,2,1,1.000,0,0,0,-
53827,에레디아,SSG,좌익수,101,97,843 2/3,5,0,201,10,1,0.977,0,0,0,-
53827,에레디아,SSG,중견수,13,11,94 1/3,0,0,21,1,0,1.000,0,0,0,-
53825,엘리아스,SSG,투수,22,21,131 1/3,2,4,6,21,1,0.931,0,0,0,-
50859,오원석,SSG,투수,28,27,144 2/3,1,0,2,20,1,0.957,0,0,0,-
60558,오태곤,SSG,중견수,12,7,56 1/3,1,0,16,0,0,0.941,0,0,0,-
60558,오태곤,SSG,우익수,23,14,124,2,0,26,2,0,0.933,0,0,0,-
60558,오태곤,SSG,좌익수,14,6,62,1,0,13,0,0,0.929,0,0,0,-
60558,오태곤,SSG,1루수,80,40,433 2/3,2,0,413,37,59,0.996,0,0,0,-
64861,이건욱,SSG,투수,27,1,38 2/3,1,0,1,5,0,0.857,0,0,0,-
52868,이기순,SSG,투수,2,0,3,0,0,0,0,0,-,0,0,0,-
53892,이로운,SSG,투수,50,0,57 2/3,0,0,2,4,0,1.0,0,0,0,-
76812,이재원,SSG,포수,27,15,134,1,0,105,12,0,0.992,0,22,4,15.4
67807,이정범,SSG,좌익수,3,2,7 1/3,0,0,2,1,0,1.000,0,0,0,-
67807,이정범,SSG,우익수,3,3,18,0,0,3,0,0,1.000,0,0,0,-
63440,이흥련,SSG,포수,16,4,55,1,0,45,2,1,0.979,1,11,0,0.0
62611,임준섭,SSG,투수,41,0,32 2/3,0,0,1,2,0,1.0,0,0,0,-
50820,전의산,SSG,1루수,45,37,296,4,0,268,20,27,0.986,0,0,0,-
65058,정성곤,SSG,투수,6,0,4 1/3,1,0,0,0,0,0.000,0,0,0,-
68848,조성훈,SSG,투수,2,2,7,0,0,0,0,0,-,0,0,0,-
51865,조형우,SSG,포수,55,38,312 2/3,5,3,258,30,5,0.983,4,29,15,34.1
69802,최경모,SSG,2루수,10,1,21,2,0,9,7,4,0.889,0,0,0,-
69802,최경모,SSG,3루수,12,3,48,3,0,4,8,1,0.800,0,0,0,-
