player_id,name,team,start_date,end_date
51761,배동현,한화,2021-01-01,2021-12-31
69974,배민서,NC,2021-01-01,2021-12-31
69974,배민서,NC,2023-01-01,2023-12-31
69974,배민서,한화,2024-01-01,2024-12-31
64501,배성근,롯데,2021-01-01,2022-12-31
53587,배영빈,롯데,2023-01-01,2023-12-31
63145,배재준,LG,2021-01-01,2023-12-31
63145,배재준,LG,2025-01-01,2025-12-31
64995,배재환,NC,2024-01-01,2025-12-31
64166,배정대,KT,2021-01-01,2025-12-31
65516,배제성,KT,2021-01-01,2023-12-31
65516,배제성,KT,2025-01-01,2025-12-31
55455,배찬승,삼성,2025-01-01,2025-12-31
63559,백동훈,두산,2021-01-01,2021-12-31
54507,백두산,롯데,2024-01-01,2024-12-31
69839,백승건,SSG,2023-01-01,2024-12-31
64410,백승민,삼성,2021-01-01,2021-12-31
53298,백승우,두산,2023-01-01,2023-12-31
65109,백승현,LG,2021-01-01,2025-12-31
78643,백용환,KIA,2021-01-01,2021-07-02
78643,백용환,한화,2021-07-03,2022-12-31
77446,백정현,삼성,2021-01-01,2025-12-31
52043,벤자민,KT,2022-01-01,2024-12-31
55526,벨라스케즈,롯데,2025-01-01,2025-12-31
68305,변상권,키움,2021-01-01,2021-12-31
68305,변상권,키움,2024-01-01,2025-12-31
62263,변시원,KIA,2021-01-01,2021-12-31
62263,변시원,키움,2023-01-01,2023-12-31
69727,변우혁,한화,2022-01-01,2022-12-31
69727,변우혁,KIA,2023-01-01,2025-12-31
51144,보어,LG,2021-01-01,2021-12-31
50404,뷰캐넌,삼성,2021-01-01,2023-12-31
52257,브랜든,두산,2022-01-01,2024-12-31
50636,브룩스,KIA,2021-01-01,2021-12-31
67313,브리검,키움,2021-01-01,2021-12-31
53714,산체스,한화,2023-01-01,2024-12-31
53665,산체스,KIA,2023-01-01,2023-12-31
78168,서건창,키움,2021-01-01,2021-07-26
78168,서건창,LG,2021-07-27,2023-12-31
78168,서건창,KIA,2024-01-01,2025-12-31
64759,서균,한화,2021-01-01,2021-12-31
66663,서덕원,KIA,2021-01-01,2021-12-31
64896,서동민,SSG,2021-01-01,2023-12-31
53569,서동욱,롯데,2023-01-01,2024-12-31
69803,서상준,SSG,2023-01-01,2023-12-31
66203,서예일,두산,2021-01-01,2024-12-31
53309,서유신,키움,2025-01-01,2025-12-31
66068,서의태,NC,2024-01-01,2024-12-31
69539,서준원,롯데,2021-01-01,2022-12-31
61895,서진용,SSG,2021-01-01,2025-12-31
69995,서호철,NC,2022-01-01,2025-12-31
53560,석상호,롯데,2023-01-01,2023-12-31
52804,석정우,SSG,2022-01-01,2022-12-31
52804,석정우,SSG,2025-01-01,2025-12-31
68159,성동현,LG,2023-01-01,2025-12-31
54610,성영탁,KIA,2025-01-01,2025-12-31
50109,성재헌,KT,2024-01-01,2024-12-31
67962,소이현,NC,2021-01-01,2021-12-31
67962,소이현,NC,2024-01-01,2025-12-31
52630,소크라테스,KIA,2022-01-01,2024-12-31
50030,소형준,KT,2021-01-01,2025-12-31
69041,손동현,KT,2023-01-01,2025-12-31
53057,손민석,KT,2023-01-01,2023-12-31
51528,손성빈,롯데,2021-01-01,2021-12-31
51528,손성빈,롯데,2023-01-01,2025-12-31
77532,손아섭,롯데,2021-01-01,2021-12-31
77532,손아섭,NC,2022-01-01,2025-07-30
77532,손아섭,한화,2025-07-31,2025-12-31
54156,손용준,LG,2025-01-01,2025-12-31
63914,손정욱,NC,2021-01-01,2021-12-31
67143,손주영,LG,2021-01-01,2025-12-31
54904,손주환,NC,2024-01-01,2025-12-31
54363,손현기,키움,2024-01-01,2025-12-31
50150,손호영,LG,2021-01-01,2023-12-31
50150,손호영,롯데,2024-01-01,2025-12-31
55300,손힘찬,키움,2025-01-01,2025-12-31
53105,송대현,LG,2023-01-01,2023-12-31
69962,송명기,NC,2021-01-01,2024-12-31
64012,송민섭,KT,2021-01-01,2025-12-31
65357,송성문,키움,2021-01-01,2025-12-31
51111,송승기,LG,2022-01-01,2023-12-31
51111,송승기,LG,2025-01-01,2025-12-31
69203,송승환,두산,2022-01-01,2023-12-31
69203,송승환,NC,2024-01-01,2025-12-31
53898,송영진,SSG,2023-01-01,2025-12-31
65362,송우현,키움,2021-01-01,2021-12-31
61156,송윤준,한화,2021-01-01,2023-12-31
73801,송은범,LG,2021-01-01,2023-12-31
73801,송은범,삼성,2024-01-01,2025-12-31
53303,송재선,키움,2023-01-01,2023-12-31
51594,송재영,롯데,2021-01-01,2021-12-31
51594,송재영,롯데,2024-01-01,2025-12-31
52391,송정인,키움,2022-01-01,2022-12-31
64469,송준석,삼성,2021-01-01,2023-12-31
54394,송지후,키움,2024-01-01,2025-12-31
68110,송찬의,LG,2022-01-01,2025-12-31
51767,송호정,한화,2021-01-01,2021-12-31
67606,송후섭,KIA,2022-01-01,2022-12-31
52457,수아레즈,삼성,2022-01-01,2023-12-31
51136,수아레즈,LG,2021-01-01,2021-12-31
53040,슐서,KT,2023-01-01,2023-12-31
53734,스미스,한화,2023-01-01,2023-12-31
51334,스미스,키움,2021-01-01,2021-12-31
54615,스타우트,KIA,2024-01-01,2024-12-31
52234,스탁,두산,2022-01-01,2022-12-31
55326,스톤,키움,2025-01-01,2025-12-31
50558,스트레일리,롯데,2021-01-01,2023-12-31
55013,스티븐슨,KT,2025-01-01,2025-12-31
52557,스파크맨,롯데,2022-01-01,2022-12-31
54843,시라카와,두산,2024-01-01,2024-12-31
65207,신민재,LG,2021-01-01,2025-12-31
68902,신민혁,NC,2021-01-01,2025-12-31
66662,신범수,KIA,2022-01-01,2023-12-31
66662,신범수,SSG,2024-01-01,2025-12-31
62556,신본기,KT,2021-01-01,2024-12-31
64086,신성현,두산,2021-01-01,2023-12-31
53919,신영우,NC,2024-01-01,2025-12-31
53991,신용석,NC,2024-01-01,2024-12-31
69508,신윤후,롯데,2021-01-01,2025-12-31
62937,신재영,SSG,2021-01-01,2022-12-31
75138,신재웅,SSG,2021-01-01,2021-12-31
60140,신정락,한화,2021-01-01,2022-12-31
60140,신정락,롯데,2023-01-01,2023-12-31
50312,신준우,키움,2021-01-01,2024-12-31
55860,신지환,SSG,2025-01-01,2025-12-31
50758,신지후,한화,2021-01-01,2021-12-31
52873,신헌민,SSG,2022-01-01,2024-12-31
64006,심우준,KT,2021-01-01,2022-12-31
64006,심우준,KT,2024-01-01,2024-12-31
64006,심우준,한화,2025-01-01,2025-12-31
64017,심재민,KT,2021-01-01,2023-05-18
64017,심재민,롯데,2023-05-19,2023-12-31
64017,심재민,롯데,2025-01-01,2025-12-31
55438,심재훈,삼성,2025-01-01,2025-12-31
61411,심창민,삼성,2021-01-01,2021-12-31
61411,심창민,NC,2022-01-01,2023-12-31
54306,심휘윤,키움,2024-01-01,2024-12-31
50202,안권수,두산,2021-01-01,2022-12-31
50202,안권수,롯데,2023-01-01,2023-12-31
66864,안상현,SSG,2021-01-01,2025-12-31
64011,안승한,두산,2022-01-01,2024-12-31
73738,안영명,KT,2021-01-01,2022-12-31
68341,안우진,키움,2021-01-01,2023-12-31
65115,안익훈,LG,2021-01-01,2024-12-31
50901,안인산,NC,2021-01-01,2021-12-31
50901,안인산,NC,2025-01-01,2025-12-31
51203,안재석,두산,2021-01-01,2023-12-31
51203,안재석,두산,2025-01-01,2025-12-31
66406,안주형,삼성,2021-01-01,2025-12-31
64022,안중열,롯데,2021-01-01,2022-12-31
64022,안중열,NC,2023-01-01,2025-12-31
67006,안치영,KT,2023-01-01,2025-12-31
79608,안치홍,롯데,2021-01-01,2023-12-31
79608,안치홍,한화,2024-01-01,2025-12-31
52001,안현민,KT,2024-01-01,2025-12-31
54664,알드레드,KIA,2024-01-01,2024-12-31
51004,알몬테,KT,2021-01-01,2021-12-31
69045,알칸타라,두산,2023-01-01,2024-12-31
69045,알칸타라,키움,2025-01-01,2025-12-31
50923,알테어,NC,2021-01-01,2021-12-31
52009,알포드,KT,2022-01-01,2023-12-31
52308,애플러,키움,2022-01-01,2022-12-31
54833,앤더슨,SSG,2024-01-01,2025-12-31
53664,앤더슨,KIA,2023-01-01,2023-12-31
54408,양도근,삼성,2024-01-01,2025-12-31
64153,양석환,두산,2021-01-01,2025-12-31
50813,양선률,SSG,2021-01-01,2021-12-31
68002,양승혁,KT,2022-01-01,2022-12-31
69403,양우현,삼성,2024-01-01,2025-12-31
76232,양의지,NC,2021-01-01,2022-12-31
76232,양의지,두산,2023-01-01,2025-12-31
55215,양재훈,두산,2025-01-01,2025-12-31
67365,양지율,키움,2023-01-01,2025-12-31
50293,양찬열,두산,2022-01-01,2024-12-31
68415,양창섭,삼성,2021-01-01,2023-12-31
68415,양창섭,삼성,2025-01-01,2025-12-31
61268,양현,키움,2021-01-01,2023-12-31
61268,양현,삼성,2024-01-01,2025-12-31
55370,양현종,키움,2025-01-01,2025-12-31
77637,양현종,KIA,2022-01-01,2025-12-31
55392,어준서,키움,2025-01-01,2025-12-31
65056,엄상백,KT,2021-01-01,2024-12-31
65056,엄상백,한화,2025-01-01,2025-12-31
53827,에레디아,SSG,2023-01-01,2025-12-31
54119,에르난데스,LG,2024-01-01,2025-12-31
54134,엔스,LG,2024-01-01,2024-12-31
53825,엘리아스,SSG,2023-01-01,2024-12-31
54205,여동건,두산,2024-01-01,2025-12-31
55393,여동욱,키움,2025-01-01,2025-12-31
55339,염승원,키움,2025-01-01,2025-12-31
68330,예진원,키움,2021-01-01,2023-12-31
68330,예진원,KIA,2024-01-01,2024-12-31
53712,오그레디,한화,2023-01-01,2023-12-31
69703,오동욱,한화,2021-01-01,2021-12-31
50208,오명진,두산,2021-01-01,2021-12-31
50208,오명진,두산,2024-01-01,2025-12-31
53300,오상원,키움,2023-01-01,2023-12-31
55005,오서진,KT,2025-01-01,2025-12-31
67116,오석주,LG,2021-01-01,2023-12-31
67116,오석주,키움,2024-01-01,2025-12-31
69636,오선우,KIA,2021-01-01,2021-12-31
69636,오선우,KIA,2023-01-01,2025-12-31
78756,오선진,한화,2021-01-01,2021-06-25
78756,오선진,삼성,2021-06-26,2022-12-31
78756,오선진,한화,2023-01-01,2023-12-31
78756,오선진,롯데,2024-01-01,2024-12-31
78756,오선진,키움,2025-01-01,2025-12-31
53123,오스틴,LG,2023-01-01,2025-12-31
75421,오승환,삼성,2021-01-01,2025-12-31
68904,오영수,NC,2022-01-01,2025-12-31
50859,오원석,SSG,2021-01-01,2024-12-31
50859,오원석,KT,2025-01-01,2025-12-31
64504,오윤석,롯데,2021-01-01,2021-07-30
64504,오윤석,KT,2021-07-31,2025-12-31
51991,오장한,NC,2021-01-01,2021-12-31
51991,오장한,NC,2023-01-01,2023-12-31
77248,오재원,두산,2021-01-01,2022-12-31
75334,오재일,삼성,2021-01-01,2024-05-27
75334,오재일,KT,2024-05-28,2024-12-31
68614,오정환,KIA,2021-01-01,2021-12-31
74359,오주원,키움,2021-01-01,2021-12-31
61743,오준혁,SSG,2021-01-01,2022-12-31
79109,오지환,LG,2021-01-01,2025-12-31
60558,오태곤,SSG,2021-01-01,2025-12-31
51996,오태양,NC,2021-01-01,2023-12-31
51996,오태양,NC,2025-01-01,2025-12-31
79293,오현택,롯데,2021-01-01,2021-12-31
55633,올러,KIA,2025-01-01,2025-12-31
53927,와이드너,삼성,2023-01-01,2023-12-31
54755,와이스,한화,2024-01-01,2025-12-31
69343,요키시,키움,2021-01-01,2023-12-31
69343,요키시,NC,2024-01-01,2024-12-31
51526,우강훈,롯데,2023-01-01,2023-12-31
51526,우강훈,LG,2024-01-01,2025-12-31
73117,우규민,삼성,2021-01-01,2023-12-31
73117,우규민,KT,2024-01-01,2025-12-31
54063,원상현,KT,2024-01-01,2025-12-31
54307,원성준,키움,2024-01-01,2025-12-31
54702,원종혁,한화,2025-01-01,2025-12-31
76118,원종현,NC,2021-01-01,2022-12-31
76118,원종현,키움,2023-01-01,2025-12-31
69446,원태인,삼성,2021-01-01,2025-12-31
67760,원혁재,한화,2022-01-01,2022-12-31
55348,웰스,키움,2025-01-01,2025-12-31
55645,위즈덤,KIA,2025-01-01,2025-12-31
53716,윌리엄스,한화,2023-01-01,2023-12-31
53546,윌커슨,롯데,2023-01-01,2024-12-31
61102,유강남,LG,2021-01-01,2022-12-31
61102,유강남,롯데,2023-01-01,2025-12-31
69766,유로결,한화,2021-01-01,2025-12-31
62265,유민상,KIA,2021-01-01,2021-12-31
52705,유상빈,한화,2022-01-01,2023-12-31
64890,유서준,SSG,2021-01-01,2021-12-31
67640,유승철,KIA,2022-01-01,2025-12-31
50106,유영찬,LG,2023-01-01,2025-12-31
76757,유원상,KT,2021-01-01,2021-12-31
66160,유재유,두산,2021-01-01,2021-12-31
51013,유준규,KT,2022-01-01,2022-12-31
51013,유준규,KT,2025-01-01,2025-12-31
50604,유지성,KIA,2024-01-01,2025-12-31
74339,유한준,KT,2021-01-01,2021-12-31
79229,유희관,두산,2021-01-01,2021-12-31
54404,육선엽,삼성,2024-01-01,2025-12-31
54064,육청명,KT,2024-01-01,2024-12-31
63464,윤대경,한화,2021-01-01,2024-12-31
52667,윤도현,KIA,2023-01-01,2025-12-31
52591,윤동희,롯데,2022-01-01,2025-12-31
62242,윤명준,두산,2021-01-01,2022-12-31
62242,윤명준,롯데,2023-01-01,2023-12-31
69213,윤산흠,한화,2021-01-01,2023-12-31
69213,윤산흠,한화,2025-01-01,2025-12-31
52395,윤석원,키움,2023-01-01,2025-12-31
67588,윤성빈,롯데,2021-01-01,2021-12-31
67588,윤성빈,롯데,2024-01-01,2025-12-31
53505,윤수녕,롯데,2023-01-01,2023-12-31
53613,윤영철,KIA,2023-01-01,2025-12-31
68463,윤정빈,삼성,2022-01-01,2025-12-31
69399,윤정현,키움,2021-01-01,2024-12-31
50092,윤준혁,KT,2024-01-01,2025-12-31
53296,윤준호,두산,2024-01-01,2024-12-31
68619,윤중현,KIA,2021-01-01,2025-12-31
52867,윤태현,SSG,2022-01-01,2022-12-31
52202,윤태호,두산,2025-01-01,2025-12-31
55396,윤현,키움,2025-01-01,2025-12-31
63905,윤형준,NC,2021-01-01,2023-12-31
63961,윤호솔,한화,2021-01-01,2022-12-31
63961,윤호솔,LG,2023-01-01,2024-12-31
50036,이강준,KT,2021-01-01,2021-07-30
50036,이강준,롯데,2021-07-31,2022-12-31
50036,이강준,키움,2025-01-01,2025-12-31
64861,이건욱,SSG,2021-01-01,2024-12-31
69205,이교훈,두산,2021-01-01,2021-12-31
69205,이교훈,두산,2024-01-01,2025-12-31
52868,이기순,SSG,2023-01-01,2024-12-31
67008,이대은,KT,2021-01-01,2021-12-31
71564,이대호,롯데,2021-01-01,2022-12-31
65703,이도윤,한화,2021-01-01,2025-12-31
53615,이도현,KIA,2025-01-01,2025-12-31
53892,이로운,SSG,2023-01-01,2025-12-31
76849,이명기,NC,2021-01-01,2022-12-31
76849,이명기,한화,2023-01-01,2024-12-31
69366,이명기,키움,2021-01-01,2022-12-31
52397,이명종,키움,2022-01-01,2024-12-31
52530,이민석,롯데,2022-01-01,2025-12-31
65616,이민우,KIA,2021-01-01,2022-04-22
65616,이민우,한화,2022-04-23,2024-12-31
55710,이민재,한화,2025-01-01,2025-12-31
53795,이민준,한화,2023-01-01,2023-12-31
50126,이민호,LG,2021-01-01,2023-12-31
51110,이믿음,LG,2024-01-01,2024-12-31
76100,이병규,롯데,2021-01-01,2021-12-31
67363,이병규,키움,2022-01-01,2023-12-31
52204,이병헌,두산,2022-01-01,2025-12-31
69428,이병헌,삼성,2022-01-01,2025-12-31
75342,이보근,KT,2021-01-01,2021-12-31
65117,이상규,LG,2021-01-01,2021-12-31
65117,이상규,LG,2023-01-01,2023-12-31
65117,이상규,한화,2024-01-01,2025-12-31
69054,이상동,KT,2021-01-01,2021-12-31
69054,이상동,KT,2023-01-01,2025-12-31
63960,이상민,삼성,2021-01-01,2025-12-31
69168,이상영,LG,2021-01-01,2021-12-31
69168,이상영,LG,2023-01-01,2024-12-31
52063,이상우,KT,2022-01-01,2022-12-31
52704,이상혁,한화,2023-01-01,2025-12-31
60566,이상호,LG,2021-01-01,2022-12-31
60566,이상호,KT,2023-01-01,2023-12-31
54595,이선우,롯데,2024-01-01,2024-12-31
69068,이선우,KT,2023-01-01,2024-12-31
55224,이선우,두산,2025-01-01,2025-12-31
64266,이성곤,삼성,2021-01-01,2021-06-25
64266,이성곤,한화,2021-06-26,2023-12-31
66409,이성규,삼성,2022-01-01,2025-12-31
73136,이성열,한화,2021-01-01,2021-12-31
71184,이성우,LG,2021-01-01,2021-12-31
55632,이성원,KIA,2025-01-01,2025-12-31
64464,이수민,삼성,2022-01-01,2022-12-31
68797,이승관,한화,2021-01-01,2022-12-31
50464,이승민,삼성,2021-01-01,2022-12-31
50464,이승민,삼성,2024-01-01,2025-12-31
54806,이승민,SSG,2025-01-01,2025-12-31
53302,이승원,키움,2023-01-01,2025-12-31
51668,이승재,KIA,2021-01-01,2022-12-31
64805,이승진,두산,2021-01-01,2023-12-31
68910,이승헌,NC,2021-01-01,2021-12-31
68529,이승헌,롯데,2021-01-01,2022-12-31
60146,이승현,삼성,2021-01-01,2025-12-31
51454,이승현,삼성,2021-01-01,2025-12-31
55712,이승현,한화,2025-01-01,2025-12-31
67603,이승호,키움,2021-01-01,2023-12-31
66702,이시원,한화,2021-01-01,2022-06-20
66702,이시원,KT,2022-01-01,2023-12-31
51100,이영빈,LG,2021-01-01,2022-12-31
51100,이영빈,LG,2024-01-01,2025-12-31
55503,이영재,롯데,2025-01-01,2025-12-31
64051,이영준,키움,2022-01-01,2023-12-31
66291,이영하,두산,2021-01-01,2025-12-31
74163,이용규,키움,2021-01-01,2025-12-31
51948,이용준,NC,2021-01-01,2024-12-31
77211,이용찬,NC,2021-01-01,2025-12-31
65964,이우석,NC,2021-01-01,2023-12-31
63260,이우성,KIA,2021-01-01,2025-07-27
63260,이우성,NC,2025-07-28,2025-12-31
61145,이우찬,LG,2021-01-01,2025-12-31
68700,이원석,한화,2021-01-01,2025-12-31
75566,이원석,삼성,2021-01-01,2023-04-26
75566,이원석,키움,2023-04-27,2025-12-31
62025,이원재,NC,2021-01-01,2021-12-31
52295,이원재,두산,2023-01-01,2023-12-31
67207,이유찬,두산,2022-01-01,2025-12-31
55832,이율예,SSG,2025-01-01,2025-12-31
51648,이의리,KIA,2021-01-01,2025-12-31
64565,이인복,롯데,2021-01-01,2024-12-31
50608,이인한,롯데,2024-01-01,2025-12-31
52715,이재민,한화,2022-01-01,2022-12-31
54305,이재상,키움,2024-01-01,2025-12-31
67993,이재용,NC,2022-01-01,2022-12-31
67993,이재용,한화,2023-01-01,2023-12-31
68106,이재원,LG,2021-01-01,2023-12-31
76812,이재원,SSG,2021-01-01,2023-12-31
76812,이재원,한화,2024-01-01,2025-12-31
66968,이재율,NC,2021-01-01,2021-12-31
63492,이재익,삼성,2021-01-01,2025-12-31
60263,이재학,NC,2021-01-01,2024-12-31
52415,이재현,삼성,2022-01-01,2025-12-31
51307,이재홍,키움,2022-01-01,2022-12-31
51460,이재희,삼성,2021-01-01,2021-12-31
51460,이재희,삼성,2023-01-01,2023-12-31
51460,이재희,삼성,2025-01-01,2025-12-31
67807,이정범,SSG,2021-01-01,2023-12-31
67807,이정범,SSG,2025-01-01,2025-12-31
69134,이정용,LG,2021-01-01,2023-12-31
69134,이정용,LG,2025-01-01,2025-12-31
67048,이정현,KT,2021-01-01,2022-12-31
67048,이정현,KT,2025-01-01,2025-12-31
67341,이정후,키움,2021-01-01,2023-12-31
67644,이정훈,KIA,2021-01-01,2022-12-31
67644,이정훈,롯데,2023-01-01,2025-06-01
67644,이정훈,KT,2025-06-02,2025-12-31
50354,이종민,키움,2021-01-01,2021-12-31
50354,이종민,키움,2023-01-01,2024-12-31
50904,이종준,LG,2024-01-01,2025-12-31
51560,이주찬,롯데,2021-01-01,2021-12-31
51560,이주찬,롯데,2024-01-01,2024-12-31
52154,이주헌,LG,2024-01-01,2025-12-31
50167,이주형,LG,2021-01-01,2023-07-28
50167,이주형,키움,2023-07-29,2025-12-31
51302,이주형,키움,2021-01-01,2022-12-31
51302,이주형,키움,2025-01-01,2025-12-31
65665,이준영,KIA,2021-01-01,2025-12-31
55301,이준우,키움,2025-01-01,2025-12-31
52992,이준혁,NC,2025-01-01,2025-12-31
53996,이준호,NC,2023-01-01,2024-12-31
69108,이지강,LG,2022-01-01,2025-12-31
79456,이지영,키움,2021-01-01,2023-12-31
79456,이지영,SSG,2024-01-01,2025-12-31
66657,이진영,KIA,2021-01-01,2022-04-23
66657,이진영,한화,2022-04-24,2025-12-31
53562,이진하,롯데,2023-01-01,2023-12-31
67164,이찬혁,LG,2021-01-01,2021-12-31
51407,이창용,삼성,2024-01-01,2025-12-31
65057,이창재,KT,2021-01-01,2022-12-31
64560,이창진,KIA,2021-01-01,2025-12-31
68896,이채호,SSG,2021-01-01,2022-05-21
68896,이채호,KT,2022-05-22,2025-12-31
61186,이천웅,LG,2021-01-01,2023-12-31
63749,이충호,한화,2021-01-01,2024-12-31
55511,이태경,롯데,2025-01-01,2025-12-31
60768,이태양,SSG,2021-01-01,2022-12-31
60768,이태양,한화,2023-01-01,2025-12-31
53594,이태연,롯데,2023-01-01,2023-12-31
68466,이태훈,삼성,2021-01-01,2023-12-31
69453,이학주,삼성,2021-01-01,2021-12-31
69453,이학주,롯데,2022-01-01,2024-12-31
69416,이해승,삼성,2022-01-01,2023-12-31
69416,이해승,삼성,2025-01-01,2025-12-31
60343,이해창,한화,2021-01-01,2022-12-31
65869,이현석,SSG,2021-01-01,2022-12-31
76329,이현승,두산,2021-01-01,2022-12-31
62951,이형범,두산,2021-01-01,2023-12-31
62951,이형범,KIA,2024-01-01,2025-12-31
78135,이형종,LG,2021-01-01,2022-12-31
78135,이형종,키움,2023-01-01,2025-12-31
55663,이호민,KIA,2025-01-01,2025-12-31
53455,이호성,삼성,2023-01-01,2025-12-31
68504,이호연,롯데,2021-01-01,2023-05-18
68504,이호연,KT,2023-05-19,2025-12-31
54598,이호준,롯데,2024-01-01,2025-12-31
63634,이홍구,KT,2021-01-01,2021-12-31
63440,이흥련,SSG,2021-01-01,2023-12-31
65398,임규빈,키움,2021-01-01,2021-12-31
52807,임근우,SSG,2025-01-01,2025-12-31
62754,임기영,KIA,2021-01-01,2025-12-31
66493,임대한,삼성,2022-01-01,2022-12-31
64346,임병욱,키움,2023-01-01,2025-12-31
54900,임상현,NC,2024-01-01,2025-12-31
66833,임석진,SSG,2022-01-01,2022-05-08
66833,임석진,KIA,2022-05-09,2022-12-31
63959,임정호,NC,2021-01-01,2025-12-31
54236,임종성,두산,2024-01-01,2025-12-31
50704,임종찬,한화,2021-01-01,2022-12-31
50704,임종찬,한화,2024-01-01,2025-12-31
62611,임준섭,한화,2021-01-01,2022-12-31
62611,임준섭,SSG,2023-01-01,2023-12-31
62611,임준섭,롯데,2024-01-01,2024-12-31
69113,임준형,LG,2021-01-01,2022-12-31
69113,임준형,LG,2024-01-01,2025-06-24
69113,임준형,KT,2025-06-25,2025-12-31
52902,임지민,NC,2023-01-01,2023-12-31
52902,임지민,NC,2025-01-01,2025-12-31
64340,임지열,키움,2021-01-01,2025-12-31
55382,임진묵,키움,2025-01-01,2025-12-31
61101,임찬규,LG,2021-01-01,2025-12-31
78352,임창민,NC,2021-01-01,2021-12-31
78352,임창민,두산,2022-01-01,2022-12-31
78352,임창민,키움,2023-01-01,2023-12-31
78352,임창민,삼성,2024-01-01,2025-12-31
61457,임현준,삼성,2021-01-01,2021-12-31
50244,장규빈,두산,2024-01-01,2024-12-31
51762,장규현,한화,2021-01-01,2021-12-31
51762,장규현,한화,2024-01-01,2025-12-31
68507,장두성,롯데,2021-01-01,2025-12-31
51665,장민기,KIA,2021-01-01,2021-12-31
79764,장민재,한화,2021-01-01,2024-12-31
78548,장성우,KT,2021-01-01,2025-12-31
53596,장세진,롯데,2023-01-01,2023-12-31
63202,장승현,두산,2021-01-01,2025-12-31
77318,장시환,한화,2021-01-01,2024-12-31
63700,장운호,한화,2021-01-01,2023-12-31
50706,장웅정,한화,2021-01-01,2021-12-31
74513,장원준,두산,2021-01-01,2023-12-31
51359,장재영,키움,2021-01-01,2021-12-31
51359,장재영,키움,2024-01-01,2025-12-31
50641,장재혁,KIA,2022-01-01,2022-12-31
50641,장재혁,KIA,2024-01-01,2025-12-31
64115,장준원,LG,2021-01-01,2022-05-20
64115,장준원,KT,2022-05-21,2025-12-31
69645,장지수,KIA,2021-01-01,2022-12-31
69645,장지수,한화,2023-01-01,2024-12-31
51706,장지승,한화,2021-01-01,2021-12-31
51706,장지승,한화,2023-01-01,2023-12-31
51895,장지훈,SSG,2021-01-01,2022-12-31
51895,장지훈,SSG,2024-01-01,2024-12-31
66706,장진혁,한화,2022-01-01,2024-12-31
66706,장진혁,KT,2025-01-01,2025-12-31
77927,장필준,삼성,2021-01-01,2024-12-31
63950,장현식,KIA,2021-01-01,2024-12-31
63950,장현식,LG,2025-01-01,2025-12-31
55239,잭로그,두산,2025-01-01,2025-12-31
68869,전경원,SSG,2022-01-01,2022-12-31
54214,전다민,두산,2024-01-01,2025-12-31
69204,전루건,두산,2022-01-01,2022-12-31
69204,전루건,NC,2024-01-01,2024-12-31
54561,전미르,롯데,2024-01-01,2024-12-31
78361,전민수,NC,2021-01-01,2022-12-31
68205,전민재,두산,2021-01-01,2024-12-31
68205,전민재,롯데,2025-01-01,2025-12-31
65586,전병우,키움,2021-01-01,2023-12-31
65586,전병우,삼성,2024-01-01,2025-12-31
69969,전사민,NC,2022-01-01,2025-12-31
66609,전상현,KIA,2021-01-01,2025-12-31
52809,전영준,SSG,2022-01-01,2022-12-31
52809,전영준,SSG,2025-01-01,2025-12-31
69047,전용주,KT,2023-01-01,2025-12-31
75340,전유수,KT,2021-01-01,2022-12-31
50820,전의산,SSG,2022-01-01,2024-12-31
78513,전준우,롯데,2021-01-01,2025-12-31
54362,전준표,키움,2024-01-01,2025-12-31
67123,전준호,NO_DATA,,
51009,전진영,KT,2022-01-01,2022-12-31
55397,전태현,키움,2025-01-01,2025-12-31
50995,정구범,NC,2022-01-01,2023-12-31
53568,정대선,롯데,2023-01-01,2024-12-31
66858,정동윤,SSG,2021-01-01,2021-12-31
66858,정동윤,SSG,2024-01-01,2025-12-31
51764,정민규,한화,2021-01-01,2022-12-31
54467,정민성,삼성,2025-01-01,2025-12-31
76720,정범모,NC,2021-01-01,2022-12-31
68518,정보근,롯데,2021-01-01,2025-12-31
71842,정상호,SSG,2021-01-01,2021-12-31
65058,정성곤,KT,2022-01-01,2022-05-21
65058,정성곤,SSG,2022-05-22,2023-12-31
68556,정성종,롯데,2021-01-01,2023-12-31
68556,정성종,롯데,2025-01-01,2025-12-31
55377,정세영,키움,2025-01-01,2025-12-31
66960,정수민,SSG,2021-01-01,2021-12-31
79231,정수빈,두산,2021-01-01,2025-12-31
62056,정영일,SSG,2021-01-01,2021-12-31
74857,정우람,한화,2021-01-01,2021-12-31
74857,정우람,한화,2023-01-01,2023-12-31
69159,정우영,LG,2021-01-01,2025-12-31
55743,정우주,한화,2025-01-01,2025-12-31
51546,정우준,롯데,2021-01-01,2021-12-31
51546,정우준,롯데,2024-01-01,2025-12-31
68743,정은원,한화,2021-01-01,2024-12-31
75151,정의윤,SSG,2021-01-01,2021-12-31
79440,정인욱,한화,2021-01-01,2021-12-31
79150,정주현,LG,2021-01-01,2021-12-31
79150,정주현,LG,2023-01-01,2023-12-31
53058,정준영,KT,2023-01-01,2024-12-31
54812,정준재,SSG,2024-01-01,2025-12-31
54149,정지헌,LG,2024-01-01,2024-12-31
61869,정진기,SSG,2021-01-01,2021-05-20
61869,정진기,NC,2021-05-21,2022-12-31
61208,정진호,한화,2021-01-01,2021-12-31
78148,정찬헌,LG,2021-01-01,2021-07-26
