player_id,선수명,팀명,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
68089,조대현,KT,포수,26,12,120,0,1,100,11,2,1.0,1,3,7,70.0
64868,조용호,KT,우익수,49,32,295,1,0,58,0,0,0.983,0,0,0,-
64868,조용호,KT,좌익수,13,5,57 2/3,0,0,9,1,0,1.0,0,0,0,-
64768,조이현,KT,투수,16,9,40,0,0,2,2,0,1.0,0,0,0,-
65060,주권,KT,투수,48,1,58,1,0,5,12,2,0.944,0,0,0,-
50054,천성호,KT,좌익수,7,4,33 2/3,0,0,7,1,1,1.000,0,0,0,-
50054,천성호,KT,3루수,3,0,11,0,0,1,4,0,1.000,0,0,0,-
50054,천성호,KT,2루수,55,49,403 1/3,4,0,73,116,27,0.979,0,0,0,-
50054,천성호,KT,중견수,1,0,1,0,0,0,0,0,-,0,0,0,-
69032,쿠에바스,KT,투수,31,31,173 1/3,4,5,12,15,0,0.871,0,0,0,-
78517,하준호,KT,투수,2,0,2,0,0,0,0,0,-,0,0,0,-
51058,한차현,KT,투수,10,5,19,0,0,1,1,0,1.0,0,0,0,-
67005,홍현빈,KT,좌익수,9,0,17 2/3,0,0,5,0,0,1.0,0,0,0,-
67005,홍현빈,KT,우익수,15,1,29,1,0,8,0,0,0.889,0,0,0,-
67005,홍현빈,KT,중견수,8,2,24,0,0,4,0,0,1.000,0,0,0,-
76313,황재균,KT,3루수,135,127,1085,14,0,83,171,14,0.948,0,0,0,-
76313,황재균,KT,유격수,4,0,5,0,0,1,2,1,1.000,0,0,0,-
76313,황재균,KT,1루수,1,0,1,0,0,2,0,0,1.000,0,0,0,-
