player_id,선수명,팀명,G,SBA,SB,CS,SB%,OOB,PKO
69100,구본혁,LG,131,15,10,5,66.7,2,1
67504,김민수,LG,13,1,1,0,100,0,0
52105,김성우,LG,7,0,0,0,-,0,0
55167,김영우,LG,4,0,0,0,-,0,0
66162,김주성,LG,16,2,0,2,0.0,0,0
62558,김준태,LG,2,0,0,0,-,0,0
75867,김진성,LG,5,0,0,0,-,0,0
51154,김진수,LG,1,0,0,0,-,0,0
76290,김현수,LG,140,4,4,0,100,4,0
54166,김현종,LG,10,0,0,0,-,0,0
69102,문보경,LG,141,4,3,1,75.0,3,0
68119,문성주,LG,135,7,4,3,57.1,8,0
52121,문정빈,LG,21,0,0,0,-,0,0
55164,박관우,LG,39,0,0,0,-,0,0
79365,박동원,LG,139,4,4,0,100,7,0
53139,박명근,LG,5,0,0,0,-,0,0
62415,박해민,LG,144,63,49,14,77.8,5,0
65109,백승현,LG,3,0,0,0,-,0,0
54156,손용준,LG,9,1,1,0,100,0,0
68110,송찬의,LG,66,4,2,2,50.0,0,1
65207,신민재,LG,135,24,15,9,62.5,4,1
53123,오스틴,LG,116,3,3,0,100,2,0
79109,오지환,LG,127,16,9,7,56.3,7,0
51526,우강훈,LG,2,0,0,0,-,0,0
50106,유영찬,LG,11,0,0,0,-,0,0
51100,이영빈,LG,44,1,1,0,100,0,1
61145,이우찬,LG,1,0,0,0,-,0,0
69134,이정용,LG,8,0,0,0,-,0,0
52154,이주헌,LG,76,0,0,0,-,2,0
69108,이지강,LG,6,0,0,0,-,0,0
63950,장현식,LG,6,0,0,0,-,0,0
50054,천성호,LG,83,4,3,1,75.0,2,2
65905,최승민,LG,19,3,1,2,33.3,0,0
52103,최원영,LG,119,12,8,4,66.7,1,2
63248,함덕주,LG,3,0,0,0,-,0,0
50108,함창건,LG,15,0,0,0,-,1,0
66108,홍창기,LG,51,3,3,0,100,1,0
