player_id,선수명,팀명,G,SBA,SB,CS,SB%,OOB,PKO
61700,강경학,KIA,25,1,1,0,100,1,0
51640,권다결,KIA,5,0,0,0,-,0,0
66614,김규성,KIA,54,1,0,1,0.0,0,0
62864,김민식,KIA,100,0,0,0,-,5,0
67610,김석환,KIA,5,0,0,0,-,0,0
78603,김선빈,KIA,130,0,0,0,-,4,0
64984,김태진,KIA,99,13,8,5,61.5,2,0
65653,김호령,KIA,62,5,4,1,80.0,1,2
73209,나주환,KIA,19,0,0,0,-,0,0
78629,나지완,KIA,31,0,0,0,-,0,0
62234,류지혁,KIA,92,0,0,0,-,0,0
50657,박민,KIA,18,1,0,1,0.0,0,0
67609,박정우,KIA,32,2,0,2,0.0,1,0
64646,박찬호,KIA,131,13,9,4,69.2,7,0
69636,오선우,KIA,9,0,0,0,-,0,0
68614,오정환,KIA,9,0,0,0,-,0,0
62265,유민상,KIA,24,0,0,0,-,0,0
63260,이우성,KIA,65,3,2,1,66.7,2,0
67644,이정훈,KIA,41,0,0,0,-,2,0
66657,이진영,KIA,17,1,1,0,100,0,0
64560,이창진,KIA,105,5,5,0,100,4,1
63950,장현식,KIA,1,0,0,0,-,0,0
50662,정해영,KIA,3,0,0,0,-,0,0
66606,최원준,KIA,143,53,40,13,75.5,6,4
62893,최정민,KIA,39,5,2,3,40.0,0,0
65464,최정용,KIA,53,2,2,0,100,1,0
72443,최형우,KIA,104,0,0,0,-,6,0
69652,터커,KIA,127,0,0,0,-,4,1
63722,한승택,KIA,82,0,0,0,-,1,0
65610,황대인,KIA,86,0,0,0,-,0,0
62908,황윤호,KIA,6,0,0,0,-,0,0
