player_id,선수명,팀명,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
61700,강경학,KIA,투수,1,0,2/3,0,0,0,0,0,-,0,0,0,-
61700,강경학,KIA,3루수,6,3,28,1,0,1,2,0,0.750,0,0,0,-
61700,강경학,KIA,2루수,12,4,46,0,0,16,17,4,1.000,0,0,0,-
61700,강경학,KIA,유격수,4,1,13,1,0,6,4,3,0.909,0,0,0,-
63628,고영창,KIA,투수,24,0,23 1/3,0,0,1,0,0,1.0,0,0,0,-
51640,권다결,KIA,포수,5,5,41,0,0,22,1,0,1.000,1,5,1,16.7
66614,김규성,KIA,유격수,13,6,61,0,0,11,23,3,1.000,0,0,0,-
66614,김규성,KIA,3루수,3,1,15 2/3,2,0,1,4,0,0.714,0,0,0,-
66614,김규성,KIA,2루수,33,3,64,2,0,12,27,4,0.951,0,0,0,-
62864,김민식,KIA,포수,86,67,606,5,0,471,41,5,0.99,3,55,20,26.7
67610,김석환,KIA,1루수,4,4,35,2,0,40,0,3,0.952,0,0,0,-
78603,김선빈,KIA,2루수,125,125,1015 2/3,7,0,206,305,86,0.986,0,0,0,-
78603,김선빈,KIA,유격수,1,0,2,0,0,0,0,0,-,0,0,0,-
68659,김유신,KIA,투수,15,11,54 1/3,2,1,0,12,2,0.857,0,0,0,-
64580,김재열,KIA,투수,24,0,32 2/3,2,0,4,4,0,0.8,0,0,0,-
64984,김태진,KIA,3루수,93,91,786 2/3,16,0,66,171,16,0.937,0,0,0,-
64984,김태진,KIA,2루수,5,5,44,1,0,8,9,4,0.944,0,0,0,-
69516,김현수,KIA,투수,17,8,45 2/3,0,0,1,2,0,1.000,0,0,0,-
66630,김현준,KIA,투수,19,0,19 2/3,0,0,0,4,0,1.000,0,0,0,-
65653,김호령,KIA,중견수,61,44,394,0,0,124,2,1,1.0,0,0,0,-
73209,나주환,KIA,3루수,9,3,43 2/3,0,0,3,7,2,1.000,0,0,0,-
73209,나주환,KIA,1루수,4,1,10,0,0,10,1,0,1.000,0,0,0,-
78629,나지완,KIA,좌익수,24,23,176,0,0,38,0,0,1.0,0,0,0,-
66660,남하준,KIA,투수,5,1,8,0,0,0,0,0,-,0,0,0,-
51636,다카하시,KIA,투수,7,7,36 2/3,0,0,3,2,1,1.000,0,0,0,-
62234,류지혁,KIA,유격수,1,0,1,0,0,1,1,0,1.000,0,0,0,-
62234,류지혁,KIA,3루수,47,43,359 1/3,6,0,31,75,14,0.946,0,0,0,-
62234,류지혁,KIA,1루수,42,34,312 1/3,2,0,291,17,36,0.994,0,0,0,-
51619,멩덴,KIA,투수,21,21,120,0,1,7,14,1,1.000,0,0,0,-
51645,박건우,KIA,투수,3,0,3,0,0,0,0,0,-,0,0,0,-
50657,박민,KIA,유격수,14,11,94 2/3,2,0,13,24,6,0.949,0,0,0,-
67609,박정우,KIA,중견수,22,14,130,0,0,43,1,1,1.0,0,0,0,-
67609,박정우,KIA,좌익수,9,2,27,0,0,4,0,0,1.000,0,0,0,-
67609,박정우,KIA,우익수,1,0,2,0,0,0,0,0,-,0,0,0,-
63638,박준표,KIA,투수,32,0,32,0,0,2,4,1,1.0,0,0,0,-
67646,박진태,KIA,투수,59,0,65,0,0,0,8,1,1.0,0,0,0,-
64646,박찬호,KIA,유격수,128,125,1100 1/3,24,0,204,321,74,0.956,0,0,0,-
62263,변시원,KIA,투수,1,0,2/3,0,0,0,0,0,-,0,0,0,-
50636,브룩스,KIA,투수,13,13,78,1,1,8,16,2,0.960,0,0,0,-
66663,서덕원,KIA,투수,24,0,32 2/3,2,0,1,6,0,0.778,0,0,0,-
69636,오선우,KIA,좌익수,6,4,33 1/3,0,0,15,1,1,1.000,0,0,0,-
