player_id,선수명,팀명,G,SBA,SB,CS,SB%,OOB,PKO
62925,강진성,SSG,16,0,0,0,-,0,0
51868,고명준,SSG,106,7,3,4,42.9,1,1
62864,김민식,SSG,45,0,0,0,-,1,0
76802,김성현,SSG,71,2,2,0,100,0,0
66917,김찬형,SSG,5,0,0,0,-,0,0
69825,김창평,SSG,6,1,1,0,100,0,0
50868,류효승,SSG,1,0,0,0,-,0,0
62869,문승원,SSG,6,0,0,0,-,0,0
64893,박민호,SSG,1,0,0,0,-,0,0
67893,박성한,SSG,137,16,13,3,81.3,4,1
54805,박지환,SSG,76,11,8,3,72.7,4,0
66662,신범수,SSG,11,0,0,0,-,0,0
66864,안상현,SSG,37,2,1,1,50.0,0,0
53827,에레디아,SSG,136,7,4,3,57.1,7,0
60558,오태곤,SSG,117,31,27,4,87.1,0,1
53892,이로운,SSG,3,0,0,0,-,0,0
79456,이지영,SSG,123,9,8,1,88.9,0,0
50820,전의산,SSG,34,1,0,1,0.0,0,0
54812,정준재,SSG,88,21,16,5,76.2,4,0
54815,정현승,SSG,23,1,1,0,100,1,0
51897,조병현,SSG,3,0,0,0,-,0,0
51865,조형우,SSG,19,0,0,0,-,0,0
69804,채현우,SSG,1,0,0,0,-,0,0
69802,최경모,SSG,50,9,6,3,66.7,0,0
65157,최민창,SSG,7,0,0,0,-,0,0
68805,최상민,SSG,43,3,2,1,66.7,0,0
75847,최정,SSG,129,6,5,1,83.3,4,0
68868,최준우,SSG,18,0,0,0,-,0,0
50854,최지훈,SSG,125,37,32,5,86.5,2,0
51817,추신수,SSG,78,6,5,1,83.3,3,0
69813,하재훈,SSG,107,17,15,2,88.2,1,0
68092,한두솔,SSG,1,0,0,0,-,0,0
62895,한유섬,SSG,132,1,0,1,0.0,0,0
50840,현원회,SSG,1,0,0,0,-,0,0
