player_id,선수명,팀명,G,SBA,SB,CS,SB%,OOB,PKO
54344,고영우,키움,94,0,0,0,-,1,0
53312,김건희,키움,83,0,0,0,-,1,0
50393,김동욱,키움,1,0,0,0,-,0,0
53344,김동헌,키움,2,0,0,0,-,0,0
50304,김병휘,키움,28,0,0,0,-,0,0
66018,김선기,키움,1,0,0,0,-,0,0
68346,김수환,키움,2,0,0,0,-,0,0
51303,김시앙,키움,6,0,0,0,-,0,0
54368,김연주,키움,4,0,0,0,-,0,0
65898,김웅빈,키움,12,0,0,0,-,0,0
54319,김윤하,키움,1,0,0,0,-,0,0
67391,김재웅,키움,2,0,0,0,-,0,0
62332,김재현,키움,110,2,1,1,50.0,0,0
69306,김주형,키움,22,1,0,1,0.0,1,0
64984,김태진,키움,81,0,0,0,-,0,0
67304,김혜성,키움,127,36,30,6,83.3,6,1
53327,도슨,키움,95,4,2,2,50.0,5,0
60336,문성현,키움,1,0,0,0,-,0,0
54304,박범준,키움,1,0,0,0,-,0,0
53305,박성빈,키움,12,0,0,0,-,0,0
52305,박수종,키움,80,3,3,0,100,2,0
50357,박주홍,키움,25,2,2,0,100,0,0
69363,박준형,키움,4,0,0,0,-,0,0
68305,변상권,키움,77,0,0,0,-,1,0
65357,송성문,키움,142,21,21,0,100,3,1
65357,송성문,키움,142,21,21,0,100.0,3,1
54394,송지후,키움,2,0,0,0,-,0,0
50312,신준우,키움,1,0,0,0,-,0,0
54306,심휘윤,키움,1,0,0,0,-,0,0
67365,양지율,키움,1,0,0,0,-,0,0
67116,오석주,키움,1,0,0,0,-,0,0
54307,원성준,키움,51,2,2,0,100,0,0
76118,원종현,키움,1,0,0,0,-,0,0
69399,윤정현,키움,1,0,0,0,-,0,0
53302,이승원,키움,20,0,0,0,-,0,0
74163,이용규,키움,60,4,2,2,50.0,3,0
75566,이원석,키움,39,0,0,0,-,0,0
54305,이재상,키움,36,0,0,0,-,1,0
50167,이주형,키움,115,6,6,0,100,2,0
78135,이형종,키움,35,1,1,0,100,1,0
64346,임병욱,키움,42,1,1,0,100,0,0
64340,임지열,키움,22,0,0,0,-,0,1
51359,장재영,키움,38,0,0,0,-,1,0
69332,주성원,키움,27,0,0,0,-,0,0
52330,주승우,키움,5,0,0,0,-,0,0
76267,최주환,키움,130,1,0,1,0.0,3,0
