player_id,선수명,팀명,G,SBA,SB,CS,SB%,OOB,PKO
74540,강민호,삼성,123,0,0,0,-,5,0
64610,강한울,삼성,124,4,2,2,50.0,4,0
62404,구자욱,삼성,139,31,27,4,87.1,6,0
65412,권정웅,삼성,2,0,0,0,-,0,0
69442,김도환,삼성,25,1,0,1,0.0,0,0
66838,김동엽,삼성,69,3,2,1,66.7,2,0
68403,김무신,삼성,2,0,0,0,-,0,0
64793,김민수,삼성,47,0,0,0,-,2,0
79402,김상수,삼성,132,6,4,2,66.7,5,1
67449,김성윤,삼성,30,1,0,1,0.0,0,0
63435,김성표,삼성,39,3,2,1,66.7,0,1
60288,김응민,삼성,1,0,0,0,-,0,0
50458,김지찬,삼성,120,27,23,4,85.2,4,1
61404,김헌곤,삼성,118,9,5,4,55.6,0,1
51417,김현준,삼성,13,0,0,0,-,0,0
64407,김호재,삼성,87,0,0,0,-,0,0
62920,노건우,삼성,2,0,0,0,-,0,0
67419,문용익,삼성,1,0,0,0,-,0,0
69418,박승규,삼성,59,2,1,1,50.0,1,0
62415,박해민,삼성,127,51,36,15,70.6,4,2
64410,백승민,삼성,4,0,0,0,-,0,0
64469,송준석,삼성,19,0,0,0,-,0,0
66406,안주형,삼성,1,0,0,0,-,0,0
78756,오선진,삼성,23,0,0,0,-,0,0
75421,오승환,삼성,2,0,0,0,-,0,0
75334,오재일,삼성,120,1,1,0,100,3,1
75566,이원석,삼성,131,1,1,0,100,2,0
63492,이재익,삼성,1,0,0,0,-,0,0
68466,이태훈,삼성,3,0,0,0,-,0,0
69453,이학주,삼성,66,4,2,2,50.0,2,0
61197,최영진,삼성,44,1,1,0,100,1,0
51463,피렐라,삼성,140,15,9,6,60.0,5,0
