game_id,date,stadium,team_away,team_home,status,crowd,time_start,time_end,time_run,score_away,score_home
20240328OBKT0,2024-03-28,수원,두산,KT,finished,4304,18:30,22:01,211,7,8
20240328LTHT0,2024-03-28,수원,롯데,KIA,canceled,,,,,,
20240329KTHH0,2024-03-29,한밭,KT,한화,finished,12000,18:30,20:53,143,2,3
20240329HTOB0,2024-03-29,잠실,KIA,두산,finished,23750,18:31,22:19,228,4,2
20240329NCLT0,2024-03-29,사직,NC,롯데,finished,21554,18:31,21:30,179,1,3
20240329SKSS0,2024-03-29,대구,SSG,삼성,finished,21479,18:29,21:09,160,6,4
20240329LGWO0,2024-03-29,고척,LG,키움,finished,8465,18:30,21:13,163,3,0
20240330KTHH0,2024-03-30,한밭,KT,한화,finished,12000,14:00,17:20,200,5,8
20240330HTOB0,2024-03-30,잠실,KIA,두산,finished,23750,17:02,19:51,169,0,8
20240330NCLT0,2024-03-30,사직,NC,롯데,finished,22754,17:02,20:08,186,8,0
20240330SKSS0,2024-03-30,대구,SSG,삼성,finished,24000,17:00,20:46,226,9,6
20240330LGWO0,2024-03-30,고척,LG,키움,finished,13462,17:01,19:45,164,3,8
20240331KTHH0,2024-03-31,한밭,KT,한화,finished,12000,14:00,16:43,163,3,14
20240331HTOB0,2024-03-31,잠실,KIA,두산,finished,23750,14:01,17:08,187,9,3
20240331NCLT0,2024-03-31,사직,NC,롯데,finished,21578,14:00,19:07,307,8,7
20240331SKSS0,2024-03-31,대구,SSG,삼성,finished,22886,13:59,17:35,216,4,3
20240331LGWO0,2024-03-31,고척,LG,키움,finished,11822,14:00,16:49,169,4,8
20240402LTHH0,2024-04-02,한밭,롯데,한화,finished,12000,18:30,22:02,212,1,0
20240402NCLG0,2024-04-02,잠실,NC,LG,finished,11845,18:30,22:14,224,7,5
20240402OBSK0,2024-04-02,문학,두산,SSG,finished,12379,18:29,22:03,214,6,13
20240402WOSS0,2024-04-02,대구,키움,삼성,finished,8541,18:30,21:07,157,8,3
20240402HTKT0,2024-04-02,수원,KIA,KT,finished,9682,18:30,21:41,191,6,10
20240403LTHH0,2024-04-03,한밭,롯데,한화,canceled,,,,,,
20240403NCLG0,2024-04-03,잠실,NC,LG,finished,10239,18:30,21:18,168,0,5
20240403OBSK0,2024-04-03,문학,두산,SSG,finished,12128,18:30,21:33,183,3,5
20240403WOSS0,2024-04-03,문학,키움,삼성,canceled,,,,,,
20240403HTKT0,2024-04-03,수원,KIA,KT,finished,8050,18:30,21:18,168,5,1
20240404LTHH0,2024-04-04,한밭,롯데,한화,finished,12000,18:31,21:44,193,5,6
20240404NCLG0,2024-04-04,잠실,NC,LG,finished,11406,18:31,22:47,256,7,8
20240404OBSK0,2024-04-04,문학,두산,SSG,finished,14249,18:29,21:16,167,2,3
20240404WOSS0,2024-04-04,대구,키움,삼성,finished,8193,18:30,21:09,159,10,1
20240404HTKT0,2024-04-04,수원,KIA,KT,finished,10722,18:30,21:28,178,6,3
20240405KTLG0,2024-04-05,잠실,KT,LG,finished,13818,18:30,22:34,244,8,7
20240405OBLT0,2024-04-05,사직,두산,롯데,finished,12289,18:29,21:46,197,4,3
20240405SKNC0,2024-04-05,창원,SSG,NC,finished,5452,18:30,21:01,151,0,5
20240405SSHT0,2024-04-05,광주,삼성,KIA,finished,14233,18:30,21:13,163,2,5
20240405HHWO0,2024-04-05,고척,한화,키움,finished,16000,18:30,21:31,181,7,11
20240406KTLG0,2024-04-06,잠실,KT,LG,finished,21824,17:00,19:56,176,4,8
20240406OBLT0,2024-04-06,사직,두산,롯데,finished,19208,17:00,19:42,162,1,8
20240406SKNC0,2024-04-06,창원,SSG,NC,finished,11064,17:00,20:04,184,3,16
20240406SSHT0,2024-04-06,광주,삼성,KIA,finished,20500,17:00,20:36,216,7,4
20240406HHWO0,2024-04-06,고척,한화,키움,finished,16000,17:01,19:56,175,6,7
20240407KTLG0,2024-04-07,잠실,KT,LG,finished,19249,14:01,17:49,228,7,16
20240407OBLT0,2024-04-07,사직,두산,롯데,finished,16755,14:01,18:09,248,6,7
20240407SKNC0,2024-04-07,창원,SSG,NC,finished,8861,13:59,16:39,160,1,10
20240407SSHT0,2024-04-07,광주,삼성,KIA,finished,20500,14:00,17:22,202,7,3
20240407HHWO0,2024-04-07,고척,한화,키움,finished,16000,14:00,17:25,205,3,4
20240409HHOB0,2024-04-09,잠실,한화,두산,finished,23598,18:31,21:33,182,3,5
20240409WOSK0,2024-04-09,문학,키움,SSG,finished,9468,18:30,21:18,168,5,8
20240409SSLT0,2024-04-09,사직,삼성,롯데,finished,15076,18:31,21:38,187,8,1
20240409KTNC0,2024-04-09,창원,KT,NC,finished,4918,18:30,21:33,183,6,1
20240409LGHT0,2024-04-09,광주,LG,KIA,finished,11817,18:30,21:26,176,2,7
20240410HHOB0,2024-04-10,잠실,한화,두산,finished,23750,14:01,16:59,178,4,7
20240410WOSK0,2024-04-10,문학,키움,SSG,finished,20511,14:00,16:38,158,4,8
20240410SSLT0,2024-04-10,사직,삼성,롯데,finished,22758,14:01,18:32,271,10,7
20240410KTNC0,2024-04-10,창원,KT,NC,finished,9895,14:00,16:43,163,2,3
20240410LGHT0,2024-04-10,광주,LG,KIA,finished,20500,14:00,17:19,199,4,5
20240411HHOB0,2024-04-11,잠실,한화,두산,finished,22157,18:31,21:15,164,3,0
20240411WOSK0,2024-04-11,문학,키움,SSG,finished,7250,18:30,21:25,175,5,2
20240411SSLT0,2024-04-11,사직,삼성,롯데,finished,11628,18:31,21:23,172,4,0
20240411KTNC0,2024-04-11,창원,KT,NC,finished,3311,18:30,22:35,245,7,8
20240411LGHT0,2024-04-11,광주,LG,KIA,finished,11475,18:29,21:37,188,4,8
20240412HTHH0,2024-04-12,한밭,KIA,한화,finished,12000,18:30,22:12,222,8,4
20240412LGOB0,2024-04-12,잠실,LG,두산,finished,19916,18:30,21:22,172,2,1
20240412NCSS0,2024-04-12,대구,NC,삼성,finished,13104,18:30,21:41,191,8,3
20240412SKKT0,2024-04-12,수원,SSG,KT,finished,6912,18:30,21:54,204,3,8
20240412LTWO0,2024-04-12,고척,롯데,키움,finished,8838,18:30,21:31,181,4,9
20240413HTHH0,2024-04-13,한밭,KIA,한화,finished,12000,14:00,17:55,235,11,9
20240413LGOB0,2024-04-13,잠실,LG,두산,finished,23750,17:01,20:20,199,2,5
20240413NCSS0,2024-04-13,대구,NC,삼성,finished,24000,17:00,20:34,214,4,3
20240413SKKT0,2024-04-13,수원,SSG,KT,finished,13995,17:00,20:17,197,11,8
20240413LTWO0,2024-04-13,고척,롯데,키움,finished,14197,17:00,19:52,172,1,8
20240414HTHH0,2024-04-14,한밭,KIA,한화,finished,12000,14:00,17:18,198,5,2
20240414LGOB0,2024-04-14,잠실,LG,두산,finished,22586,14:00,17:29,209,5,9
20240414NCSS0,2024-04-14,대구,NC,삼성,finished,20667,14:00,17:11,191,5,12
20240414SKKT0,2024-04-14,수원,SSG,KT,finished,11280,14:00,17:08,188,8,1
20240414LTWO0,2024-04-14,고척,롯데,키움,finished,12333,14:00,17:45,225,5,7
20240416LTLG0,2024-04-16,잠실,롯데,LG,finished,16635,18:30,21:16,166,2,7
20240416HTSK0,2024-04-16,문학,KIA,SSG,finished,12712,18:30,21:46,196,4,6
20240416OBSS0,2024-04-16,대구,두산,삼성,finished,7793,18:30,21:26,176,5,7
20240416HHNC0,2024-04-16,창원,한화,NC,finished,4658,18:30,21:57,207,7,4
20240416KTWO0,2024-04-16,고척,KT,키움,finished,2877,18:31,21:04,153,3,6
20240417LTLG0,2024-04-17,잠실,롯데,LG,finished,16509,18:30,22:01,211,5,6
20240417HTSK0,2024-04-17,문학,KIA,SSG,finished,16062,18:30,21:43,193,11,3
20240417OBSS0,2024-04-17,대구,두산,삼성,finished,8393,18:30,21:34,184,2,9
20240417HHNC0,2024-04-17,창원,한화,NC,finished,9921,18:30,21:21,171,3,4
20240417KTWO0,2024-04-17,고척,KT,키움,finished,3272,18:31,22:07,216,6,4
20240418LTLG0,2024-04-18,잠실,롯데,LG,finished,18200,18:30,21:29,179,9,2
20240418HTSK0,2024-04-18,문학,KIA,SSG,finished,14263,18:30,21:17,167,5,7
20240418OBSS0,2024-04-18,대구,두산,삼성,finished,8697,18:30,21:35,185,2,5
20240418HHNC0,2024-04-18,대구,한화,NC,canceled,,,,,,
20240418KTWO0,2024-04-18,고척,KT,키움,finished,2901,18:30,21:01,151,3,0
20240419SSHH0,2024-04-19,한밭,삼성,한화,finished,12000,18:30,21:28,178,1,6
20240419WOOB0,2024-04-19,잠실,키움,두산,finished,10649,18:30,22:09,219,8,19
20240419LGSK0,2024-04-19,문학,LG,SSG,finished,14097,18:29,21:34,185,4,1
20240419KTLT0,2024-04-19,사직,KT,롯데,finished,10636,18:31,21:15,164,3,4
20240419NCHT0,2024-04-19,광주,NC,KIA,finished,16889,18:30,22:00,210,3,4
20240420SSHH0,2024-04-20,한밭,삼성,한화,finished,12000,17:00,19:53,173,1,0
20240420WOOB0,2024-04-20,한밭,키움,두산,canceled,,,,,,
20240420LGSK0,2024-04-20,한밭,LG,SSG,canceled,,,,,,
20240420KTLT0,2024-04-20,한밭,KT,롯데,canceled,,,,,,
20240420NCHT0,2024-04-20,광주,NC,KIA,finished,17462,17:00,19:46,166,2,9
20240421SSHH0,2024-04-21,한밭,삼성,한화,finished,12000,14:00,17:14,194,5,3
20240421NCHT0,2024-04-21,광주,NC,KIA,finished,20500,14:00,17:59,239,15,4
20240421WOOB1,2024-04-21,잠실,키움,두산,finished,13745,14:00,17:06,186,8,4
20240421LGSK1,2024-04-21,문학,LG,SSG,finished,19858,14:00,17:00,180,10,8
20240421KTLT1,2024-04-21,사직,KT,롯데,finished,14423,14:01,17:09,188,9,9
20240421WOOB2,2024-04-21,잠실,키움,두산,finished,6197,17:47,20:19,152,1,2
20240421LGSK2,2024-04-21,문학,LG,SSG,finished,9656,17:40,21:16,216,5,5
20240421KTLT2,2024-04-21,사직,KT,롯데,finished,7582,17:50,20:40,170,5,7
20240423NCOB0,2024-04-23,잠실,NC,두산,finished,5664,18:31,21:44,193,3,4
20240423SKLT0,2024-04-23,잠실,SSG,롯데,canceled,,,,,,
20240423LGSS0,2024-04-23,대구,LG,삼성,finished,7494,18:30,21:26,144,3,7
20240423HHKT0,2024-04-23,수원,한화,KT,finished,10887,18:30,21:55,205,6,9
20240423HTWO0,2024-04-23,고척,KIA,키움,finished,10205,18:31,22:15,224,5,2
20240424NCOB0,2024-04-24,잠실,NC,두산,finished,6444,18:30,21:25,175,3,1
20240424SKLT0,2024-04-24,사직,SSG,롯데,finished,8499,18:30,22:04,214,12,7
20240424LGSS0,2024-04-24,대구,LG,삼성,finished,10159,18:30,20:58,148,0,6
20240424HHKT0,2024-04-24,수원,한화,KT,finished,12538,18:30,20:53,143,1,7
20240424HTWO0,2024-04-24,고척,KIA,키움,finished,11048,18:30,21:29,179,6,4
20240425NCOB0,2024-04-25,잠실,NC,두산,finished,7385,18:30,21:21,171,3,7
20240425SKLT0,2024-04-25,사직,SSG,롯데,finished,10518,18:31,21:28,177,3,6
20240425LGSS0,2024-04-25,대구,LG,삼성,finished,12012,18:30,21:35,185,8,2
20240425HHKT0,2024-04-25,수원,한화,KT,finished,11247,18:30,21:23,173,0,9
20240425HTWO0,2024-04-25,고척,KIA,키움,finished,13287,18:30,21:10,160,13,2
20240426OBHH0,2024-04-26,한밭,두산,한화,finished,12000,18:30,21:39,189,10,5
20240426HTLG0,2024-04-26,잠실,KIA,LG,finished,23750,18:31,22:03,212,6,7
20240426KTSK0,2024-04-26,문학,KT,SSG,finished,10075,18:29,21:03,154,2,5
20240426LTNC0,2024-04-26,창원,롯데,NC,finished,16573,18:30,20:59,149,0,4
20240426SSWO0,2024-04-26,고척,삼성,키움,finished,9519,18:30,21:19,169,3,0
20240427HTLG0,2024-04-27,잠실,KIA,LG,finished,23750,14:00,17:14,194,3,6
20240427OBHH0,2024-04-27,한밭,두산,한화,finished,12000,17:00,20:19,199,5,10
20240427KTSK0,2024-04-27,문학,KT,SSG,finished,16957,17:00,19:56,176,5,2
20240427LTNC0,2024-04-27,창원,롯데,NC,finished,17891,17:00,20:07,187,0,2
20240427SSWO0,2024-04-27,고척,삼성,키움,finished,15073,17:01,20:24,203,11,0
20240428OBHH0,2024-04-28,한밭,두산,한화,finished,12000,14:00,17:56,236,17,8
20240428HTLG0,2024-04-28,잠실,KIA,LG,finished,23750,14:01,17:34,213,10,7
20240428KTSK0,2024-04-28,문학,KT,SSG,finished,13196,14:00,16:35,155,6,11
20240428LTNC0,2024-04-28,창원,롯데,NC,finished,17891,14:00,16:49,169,3,5
20240428SSWO0,2024-04-28,고척,삼성,키움,finished,13354,14:01,17:39,218,11,6
20240430SKHH0,2024-04-30,한밭,SSG,한화,finished,12000,18:30,21:40,190,2,8
20240430SSOB0,2024-04-30,잠실,삼성,두산,finished,20170,18:31,21:25,174,0,4
20240430WOLT0,2024-04-30,사직,키움,롯데,finished,13376,18:31,21:58,207,9,7
20240430LGNC0,2024-04-30,창원,LG,NC,finished,7278,18:31,21:13,162,0,8
20240430KTHT0,2024-04-30,광주,KT,KIA,finished,17210,18:30,21:31,181,11,4
20240501SKHH0,2024-05-01,한밭,SSG,한화,finished,12000,18:30,22:24,234,8,7
20240501SSOB0,2024-05-01,잠실,삼성,두산,finished,23750,18:31,21:22,171,9,2
20240501WOLT0,2024-05-01,사직,키움,롯데,finished,14791,18:31,21:47,196,6,3
20240501LGNC0,2024-05-01,창원,LG,NC,finished,10397,18:30,21:20,170,10,1
20240501KTHT0,2024-05-01,광주,KT,KIA,finished,17402,18:30,20:53,143,1,9
20240502SKHH0,2024-05-02,한밭,SSG,한화,finished,10890,18:30,22:02,212,4,3
20240502SSOB0,2024-05-02,잠실,삼성,두산,finished,20395,18:30,21:16,166,4,2
20240502WOLT0,2024-05-02,사직,키움,롯데,finished,12569,18:30,21:48,198,5,6
20240502LGNC0,2024-05-02,창원,LG,NC,finished,6338,18:30,22:39,249,5,4
20240502KTHT0,2024-05-02,광주,KT,KIA,finished,16502,18:30,21:43,193,12,5
20240503OBLG0,2024-05-03,잠실,두산,LG,finished,23750,18:31,21:42,191,6,4
20240503NCSK0,2024-05-03,문학,NC,SSG,finished,13737,18:29,22:10,221,19,5
20240503LTSS0,2024-05-03,대구,롯데,삼성,finished,24000,18:30,22:32,242,8,7
20240503WOKT0,2024-05-03,수원,키움,KT,finished,8213,18:30,21:06,156,1,2
20240503HHHT0,2024-05-03,광주,한화,KIA,finished,20500,18:30,21:35,185,4,2
20240504OBLG0,2024-05-04,잠실,두산,LG,finished,23750,14:01,17:00,179,3,2
20240504NCSK0,2024-05-04,문학,NC,SSG,finished,22079,17:00,21:23,263,8,6
20240504LTSS0,2024-05-04,대구,롯데,삼성,finished,24000,17:00,20:14,194,9,2
20240504WOKT0,2024-05-04,수원,키움,KT,finished,14620,17:00,19:41,161,2,6
20240504HHHT0,2024-05-04,광주,한화,KIA,finished,20500,16:59,19:49,170,2,10
20240505OBLG0,2024-05-05,잠실,두산,LG,canceled,,,,,,
20240505NCSK0,2024-05-05,문학,NC,SSG,canceled,,,,,,
20240505LTSS0,2024-05-05,대구,롯데,삼성,canceled,,,,,,
20240505WOKT0,2024-05-05,수원,키움,KT,canceled,,,,,,
20240505HHHT0,2024-05-05,광주,한화,KIA,canceled,,,,,,
20240507SKLG0,2024-05-07,잠실,SSG,LG,finished,13387,18:30,21:43,193,4,2
20240507HHLT0,2024-05-07,잠실,한화,롯데,canceled,,,,,,
20240507HTSS0,2024-05-07,잠실,KIA,삼성,canceled,,,,,,
20240507NCKT0,2024-05-07,잠실,NC,KT,canceled,,,,,,
20240507OBWO0,2024-05-07,고척,두산,키움,finished,7339,18:30,21:16,166,13,4
20240508SKLG0,2024-05-08,잠실,SSG,LG,finished,15699,18:30,21:32,182,5,8
20240508HHLT0,2024-05-08,사직,한화,롯데,finished,11407,18:30,21:15,165,1,6
20240508HTSS0,2024-05-08,대구,KIA,삼성,finished,15421,18:30,23:02,272,4,2
20240508NCKT0,2024-05-08,수원,NC,KT,finished,4480,18:30,22:40,250,6,7
20240508OBWO0,2024-05-08,고척,두산,키움,finished,6405,18:30,21:19,169,6,1
20240509SKLG0,2024-05-09,잠실,SSG,LG,finished,16823,18:31,21:22,171,1,3
20240509HHLT0,2024-05-09,사직,한화,롯데,finished,12774,18:30,22:33,243,5,18
20240509HTSS0,2024-05-09,대구,KIA,삼성,finished,16769,18:30,21:33,183,2,5
20240509NCKT0,2024-05-09,수원,NC,KT,finished,6369,18:30,21:26,176,2,6
20240509OBWO0,2024-05-09,고척,두산,키움,finished,8658,18:31,21:23,172,5,2
20240510WOHH0,2024-05-10,한밭,키움,한화,finished,12000,18:30,22:06,216,4,5
20240510KTOB0,2024-05-10,잠실,KT,두산,finished,13013,18:31,21:54,203,3,7
20240510LGLT0,2024-05-10,사직,LG,롯데,finished,15731,18:31,21:36,185,9,1
20240510SSNC0,2024-05-10,창원,삼성,NC,finished,12438,18:30,21:54,204,3,10
20240510SKHT0,2024-05-10,광주,SSG,KIA,finished,18895,18:30,21:40,190,4,2
20240511WOHH0,2024-05-11,한밭,키움,한화,finished,12000,14:00,17:13,193,7,1
20240511KTOB0,2024-05-11,한밭,KT,두산,canceled,,,,,,
20240511LGLT0,2024-05-11,사직,LG,롯데,finished,22758,17:02,20:43,221,2,1
20240511SSNC0,2024-05-11,창원,삼성,NC,finished,17891,17:01,20:35,214,3,2
20240511SKHT0,2024-05-11,창원,SSG,KIA,canceled,,,,,,
20240512WOHH0,2024-05-12,한밭,키움,한화,finished,12000,14:00,16:51,171,3,8
20240512LGLT0,2024-05-12,사직,LG,롯데,finished,18914,14:00,17:24,204,6,4
20240512SSNC0,2024-05-12,창원,삼성,NC,finished,16181,14:01,16:58,177,7,2
20240512KTOB1,2024-05-12,잠실,KT,두산,finished,16308,14:00,16:49,169,4,12
20240512SKHT1,2024-05-12,광주,SSG,KIA,finished,20500,14:00,17:00,180,2,3
20240512KTOB2,2024-05-12,잠실,KT,두산,finished,9026,17:30,20:30,180,4,8
20240512SKHT2,2024-05-12,광주,SSG,KIA,finished,12743,17:39,21:49,250,10,6
20240514NCHH0,2024-05-14,한밭,NC,한화,finished,12000,18:30,22:59,269,5,5
20240514WOLG0,2024-05-14,잠실,키움,LG,finished,18479,18:30,21:37,187,5,0
20240514SSSK0,2024-05-14,문학,삼성,SSG,finished,16595,18:29,21:18,169,2,9
20240514LTKT0,2024-05-14,수원,롯데,KT,finished,10120,18:30,21:46,196,4,7
20240514OBHT0,2024-05-14,광주,두산,KIA,finished,18675,18:29,21:39,190,8,5
20240515NCHH0,2024-05-15,한밭,NC,한화,finished,12000,14:00,17:17,166,16,1
20240515WOLG0,2024-05-15,한밭,키움,LG,canceled,,,,,,
20240515SSSK0,2024-05-15,한밭,삼성,SSG,canceled,,,,,,
20240515LTKT0,2024-05-15,한밭,롯데,KT,canceled,,,,,,
20240515OBHT0,2024-05-15,광주,두산,KIA,finished,20500,14:00,17:38,218,4,8
20240516NCHH0,2024-05-16,한밭,NC,한화,finished,9522,18:30,21:40,190,4,3
20240516WOLG0,2024-05-16,잠실,키움,LG,finished,15054,18:30,22:09,219,6,5
20240516SSSK0,2024-05-16,문학,삼성,SSG,finished,13791,18:29,21:51,202,12,4
20240516LTKT0,2024-05-16,수원,롯데,KT,finished,8312,18:30,21:20,170,2,0
20240516OBHT0,2024-05-16,광주,두산,KIA,finished,15996,18:29,23:09,280,7,7
20240517LTOB0,2024-05-17,잠실,롯데,두산,finished,23750,18:31,21:40,189,5,1
20240517HHSS0,2024-05-17,대구,한화,삼성,finished,24000,18:30,21:46,196,5,7
20240517HTNC0,2024-05-17,창원,KIA,NC,finished,12280,18:30,22:02,212,7,4
20240517LGKT0,2024-05-17,수원,LG,KT,finished,11374,18:30,22:43,253,13,5
20240517SKWO0,2024-05-17,고척,SSG,키움,finished,9806,18:30,22:27,237,5,4
20240518LTOB0,2024-05-18,잠실,롯데,두산,finished,23750,17:00,20:04,184,3,8
20240518HHSS0,2024-05-18,대구,한화,삼성,finished,24000,17:00,20:54,234,8,9
20240518HTNC0,2024-05-18,창원,KIA,NC,finished,17891,17:00,20:17,197,7,2
20240518LGKT0,2024-05-18,수원,LG,KT,finished,18700,16:59,20:12,193,7,6
20240518SKWO0,2024-05-18,고척,SSG,키움,finished,12133,17:01,19:53,172,3,0
20240519LTOB0,2024-05-19,잠실,롯데,두산,finished,23750,13:59,18:16,257,3,3
20240519HHSS0,2024-05-19,대구,한화,삼성,finished,24000,14:01,17:07,186,12,2
20240519HTNC0,2024-05-19,창원,KIA,NC,finished,16253,14:00,16:41,161,2,1
20240519LGKT0,2024-05-19,수원,LG,KT,finished,15912,14:00,17:01,181,4,10
20240519SKWO0,2024-05-19,고척,SSG,키움,finished,10049,14:01,17:13,192,3,10
20240521LGHH0,2024-05-21,한밭,LG,한화,finished,9335,18:30,21:30,180,4,8
20240521SKOB0,2024-05-21,잠실,SSG,두산,finished,13917,18:30,21:31,181,6,8
20240521HTLT0,2024-05-21,사직,KIA,롯데,finished,14006,18:30,21:40,190,1,6
20240521KTSS0,2024-05-21,대구,KT,삼성,finished,13360,18:30,22:35,245,8,5
20240521NCWO0,2024-05-21,고척,NC,키움,finished,3940,18:31,21:53,202,5,3
20240522LGHH0,2024-05-22,한밭,LG,한화,finished,9044,18:30,22:24,234,5,7
20240522SKOB0,2024-05-22,잠실,SSG,두산,finished,12642,18:30,21:32,182,1,3
20240522HTLT0,2024-05-22,사직,KIA,롯데,finished,14062,18:31,21:47,196,2,4
20240522KTSS0,2024-05-22,대구,KT,삼성,finished,13232,18:30,21:14,164,1,3
20240522NCWO0,2024-05-22,고척,NC,키움,finished,4337,18:31,21:54,203,4,3
20240523LGHH0,2024-05-23,한밭,LG,한화,finished,10008,18:30,21:49,199,8,4
20240523SKOB0,2024-05-23,잠실,SSG,두산,finished,12131,18:30,21:44,194,3,10
20240523HTLT0,2024-05-23,사직,KIA,롯데,finished,15844,18:31,22:09,218,6,10
20240523KTSS0,2024-05-23,대구,KT,삼성,finished,13291,18:30,21:34,184,9,2
20240523NCWO0,2024-05-23,고척,NC,키움,finished,3897,18:30,21:14,164,4,6
20240524NCLG0,2024-05-24,잠실,NC,LG,finished,18551,18:31,21:23,172,4,11
20240524HHSK0,2024-05-24,문학,한화,SSG,finished,22451,18:30,21:52,202,7,5
20240524SSLT0,2024-05-24,사직,삼성,롯데,finished,20577,18:31,22:30,239,11,5
20240524WOKT0,2024-05-24,수원,키움,KT,finished,6867,18:30,21:42,192,4,5
20240524OBHT0,2024-05-24,광주,두산,KIA,finished,20500,18:30,21:53,203,7,5
20240525NCLG0,2024-05-25,잠실,NC,LG,finished,22261,14:01,17:17,196,6,10
20240525OBHT0,2024-05-25,광주,두산,KIA,finished,20500,14:00,17:04,184,2,6
20240525HHSK0,2024-05-25,문학,한화,SSG,finished,23000,16:59,20:48,229,4,2
20240525SSLT0,2024-05-25,사직,삼성,롯데,finished,22758,17:01,20:18,197,6,7
20240525WOKT0,2024-05-25,수원,키움,KT,finished,12425,17:00,19:56,176,2,5
20240526NCLG0,2024-05-26,잠실,NC,LG,finished,17692,14:40,17:29,169,3,6
20240526HHSK0,2024-05-26,잠실,한화,SSG,canceled,,,,,,
20240526SSLT0,2024-05-26,사직,삼성,롯데,finished,22758,14:01,17:26,205,1,9
20240526WOKT0,2024-05-26,사직,키움,KT,canceled,,,,,,
20240526OBHT0,2024-05-26,광주,두산,KIA,finished,20500,14:00,16:44,164,2,5
20240528LTHH0,2024-05-28,한밭,롯데,한화,finished,11168,18:30,21:39,189,3,12
20240528KTOB0,2024-05-28,잠실,KT,두산,finished,8459,18:30,21:57,207,12,3
20240528LGSK0,2024-05-28,문학,LG,SSG,finished,14116,18:30,21:55,205,7,5
20240528WOSS0,2024-05-28,대구,키움,삼성,finished,10884,18:31,21:27,176,4,3
20240528HTNC0,2024-05-28,창원,KIA,NC,finished,8024,18:30,22:00,210,11,8
20240529LTHH0,2024-05-29,한밭,롯데,한화,finished,10807,18:30,21:22,172,0,3
20240529KTOB0,2024-05-29,잠실,KT,두산,finished,8811,18:31,21:41,190,6,12
20240529LGSK0,2024-05-29,문학,LG,SSG,finished,14413,18:30,22:08,218,13,4
20240529WOSS0,2024-05-29,대구,키움,삼성,finished,15080,18:30,21:47,197,11,5
20240529HTNC0,2024-05-29,창원,KIA,NC,finished,7994,18:30,21:54,204,6,3
20240530LTHH0,2024-05-30,한밭,롯데,한화,finished,11405,18:30,21:33,183,0,15
20240530KTOB0,2024-05-30,잠실,KT,두산,finished,7915,18:30,21:17,167,1,6
20240530LGSK0,2024-05-30,문학,LG,SSG,finished,15902,18:30,21:20,170,2,8
20240530WOSS0,2024-05-30,대구,키움,삼성,finished,12748,18:31,21:26,175,2,4
20240530HTNC0,2024-05-30,창원,KIA,NC,finished,7349,18:31,21:14,163,11,2
20240531LGOB0,2024-05-31,잠실,LG,두산,finished,23750,18:30,21:57,207,6,3
20240531NCLT0,2024-05-31,사직,NC,롯데,finished,17760,18:31,21:44,193,5,13
20240531HHSS0,2024-05-31,대구,한화,삼성,finished,24000,18:30,22:12,222,6,8
20240531KTHT0,2024-05-31,광주,KT,KIA,finished,20500,18:29,21:29,180,8,5
20240531SKWO0,2024-05-31,고척,SSG,키움,finished,5680,18:30,21:23,173,4,2
20240601LGOB0,2024-06-01,잠실,LG,두산,finished,23750,17:00,21:02,242,8,5
20240601NCLT0,2024-06-01,사직,NC,롯데,finished,22758,17:02,20:23,201,4,2
