player_id,구분,H,2B,3B,HR,BB,HBP,SO,WP,BK,AVG
64001,주자없음,105,17,3,4,5,6,63,0,0,0.254
64001,1루,38,6,0,1,5,1,22,1,0,0.328
64001,"1,2루",10,1,2,1,1,1,8,1,0,0.250
64001,만루,2,1,0,0,1,0,2,0,0,0.200
64001,"1,3루",4,0,0,0,1,0,1,0,0,0.308
64001,2루,13,1,0,0,3,1,13,0,0,0.232
64001,"2,3루",4,1,0,0,1,0,2,1,0,0.444
64001,3루,5,0,0,1,2,0,3,2,0,0.313
64001,주자있음,76,10,2,3,14,3,51,5,0,0.292
64001,득점권,38,4,2,2,9,2,29,4,0,0.264
64001,0-0,36,5,1,3,0,2,0,0,0,0.360
64001,1-0,10,2,0,0,0,1,0,2,0,0.278
64001,2-0,5,1,0,0,0,0,0,0,0,0.417
64001,3-0,0,0,0,0,4,0,0,0,0,0.000
64001,0-1,28,4,0,0,0,3,0,0,0,0.329
64001,1-1,23,3,1,1,0,0,0,0,0,0.383
64001,2-1,3,0,0,0,0,2,0,0,0,0.200
64001,3-1,3,1,0,0,6,0,0,0,0,0.273
64001,0-2,22,2,1,1,0,0,39,0,0,0.208
64001,1-2,25,3,1,1,0,0,40,1,0,0.195
64001,2-2,20,4,0,1,0,1,26,2,0,0.227
64001,3-2,6,2,1,0,9,0,9,0,0,0.194
64001,1회,34,5,2,1,4,2,16,0,0,0.306
64001,2회,25,6,0,0,0,1,19,0,0,0.248
64001,3회,28,6,0,1,3,1,19,0,0,0.283
64001,4회,26,2,1,0,3,1,15,0,0,0.260
64001,5회,26,4,1,2,4,0,22,3,0,0.257
64001,6회,20,1,1,3,4,3,10,2,0,0.247
64001,7회,20,2,0,0,1,1,11,0,0,0.282
64001,8회,1,1,0,0,0,0,1,0,0,0.143
64001,연장,1,0,0,0,0,0,1,0,0,0.500
64001,1~3회,87,17,2,2,7,4,54,0,0,0.280
64001,4~6회,72,7,3,5,11,4,47,5,0,0.255
64001,7회이후,22,3,0,0,1,1,13,0,0,0.275
64001,1번타자,27,5,2,0,3,2,13,1,0,0.325
64001,2번타자,20,2,0,0,0,1,13,1,0,0.241
64001,3번타자,27,6,1,3,0,1,8,0,0,0.333
64001,4번타자,25,1,1,0,3,1,18,0,0,0.329
64001,5번타자,23,5,1,1,2,0,10,1,0,0.299
64001,6번타자,21,3,0,2,3,1,9,0,0,0.292
64001,7번타자,9,2,0,0,4,2,14,1,0,0.129
64001,8번타자,15,2,0,1,2,0,17,0,0,0.221
64001,9번타자,14,1,0,0,2,1,12,1,0,0.222
64001,상위(1~2번),47,7,2,0,3,3,26,2,0,0.283
64001,중심(3~5번),75,12,3,4,5,2,36,1,0,0.321
64001,하위(6~9번),59,8,0,3,11,4,52,2,0,0.216
64001,좌타자,108,13,4,3,12,5,62,1,0,0.286
64001,우타자,73,14,1,4,7,4,52,4,0,0.247
64001,0아웃,52,6,1,3,6,3,30,1,0,0.231
64001,1아웃,65,13,2,1,3,2,46,2,0,0.285
64001,2아웃,64,8,2,3,10,4,38,2,0,0.291
72523,주자없음,23,0,0,2,21,1,29,0,0,0.261
72523,1루,10,1,0,0,3,1,18,3,0,0.172
72523,"1,2루",9,2,0,0,6,0,5,0,0,0.346
72523,만루,2,0,0,1,2,0,5,0,0,0.182
72523,"1,3루",0,0,0,0,2,0,2,0,0,0.000
72523,2루,3,0,0,0,4,1,2,0,0,0.375
72523,"2,3루",1,0,0,0,2,0,4,0,0,0.111
72523,3루,1,0,0,0,2,0,1,0,0,0.250
72523,주자있음,26,3,0,1,21,2,37,3,0,0.211
72523,득점권,16,2,0,1,18,1,19,0,0,0.246
72523,0-0,3,0,0,0,0,0,0,0,0,0.273
72523,1-0,2,0,0,0,0,2,0,0,0,0.333
72523,2-0,2,0,0,0,0,0,0,0,0,0.500
72523,3-0,0,0,0,0,5,0,0,0,0,-
72523,0-1,4,0,0,0,0,0,0,0,0,0.333
72523,1-1,7,1,0,0,0,0,0,0,0,0.368
72523,2-1,7,1,0,1,0,1,0,0,0,0.467
72523,3-1,1,0,0,0,13,0,0,0,0,0.143
